zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region1Beijing,2.11244831052394e9,1.102964155169479e9,4.535187661423775e7,3.1635376940248855e6,0.0,0.0,0.0,3.263927880001682e9
Region2Tianjin,1.2714560248459117e9,1.2249894887737923e9,3.837627885495559e7,2.401813281040021e6,0.0,0.0,0.0,2.5372236057557e9
Region12Anhui,2.1458609000246624e10,7.522727548930932e9,8.788047179564383e8,1.5575803497325494e6,0.0,0.0,0.0,2.9861698847483727e10
Region9Shanghai,1.633198204917194e10,6.812912240371229e9,2.5030445420345554e9,1.1028331026077794e8,0.0,0.0,0.0,2.5758222141838497e10
Region22Chongqing,3.652604722626869e9,3.7083724241512876e9,3.9142289103466123e8,1.1164982295877764e6,0.0,0.0,0.0,7.753516536042405e9
Region13Fujian,9.442613243261484e9,1.0898336209555992e10,1.4862346017436674e9,2.201203265357419e6,0.0,0.0,0.0,2.18293852578265e10
Region28Gansu,7.230833816938678e10,2.4771736704791775e10,3.3194083111626166e8,1.707777796318768e6,0.0,0.0,0.0,9.741372348309114e10
Region19Guangdong,4.067033176417633e10,1.4879061540339342e10,3.109074223316458e9,5.814238218521002e7,0.0,0.0,0.0,5.871660991001734e10
Region20Guangxi,3.0937193696785576e10,1.10524029529881e10,9.516071759049815e8,1.6003155507610254e6,0.0,0.0,0.0,4.2942804141229416e10
Region24Guizhou,5.318408606064121e9,9.880121586038738e9,7.386051700233185e8,1.0565761131767596e6,0.0,0.0,0.0,1.5938191938239355e10
Region21Hainan,2.713170486891586e9,2.1968017360578046e9,3.4991029007909787e8,2.8386141257746987e7,0.0,0.0,0.0,5.288268654286235e9
Region3Hebei,2.6273493834650406e10,1.6079559183203384e10,6.896241578449672e8,1.0699885973193482e7,0.0,0.0,0.0,4.305337706167195e10
Region8Heilongjiang,1.0856769766021376e10,6.634260708399639e9,1.429896268168009e8,847777.8770613641,0.0,0.0,0.0,1.7634867879114872e10
Region16Henan,1.441406727349366e9,2.501176851549806e9,6.786283753177425e8,1.5420927036395806e6,0.0,0.0,0.0,4.622754046920554e9
Region17Hubei,1.3826812716305153e10,5.508748990747386e9,5.69998006154899e8,1.2772166642404352e6,0.0,0.0,0.0,1.990683692987168e10
Region18Hunan,3.4677576193789644e9,6.4367547470402155e9,7.202230670095469e8,1.0462951694065165e6,0.0,0.0,0.0,1.0625781728598133e10
Region5Innermongolia,8.63100542574436e10,3.4094444921714325e10,5.609837554560186e8,2.0902243458618048e8,0.0,0.0,0.0,1.2117450536920013e11
Region10Jiangsu,1.606420106661788e10,8.208283141899616e9,1.0428327258426862e9,3.7286088749924405e6,0.0,0.0,0.0,2.5319045543235172e10
Region14Jiangxi,2.221250387385362e9,4.683872630943845e9,6.361480818121401e8,1.1928618428229236e6,0.0,0.0,0.0,7.54246396198417e9
Region7Jilin,1.2827900724122375e10,6.980048974075382e9,1.4723000081940937e8,877830.11513773,0.0,0.0,0.0,1.9956057529132305e10
Region6Liaoning,8.761622655518303e8,6.84589347099955e9,4.817324548810898e8,1.092215554918715e6,0.0,0.0,0.0,8.204880406987389e9
Region30Ningxia,1.2548313256512201e10,5.499189133723249e9,2.7790293720897245e8,3.3187563236571632e7,0.0,0.0,0.0,1.8358592890680996e10
Region29Qinghai,2.3542026659312946e10,4.658655810574248e9,1.946807278662304e7,1.5241157222896991e6,0.0,0.0,0.0,2.822167465839611e10
Region27Shaanxi,6.395945995143523e9,9.780296436875055e9,6.287960174258863e8,2.4079565702346284e7,0.0,0.0,0.0,1.682911801514681e10
Region15Shandong,4.955272823178607e10,1.6522579571091532e10,1.0199999423983846e9,1.7718588379082e6,0.0,0.0,0.0,6.709707960411389e10
Region4Shanxi,1.8323596880977127e10,6.187425814705788e9,3.6552977268823236e8,7.862642152753969e7,0.0,0.0,0.0,2.4955178889898685e10
Region23Sichuan,6.413716393409857e9,1.3295866027325739e10,8.43080707484582e8,991618.5089999931,0.0,0.0,0.0,2.0553654746729176e10
Region26Tibet,1.8210773031077065e10,3.5379655323811064e9,1.0985887655510869e7,1.2454678605629173e6,0.0,0.0,0.0,2.1760969918974243e10
Region31Xinjiang,1.6672607653270514e10,1.7462196753986618e10,5.607153620310129e8,2.1521084050144456e7,0.0,0.0,0.0,3.4717040853338295e10
Region25Yunnan,1.4678740344704528e9,1.403634687149679e10,8.439907976516355e8,934983.0548156431,0.0,0.0,0.0,1.6349146686673695e10
Region11Zhejiang,5.970866238087811e9,1.2642989149794676e10,1.8408868551191971e9,1.8558038631762678e6,0.0,0.0,0.0,2.045659804686486e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,814.8209755945828,0.0,0.0,0.0,0.0,814.8209755945828
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,534.0421140068074,0.0,0.0,0.0,0.0,534.0421140068074
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,565.1778082043578,0.0,0.0,0.0,0.0,565.1778082043578
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,349.1478642348717,0.0,0.0,0.0,0.0,349.1478642348717
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,376.44980991782086,0.0,0.0,0.0,0.0,376.44980991782086
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,347.8381011303367,0.0,0.0,0.0,0.0,347.8381011303367
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,386.95588596534765,0.0,0.0,0.0,0.0,386.95588596534765
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,801.209595403986,0.0,0.0,0.0,0.0,801.209595403986
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,917.5933200962728,0.0,0.0,0.0,0.0,917.5933200962728
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,737.9543123943095,0.0,0.0,0.0,0.0,737.9543123943095
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,811.9845060691613,0.0,0.0,0.0,0.0,811.9845060691613
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,598.9097549919226,0.0,0.0,0.0,0.0,598.9097549919226
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,626.172427554135,0.0,0.0,0.0,0.0,626.172427554135
