zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region1Beijing,1.6691526401214867e10,1.9936792973823698e9,1.470546446203507e8,3.398273055420668e6,0.0,0.0,0.0,1.8835658616273006e10
Region2Tianjin,1.0023150017370401e8,2.5390863986430817e9,7.179928767105749e8,3.6696405780822197e6,0.0,0.0,0.0,3.360980416105443e9
Region12Anhui,5.3451848358844955e10,1.281479687348428e10,2.205698273460524e9,3.653939881560542e6,0.0,0.0,0.0,6.8475997445671326e10
Region9Shanghai,1.0280402565961922e10,3.5627604077954974e9,1.9199501245572283e9,4.7844369550740816e7,0.0,0.0,0.0,1.5810957467865389e10
Region22Chongqing,6.104124076613885e8,1.9814762161338955e10,7.818558285811732e9,5.049605257916417e6,0.0,0.0,0.0,2.8248782460069992e10
Region13Fujian,7.790136019009654e10,1.498290710492624e10,3.3467134573492184e9,3.578752505631486e6,0.0,0.0,0.0,9.623455950487762e10
Region28Gansu,2.2966897859328024e11,2.4842946457060955e10,1.6414586499069386e9,4.568456974495002e6,0.0,0.0,0.0,2.5615795215722263e11
Region19Guangdong,1.5540227202496484e11,2.5849361173038216e10,8.956767240381351e9,1.702395490786304e8,0.0,0.0,0.0,1.9037863998746304e11
Region20Guangxi,1.1269284347934222e11,2.094067018310898e10,3.676227518920202e9,8.382894137846697e6,0.0,0.0,0.0,1.3731812407550925e11
Region24Guizhou,4.464530766969343e10,4.3607418547249535e10,1.2410978620471817e10,3.7355514383169156e6,0.0,0.0,0.0,1.006674403888531e11
Region21Hainan,1.2417812318725737e10,4.969056519646378e9,1.0545823348192177e9,1.5331213653457614e7,0.0,0.0,0.0,1.845678238684479e10
Region3Hebei,2.3507911857147598e11,3.030887972848346e10,5.850196931105913e9,3.642560851602753e6,0.0,0.0,0.0,2.7124183779191696e11
Region8Heilongjiang,5.042513330060339e10,7.778940394909675e9,9.275828628393289e8,3.269269176870278e6,0.0,0.0,0.0,5.9134925827529274e10
Region16Henan,5.3353871251250305e9,6.301399231574755e9,1.3160157355590203e9,3.7702087860301e6,0.0,0.0,0.0,1.2956572301044836e10
Region17Hubei,1.245912594895654e8,1.0548175758589302e10,1.596688047183244e9,3.820505880764366e6,0.0,0.0,0.0,1.2273275571142876e10
Region18Hunan,7.12935257460706e10,1.0251064424670254e10,1.518150364895424e9,3.333917186259661e6,0.0,0.0,0.0,8.306607445282256e10
Region5Innermongolia,2.968315797520791e10,3.6216058824508194e10,5.581572239048619e10,4.800057127689075e6,0.0,0.0,0.0,1.2171973924732999e11
Region10Jiangsu,2.6437498279123526e9,1.810546143563616e10,6.74674680745353e9,4.228625224027191e6,0.0,0.0,0.0,2.750018669622607e10
Region14Jiangxi,2.937101147877521e9,1.0386149930437328e10,1.9229819440518155e9,2.507170679937141e6,0.0,0.0,0.0,1.5248740193046602e10
Region7Jilin,5.6968456307700356e10,9.897813249157898e9,8.271406400421171e8,4.278474616606462e6,0.0,0.0,0.0,6.7697688671516975e10
Region6Liaoning,5.231249609247815e10,9.330535829099995e9,1.2442917726054893e9,3.7423821363066924e6,0.0,0.0,0.0,6.289106607631994e10
Region30Ningxia,7.394258630696078e7,1.0350770595274689e10,4.510764275448323e9,2.9842448688330986e7,0.0,0.0,0.0,1.4965319905718304e10
Region29Qinghai,5.293985529695408e7,5.844718450312299e9,6.805637384979203e8,3.5545631973840967e6,0.0,0.0,0.0,6.581776607304557e9
Region27Shaanxi,1.1391000819320827e11,2.4048831349454205e10,4.216620664667334e9,3.461403461755623e6,0.0,0.0,0.0,1.4217892161079156e11
Region15Shandong,5.677611317593354e8,3.0504656969253994e10,3.778803946953079e9,3.615790160253366e6,0.0,0.0,0.0,3.485483783812666e10
Region4Shanxi,9.588542367364804e10,9.348222432103004e10,3.896240306627141e10,3.633527844440118e6,0.0,0.0,0.0,2.2833368458879398e11
Region23Sichuan,5.395174118130306e10,2.4318968163650173e10,1.7921951639381173e9,3.870476057630862e6,0.0,0.0,0.0,8.006677498494897e10
Region26Tibet,9.021115465839874e9,2.5838532286732635e9,4.0939867520238614e8,3.8812355039253193e6,0.0,0.0,0.0,1.201824860521945e10
Region31Xinjiang,4.7300002984648865e10,3.479024382166692e10,2.1070428064931328e10,4.06421129217365e6,0.0,0.0,0.0,1.031647390825393e11
Region25Yunnan,1.1519038390689089e10,3.6832770609447296e10,9.792693876139267e9,3.269333450849421e6,0.0,0.0,0.0,5.81477722097265e10
Region11Zhejiang,2.327872750045021e11,3.341233299427109e10,6.509985344855281e9,3.849690879775765e6,0.0,0.0,0.0,2.7271344303450824e11
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,1275.4904961827735,0.0,0.0,0.0,0.0,1275.4904961827735
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,956.7823532978068,0.0,0.0,0.0,0.0,956.7823532978068
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,861.2388499149623,0.0,0.0,0.0,0.0,861.2388499149623
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,1087.850656286027,0.0,0.0,0.0,0.0,1087.850656286027
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,28616.34769327396,0.0,0.0,0.0,0.0,28616.34769327396
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,2015.5585456768915,0.0,0.0,0.0,0.0,2015.5585456768915
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,2544.1664321651724,0.0,0.0,0.0,0.0,2544.1664321651724
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,4806.836635603328,0.0,0.0,0.0,0.0,4806.836635603328
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,4717.332612684362,0.0,0.0,0.0,0.0,4717.332612684362
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,4835.982086815383,0.0,0.0,0.0,0.0,4835.982086815383
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,3650.42263908091,0.0,0.0,0.0,0.0,3650.42263908091
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,4929.011709826279,0.0,0.0,0.0,0.0,4929.011709826279
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,3743.776660381377,0.0,0.0,0.0,0.0,3743.776660381377
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,1480.1713704750864,0.0,0.0,0.0,0.0,1480.1713704750864
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,1591.7269701398272,0.0,0.0,0.0,0.0,1591.7269701398272
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,2887.561550689162,0.0,0.0,0.0,0.0,2887.561550689162
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,2447.244500719103,0.0,0.0,0.0,0.0,2447.244500719103
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,2683.7979410790117,0.0,0.0,0.0,0.0,2683.7979410790117
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,2193.0546216430976,0.0,0.0,0.0,0.0,2193.0546216430976
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,1961.5970789577564,0.0,0.0,0.0,0.0,1961.5970789577564
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,1761.2031373908512,0.0,0.0,0.0,0.0,1761.2031373908512
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,2208.183180109369,0.0,0.0,0.0,0.0,2208.183180109369
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,1735.2004820626432,0.0,0.0,0.0,0.0,1735.2004820626432
aluminum_Region1Beijing_aluminum_Region25Yunnan,0.0,0.0,2180.3815475151505,0.0,0.0,0.0,0.0,2180.3815475151505
aluminum_Region1Beijing_aluminum_Region27Shaanxi,0.0,0.0,1926.410787792883,0.0,0.0,0.0,0.0,1926.410787792883
aluminum_Region1Beijing_aluminum_Region28Gansu,0.0,0.0,2397.8254811075612,0.0,0.0,0.0,0.0,2397.8254811075612
