type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Steelmaking,2.7486759401794382e11,2.1736407725039856e10,2.2983478404611694e10,0.0,0.0,0.0,0.0,3.1958748014759534e11
AluminaPlant{NaturalGas},4.817562379471435e10,3.0726514193264584e10,9.766728706623248e10,4.185740874267107e10,0.0,0.0,0.0,2.184268337968825e11
OneWayTransmissionLink{Aluminum},0.0,0.0,0.0,3.964677845020195e9,0.0,0.0,0.0,3.964677845020195e9
AluminumRefining,31623.679940110193,93.21611470067964,677.3176730736207,1737.6101104365828,0.0,0.0,0.0,34131.82383832108
OneWayTransmissionLink{AluminumScrap},1.6882796382305295e12,0.0,0.0,3.059949233933376e10,0.0,0.0,0.0,1.7188791305698633e12
AluminumSmelting,3.753653633758866e10,5.142964039228406e9,2.590040078620385e10,6.895600749423703e9,1.500387004549779e9,0.0,0.0,7.69758889169944e10
ThermalAmmonia{Coal},1.679604627328244e10,4.1197251978886895e9,3.089908448606131e9,0.0,0.0,0.0,0.0,2.4005679919777264e10
ThermalAmmoniaCCS{Coal},3032.9609815351164,2560.7661604633017,989.5097351883153,0.0,0.0,0.0,0.0,6583.236877186733
ThermalAmmonia{CokingOvenGas},17995.162724234877,0.0,131.81500241474353,0.0,0.0,0.0,0.0,18126.97772664962
ThermalAmmonia{NaturalGas},8.296579875528679e9,9.153328884929909e8,6.863518715236182e8,0.0,0.0,0.0,0.0,9.898264635545288e9
ThermalAmmoniaCCS{NaturalGas},4773.312074144052,1623.4445989155665,603.8008324399274,0.0,0.0,0.0,0.0,7000.557505499545
SyntheticAmmonia,0.0,1187.9901756641354,1760.6250926561318,0.0,0.0,0.0,0.0,2948.615268320267
OneWayTransmissionLink{Cement},0.0,0.0,0.0,1.488492074329626e8,0.0,0.0,0.0,1.488492074329626e8
OneWayTransmissionLink{CrudeSteel},0.0,0.0,0.0,9.750019669555403e9,0.0,0.0,0.0,9.750019669555403e9
OneWayTransmissionLink{DRI},0.0,0.0,0.0,3.1134537994346733e10,0.0,0.0,0.0,3.1134537994346733e10
DRIMaking,-7.260030920753663,38.96912063529275,9.706035176900501,0.0,0.0,0.0,0.0,41.41512489143958
ThermalMethanol{Coal},1.7599786629400575e9,1.8593685421453652e8,1.6016488036016326e9,0.0,0.0,0.0,0.0,3.5475643207562265e9
ThermalMethanolCCS{Coal},4.3461045517906964e8,2.3321885896268836e8,1.1218168032087052e9,0.0,0.0,0.0,0.0,1.7896461173504632e9
ThermalMethanol{CokingOvenGas},5.709136320859692e8,0.0,3.2696424902496815e8,0.0,0.0,0.0,0.0,8.978778811109374e8
ThermalMethanol{NaturalGas},3.4367117876562667e8,0.0,3.0961667167406404e8,0.0,0.0,0.0,0.0,6.532878504396907e8
ThermalMethanolCCS{NaturalGas},7.730463939269931e8,3.0842676445468426e8,1.0028156902322541e9,0.0,0.0,0.0,0.0,2.0842888486139317e9
SyntheticMethanol,0.0,1.7762032296294994e10,1.4056813468514214e10,0.0,0.0,0.0,0.0,3.1818845764809208e10
OneWayTransmissionLink{SteelScrap},2.954487453678516e11,0.0,0.0,3.509726060989602e10,0.0,0.0,0.0,3.305460059777476e11
CementPlant{Coal},4.422561223418885e10,5.171017164282315e6,1.4956096765524954e7,2.2123973853888954e10,0.0,0.0,0.0,6.6369713202007614e10
ThermalPower{Coal},3.2232607566483836e9,5.9157475051597925e6,2.782337014548153e9,4.218088097704268e8,1.403565140681419e9,0.0,0.0,7.836887469153542e9
ThermalPower{NaturalGas},4.131330017213814e10,1.7497708614473145e10,9.210338878148296e9,3.2669760181451154e9,1.3818452930987103e9,0.0,0.0,7.26701689760034e10
