zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,1.4395261063351738e10,4.550350241386758e9,2.6930330773702545e9,2.926918242881195e8,2.0351140134197256e8,0.0,0.0,2.2134847607738842e10
Region2Tianjin,3.050821330432578e9,2.8512347473232856e9,2.323141301731317e9,2.7427788179730386e8,2.0862578683024365e8,0.0,0.0,8.708101048114729e9
Region3Hebei,3.722410967828158e10,3.479064605354175e10,2.1262964166540672e10,2.824220268069485e8,2.1102394958944103e8,0.0,0.0,9.37711658747604e10
Region4Shanxi,2.1377519990183678e10,1.657061879698503e10,1.23304586959576e10,2.5492342218554053e9,2.121211415330041e8,0.0,0.0,5.3039952846514725e10
Region5Innermongolia,1.252108994229869e10,7.142489945783276e10,3.16066396126455e10,7.687415347190826e8,2.222202177155606e8,0.0,0.0,1.165435907652116e11
Region6Liaoning,1.5945272068243921e10,5.628238749518801e9,8.130016444823519e9,4.5805622743736416e8,1.9109084075298482e8,0.0,0.0,3.035267433077659e10
Region7Jilin,1.7706628680193977e10,1.1867624699750284e10,9.383966376217667e9,1.1536950264423482e9,1.8354184751536867e8,0.0,0.0,4.029545663011964e10
Region8Heilongjiang,1.6944533028452354e10,1.755126630079692e10,1.1103996257656036e10,1.0208266924138135e9,1.8311830347927055e8,0.0,0.0,4.680374058279839e10
Region9Shanghai,1.0766784896782167e10,9.259539473149227e9,3.88929762595105e9,5.2700121651771474e8,2.4793283570008639e8,0.0,0.0,2.4690556048100246e10
Region10Jiangsu,4.660617875022885e10,3.850043157449291e10,1.474648918050001e10,7.11551606406269e8,2.5358010714789125e8,0.0,0.0,1.0081823121877594e11
Region11Zhejiang,1.811112577647349e10,3.9652683182221804e9,1.2603341644958158e10,7.83391789722346e8,2.31078601065429e8,0.0,0.0,3.5694206130441605e10
Region12Anhui,3.8613420876346756e10,2.421709404954777e10,8.521529293317691e9,2.852820141391906e8,2.055267316367477e8,0.0,0.0,7.184285296498816e10
Region13Fujian,2.3076707984736725e10,6.48906452161063e9,1.1422774267906267e10,6.892900193987345e8,2.2522022919156775e8,0.0,0.0,4.1903057022843925e10
Region14Jiangxi,2.6219429287062607e10,2.8037044784195676e9,5.765313656482604e9,2.739214646203444e8,1.9523244339834014e8,0.0,0.0,3.525760132998346e10
Region15Shandong,1.6993563165829931e10,3.2317810716484066e10,1.5329024190804535e10,5.217848493815563e8,2.098896612561835e8,0.0,0.0,6.537207258375626e10
Region16Henan,1.5700489065892284e10,4.792558163784195e9,4.515021806057229e9,3.563990761306096e8,2.0642909963475478e8,0.0,0.0,2.5570897211499073e10
Region17Hubei,3.3699684225721497e10,1.7608926342434666e10,6.913501502559329e9,2.497871457030144e8,1.989425507862416e8,0.0,0.0,5.867084176720474e10
Region18Hunan,2.6568647094433113e10,3.1717885696226034e9,7.143604012090489e9,3.362846201862199e8,1.9015390039742705e8,0.0,0.0,3.741047819672986e10
Region19Guangdong,3.702573867159966e10,3.774852648052747e10,1.4878583360618519e10,1.73342653008705e9,2.3091921538644752e8,0.0,0.0,9.161719425821915e10
Region20Guangxi,3.947887238976952e10,2.0941806404142315e10,1.721962337880415e10,2.9363904033807716e9,1.9273112629838046e8,0.0,0.0,8.076942370239514e10
Region22Chongqing,1.8457403683315063e10,1.1826274919545992e10,1.1418671466937876e10,2.845410793625102e9,1.9591166592216673e8,0.0,0.0,4.474367252934619e10
Region23Sichuan,2.711526347666945e10,4.670438994696133e9,1.4452941552011936e10,2.7539020509063345e8,1.942885014726798e8,0.0,0.0,4.6708322729940834e10
Region24Guizhou,1.5812013133020853e10,1.050710170541239e10,2.0376646568614765e10,3.8325941842619715e9,1.9952787531060585e8,0.0,0.0,5.072788346662058e10
Region25Yunnan,1.7404847050680496e10,4.337341575098134e9,1.5857139017606766e10,7.389383332593274e8,2.031698974248905e8,0.0,0.0,3.854143587406961e10
Region27Shaanxi,1.2115317971374992e10,5.2742276455717325e9,1.0781166116632526e10,4.1801214309685874e8,2.1383769581823286e8,0.0,0.0,2.8802561572494343e10
Region28Gansu,6.620236786664289e10,1.2765436120985066e11,1.0806117885360664e11,3.1283936721550213e10,1.9124120022839203e8,0.0,0.0,3.3339308585187885e11
Region29Qinghai,1.6904140257955816e9,1.6891161585267506e10,5.1781982396712e9,2.3379032614673764e8,2.0239767905164313e8,0.0,0.0,2.4195961855932667e10
Region30Ningxia,3.277372158481639e9,1.592529907291891e10,6.973617668974301e9,2.959799319640951e8,2.2031166838162944e8,0.0,0.0,2.6692580500720573e10
Region31Xinjiang,1.124931461918561e10,2.172712534123196e10,2.0202777045039417e10,1.4727077652704391e9,2.733109365577006e8,0.0,0.0,5.4925235707285126e10
Region21Hainan,3.2795071809057884e9,5.307140339835782e9,3.4403716609798913e9,4.122169940313626e8,2.1551395098363665e8,0.0,0.0,1.2654750126736462e10
Region26Tibet,1.7071541988831134e9,2.275008199030718e10,4.999465650076219e9,1.0940928745873854e8,1.4546168311318102e8,0.0,0.0,2.9711572809838432e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,314114.4493631729,0.0,0.0,0.0,314114.4493631729
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,69744.10331324833,0.0,0.0,0.0,69744.10331324833
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,127847.7136470016,0.0,0.0,0.0,127847.7136470016
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,147095.11045447533,0.0,0.0,0.0,147095.11045447533
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,135527.36217561795,0.0,0.0,0.0,135527.36217561795
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,112170.75984253647,0.0,0.0,0.0,112170.75984253647
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,118189.55560797545,0.0,0.0,0.0,118189.55560797545
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,430295.85277357104,0.0,0.0,0.0,430295.85277357104
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,463112.6037345356,0.0,0.0,0.0,463112.6037345356
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,0.0,548480.6066797668,0.0,0.0,0.0,548480.6066797668
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,0.0,332783.06072292716,0.0,0.0,0.0,332783.06072292716
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,0.0,438386.21131428133,0.0,0.0,0.0,438386.21131428133
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,0.0,296065.59768678073,0.0,0.0,0.0,296065.59768678073
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,0.0,528034.8010391498,0.0,0.0,0.0,528034.8010391498
