zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,2.510934744772026e10,2.163896658413904e9,5.238977950475486e9,2.5349203695861682e8,721.1973742798069,0.0,0.0,3.276571481476564e10
Region2Tianjin,1.4859663308776066e10,1.7213563071849782e9,2.2547464878871355e9,9.743442299454771e8,757.5313697371091,0.0,0.0,1.9810111091325024e10
Region3Hebei,1.2708698180733646e11,7.812074228678112e7,2.433178819859136e10,7.008848493313773e9,744.8352515755787,0.0,0.0,1.5850573998636365e11
Region4Shanxi,1.3218594007815645e11,1.0776017677733465e10,6.325710255110601e10,3.265394726451708e10,725.6039412785927,0.0,0.0,2.3887300829711697e11
Region5Innermongolia,1.1246327956140016e11,3.246599060125952e11,3.1244021375933605e10,2.7426121702663082e10,494518.5854121289,0.0,0.0,4.957938231711774e11
Region6Liaoning,3.781482759187352e10,285193.4197382685,9.142375996160696e9,1.103966617632884e9,720.0111277821414,0.0,0.0,4.806145611909797e10
Region7Jilin,1.1458112564392649e10,7.638145727155385e10,6.885890129164538e9,3.158509246029593e8,101908.81783862636,0.0,0.0,9.504141279853185e10
Region8Heilongjiang,1.2786994130750277e10,2.7945427801359142e10,4.0238004382798676e9,6.886217440668885e8,644.144443761451,0.0,0.0,4.5444844758600624e10
Region9Shanghai,2.91686605734629e10,1.2706531771309456e10,4.257906632461134e9,2.576836039158036e9,742.6622630292854,0.0,0.0,4.870993575905379e10
Region10Jiangsu,1.1378182212729211e11,3.845799384045376e10,1.9390330496023956e10,6.9435613333738575e9,763.6607449233915,0.0,0.0,1.7857370856080444e11
Region11Zhejiang,8.231637400293323e10,8754.601733702259,9.636263289972027e9,8.425527542727385e9,764.248065047631,0.0,0.0,1.0037817435448244e11
Region12Anhui,3.0259956592732502e10,2.422004907495417e10,6.205226486887534e9,8.110533525655371e8,747.863830154495,0.0,0.0,6.149628625500358e10
Region13Fujian,4.579170223215185e10,8571.729849456908,7.913513851279443e9,3.6581668289698396e9,749.6372052283498,0.0,0.0,5.736339223376819e10
Region14Jiangxi,2.2116994449914753e10,1.0651390040083478e11,8.253978883356241e9,6.910747312011478e8,623.5690175036837,0.0,0.0,1.3757594908887595e11
Region15Shandong,7.822214207048991e10,2.985213785083174e11,5.908612857826711e10,1.558893303052104e10,752.9928488013563,0.0,0.0,4.514185829405883e11
Region16Henan,4.0105699124824265e10,11086.257260906348,2.0777907052955334e10,6.740582521253244e9,736.8022812029544,0.0,0.0,6.762420052209239e10
Region17Hubei,2.575365814762781e10,10279.566704828598,9.296705995735186e9,6.607831253448645e8,720.6163534143632,0.0,0.0,3.571115826889092e10
Region18Hunan,2.1360519716034817e10,1.090118112670809e7,4.790062353891486e9,6.82785691655914e8,707.1904736288081,0.0,0.0,2.6844269649899403e10
