zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,8.878424526352442e9,2.2565303478119335e10,8.557586798492626e9,3.853721853991812e8,978365.5931023201,0.0,0.0,4.038766535395668e10
Region2Tianjin,8.132406668587993e9,3.777265739216663e9,4.71693618299301e9,2.8798680392396915e8,1.9606192356675854e6,0.0,0.0,1.6916556013957302e10
Region3Hebei,1.2262614045829523e11,1.7549222044223468e11,7.063070363447559e10,2.745543771740625e9,1.5873784751979347e7,0.0,0.0,3.7151048209149805e11
Region4Shanxi,4.6778485754429695e10,8.208293867804884e10,1.9439773654790867e10,1.4606355089669108e9,3.1741901975412786e8,0.0,0.0,1.5007925261599045e11
Region5Innermongolia,4.504199730151363e10,3.5276687134526587e11,1.3260218361988474e11,1.6728559743889678e9,1.587738106335644e9,0.0,0.0,5.336716463473888e11
Region6Liaoning,5.479774204200446e10,1.0567434734911613e10,2.740305254188865e10,1.8287922432496593e9,1.1018931006816758e6,0.0,0.0,9.459812345515506e10
Region7Jilin,4.2048369581724266e10,4.43841365630473e10,2.633872289190214e10,5.747326971595162e8,898365.4115989375,0.0,0.0,1.1334686009924484e11
Region8Heilongjiang,4.9567619774637924e10,4.28237469429434e10,2.637481724329845e10,5.511493136435003e8,870210.8018739334,0.0,0.0,1.1931820348532515e11
Region9Shanghai,4.694341741586963e10,6.018515697130075e10,2.391389006574122e10,8.105597504057433e9,3.615436863866412e8,0.0,0.0,1.3950960564335565e11
Region10Jiangsu,1.6770982160603333e11,1.8474322876952863e11,4.850688957134362e10,4.83419288220843e9,3.598945763560131e7,0.0,0.0,4.0583012228674963e11
Region11Zhejiang,9.129490106307138e10,2.0358775362478977e10,4.5957709589978546e10,4.789629686983185e9,1.7769954192128421e6,0.0,0.0,1.624027926979313e11
Region12Anhui,9.280595760286288e10,9.982898868680586e10,3.458798058452703e10,3.2062029200901065e9,1.466566793731294e6,0.0,0.0,2.3043059636107965e11
Region13Fujian,9.29120340106962e10,3.950014671236542e10,4.284237459816549e10,5.726393272580575e9,1.9874830330206293e6,0.0,0.0,1.809829360768407e11
Region14Jiangxi,7.03022019479025e10,2.3615680039834667e10,1.9900213507516342e10,2.4535203883929296e9,947935.9723867371,0.0,0.0,1.1627256381961882e11
Region15Shandong,1.1690236484540048e11,2.170914257867773e11,6.721136031794805e10,3.993514839120743e9,1.526910409847594e6,0.0,0.0,4.0520019269965643e11
Region16Henan,9.164318280616025e10,3.9652574457304187e9,1.0132188862069027e10,2.702821007936654e9,1.5091601464355206e6,0.0,0.0,1.084449592820428e11
Region17Hubei,7.624348190940425e10,8.02795057067633e10,2.6437395129980026e10,2.2053624496615977e9,1.3048521071194527e6,0.0,0.0,1.851670500479163e11
Region18Hunan,8.16571988986367e10,1.5134480693417656e10,2.615488459139254e10,2.741873196783713e9,967129.3063806642,0.0,0.0,1.2568940450953699e11
Region19Guangdong,1.8902236742821448e11,1.410636304372698e11,5.626271179726724e10,1.2309853138018044e10,4.2658801234270114e8,0.0,0.0,3.9908515081311224e11
