zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,2.783466581430263e10,1.1913842123788752e10,5.9227797420069895e9,6.826245251824536e8,3.042376960438065e8,0.0,0.0,4.665814990132464e10
Region2Tianjin,1.7852458958370083e10,1.2999592620912107e10,3.2510108231579432e9,1.3710561202865894e9,3.2353645956688213e8,0.0,0.0,3.57976549822936e10
Region3Hebei,1.3239753413014009e11,4.379501907009844e9,2.4970193962495e10,8.028519143146351e9,3.1864143829225934e8,0.0,0.0,1.7009439058108356e11
Region4Shanxi,1.2940411126523053e11,1.4727247526369833e10,6.3621306288095985e10,3.25461012398049e10,3.021250303747705e8,0.0,0.0,2.40600891349876e11
Region5Innermongolia,1.0135506496193645e11,3.16327697843215e11,3.0819828752700737e10,2.4335713722739735e10,2.8896120174767095e8,0.0,0.0,4.7312726648233966e11
Region6Liaoning,4.566188881379098e10,5.135636323174563e9,1.0112948037045843e10,2.1809828615529866e9,2.978096536771336e8,0.0,0.0,6.33892656892415e10
Region7Jilin,1.1717423776442968e10,8.105916030569101e10,7.610100625863161e9,5.794132739372472e8,2.9136759259152836e8,0.0,0.0,1.012574655745259e11
Region8Heilongjiang,1.8262472991823128e10,3.1526639070902412e10,4.786137571031134e9,1.3194017788208807e9,2.9501478035071784e8,0.0,0.0,5.618966619292827e10
Region9Shanghai,3.1605257632903053e10,1.7152771480782679e10,4.803645170038172e9,2.8444290960792823e9,3.2214102080084366e8,0.0,0.0,5.672824440060403e10
Region10Jiangsu,1.2452586653358858e11,3.919028484866413e10,2.060797254881222e10,8.077702334792598e9,3.3796624884770405e8,0.0,0.0,1.9273979251470526e11
Region11Zhejiang,8.018072558991661e10,3.9729641740253797e9,1.0239257014997913e10,8.140003263071851e9,3.2563253941055113e8,0.0,0.0,1.028585825814223e11
Region12Anhui,3.901809758054827e10,3.2189682250725037e10,7.599460499872645e9,1.6900148047764945e9,3.148015839518235e8,0.0,0.0,8.081205671987428e10
Region13Fujian,5.137234791549833e10,4.428351448248487e9,8.923942235344614e9,4.1606206805252514e9,3.1979979020798796e8,0.0,0.0,6.920506206982468e10
Region14Jiangxi,2.5454551813791092e10,2.115219080609326e10,4.885993102624781e9,1.0173941072306534e9,2.9173212090140384e8,0.0,0.0,5.280186195064119e10
Region15Shandong,8.42942975082002e10,2.4114009911705377e11,5.6002459928571365e10,1.5794779861934462e10,3.2097008543590236e8,0.0,0.0,3.975526065011957e11
Region16Henan,4.947111427590463e10,7.491309978089516e9,2.2294797091827286e10,7.419043323143924e9,3.207157427728875e8,0.0,0.0,8.699698041173825e10
Region17Hubei,2.8898990711118217e10,4.5092418776083145e9,1.034666300756455e10,1.0403065104776881e9,3.036770803576679e8,0.0,0.0,4.509887918712644e10
Region18Hunan,2.4200485947831646e10,4.280080502692188e9,5.573636695492933e9,1.0027146924740367e9,2.914408134110586e8,0.0,0.0,3.534835865190186e10
Region19Guangdong,9.874267425043602e10,1.1414253277936394e11,1.9026043442329853e10,7.384017611958452e9,3.4320804723873264e8,0.0,0.0,2.3963847613132703e11
Region20Guangxi,4.982527870625394e10,4.949373544569234e9,2.361063906491925e10,7.2551844925823555e9,2.9141670028556514e8,0.0,0.0,8.593189250861035e10
Region22Chongqing,2.28001272634476e10,7.26573710809807e9,1.5599275222784615e10,5.635807842842388e9,3.213385293211593e8,0.0,0.0,5.162228596649383e10
Region23Sichuan,2.0426924072551434e10,4.989766723768887e9,1.6379803641517456e10,9.691330881584599e8,3.2130021787505895e8,0.0,0.0,4.30869277438713e10
Region24Guizhou,5.489155065744276e10,1.6413576670127686e11,2.912328442552717e10,1.0641132726672073e10,3.014934205082897e8,0.0,0.0,2.5909322793142712e11
Region25Yunnan,2.725192292907054e10,3.816183236238947e10,2.1278929991345905e10,3.8107189583073707e9,2.8987782036158353e8,0.0,0.0,9.079328206147488e10
Region27Shaanxi,5.081528816029785e10,9.195609241340877e10,1.0661630520606186e10,6.714966971272626e9,3.0690974090041625e8,0.0,0.0,1.6045488780648584e11
Region28Gansu,1.420790668612213e10,5.679124307204502e10,6.673469422799587e9,1.2686427635288072e9,3.0233840351518273e8,0.0,0.0,7.924360034801073e10
Region29Qinghai,6.9641787119791765e9,2.5343890805239677e10,5.305691334164894e9,8.852096296243273e8,2.963621454793042e8,0.0,0.0,3.879533262648737e10
Region30Ningxia,3.3091591410019936e10,9.79320939216462e10,9.135314089717066e9,5.205863808800507e9,2.7992682100436896e8,0.0,0.0,1.4564479005118808e11
Region31Xinjiang,5.357679394186073e10,3.2532219109560645e11,2.584517538795433e10,1.2012397411768906e10,2.9645622615686554e8,0.0,0.0,4.170530140633473e11
Region21Hainan,1.0861281483268387e10,3.2675751730246876e10,3.1520078188153563e9,1.1645830442022347e9,3.265578521373747e8,0.0,0.0,4.818018192867022e10
Region26Tibet,3.771748385767795e9,4.41547572874076e10,1.978008533633411e9,4.42521842298955e8,2.218832111792435e8,0.0,0.0,5.0568919260287e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,190020.32879683172,0.0,0.0,0.0,190020.32879683172
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,92675.16101929142,0.0,0.0,0.0,92675.16101929142
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,87310.3639491458,0.0,0.0,0.0,87310.3639491458
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,96301.43742709067,0.0,0.0,0.0,96301.43742709067
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,5.661768277336091e6,0.0,0.0,0.0,5.661768277336091e6
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,7.799387452059352e6,0.0,0.0,0.0,7.799387452059352e6
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,1.4469884203614115e6,0.0,0.0,0.0,1.4469884203614115e6
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,352165.47699352854,0.0,0.0,0.0,352165.47699352854
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,300791.61184022116,0.0,0.0,0.0,300791.61184022116
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,0.0,383021.25601478614,0.0,0.0,0.0,383021.25601478614
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,0.0,305870.3898810457,0.0,0.0,0.0,305870.3898810457
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,0.0,557246.5072135275,0.0,0.0,0.0,557246.5072135275
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,0.0,378271.7356043677,0.0,0.0,0.0,378271.7356043677
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,0.0,127354.23887153598,0.0,0.0,0.0,127354.23887153598
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,0.0,156896.34038748126,0.0,0.0,0.0,156896.34038748126
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,0.0,276971.9280582496,0.0,0.0,0.0,276971.9280582496
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,0.0,344325.1013188375,0.0,0.0,0.0,344325.1013188375
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,0.0,307215.8341493408,0.0,0.0,0.0,307215.8341493408
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,0.0,204150.8292498533,0.0,0.0,0.0,204150.8292498533
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,0.0,252538.33531663407,0.0,0.0,0.0,252538.33531663407
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,0.0,235035.07172922758,0.0,0.0,0.0,235035.07172922758
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,0.0,321261.46356845665,0.0,0.0,0.0,321261.46356845665
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,0.0,243982.66793140056,0.0,0.0,0.0,243982.66793140056
aluminum_Region1Beijing_aluminum_Region25Yunnan,0.0,0.0,0.0,311316.5657259749,0.0,0.0,0.0,311316.5657259749
aluminum_Region1Beijing_aluminum_Region27Shaanxi,0.0,0.0,0.0,181877.5372929952,0.0,0.0,0.0,181877.5372929952
aluminum_Region1Beijing_aluminum_Region28Gansu,0.0,0.0,0.0,263834.9917825507,0.0,0.0,0.0,263834.9917825507
aluminum_Region1Beijing_aluminum_Region29Qinghai,0.0,0.0,0.0,296726.926749949,0.0,0.0,0.0,296726.926749949
aluminum_Region1Beijing_aluminum_Region30Ningxia,0.0,0.0,0.0,208454.6576161025,0.0,0.0,0.0,208454.6576161025
aluminum_Region1Beijing_aluminum_Region31Xinjiang,0.0,0.0,0.0,296347.87138839776,0.0,0.0,0.0,296347.87138839776
aluminum_Region2Tianjin_aluminum_Region1Beijing,0.0,0.0,0.0,117552.05707794338,0.0,0.0,0.0,117552.05707794338
aluminum_Region2Tianjin_aluminum_Region3Hebei,0.0,0.0,0.0,92074.77608446107,0.0,0.0,0.0,92074.77608446107
aluminum_Region2Tianjin_aluminum_Region4Shanxi,0.0,0.0,0.0,86954.73433762639,0.0,0.0,0.0,86954.73433762639
aluminum_Region2Tianjin_aluminum_Region5Innermongolia,0.0,0.0,0.0,103838.88524366332,0.0,0.0,0.0,103838.88524366332
aluminum_Region2Tianjin_aluminum_Region6Liaoning,0.0,0.0,0.0,1.4424227441037482e7,0.0,0.0,0.0,1.4424227441037482e7
aluminum_Region2Tianjin_aluminum_Region7Jilin,0.0,0.0,0.0,6.355954365804538e6,0.0,0.0,0.0,6.355954365804538e6
aluminum_Region2Tianjin_aluminum_Region8Heilongjiang,0.0,0.0,0.0,1.3822206844174291e6,0.0,0.0,0.0,1.3822206844174291e6
aluminum_Region2Tianjin_aluminum_Region9Shanghai,0.0,0.0,0.0,383018.72713505366,0.0,0.0,0.0,383018.72713505366
aluminum_Region2Tianjin_aluminum_Region10Jiangsu,0.0,0.0,0.0,296633.2353686006,0.0,0.0,0.0,296633.2353686006
aluminum_Region2Tianjin_aluminum_Region11Zhejiang,0.0,0.0,0.0,418825.2947814261,0.0,0.0,0.0,418825.2947814261
aluminum_Region2Tianjin_aluminum_Region12Anhui,0.0,0.0,0.0,299287.53566107847,0.0,0.0,0.0,299287.53566107847
aluminum_Region2Tianjin_aluminum_Region13Fujian,0.0,0.0,0.0,643736.0770665498,0.0,0.0,0.0,643736.0770665498
aluminum_Region2Tianjin_aluminum_Region14Jiangxi,0.0,0.0,0.0,387361.3368932413,0.0,0.0,0.0,387361.3368932413
aluminum_Region2Tianjin_aluminum_Region15Shandong,0.0,0.0,0.0,115385.26527282826,0.0,0.0,0.0,115385.26527282826
aluminum_Region2Tianjin_aluminum_Region16Henan,0.0,0.0,0.0,151647.49339926042,0.0,0.0,0.0,151647.49339926042
aluminum_Region2Tianjin_aluminum_Region17Hubei,0.0,0.0,0.0,269233.85653920734,0.0,0.0,0.0,269233.85653920734
aluminum_Region2Tianjin_aluminum_Region18Hunan,0.0,0.0,0.0,340313.62217688607,0.0,0.0,0.0,340313.62217688607
