zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,3.170252080449404e10,2.011604761374267e10,6.745798539277945e9,7.774807987863317e8,3.4651401790439487e8,0.0,0.0,5.968836177420538e10
Region2Tianjin,2.0333204476566246e10,2.3389761938376133e10,3.7027654272695007e9,1.5615756074635482e9,3.684945028210466e8,0.0,0.0,4.9355801952496475e10
Region3Hebei,1.5079525682926315e11,7.962066352853352e9,2.844000710730582e10,9.144147692051344e9,3.629192782132688e8,0.0,0.0,1.9670439725968692e11
Region4Shanxi,1.4738587331862363e11,2.864602537257616e10,7.246200833390474e10,3.706864880446687e10,3.441077800220223e8,0.0,0.0,2.8590666360959344e11
Region5Innermongolia,1.1543918209880396e11,5.715174757919498e11,3.5102496604122345e10,2.7717360637070644e10,3.291147294964086e8,0.0,0.0,7.501056298614432e11
Region6Liaoning,5.2006982578819595e10,8.949479465908306e9,1.1518225067910534e10,2.4840483088214445e9,3.391927463568521e8,0.0,0.0,7.529792816781674e10
Region7Jilin,1.334565586402257e10,1.489497876999275e11,8.667586491796526e9,6.599274981040686e8,3.3185550807446265e8,0.0,0.0,1.7195481306192514e11
Region8Heilongjiang,2.0800193321066776e10,5.765825934354592e10,5.451210620995439e9,1.5027434718135624e9,3.360095024706945e8,0.0,0.0,8.57484162598924e10
Region9Shanghai,3.599706726579955e10,2.7586911594918236e10,5.471151044403436e9,3.2396858362504787e9,3.669051563993265e8,0.0,0.0,7.266172089777103e10
Region10Jiangsu,1.418297564920001e11,6.560955214490688e10,2.347161926878446e10,9.200165291357147e9,3.8492942961095816e8,0.0,0.0,2.4049602262665955e11
Region11Zhejiang,9.132249469392253e10,7.20467081323425e9,1.1662085713769712e10,9.271123444334051e9,3.708818501416546e8,0.0,0.0,1.1983125651540219e11
Region12Anhui,4.443998209109094e10,5.066273723074736e10,8.655467833076958e9,1.9248562158342583e9,3.5854584463493764e8,0.0,0.0,1.0604158921538445e11
Region13Fujian,5.851095678432509e10,7.743540244620282e9,1.0163997163161339e10,4.738773030865095e9,3.6423859262330353e8,0.0,0.0,8.152150581559512e10
Region14Jiangxi,2.8991670452573814e10,3.877047442273765e10,5.564941897271972e9,1.158769358541247e9,3.3227069058122426e8,0.0,0.0,7.48181268217059e10
Region15Shandong,9.600768115134918e10,4.441040510924289e11,6.3784460817061134e10,1.7989594001810585e10,3.655715099666579e8,0.0,0.0,6.222513585726165e11
Region16Henan,5.634553114510465e10,1.2984660949548779e10,2.5392841909833305e10,8.44998021066795e9,3.6528182430563736e8,0.0,0.0,1.0353829603946031e11
Region17Hubei,3.2914742370549232e10,8.009908408134905e9,1.1784416649466507e10,1.1848656280443938e9,3.458755000730077e8,0.0,0.0,5.423980855626804e10
Region18Hunan,2.7563341854306374e10,7.712810127753737e9,6.348139204342847e9,1.1420501187693684e9,3.319389035270958e8,0.0,0.0,4.309828020869943e10
Region19Guangdong,1.1246377828280948e11,1.7659683088311038e11,2.1669868145057228e10,8.410087389789205e9,3.908996188581795e8,0.0,0.0,3.1953146431962445e11
Region20Guangxi,5.674890962632181e10,9.01687401248103e9,2.68915309117303e10,8.263351852363432e9,3.3191143968514717e8,0.0,0.0,1.0125257784258173e11
Region22Chongqing,2.5968391851255608e10,1.3387976317879099e10,1.7766922390397217e10,6.418949542265876e9,3.659911521500981e8,0.0,0.0,6.39082312539479e10
Region23Sichuan,2.3265412622598305e10,9.155497712796104e9,1.865591163131213e10,1.1038020752481916e9,3.6594751701450324e8,0.0,0.0,5.254657155896924e10
Region24Guizhou,6.251918159600569e10,3.024793978460653e11,3.3170203535228054e10,1.211980534996611e10,3.4338840278695804e8,0.0,0.0,4.106319767300521e11
Region25Yunnan,3.103880101831115e10,6.542554713824299e10,2.42358117481468e10,4.340249596017866e9,3.301587197807257e8,0.0,0.0,1.2537056822049954e11
Region27Shaanxi,5.787648900962973e10,1.6898498857370312e11,1.2143151480398495e10,7.64806667802253e9,3.4955736529797786e8,0.0,0.0,2.4700225310705185e11
Region28Gansu,1.6182211789790865e10,8.90217873332964e10,7.600802705012081e9,1.444931075248495e9,3.44350803109426e8,0.0,0.0,1.1459408370645726e11
Region29Qinghai,7.93190843301906e9,4.0571774399909424e10,6.042960638570202e9,1.008216764186317e9,3.3754409502895355e8,0.0,0.0,5.589240433071396e10
Region30Ningxia,3.768993930550114e10,1.799912927466704e11,1.0404740869424334e10,5.929261260218063e9,3.18824947489287e8,0.0,0.0,2.3433405912930325e11
Region31Xinjiang,6.1021728657046036e10,5.989428318144222e11,2.9436574374512493e10,1.368161850403e10,3.3765124898789066e8,0.0,0.0,7.034204045989987e11
Region21Hainan,1.2370545580965824e10,5.9760313500368065e10,3.5900051438941727e9,1.3264114048896244e9,3.7193574265714204e8,0.0,0.0,7.741921137277481e10
Region26Tibet,4.295863742961777e9,7.200047144036844e10,2.2528690341508603e9,5.040138798690706e8,2.5271570226517373e8,0.0,0.0,7.930593379961531e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,216425.21117903656,0.0,0.0,0.0,216425.21117903656
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,105553.13434962218,0.0,0.0,0.0,105553.13434962218
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,99442.85474853618,0.0,0.0,0.0,99442.85474853618
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,109683.31159076693,0.0,0.0,0.0,109683.31159076693
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,6.44851739194372e6,0.0,0.0,0.0,6.44851739194372e6
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,8.883176274175659e6,0.0,0.0,0.0,8.883176274175659e6
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,1.6480593230904911e6,0.0,0.0,0.0,1.6480593230904911e6
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,401101.7569061346,0.0,0.0,0.0,401101.7569061346
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,342589.07205136924,0.0,0.0,0.0,342589.07205136924
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,0.0,436245.1993633329,0.0,0.0,0.0,436245.1993633329
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,0.0,348373.5879343627,0.0,0.0,0.0,348373.5879343627
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,0.0,634680.4774315234,0.0,0.0,0.0,634680.4774315234
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,0.0,430835.6941575872,0.0,0.0,0.0,430835.6941575872
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,0.0,145051.15435195062,0.0,0.0,0.0,145051.15435195062
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,0.0,178698.3730455728,0.0,0.0,0.0,178698.3730455728
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,0.0,315459.4479455035,0.0,0.0,0.0,315459.4479455035
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,0.0,392171.89675979066,0.0,0.0,0.0,392171.89675979066
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,0.0,349905.9927130468,0.0,0.0,0.0,349905.9927130468
