zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,5.65947646133485e10,3.6470637994752266e10,1.3513631076277645e10,7.06788977574946e8,1.730642115264242e7,0.0,0.0,1.0730312908310602e11
Region2Tianjin,1.541822174485431e10,2.362635190423927e10,3.905094058903252e9,1.494252168139811e9,9.814467691910986e6,0.0,0.0,4.445373434382855e10
Region3Hebei,2.5269654357332315e11,5.3509926391129474e11,8.465579804400932e10,8.866372191530521e9,125622.50661915293,0.0,0.0,8.813181033426643e11
Region4Shanxi,2.0932589616938028e11,1.8560806326986158e8,1.2329048840882791e11,5.362160867973255e10,6.694510521037661e6,0.0,0.0,3.864302958317316e11
Region5Innermongolia,1.775679144494453e11,3.5630532261749426e11,8.413054791905782e10,4.181360855172548e10,1.0014049155367097e6,0.0,0.0,6.598183949426384e11
Region6Liaoning,4.233338326888522e10,1.1369516204099376e11,1.7425462319747494e10,2.129174262098764e9,1241.527880052367,0.0,0.0,1.755831831332531e11
Region7Jilin,3.0230081740894913e10,7.15112569636271e10,1.7802987633622585e10,8.704620952279997e8,682423.8411239696,0.0,0.0,1.2041547085721373e11
Region8Heilongjiang,2.2201438075853806e10,1.224189681871634e11,1.4322067589716396e10,6.113756346722357e8,1.3370315114766916e6,0.0,0.0,1.5955518651891733e11
Region9Shanghai,4.550310621235442e10,3.0588790409089856e9,9.775382994073187e9,3.226619455696954e9,3.179934004326693e7,0.0,0.0,6.159578704307682e10
Region10Jiangsu,2.1719280091940372e11,1.0154025122500749e11,4.875131679641719e10,1.0518931531747894e10,3.778658308824418e7,0.0,0.0,3.7804108705566455e11
Region11Zhejiang,1.1687150195379086e11,5.356897705290493e11,5.574100392698683e10,9.436782732357756e9,2.720201080861299e7,0.0,0.0,7.177662611529934e11
Region12Anhui,8.708277508764316e10,2.216934805329774e11,2.6050811464442932e10,2.849139669777963e9,1689.6187968121487,0.0,0.0,3.376762084444602e11
Region13Fujian,8.478781405875996e10,3.778617826974772e11,4.029177547880604e10,5.1095328264603e9,1142.663779392433,0.0,0.0,5.0805090620416724e11
Region14Jiangxi,5.916342822506784e10,5.7523714235479256e10,1.9561697173381443e10,1.9497518983165128e9,551951.1531961823,0.0,0.0,1.3819914348339822e11
Region15Shandong,7.386387683210606e10,9.346565511192091e10,4.356030041808157e10,4.466039442371452e9,2.3672076731162038e7,0.0,0.0,2.1537954388121118e11
Region16Henan,8.322871314984023e10,1.888813063531439e10,9.098607618334959e9,2.3776357068397684e9,3.2328789310582496e7,0.0,0.0,1.1362541589963992e11
Region17Hubei,7.052539967410558e10,4.5577975736480254e8,2.0638404494384865e10,2.0546333685626554e9,1.788963643815567e7,0.0,0.0,9.369210693085606e10
Region18Hunan,6.2026155301513855e10,5.373752654617812e10,1.378588051573593e10,2.251886734191733e9,1.1436011443564255e7,0.0,0.0,1.318128851090632e11
Region19Guangdong,1.940822013682261e11,9.538013016142213e10,4.479516565113177e10,1.3737620661158176e10,1.6093747649296868e9,0.0,0.0,3.496044926068679e11
Region20Guangxi,1.0543601723030818e11,2.87977113311145e11,6.148132936979528e10,1.3447736922690414e10,1.737397550300328e7,0.0,0.0,4.683595708094419e11
Region22Chongqing,4.858550298673033e10,5.382308913303822e8,3.374598861062104e10,1.2231165780715548e10,5.611144306813589e7,0.0,0.0,9.515699971246544e10
Region23Sichuan,8.464486214048338e10,1.0413660466593619e11,4.2625249537840675e10,3.8150833605070033e9,8.370093040390912e7,0.0,0.0,2.353055006351711e11
Region24Guizhou,9.672246806116812e10,1.3274470687200575e11,7.01621507739905e10,2.0318190438381474e10,581601.011528638,0.0,0.0,3.199480977465574e11
Region25Yunnan,7.454873788144243e10,2.386185842026197e11,6.113890865319697e10,8.05693895087207e9,1034.0392529319558,0.0,0.0,3.823631707221704e11
Region27Shaanxi,7.092283594723009e10,3.378329459333219e11,3.956932060534955e10,6.001533887590448e9,1130.159245505409,0.0,0.0,4.5432663750365125e11
Region28Gansu,3.479345793924866e10,6.088913527968989e11,4.567634602838956e10,1.7385318180118551e9,2.0255287872184243e6,0.0,0.0,6.911017141113362e11
Region29Qinghai,8.50695082690599e9,5.365272697214044e7,9.89613661722656e9,7.210587730161678e8,1063.5270726185702,0.0,0.0,1.917780000764793e10
Region30Ningxia,4.178098977313566e10,3.9564803172954506e10,1.6292502044385128e10,5.503438504211511e9,3.5478001305564316e6,0.0,0.0,1.0314528129481737e11
Region31Xinjiang,8.529518953675294e10,2.0311157135471817e11,6.14272133201753e10,1.771780530971666e10,1.822313544089036e7,0.0,0.0,3.67570002656804e11
Region21Hainan,1.9423836644724422e10,3.2058085976724564e10,7.430831985527768e9,1.663303711891201e9,1.963561205664627e7,0.0,0.0,6.0595693930924614e10
Region26Tibet,3.2692257134856324e9,2.750161226094123e9,3.04967327597011e9,2.0505681048547962e8,1155.9422409208473,0.0,0.0,9.274118181977587e9
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,0.4763993825209679,0.0,0.0,0.0,0.4763993825209679
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,0.27852439522062367,0.0,0.0,0.0,0.27852439522062367
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,0.2871095280969796,0.0,0.0,0.0,0.2871095280969796
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,0.3850059825506157,0.0,0.0,0.0,0.3850059825506157
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,11.833439856040895,0.0,0.0,0.0,11.833439856040895
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,1.9038297501621462,0.0,0.0,0.0,1.9038297501621462
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,2.401723216600025,0.0,0.0,0.0,2.401723216600025
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,1.8035714267893617,0.0,0.0,0.0,1.8035714267893617
