zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region1Beijing,3.786872670552079e10,3.139865561063434e9,2.315978376482611e8,5.351974386158624e6,0.0,0.0,0.0,4.1245542078618645e10
Region2Tianjin,1.8035432755412176e8,3.998832685944754e9,1.1307741970498197e9,5.779353824724711e6,0.0,0.0,0.0,5.315740564373421e9
Region12Anhui,1.2247049260844048e11,2.0182152379224712e10,3.473776377188065e9,5.7546266399875e6,0.0,0.0,0.0,1.4613217599149326e11
Region9Shanghai,2.010405422712451e10,5.611027170440597e9,3.0237487458347726e9,7.535057842071341e7,0.0,0.0,0.0,2.8814180721820595e10
Region22Chongqing,1.268003658076997e9,3.120646805769515e10,1.2313526017459112e10,7.952674067044665e6,0.0,0.0,0.0,4.47959504072983e10
Region13Fujian,1.6623949067528873e11,2.359673097129416e10,5.270772657004203e9,5.636213286036173e6,0.0,0.0,0.0,1.9511263051687314e11
Region28Gansu,5.270514044745295e11,3.912540603610842e10,2.585149723688981e9,7.194908800151819e6,0.0,0.0,0.0,5.687691551431271e11
Region19Guangdong,3.3139036361113727e11,4.071041868633427e10,1.4106102738519249e10,2.6811197667788285e8,0.0,0.0,0.0,3.8647499701266864e11
Region20Guangxi,2.5858005777606137e11,3.297967191607012e10,5.789727664046357e9,1.3202304222160578e7,0.0,0.0,0.0,2.973626596604e11
Region24Guizhou,1.0171535629464467e11,6.867776170578723e10,1.9546174954356335e10,5.883157500884013e6,0.0,0.0,0.0,1.899451761122891e11
Region21Hainan,2.7283905462400715e10,7.82581704966314e9,1.6608723172038138e9,2.4145282454906605e7,0.0,0.0,0.0,3.679474011172258e10
Region3Hebei,5.383132159414157e11,4.7733759275540535e10,9.213533938751371e9,5.736705691352641e6,0.0,0.0,0.0,5.95266245861399e11
Region8Heilongjiang,1.1552111630690538e11,1.2251131402934769e10,1.4608595724928405e9,5.148804881396349e6,0.0,0.0,0.0,1.2923825608721439e11
Region16Henan,1.1209537052815506e10,9.924136976148008e9,2.0726064073217037e9,5.937739706088886e6,0.0,0.0,0.0,2.321221817599131e10
Region17Hubei,2.3980551466207197e8,1.661242800681329e10,2.5146400515342116e9,6.016953106049962e6,0.0,0.0,0.0,1.937289052611562e10
Region18Hunan,1.6345862524908514e11,1.6144504381183578e10,2.390950266429335e9,5.250619681068262e6,0.0,0.0,0.0,1.8199933051637912e11
Region5Innermongolia,6.809039681032105e10,5.7037034998468704e10,8.79047421166819e10,7.559658208898682e6,0.0,0.0,0.0,2.1303973358368057e11
Region10Jiangsu,4.61606952485201e9,2.851447316705172e10,1.0625519348950304e10,6.659704361177732e6,0.0,0.0,0.0,4.376272174521521e10
Region14Jiangxi,6.469154954294506e9,1.6357251901767141e10,3.0285235888252754e9,3.948568299815578e6,0.0,0.0,0.0,2.5858879013186737e10
Region7Jilin,1.3009919401931462e11,1.558816555484742e10,1.30267210640855e9,6.738212670515694e6,0.0,0.0,0.0,1.469967698932411e11
