zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,8.931725610495626e9,5.583887815849756e9,1.967527624071942e9,2.0773410793107948e8,7.403819892931734e7,0.0,0.0,1.6764913357277721e10
Region2Tianjin,2.5315548400106163e9,1.6657433227163231e9,1.2484219997549636e9,1.025718838061305e8,1.1764864495409153e7,0.0,0.0,5.5600569107834425e9
Region3Hebei,3.1620342167426117e10,5.0558672006412224e10,1.9567030557354774e10,1.261114632168759e9,7.323829067934983e6,0.0,0.0,1.0301448319242981e11
Region4Shanxi,1.891310552049713e10,2.035251507989322e10,5.7280540951667595e9,1.1987298921344306e9,4.2763707879354125e6,0.0,0.0,4.619668095847948e10
Region5Innermongolia,1.2573343624338634e10,7.736553990543263e10,3.038341725846894e10,7.02824888545259e8,1.9694183129139474e8,0.0,0.0,1.2122206750807686e11
Region6Liaoning,1.4671093472969215e10,4.460411537751516e9,7.38747068342786e9,4.832203554747335e8,59278.69058415663,0.0,0.0,2.700225532831391e10
Region7Jilin,1.0975038562374298e10,7.913004136161381e9,5.992570689720575e9,1.9586827051160434e8,817241.8492594912,0.0,0.0,2.507729890061712e10
Region8Heilongjiang,1.1966138783123884e10,1.4325624338114697e10,7.46002416324077e9,1.489617513017773e8,11966.51063320441,0.0,0.0,3.3900761002291756e10
Region9Shanghai,1.2724425290902555e10,7.60588777416305e9,3.37452547621032e9,1.9700490689857733e9,1.738957889319128e8,0.0,0.0,2.584878339919361e10
Region10Jiangsu,3.848840885930473e10,2.75294557767704e10,9.82056304359524e9,1.4967335384461086e9,4.3486596407207206e7,0.0,0.0,7.73786478145237e10
Region11Zhejiang,2.478894410787228e10,5.317293512503592e9,1.2133516245781572e10,1.2996946726166909e9,313711.6308396528,0.0,0.0,4.353976225040497e10
Region12Anhui,2.940465017795962e10,2.8620951574846592e10,9.146130092247637e9,9.51528216909261e8,731.3635223080322,0.0,0.0,6.812326079332664e10
Region13Fujian,2.2012056612051563e10,4.445294671823171e9,1.0003772532921656e10,9.440212923949832e8,290455.2490843591,0.0,0.0,3.740543556444045e10
Region14Jiangxi,2.0355263286550797e10,2.1673666176357765e9,5.05903305449128e9,5.849056229548459e8,156541.4257524425,0.0,0.0,2.816672512305845e10
Region15Shandong,3.15364568185902e10,2.9172365067469807e10,1.448175948406812e10,1.085118836637665e9,3.181679218527996e7,0.0,0.0,7.630751699895108e10
Region16Henan,2.4417779231869335e10,3.71596868913899e8,2.8575359438788366e9,7.144620884298857e8,679.5063804902832,0.0,0.0,2.836137481259834e10
Region17Hubei,2.1831282402613094e10,1.8787547638862007e10,6.478339850356054e9,5.872617122426562e8,156651.0754149929,0.0,0.0,4.768458825514922e10
Region18Hunan,2.471067333994539e10,3.9419626497775235e9,7.204939987500914e9,7.265243467977753e8,38218.96208361912,0.0,0.0,3.658413854298368e10
Region19Guangdong,4.74637593901065e10,2.6994123707879253e10,1.37482949745961e10,2.9548515140317297e9,6.238682252523093e7,0.0,0.0,9.122341640913881e10
Region20Guangxi,2.5730348923139435e10,1.900016077202971e10,1.005905637468173e10,9.891371316200306e8,7.79290680276223e6,0.0,0.0,5.5786496108273674e10
Region22Chongqing,1.2191802653056847e10,1.6764759380135164e10,4.0626148984970307e9,4.370867338342416e8,9.886563101403153e6,0.0,0.0,3.3466150228624683e10
Region23Sichuan,2.8646152926931297e10,9.989089626200304e9,1.4860544742327557e10,9.187142920832664e8,1.3088281540294632e6,0.0,0.0,5.441581041569645e10
Region24Guizhou,2.0794440245251827e10,5.325677735055549e9,1.0239305488004055e10,9.051093905364395e8,800933.2480060059,0.0,0.0,3.726533379209588e10
Region25Yunnan,2.532454564918216e10,3.9347036368450146e9,1.4181877152868124e10,9.064870065535172e8,34734.32564528921,0.0,0.0,4.434764817977447e10
Region27Shaanxi,1.451036416772342e10,2.1787681815892153e9,8.82730818121964e9,3.980863772418154e8,148688.40397539746,0.0,0.0,2.5914675596178062e10
Region28Gansu,6.239078511695789e9,2.4558987465652344e10,1.6515483972828176e10,3.4743112405600154e8,355945.83857286454,0.0,0.0,4.766133702007088e10
Region29Qinghai,2.3143257120457664e8,1.5677147853072283e10,3.989591591219233e9,1.305863423398823e7,37373.885483021884,0.0,0.0,1.9911268023615566e10
Region30Ningxia,5.4264927243310175e9,1.0385456389722525e10,5.027285598854223e9,4.4705370099682045e8,5.304784646562425e7,0.0,0.0,2.1339336260370213e10
Region31Xinjiang,1.293948531861345e10,1.5731568382026613e10,1.7780683517435356e10,9.74148528442709e8,989153.1883347995,0.0,0.0,4.742687489970646e10
Region21Hainan,3.6669366063287416e9,3.761046095784975e9,2.3024869285946856e9,2.855480359029082e8,2.5400643264585987e7,0.0,0.0,1.0041418309875895e10
Region26Tibet,3.087090000217338e8,1.8733834101328293e10,4.094088870488105e9,1.7232597705473803e7,254678.16661650152,0.0,0.0,2.3154119247710224e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,0.20087327990028433,0.0,0.0,0.0,0.20087327990028433
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,0.22496437995822136,0.0,0.0,0.0,0.22496437995822136
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,0.27101942838735466,0.0,0.0,0.0,0.27101942838735466
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,0.1620061871788502,0.0,0.0,0.0,0.1620061871788502
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,0.22696036970842745,0.0,0.0,0.0,0.22696036970842745
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,0.2198615918247911,0.0,0.0,0.0,0.2198615918247911
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,0.2249006255309817,0.0,0.0,0.0,0.2249006255309817
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,0.4534079512601585,0.0,0.0,0.0,0.4534079512601585
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,0.5174893698039383,0.0,0.0,0.0,0.5174893698039383
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,0.0,0.3869084204592329,0.0,0.0,0.0,0.3869084204592329
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,0.0,0.4206646485839479,0.0,0.0,0.0,0.4206646485839479
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,0.0,0.3638095129715577,0.0,0.0,0.0,0.3638095129715577
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,0.0,0.34924103909775966,0.0,0.0,0.0,0.34924103909775966
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,0.0,0.33805551060410766,0.0,0.0,0.0,0.33805551060410766
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,0.0,0.3819394678283931,0.0,0.0,0.0,0.3819394678283931
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,0.0,0.3613044891692533,0.0,0.0,0.0,0.3613044891692533
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,0.0,0.3445341014584472,0.0,0.0,0.0,0.3445341014584472
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,0.0,0.5022621312741358,0.0,0.0,0.0,0.5022621312741358
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,0.0,0.369866504041754,0.0,0.0,0.0,0.369866504041754
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,0.0,0.3665127842542745,0.0,0.0,0.0,0.3665127842542745
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,0.0,0.34002323574830695,0.0,0.0,0.0,0.34002323574830695
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,0.0,0.34407109356362664,0.0,0.0,0.0,0.34407109356362664
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,0.0,0.31594775902870825,0.0,0.0,0.0,0.31594775902870825
aluminum_Region1Beijing_aluminum_Region25Yunnan,0.0,0.0,0.0,0.35473406036492994,0.0,0.0,0.0,0.35473406036492994
aluminum_Region1Beijing_aluminum_Region27Shaanxi,0.0,0.0,0.0,0.3035745068191566,0.0,0.0,0.0,0.3035745068191566
aluminum_Region1Beijing_aluminum_Region28Gansu,0.0,0.0,0.0,0.26050144043073564,0.0,0.0,0.0,0.26050144043073564
aluminum_Region1Beijing_aluminum_Region29Qinghai,0.0,0.0,0.0,0.30021903304241715,0.0,0.0,0.0,0.30021903304241715
aluminum_Region1Beijing_aluminum_Region30Ningxia,0.0,0.0,0.0,0.30548421043581775,0.0,0.0,0.0,0.30548421043581775
aluminum_Region1Beijing_aluminum_Region31Xinjiang,0.0,0.0,0.0,0.2894193772831465,0.0,0.0,0.0,0.2894193772831465
aluminum_Region2Tianjin_aluminum_Region1Beijing,0.0,0.0,0.0,0.23784242204389236,0.0,0.0,0.0,0.23784242204389236
aluminum_Region2Tianjin_aluminum_Region3Hebei,0.0,0.0,0.0,0.23501724484346936,0.0,0.0,0.0,0.23501724484346936
aluminum_Region2Tianjin_aluminum_Region4Shanxi,0.0,0.0,0.0,0.27755120690656687,0.0,0.0,0.0,0.27755120690656687
aluminum_Region2Tianjin_aluminum_Region5Innermongolia,0.0,0.0,0.0,0.19258846530801227,0.0,0.0,0.0,0.19258846530801227
aluminum_Region2Tianjin_aluminum_Region6Liaoning,0.0,0.0,0.0,0.22414977460874008,0.0,0.0,0.0,0.22414977460874008
aluminum_Region2Tianjin_aluminum_Region7Jilin,0.0,0.0,0.0,0.22084955258851866,0.0,0.0,0.0,0.22084955258851866
aluminum_Region2Tianjin_aluminum_Region8Heilongjiang,0.0,0.0,0.0,0.22586434432753735,0.0,0.0,0.0,0.22586434432753735
aluminum_Region2Tianjin_aluminum_Region9Shanghai,0.0,0.0,0.0,0.47347803449133663,0.0,0.0,0.0,0.47347803449133663
aluminum_Region2Tianjin_aluminum_Region10Jiangsu,0.0,0.0,0.0,0.5582871080689826,0.0,0.0,0.0,0.5582871080689826
aluminum_Region2Tianjin_aluminum_Region11Zhejiang,0.0,0.0,0.0,0.3949466036752955,0.0,0.0,0.0,0.3949466036752955
aluminum_Region2Tianjin_aluminum_Region12Anhui,0.0,0.0,0.0,0.43430564146162565,0.0,0.0,0.0,0.43430564146162565
aluminum_Region2Tianjin_aluminum_Region13Fujian,0.0,0.0,0.0,0.3669920823651122,0.0,0.0,0.0,0.3669920823651122
aluminum_Region2Tianjin_aluminum_Region14Jiangxi,0.0,0.0,0.0,0.352406515209581,0.0,0.0,0.0,0.352406515209581
aluminum_Region2Tianjin_aluminum_Region15Shandong,0.0,0.0,0.0,0.3235125415474261,0.0,0.0,0.0,0.3235125415474261
aluminum_Region2Tianjin_aluminum_Region16Henan,0.0,0.0,0.0,0.39070951838882984,0.0,0.0,0.0,0.39070951838882984
aluminum_Region2Tianjin_aluminum_Region17Hubei,0.0,0.0,0.0,0.36653529728682677,0.0,0.0,0.0,0.36653529728682677
aluminum_Region2Tianjin_aluminum_Region18Hunan,0.0,0.0,0.0,0.34797011240835135,0.0,0.0,0.0,0.34797011240835135
aluminum_Region2Tianjin_aluminum_Region19Guangdong,0.0,0.0,0.0,0.5107145188175134,0.0,0.0,0.0,0.5107145188175134
aluminum_Region2Tianjin_aluminum_Region20Guangxi,0.0,0.0,0.0,0.3726789751546054,0.0,0.0,0.0,0.3726789751546054
aluminum_Region2Tianjin_aluminum_Region21Hainan,0.0,0.0,0.0,0.3689180006264496,0.0,0.0,0.0,0.3689180006264496
aluminum_Region2Tianjin_aluminum_Region22Chongqing,0.0,0.0,0.0,0.3433634416743437,0.0,0.0,0.0,0.3433634416743437
aluminum_Region2Tianjin_aluminum_Region23Sichuan,0.0,0.0,0.0,0.3472789157504359,0.0,0.0,0.0,0.3472789157504359
