zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,6.3032632099554695e10,3.1837337484919827e10,1.4858183158532515e10,1.4341268776928556e9,4.6815506441704774e8,0.0,0.0,1.1163043468511694e11
Region2Tianjin,2.069684497349974e10,1.2018389904008368e10,5.607164796013229e9,2.0014648377298522e9,4.9420260765704143e8,0.0,0.0,4.081806711890823e10
Region3Hebei,2.3577701375186652e11,5.344893465051389e11,8.48071681912161e10,8.5128410948808975e9,4.882830130939889e8,0.0,0.0,8.640746525561963e11
Region4Shanxi,2.1170036900954083e11,3.1273804389100523e9,1.2923992501860632e11,5.553309684850564e10,4.519793814880898e8,0.0,0.0,4.0005275069705096e11
Region5Innermongolia,1.5629528179877777e11,3.7250660173184094e11,8.330556100370093e10,3.5954847872393456e10,4.616773662206219e8,0.0,0.0,6.485239697729336e11
Region6Liaoning,4.921509496091227e10,1.3498390720277989e11,2.0344005698474487e10,2.9986462265175505e9,4.555032693356706e8,0.0,0.0,2.0799715735801987e11
Region7Jilin,4.476374648451134e10,5.607093262962479e10,1.8538308387222687e10,2.0988492173110056e9,4.427271630505082e8,0.0,0.0,1.2191456388172032e11
Region8Heilongjiang,3.2422748231186462e10,1.2486657029614114e11,1.6200154237203817e10,1.7321714159905314e9,4.4918522229990524e8,0.0,0.0,1.7567082940282187e11
Region9Shanghai,5.2241264268208206e10,3.05707699602876e9,1.0820506866268368e10,3.862450701175591e9,5.0921939943776786e8,0.0,0.0,7.049051823111871e10
Region10Jiangsu,2.349643373445413e11,8.846970495830338e10,4.92521774511127e10,1.1646369241440409e10,5.23139161870316e8,0.0,0.0,3.848557281572681e11
Region11Zhejiang,1.2531792703451926e11,5.336885583321471e11,5.60123565968978e10,9.656439770721897e9,4.959482689857577e8,0.0,0.0,7.251712300032719e11
Region12Anhui,1.1589790638068513e11,2.263490825809679e11,2.847014258081509e10,4.573807981097407e9,4.6838947799028414e8,0.0,0.0,3.757593290015558e11
Region13Fujian,1.0279459291391783e11,3.869338711167714e11,4.308156740999284e10,5.814789916247089e9,4.755222156404129e8,0.0,0.0,5.3910034357256964e11
Region14Jiangxi,8.149964619754594e10,1.957507762100158e11,2.1765965646797626e10,3.4838061748116574e9,3.508265580284267e8,0.0,0.0,3.0285102078719946e11
Region15Shandong,6.84440127272824e10,1.8854090499464578e11,4.557904286713297e10,4.611720241793732e9,4.8837790565515995e8,0.0,0.0,3.0766405873651e11
Region16Henan,7.986080697154193e10,1.5684645940934616e10,1.2256519104500841e10,2.689630903999418e9,4.825868622358817e8,0.0,0.0,1.1097418978321269e11
Region17Hubei,7.583495058858519e10,9.698071999691803e8,2.2620616820515842e10,2.8263483022007294e9,4.5620080694463205e8,0.0,0.0,1.0270792371821556e11
Region18Hunan,7.981618493482703e10,2.9798035837360313e10,1.520840646258579e10,3.427359545790881e9,3.5803354001218593e8,0.0,0.0,1.286080203205762e11
Region19Guangdong,1.9849396764513385e11,1.10650360578526e11,4.647305927775458e10,1.4479566519462337e10,1.528560440863092e9,0.0,0.0,3.7162551446173987e11
Region20Guangxi,1.1165703934443192e11,2.8386147759773737e11,6.449900854126629e10,1.4529851174368793e10,4.4130289260706794e8,0.0,0.0,4.7498867955041144e11
Region22Chongqing,4.757194722258419e10,4.432457843467524e8,3.319126320287974e10,1.1779503490513083e10,4.8979781569819784e8,0.0,0.0,9.347575751602196e10
Region23Sichuan,8.601659247683307e10,1.376049125281325e11,4.584348462500886e10,4.372854990975186e9,4.2318255393817943e8,0.0,0.0,2.742610271748878e11
Region24Guizhou,7.300999296344576e10,1.2287994817380597e11,6.986953197168681e10,1.919059356201916e10,3.8017010984511673e8,0.0,0.0,2.853302367808028e11
Region25Yunnan,7.624176793137077e10,2.5162749513350323e11,6.158057889414164e10,8.233042811058504e9,4.385254788396603e8,0.0,0.0,3.981214102489139e11
Region27Shaanxi,7.539770894190395e10,3.371131993100178e11,4.153249207311209e10,6.790683325917767e9,4.7683745671063554e8,0.0,0.0,4.6131092110766223e11
Region28Gansu,4.027332933005306e10,5.774680649949265e11,4.6050541500531204e10,2.5316295127846265e9,3.681276221611425e8,0.0,0.0,6.666916929604567e11
Region29Qinghai,1.607569526949361e10,3.253354643872255e8,1.1015607831502766e10,1.5871793160279365e9,4.527237582827795e8,0.0,0.0,2.9456541639694317e10
Region30Ningxia,4.947148243623647e10,8.04981951068061e9,1.8496359512787815e10,6.574314561669737e9,4.288556717929919e8,0.0,0.0,8.302083169316763e10
Region31Xinjiang,9.130462436521011e10,2.2115464293668405e11,6.29687748753588e10,1.8484957951451965e10,4.9861676483845305e8,0.0,0.0,3.944116168935434e11
Region21Hainan,2.613504726423251e10,3.1983661915068066e10,8.331856658708054e9,2.362817059634205e9,5.041104442675725e8,0.0,0.0,6.931749334191042e10
Region26Tibet,8.077880842457975e9,6.797153022377914e9,4.304908957845916e9,9.701456223070624e8,4.130670012374027e8,0.0,0.0,2.0563155446226273e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,388136.5127565966,0.0,0.0,0.0,388136.5127565966
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,211585.51512663122,0.0,0.0,0.0,211585.51512663122
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,152958.52919240395,0.0,0.0,0.0,152958.52919240395
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,204063.65553639043,0.0,0.0,0.0,204063.65553639043
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,2.0941445245050678e6,0.0,0.0,0.0,2.0941445245050678e6
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,445917.6874252101,0.0,0.0,0.0,445917.6874252101
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,422899.75376259495,0.0,0.0,0.0,422899.75376259495
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,543820.0378980074,0.0,0.0,0.0,543820.0378980074
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,852532.1233361048,0.0,0.0,0.0,852532.1233361048
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,0.0,689213.0596293784,0.0,0.0,0.0,689213.0596293784
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,0.0,715764.8117207711,0.0,0.0,0.0,715764.8117207711
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,0.0,608245.7358752455,0.0,0.0,0.0,608245.7358752455
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,0.0,556182.3467715457,0.0,0.0,0.0,556182.3467715457
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,0.0,425774.3379322201,0.0,0.0,0.0,425774.3379322201
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,0.0,325550.44421687466,0.0,0.0,0.0,325550.44421687466
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,0.0,579201.6627275901,0.0,0.0,0.0,579201.6627275901
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,0.0,530979.6677090363,0.0,0.0,0.0,530979.6677090363
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,0.0,457553.0301910694,0.0,0.0,0.0,457553.0301910694
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,0.0,328422.80047567736,0.0,0.0,0.0,328422.80047567736
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,0.0,323280.34965147835,0.0,0.0,0.0,323280.34965147835
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,0.0,328895.18325441267,0.0,0.0,0.0,328895.18325441267
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,0.0,416647.54142615554,0.0,0.0,0.0,416647.54142615554
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,0.0,288832.82849944645,0.0,0.0,0.0,288832.82849944645
aluminum_Region1Beijing_aluminum_Region25Yunnan,0.0,0.0,0.0,361941.2178964915,0.0,0.0,0.0,361941.2178964915
aluminum_Region1Beijing_aluminum_Region27Shaanxi,0.0,0.0,0.0,379462.84296240186,0.0,0.0,0.0,379462.84296240186
aluminum_Region1Beijing_aluminum_Region28Gansu,0.0,0.0,0.0,388382.776867961,0.0,0.0,0.0,388382.776867961
aluminum_Region1Beijing_aluminum_Region29Qinghai,0.0,0.0,0.0,377436.1506488728,0.0,0.0,0.0,377436.1506488728
