zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,4.002300456260292e10,1.3905453467409607e10,9.43430589106143e9,9.106087538689052e8,2.972582875735811e8,0.0,0.0,6.457063096251644e10
Region2Tianjin,1.3141604486665848e10,5.290749975259578e9,3.5603079665094514e9,1.270843905198703e9,3.137973548346836e8,0.0,0.0,2.3577303688468266e10
Region3Hebei,1.4970824131608032e11,2.329119028710204e11,5.3848896458862236e10,5.405287176378898e9,3.10038667432393e8,0.0,0.0,4.4218436648977423e11
Region4Shanxi,1.344206096517019e11,1.6267751359680321e9,8.206178191195488e10,3.526112292173997e10,2.86987426114926e8,0.0,0.0,2.536572770474797e11
Region5Innermongolia,9.924076733248119e10,1.624299098833971e11,5.289544061677971e10,2.282977867990163e10,2.9314522841937596e8,0.0,0.0,3.37689041740979e11
Region6Liaoning,3.1249464040443325e10,5.888793094045179e10,1.2917566755036661e10,1.9040111067548432e9,2.8922494301219076e8,0.0,0.0,1.052481977856988e11
Region7Jilin,2.8423049619110786e10,2.4604328365653545e10,1.1771026791216537e10,1.332678788789583e9,2.811126661944349e8,0.0,0.0,6.641219623096488e10
Region8Heilongjiang,2.0587047647627415e10,5.4537308549585014e10,1.0286399684633505e10,1.0998541894284816e9,2.8521325546375096e8,0.0,0.0,8.679582332673816e10
Region9Shanghai,3.317095111719781e10,1.3661110898169663e9,6.870555476635324e9,2.452489716625234e9,3.233323703645193e8,0.0,0.0,4.4183439770639854e10
Region10Jiangsu,1.4919222682525394e11,3.862350959964828e10,3.1273009823398113e10,7.3949424887053175e9,3.321708195422137e8,0.0,0.0,2.2681585955654785e11
Region11Zhejiang,7.957148223727655e10,2.5210837583690167e11,3.556543220500575e10,6.131423044363607e9,3.1490577453725326e8,0.0,0.0,3.736916190980848e11
Region12Anhui,7.359017514204454e10,9.889464974290616e10,1.8077313424104473e10,2.9041709285883436e9,2.974071300889367e8,0.0,0.0,1.9376371636773242e11
Region13Fujian,6.527013586719171e10,1.813569640780769e11,2.735493841175658e10,3.6921409688392005e9,3.019361110628562e8,0.0,0.0,2.7797611543692725e11
Region14Jiangxi,5.17487625530705e10,8.541052638220523e10,1.3820450033172487e10,2.2120667626490607e9,2.2275974308794886e8,0.0,0.0,1.534145654741852e11
Region15Shandong,4.345899802090335e10,8.229560659879913e10,2.8940727681324688e10,2.9282435800434036e9,3.1009892011869544e8,0.0,0.0,1.5793367480118924e11
Region16Henan,5.0708170281497025e10,7.49785068488748e9,7.782361353184434e9,1.7077996960759478e9,3.064218571519144e8,0.0,0.0,6.800260387279681e10
Region17Hubei,4.815192500002162e10,4.9541030607387894e8,1.4363116691469938e10,1.7946093511662827e9,2.896678493287469e8,0.0,0.0,6.509472919806047e10
Region18Hunan,5.067983721147366e10,1.3766227197809345e10,9.6566825938765e9,2.1762255861728196e9,2.273358660136585e8,0.0,0.0,7.650630845534598e10
Region19Guangdong,1.2603511400512299e11,4.9272784129785126e10,2.9508389568342773e10,9.193900644314806e9,9.705699962243855e8,0.0,0.0,2.149807583437901e11
Region20Guangxi,7.08974073630745e10,1.2373732645493855e11,4.095409039960909e10,9.225829232820692e9,2.8020831585148627e8,0.0,0.0,2.4509486176629434e11
Region22Chongqing,3.0206136049248753e10,2.173937461477054e8,2.107502153026536e10,7.479476998539188e9,3.110005017953297e8,0.0,0.0,5.928902882599633e10
Region23Sichuan,5.461682875185165e10,6.018250368553401e10,2.9108636799657116e10,2.7765744412985935e9,2.6870268181615996e8,0.0,0.0,1.469532463601575e11
Region24Guizhou,4.635819866884855e10,5.393582994404416e10,4.436414129863867e10,1.2185199762539783e10,2.4139163373131385e8,0.0,0.0,1.570847613078025e11
Region25Yunnan,4.841023647812611e10,1.1017377110067734e11,3.910101336328888e10,5.227627325964508e9,2.784447778207465e8,0.0,0.0,2.0319109304587756e11
Region27Shaanxi,4.787429540028598e10,1.4694660704124017e11,2.637134234079015e10,4.3117912212064905e9,3.0277123245317507e8,0.0,0.0,2.2580680723597598e11
Region28Gansu,2.5571828271142616e10,2.5170590342542303e11,2.924010899108744e10,1.6074756228007042e9,2.33745173105022e8,0.0,0.0,3.083590614835589e11
Region29Qinghai,1.0207373604544472e10,1.6098851181383774e8,6.994436180354185e9,1.0077904553743657e9,2.8746007329556584e8,0.0,0.0,1.8658048825382427e10
Region30Ningxia,3.1412259036509617e10,3.5844364690322504e9,1.1744391064022858e10,4.1744063817946386e9,2.723048671323106e8,0.0,0.0,5.118779781849168e10
Region31Xinjiang,5.7974501077218506e10,9.643524800788521e10,3.998245797760056e10,1.1737151564002544e10,3.166001543867101e8,0.0,0.0,2.064459587810935e11
Region21Hainan,1.6594628544912228e10,1.423470128333924e10,5.290369860166156e9,1.5002869911726868e9,3.200884040366669e8,0.0,0.0,3.794007508362697e10
Region26Tibet,5.129106163665064e9,3.537133298077564e9,2.733431638858605e9,6.160006551314414e8,2.6227974184981042e8,0.0,0.0,1.2277951497582483e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,246449.95621370856,0.0,0.0,0.0,246449.95621370856
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,134347.68238646467,0.0,0.0,0.0,134347.68238646467
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,97122.07324751499,0.0,0.0,0.0,97122.07324751499
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,129571.62575243444,0.0,0.0,0.0,129571.62575243444
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,1.3296915116385946e6,0.0,0.0,0.0,1.3296915116385946e6
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,283138.511654991,0.0,0.0,0.0,283138.511654991
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,268523.1158938636,0.0,0.0,0.0,268523.1158938636
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,345302.2844365818,0.0,0.0,0.0,345302.2844365818
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,541321.1526397219,0.0,0.0,0.0,541321.1526397219
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,0.0,437620.5865334158,0.0,0.0,0.0,437620.5865334158
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,0.0,454479.80468284193,0.0,0.0,0.0,454479.80468284193
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,0.0,386209.82578785106,0.0,0.0,0.0,386209.82578785106
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,0.0,353151.8177333743,0.0,0.0,0.0,353151.8177333743
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,0.0,270348.3529417911,0.0,0.0,0.0,270348.3529417911
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,0.0,206710.50026390117,0.0,0.0,0.0,206710.50026390117
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,0.0,367768.09119124996,0.0,0.0,0.0,367768.09119124996
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,0.0,337149.20280979795,0.0,0.0,0.0,337149.20280979795
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,0.0,290526.45280696347,0.0,0.0,0.0,290526.45280696347
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,0.0,208534.3226844834,0.0,0.0,0.0,208534.3226844834
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,0.0,205269.0880600621,0.0,0.0,0.0,205269.0880600621
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,0.0,208834.26538842692,0.0,0.0,0.0,208834.26538842692
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,0.0,264553.2305419009,0.0,0.0,0.0,264553.2305419009
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,0.0,183396.39687907815,0.0,0.0,0.0,183396.39687907815
aluminum_Region1Beijing_aluminum_Region25Yunnan,0.0,0.0,0.0,229817.0730421978,0.0,0.0,0.0,229817.0730421978
aluminum_Region1Beijing_aluminum_Region27Shaanxi,0.0,0.0,0.0,240942.5497452736,0.0,0.0,0.0,240942.5497452736
aluminum_Region1Beijing_aluminum_Region28Gansu,0.0,0.0,0.0,246606.32330999567,0.0,0.0,0.0,246606.32330999567
aluminum_Region1Beijing_aluminum_Region29Qinghai,0.0,0.0,0.0,239655.6874802923,0.0,0.0,0.0,239655.6874802923
aluminum_Region1Beijing_aluminum_Region30Ningxia,0.0,0.0,0.0,268577.33768956736,0.0,0.0,0.0,268577.33768956736
aluminum_Region1Beijing_aluminum_Region31Xinjiang,0.0,0.0,0.0,232910.94331342538,0.0,0.0,0.0,232910.94331342538
aluminum_Region2Tianjin_aluminum_Region1Beijing,0.0,0.0,0.0,74393.48823236384,0.0,0.0,0.0,74393.48823236384
aluminum_Region2Tianjin_aluminum_Region3Hebei,0.0,0.0,0.0,114980.15846232904,0.0,0.0,0.0,114980.15846232904
aluminum_Region2Tianjin_aluminum_Region4Shanxi,0.0,0.0,0.0,89158.55074874405,0.0,0.0,0.0,89158.55074874405
aluminum_Region2Tianjin_aluminum_Region5Innermongolia,0.0,0.0,0.0,133234.998600805,0.0,0.0,0.0,133234.998600805
aluminum_Region2Tianjin_aluminum_Region6Liaoning,0.0,0.0,0.0,1.0560631345233785e6,0.0,0.0,0.0,1.0560631345233785e6
aluminum_Region2Tianjin_aluminum_Region7Jilin,0.0,0.0,0.0,264924.15681263566,0.0,0.0,0.0,264924.15681263566
aluminum_Region2Tianjin_aluminum_Region8Heilongjiang,0.0,0.0,0.0,255383.102939822,0.0,0.0,0.0,255383.102939822
aluminum_Region2Tianjin_aluminum_Region9Shanghai,0.0,0.0,0.0,344945.98718814505,0.0,0.0,0.0,344945.98718814505
aluminum_Region2Tianjin_aluminum_Region10Jiangsu,0.0,0.0,0.0,555082.6032995788,0.0,0.0,0.0,555082.6032995788
aluminum_Region2Tianjin_aluminum_Region11Zhejiang,0.0,0.0,0.0,448763.2427170103,0.0,0.0,0.0,448763.2427170103
aluminum_Region2Tianjin_aluminum_Region12Anhui,0.0,0.0,0.0,416383.2514105816,0.0,0.0,0.0,416383.2514105816
aluminum_Region2Tianjin_aluminum_Region13Fujian,0.0,0.0,0.0,393158.3175412156,0.0,0.0,0.0,393158.3175412156
aluminum_Region2Tianjin_aluminum_Region14Jiangxi,0.0,0.0,0.0,345250.0817656654,0.0,0.0,0.0,345250.0817656654
aluminum_Region2Tianjin_aluminum_Region15Shandong,0.0,0.0,0.0,180643.83949043104,0.0,0.0,0.0,180643.83949043104
aluminum_Region2Tianjin_aluminum_Region16Henan,0.0,0.0,0.0,179677.54827733547,0.0,0.0,0.0,179677.54827733547
aluminum_Region2Tianjin_aluminum_Region17Hubei,0.0,0.0,0.0,342645.63177353225,0.0,0.0,0.0,342645.63177353225
aluminum_Region2Tianjin_aluminum_Region18Hunan,0.0,0.0,0.0,322475.4787154134,0.0,0.0,0.0,322475.4787154134
