zone,Investment,FixedOM,VariableOM,Fuel,Startup,NonServedDemand,UnmetPolicyPenalty,Total
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region6Liaoning,0.0,0.0,3.620991780334303e6,3.438642899537968e8,0.0,0.0,0.0,3.474852817341311e8
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region7Jilin,0.0,0.0,3.6620024413262564e6,2.404430477464589e8,0.0,0.0,0.0,2.4410505018778515e8
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,2.434353074542893e6,1.2645968599142249e8,0.0,0.0,0.0,1.2889403906596538e8
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region9Shanghai,0.0,0.0,352977.9211620281,2.018045905156715e7,0.0,0.0,0.0,2.0533436972729176e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region10Jiangsu,0.0,0.0,307159.45140714146,2.166215302633332e7,0.0,0.0,0.0,2.1969312477740463e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region11Zhejiang,0.0,0.0,405221.1638359175,2.2633193843628462e7,0.0,0.0,0.0,2.303841500746438e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region12Anhui,0.0,0.0,298751.61229493725,2.0092171612019382e7,0.0,0.0,0.0,2.039092322431432e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region13Fujian,0.0,0.0,432263.3310736518,1.5801807394024743e7,0.0,0.0,0.0,1.6234070725098394e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region14Jiangxi,0.0,0.0,342398.8496703143,1.6018769482966704e7,0.0,0.0,0.0,1.636116833263702e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region15Shandong,0.0,0.0,178209.05274775083,3.618398094812127e7,0.0,0.0,0.0,3.636219000086902e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region16Henan,0.0,0.0,185137.55882221073,1.705717329252461e7,0.0,0.0,0.0,1.724231085134682e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region17Hubei,0.0,0.0,297800.3277998151,1.671212830762169e7,0.0,0.0,0.0,1.7009928635421503e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region18Hunan,0.0,0.0,264122.58967010287,1.1431073643919175e7,0.0,0.0,0.0,1.1695196233589279e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region19Guangdong,0.0,0.0,237187.9307685544,7.107118640777131e6,0.0,0.0,0.0,7.344306571545685e6
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region20Guangxi,0.0,0.0,229213.93430499794,6.314399455107804e6,0.0,0.0,0.0,6.543613389412803e6
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region21Hainan,0.0,0.0,276142.2276091825,6.748279321732108e6,0.0,0.0,0.0,7.02442154934129e6
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region22Chongqing,0.0,0.0,192681.47456471992,6.717681099683027e6,0.0,0.0,0.0,6.910362574247747e6
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region23Sichuan,0.0,0.0,222878.95632159567,7.7199927329553515e6,0.0,0.0,0.0,7.942871689276947e6
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region24Guizhou,0.0,0.0,212319.2550286337,6.538391682895826e6,0.0,0.0,0.0,6.75071093792446e6
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region25Yunnan,0.0,0.0,247357.21788601257,6.084594974793142e6,0.0,0.0,0.0,6.331952192679155e6
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region27Shaanxi,0.0,0.0,283794.05875705095,1.637437528913219e7,0.0,0.0,0.0,1.6658169347889243e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region28Gansu,0.0,0.0,349747.71780321386,1.4862322183131114e7,0.0,0.0,0.0,1.5212069900934327e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region29Qinghai,0.0,0.0,342259.46374144923,1.2819363357029533e7,0.0,0.0,0.0,1.3161622820770983e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region30Ningxia,0.0,0.0,294080.90363828436,1.6305959654846368e7,0.0,0.0,0.0,1.6600040558484653e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region31Xinjiang,0.0,0.0,876303.7054042533,1.9057745755204212e7,0.0,0.0,0.0,1.9934049460608464e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region1Beijing,0.0,0.0,1.3329021086797868e6,2.858826202804985e8,0.0,0.0,0.0,2.872155223891783e8
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region2Tianjin,0.0,0.0,1.2600792589802227e6,2.6157925761855525e8,0.0,0.0,0.0,2.6283933687753546e8
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region4Shanxi,0.0,0.0,138407.46207695676,3.9238965404869944e7,0.0,0.0,0.0,3.93773728669469e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region5Innermongolia,0.0,0.0,277976.5235885305,3.106029901208313e7,0.0,0.0,0.0,3.1338275535671663e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region6Liaoning,0.0,0.0,3.0795818573316466e6,2.0307755743736795e8,0.0,0.0,0.0,2.0615713929469958e8
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region7Jilin,0.0,0.0,3.154748624635061e6,1.5881343102501684e8,0.0,0.0,0.0,1.619681796496519e8
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,2.3858953193351454e6,9.989387806525077e7,0.0,0.0,0.0,1.0227977338458592e8
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region9Shanghai,0.0,0.0,530052.1863961674,2.964432880516629e7,0.0,0.0,0.0,3.0174380991562456e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region10Jiangsu,0.0,0.0,507653.46416188445,3.6112411832595825e7,0.0,0.0,0.0,3.662006529675771e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region11Zhejiang,0.0,0.0,660558.2220993069,3.6017223320632145e7,0.0,0.0,0.0,3.667778154273145e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region12Anhui,0.0,0.0,494689.4410046415,3.613053804300024e7,0.0,0.0,0.0,3.6625227484004885e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region13Fujian,0.0,0.0,640284.5532952532,2.431945655195798e7,0.0,0.0,0.0,2.4959741105253235e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region14Jiangxi,0.0,0.0,555504.089851561,2.9629818819745004e7,0.0,0.0,0.0,3.0185322909596566e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region15Shandong,0.0,0.0,421744.86310015264,8.653865426942757e7,0.0,0.0,0.0,8.696039913252772e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region16Henan,0.0,0.0,261605.79342831904,3.9359846008043826e7,0.0,0.0,0.0,3.962145180147214e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region17Hubei,0.0,0.0,505927.0308085264,3.544555775966189e7,0.0,0.0,0.0,3.5951484790470414e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region18Hunan,0.0,0.0,342996.00921401754,1.78701963907732e7,0.0,0.0,0.0,1.8213192399987217e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region19Guangdong,0.0,0.0,265607.93537191727,8.971187614330199e6,0.0,0.0,0.0,9.236795549702115e6
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region20Guangxi,0.0,0.0,250521.49871077033,7.705928688361305e6,0.0,0.0,0.0,7.956450187072075e6
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region21Hainan,0.0,0.0,311053.0970095967,8.378369198949438e6,0.0,0.0,0.0,8.689422295959035e6
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region22Chongqing,0.0,0.0,205448.15210685122,8.627221715689978e6,0.0,0.0,0.0,8.832669867796829e6
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region23Sichuan,0.0,0.0,250195.3062964367,1.0347284059840187e7,0.0,0.0,0.0,1.0597479366136624e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region24Guizhou,0.0,0.0,230380.98972987017,8.032043682096645e6,0.0,0.0,0.0,8.262424671826515e6
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region25Yunnan,0.0,0.0,271754.4462671871,7.54382007776571e6,0.0,0.0,0.0,7.815574524032896e6
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region27Shaanxi,0.0,0.0,513246.63884359587,4.060160743274169e7,0.0,0.0,0.0,4.111485407158528e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region28Gansu,0.0,0.0,603167.5349633605,3.1916596555829845e7,0.0,0.0,0.0,3.2519764090793207e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region29Qinghai,0.0,0.0,523582.6694075398,2.3729786633732885e7,0.0,0.0,0.0,2.4253369303140424e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region30Ningxia,0.0,0.0,491807.7723436515,3.4501706086958e7,0.0,0.0,0.0,3.499351385930165e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region31Xinjiang,0.0,0.0,1.5849289767039795e6,3.574884179774741e7,0.0,0.0,0.0,3.733377077445139e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region1Beijing,0.0,0.0,689402.5219493977,8.822136114381821e7,0.0,0.0,0.0,8.891076366576761e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region2Tianjin,0.0,0.0,671734.3224447304,8.429077438956457e7,0.0,0.0,0.0,8.496250871200931e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region3Hebei,0.0,0.0,399992.2125437569,1.1324849606290884e8,0.0,0.0,0.0,1.136484882754526e8
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region5Innermongolia,0.0,0.0,511932.56717929186,7.818136049628039e7,0.0,0.0,0.0,7.869329306345968e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region6Liaoning,0.0,0.0,1.2660831318034444e6,6.912212289508812e7,0.0,0.0,0.0,7.038820602689156e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region7Jilin,0.0,0.0,1.533009394772482e6,6.6604663999721274e7,0.0,0.0,0.0,6.813767339449376e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,1.4675660667869598e6,5.428121656734252e7,0.0,0.0,0.0,5.574878263412948e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region9Shanghai,0.0,0.0,524863.4813397328,2.4827596697005026e7,0.0,0.0,0.0,2.535246017834476e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region10Jiangsu,0.0,0.0,502307.6549341834,2.8997888284290724e7,0.0,0.0,0.0,2.9500195939224906e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region11Zhejiang,0.0,0.0,624288.8767532818,2.889598789671339e7,0.0,0.0,0.0,2.9520276773466673e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region12Anhui,0.0,0.0,554219.5857188154,3.533389254711496e7,0.0,0.0,0.0,3.588811213283378e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region13Fujian,0.0,0.0,681900.987347708,2.4081083677938234e7,0.0,0.0,0.0,2.476298466528594e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region14Jiangxi,0.0,0.0,630467.674393787,3.1056424580074813e7,0.0,0.0,0.0,3.16868922544686e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region15Shandong,0.0,0.0,442340.22673541534,5.435416650967534e7,0.0,0.0,0.0,5.479650673641075e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region16Henan,0.0,0.0,375718.058225826,5.423222931022374e7,0.0,0.0,0.0,5.460794736844957e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region17Hubei,0.0,0.0,653972.2375725523,4.3624295328964435e7,0.0,0.0,0.0,4.4278267566536985e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region18Hunan,0.0,0.0,393712.1464806048,2.003275473507452e7,0.0,0.0,0.0,2.0426466881555125e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region19Guangdong,0.0,0.0,284408.6143760697,9.460810818711253e6,0.0,0.0,0.0,9.745219433087323e6
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region20Guangxi,0.0,0.0,266184.0447016093,8.347890486927719e6,0.0,0.0,0.0,8.614074531629328e6
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region21Hainan,0.0,0.0,333336.33537024143,9.092304865967948e6,0.0,0.0,0.0,9.425641201338189e6
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region22Chongqing,0.0,0.0,216129.51716899616,1.039891950821261e7,0.0,0.0,0.0,1.0615049025381606e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region23Sichuan,0.0,0.0,276635.1230568442,1.3082757625094255e7,0.0,0.0,0.0,1.33593927481511e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region24Guizhou,0.0,0.0,244720.4846186921,9.32327515412035e6,0.0,0.0,0.0,9.567995638739042e6
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region25Yunnan,0.0,0.0,292176.021931323,8.856861179530276e6,0.0,0.0,0.0,9.149037201461598e6
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region27Shaanxi,0.0,0.0,2.9212456705826007e7,3.040983143679683e9,0.0,0.0,0.0,3.070195600385509e9
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region28Gansu,0.0,0.0,2.116925733779396e6,1.34882488267558e8,0.0,0.0,0.0,1.369994140013374e8
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region29Qinghai,0.0,0.0,1.0311365907687349e6,5.465753172930848e7,0.0,0.0,0.0,5.568866832007721e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region30Ningxia,0.0,0.0,2.52700522899393e6,2.2866870793869543e8,0.0,0.0,0.0,2.3119571316768935e8
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region31Xinjiang,0.0,0.0,2.446153956157732e7,5.952590271756972e8,0.0,0.0,0.0,6.197205667372745e8
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region1Beijing,0.0,0.0,259161.19087085934,3.366954668450538e7,0.0,0.0,0.0,3.392870787537624e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region2Tianjin,0.0,0.0,251284.72631060155,2.6158450987872444e7,0.0,0.0,0.0,2.6409735714183047e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region3Hebei,0.0,0.0,178335.43769118647,1.9760979502769962e7,0.0,0.0,0.0,1.9939314940461148e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region4Shanxi,0.0,0.0,136842.4023135706,2.0823725865585074e7,0.0,0.0,0.0,2.0960568267898645e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region6Liaoning,0.0,0.0,498752.3605433567,2.682422614061449e7,0.0,0.0,0.0,2.7322978501157846e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region7Jilin,0.0,0.0,733759.0830355403,3.38746990177191e7,0.0,0.0,0.0,3.460845810075464e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,802759.1486454014,3.1710911750630148e7,0.0,0.0,0.0,3.251367089927555e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region9Shanghai,0.0,0.0,324990.88790482923,1.2332903488141142e7,0.0,0.0,0.0,1.265789437604597e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region10Jiangsu,0.0,0.0,297206.33996503684,1.3189579628270723e7,0.0,0.0,0.0,1.3486785968235759e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region11Zhejiang,0.0,0.0,351843.1654028385,1.3122989534575436e7,0.0,0.0,0.0,1.3474832699978275e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region12Anhui,0.0,0.0,296890.9284731729,1.3395872287075883e7,0.0,0.0,0.0,1.3692763215549055e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region13Fujian,0.0,0.0,394095.5586650473,1.1324839424129652e7,0.0,0.0,0.0,1.1718934982794698e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region14Jiangxi,0.0,0.0,338910.0902827841,1.265611287694071e7,0.0,0.0,0.0,1.2995022967223495e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region15Shandong,0.0,0.0,229410.31552609155,1.713700237155206e7,0.0,0.0,0.0,1.736641268707815e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region16Henan,0.0,0.0,211359.48348361312,1.5766503729654873e7,0.0,0.0,0.0,1.5977863213138485e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region17Hubei,0.0,0.0,311208.49488893716,1.449594104746314e7,0.0,0.0,0.0,1.4807149542352077e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region18Hunan,0.0,0.0,278118.4085168357,1.0643205814668775e7,0.0,0.0,0.0,1.092132422318561e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region19Guangdong,0.0,0.0,247760.0555359964,6.779754511041113e6,0.0,0.0,0.0,7.0275145665771095e6
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region20Guangxi,0.0,0.0,238635.78168165722,6.220298679568022e6,0.0,0.0,0.0,6.458934461249678e6
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region21Hainan,0.0,0.0,285552.5017007428,6.619354893966639e6,0.0,0.0,0.0,6.9049073956673825e6
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region22Chongqing,0.0,0.0,197061.99911525715,7.386167971604928e6,0.0,0.0,0.0,7.583229970720186e6
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region23Sichuan,0.0,0.0,232123.90796301726,8.653178457850814e6,0.0,0.0,0.0,8.88530236581383e6
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region24Guizhou,0.0,0.0,220308.81671941857,6.852730637103803e6,0.0,0.0,0.0,7.073039453823222e6
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region25Yunnan,0.0,0.0,256168.3918544027,6.624657688697971e6,0.0,0.0,0.0,6.880826080552374e6
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region27Shaanxi,0.0,0.0,335282.9038195526,2.176627661739626e7,0.0,0.0,0.0,2.2101559521215815e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region28Gansu,0.0,0.0,558484.8250078654,3.32493331466643e7,0.0,0.0,0.0,3.380781797167216e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region29Qinghai,0.0,0.0,471475.56853892823,2.3617474601453267e7,0.0,0.0,0.0,2.4088950169992194e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region30Ningxia,0.0,0.0,510688.23457867245,4.893298627205133e7,0.0,0.0,0.0,4.9443674506629996e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region31Xinjiang,0.0,0.0,7.27847429907469e7,1.9860876546709192e9,0.0,0.0,0.0,2.0588723976616662e9
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region1Beijing,0.0,0.0,128970.21026870156,1.1775474230457798e7,0.0,0.0,0.0,1.19044444407265e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region2Tianjin,0.0,0.0,126877.4937422521,1.201669337666945e7,0.0,0.0,0.0,1.2143570870411702e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region3Hebei,0.0,0.0,130753.71343638089,8.624989262103142e6,0.0,0.0,0.0,8.755742975539522e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region4Shanxi,0.0,0.0,134608.36258810465,7.3377026539369095e6,0.0,0.0,0.0,7.472311016525014e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region5Innermongolia,0.0,0.0,151507.26163320674,8.21895839012485e6,0.0,0.0,0.0,8.370465651758057e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region7Jilin,0.0,0.0,1.6397370323943978e7,3.585464878526219e9,0.0,0.0,0.0,3.601862248850163e9
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,2.0665670005508054e6,2.4049159584587926e8,0.0,0.0,0.0,2.4255816284643006e8
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region9Shanghai,0.0,0.0,215686.58888418146,7.888691455014626e6,0.0,0.0,0.0,8.104378043898807e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region10Jiangsu,0.0,0.0,195121.69278245026,8.118434990596008e6,0.0,0.0,0.0,8.313556683378458e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region11Zhejiang,0.0,0.0,227320.37183025363,8.189158564254086e6,0.0,0.0,0.0,8.41647893608434e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region12Anhui,0.0,0.0,195714.69457049549,8.002548058797617e6,0.0,0.0,0.0,8.198262753368113e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region13Fujian,0.0,0.0,265388.9326030257,7.132162617925948e6,0.0,0.0,0.0,7.397551550528974e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region14Jiangxi,0.0,0.0,225494.97680667118,7.175265120195711e6,0.0,0.0,0.0,7.400760097002382e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region15Shandong,0.0,0.0,141827.81985189609,9.53845528709514e6,0.0,0.0,0.0,9.680283106947036e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region16Henan,0.0,0.0,156809.7611109467,7.381534533785426e6,0.0,0.0,0.0,7.538344294896373e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region17Hubei,0.0,0.0,205354.2927406309,7.280956985717722e6,0.0,0.0,0.0,7.486311278458353e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region18Hunan,0.0,0.0,205501.27679329063,6.135237437133386e6,0.0,0.0,0.0,6.340738713926677e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region19Guangdong,0.0,0.0,204819.32655520047,4.680208203260565e6,0.0,0.0,0.0,4.885027529815766e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region20Guangxi,0.0,0.0,202592.41608080902,4.339117700924851e6,0.0,0.0,0.0,4.54171011700566e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region21Hainan,0.0,0.0,232536.17979515612,4.532402785213203e6,0.0,0.0,0.0,4.764938965008359e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region22Chongqing,0.0,0.0,176648.80212004276,4.521073617017891e6,0.0,0.0,0.0,4.697722419137934e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region23Sichuan,0.0,0.0,193373.10265921362,4.930758425060332e6,0.0,0.0,0.0,5.124131527719545e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region24Guizhou,0.0,0.0,190288.5504772211,4.439534012161298e6,0.0,0.0,0.0,4.629822562638518e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region25Yunnan,0.0,0.0,215889.80842831713,4.229600052296673e6,0.0,0.0,0.0,4.44548986072499e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region27Shaanxi,0.0,0.0,199684.02836167577,7.2142900340613695e6,0.0,0.0,0.0,7.413974062423045e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region28Gansu,0.0,0.0,233542.17071764747,6.984134288188901e6,0.0,0.0,0.0,7.217676458906548e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region29Qinghai,0.0,0.0,238921.8762979823,6.527013926572573e6,0.0,0.0,0.0,6.765935802870556e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region30Ningxia,0.0,0.0,203861.15405539464,7.2959653319864385e6,0.0,0.0,0.0,7.499826486041833e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region31Xinjiang,0.0,0.0,428909.2806158635,7.797482373835205e6,0.0,0.0,0.0,8.2263916544510685e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region1Beijing,0.0,0.0,125082.42001429405,8.167496797768451e6,0.0,0.0,0.0,8.292579217782745e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region2Tianjin,0.0,0.0,124895.78503610638,8.185394252759133e6,0.0,0.0,0.0,8.31029003779524e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region3Hebei,0.0,0.0,129011.13545037263,6.496092902571829e6,0.0,0.0,0.0,6.6251040380222015e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region4Shanxi,0.0,0.0,132514.81878535877,5.75034056006528e6,0.0,0.0,0.0,5.882855378850639e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region5Innermongolia,0.0,0.0,142100.739071612,6.46502093929093e6,0.0,0.0,0.0,6.607121678362542e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region6Liaoning,0.0,0.0,105202.78017623209,2.2933178193949733e7,0.0,0.0,0.0,2.3038380974125966e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,951101.5796799916,2.3468700565984958e8,0.0,0.0,0.0,2.3563810723952958e8
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region9Shanghai,0.0,0.0,195472.60686683768,6.1006695688893115e6,0.0,0.0,0.0,6.296142175756149e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region10Jiangsu,0.0,0.0,179052.62168243676,6.231313125352306e6,0.0,0.0,0.0,6.410365747034743e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region11Zhejiang,0.0,0.0,203727.25956414774,6.276520219792982e6,0.0,0.0,0.0,6.480247479357129e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region12Anhui,0.0,0.0,179728.87586449084,6.164285366884611e6,0.0,0.0,0.0,6.3440142427491015e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region13Fujian,0.0,0.0,236994.3729593316,5.654827496309373e6,0.0,0.0,0.0,5.891821869268704e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region14Jiangxi,0.0,0.0,205076.8012671968,5.676607986835079e6,0.0,0.0,0.0,5.881684788102276e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region15Shandong,0.0,0.0,136804.18855557044,6.990866005939086e6,0.0,0.0,0.0,7.127670194494656e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region16Henan,0.0,0.0,150187.17482865122,5.78902030379226e6,0.0,0.0,0.0,5.939207478620911e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region17Hubei,0.0,0.0,188952.02156497148,5.7424834303918695e6,0.0,0.0,0.0,5.931435451956841e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region18Hunan,0.0,0.0,191770.25408071125,5.020797344922907e6,0.0,0.0,0.0,5.212567599003618e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region19Guangdong,0.0,0.0,194793.03288830834,4.0194340329337274e6,0.0,0.0,0.0,4.214227065822036e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region20Guangxi,0.0,0.0,193685.49344118827,3.7689550174463876e6,0.0,0.0,0.0,3.962640510887576e6
