zone,Investment,FixedOM,VariableOM,Fuel,Startup,NonServedDemand,UnmetPolicyPenalty,Total
aluminum_Region2Tianjin_aluminum_Region25Yunnan,0.0,0.0,2571.6314036930294,0.0,0.0,0.0,0.0,2571.6314036930294
aluminum_Region2Tianjin_aluminum_Region27Shaanxi,0.0,0.0,2520.1238962625066,0.0,0.0,0.0,0.0,2520.1238962625066
aluminum_Region2Tianjin_aluminum_Region28Gansu,0.0,0.0,3361.690246156961,0.0,0.0,0.0,0.0,3361.690246156961
aluminum_Region2Tianjin_aluminum_Region29Qinghai,0.0,0.0,3982.420167861901,0.0,0.0,0.0,0.0,3982.420167861901
aluminum_Region2Tianjin_aluminum_Region30Ningxia,0.0,0.0,2841.392497941106,0.0,0.0,0.0,0.0,2841.392497941106
aluminum_Region2Tianjin_aluminum_Region31Xinjiang,0.0,0.0,7557.717572219881,0.0,0.0,0.0,0.0,7557.717572219881
aluminum_Region3Hebei_aluminum_Region1Beijing,0.0,0.0,19343.58890346458,0.0,0.0,0.0,0.0,19343.58890346458
aluminum_Region3Hebei_aluminum_Region2Tianjin,0.0,0.0,21253.05904162948,0.0,0.0,0.0,0.0,21253.05904162948
aluminum_Region3Hebei_aluminum_Region4Shanxi,0.0,0.0,881.998906755167,0.0,0.0,0.0,0.0,881.998906755167
aluminum_Region3Hebei_aluminum_Region5Innermongolia,0.0,0.0,2263.369892288023,0.0,0.0,0.0,0.0,2263.369892288023
aluminum_Region3Hebei_aluminum_Region6Liaoning,0.0,0.0,60579.94870610354,0.0,0.0,0.0,0.0,60579.94870610354
aluminum_Region3Hebei_aluminum_Region7Jilin,0.0,0.0,7009.329504668725,0.0,0.0,0.0,0.0,7009.329504668725
aluminum_Region3Hebei_aluminum_Region8Heilongjiang,0.0,0.0,8656.670385840835,0.0,0.0,0.0,0.0,8656.670385840835
aluminum_Region3Hebei_aluminum_Region9Shanghai,0.0,0.0,102602.56901680994,0.0,0.0,0.0,0.0,102602.56901680994
aluminum_Region3Hebei_aluminum_Region10Jiangsu,0.0,0.0,134442.23632038833,0.0,0.0,0.0,0.0,134442.23632038833
aluminum_Region3Hebei_aluminum_Region11Zhejiang,0.0,0.0,178913.70539591965,0.0,0.0,0.0,0.0,178913.70539591965
aluminum_Region3Hebei_aluminum_Region12Anhui,0.0,0.0,18675.708440473933,0.0,0.0,0.0,0.0,18675.708440473933
aluminum_Region3Hebei_aluminum_Region13Fujian,0.0,0.0,9431.949028844658,0.0,0.0,0.0,0.0,9431.949028844658
aluminum_Region3Hebei_aluminum_Region14Jiangxi,0.0,0.0,7861.360652860544,0.0,0.0,0.0,0.0,7861.360652860544
aluminum_Region3Hebei_aluminum_Region15Shandong,0.0,0.0,28599.803082669452,0.0,0.0,0.0,0.0,28599.803082669452
aluminum_Region3Hebei_aluminum_Region16Henan,0.0,0.0,4023.131935867214,0.0,0.0,0.0,0.0,4023.131935867214
aluminum_Region3Hebei_aluminum_Region17Hubei,0.0,0.0,10734.446735307009,0.0,0.0,0.0,0.0,10734.446735307009
aluminum_Region3Hebei_aluminum_Region18Hunan,0.0,0.0,4441.461435773867,0.0,0.0,0.0,0.0,4441.461435773867
aluminum_Region3Hebei_aluminum_Region19Guangdong,0.0,0.0,4166.437950479757,0.0,0.0,0.0,0.0,4166.437950479757
aluminum_Region3Hebei_aluminum_Region20Guangxi,0.0,0.0,2678.683527487781,0.0,0.0,0.0,0.0,2678.683527487781
aluminum_Region3Hebei_aluminum_Region21Hainan,0.0,0.0,3124.7691753779463,0.0,0.0,0.0,0.0,3124.7691753779463
aluminum_Region3Hebei_aluminum_Region22Chongqing,0.0,0.0,2234.3464278877404,0.0,0.0,0.0,0.0,2234.3464278877404
aluminum_Region3Hebei_aluminum_Region23Sichuan,0.0,0.0,3057.337836649092,0.0,0.0,0.0,0.0,3057.337836649092
aluminum_Region3Hebei_aluminum_Region24Guizhou,0.0,0.0,2131.4713907597616,0.0,0.0,0.0,0.0,2131.4713907597616
aluminum_Region3Hebei_aluminum_Region25Yunnan,0.0,0.0,2932.992983792919,0.0,0.0,0.0,0.0,2932.992983792919
aluminum_Region3Hebei_aluminum_Region27Shaanxi,0.0,0.0,4105.0731751114845,0.0,0.0,0.0,0.0,4105.0731751114845
aluminum_Region3Hebei_aluminum_Region28Gansu,0.0,0.0,5694.514962078861,0.0,0.0,0.0,0.0,5694.514962078861
aluminum_Region3Hebei_aluminum_Region29Qinghai,0.0,0.0,7231.407125284415,0.0,0.0,0.0,0.0,7231.407125284415
aluminum_Region3Hebei_aluminum_Region30Ningxia,0.0,0.0,4830.46366098392,0.0,0.0,0.0,0.0,4830.46366098392
aluminum_Region3Hebei_aluminum_Region31Xinjiang,0.0,0.0,12387.216714603317,0.0,0.0,0.0,0.0,12387.216714603317
aluminum_Region4Shanxi_aluminum_Region1Beijing,0.0,0.0,6.5321378828759175e6,0.0,0.0,0.0,0.0,6.5321378828759175e6
aluminum_Region4Shanxi_aluminum_Region2Tianjin,0.0,0.0,1.2820096034508236e7,0.0,0.0,0.0,0.0,1.2820096034508236e7
aluminum_Region4Shanxi_aluminum_Region3Hebei,0.0,0.0,7.591312809868991e7,0.0,0.0,0.0,0.0,7.591312809868991e7
aluminum_Region4Shanxi_aluminum_Region5Innermongolia,0.0,0.0,4926.597294651491,0.0,0.0,0.0,0.0,4926.597294651491
aluminum_Region4Shanxi_aluminum_Region6Liaoning,0.0,0.0,2.4472222333332688e8,0.0,0.0,0.0,0.0,2.4472222333332688e8
aluminum_Region4Shanxi_aluminum_Region7Jilin,0.0,0.0,8802.045560218647,0.0,0.0,0.0,0.0,8802.045560218647
aluminum_Region4Shanxi_aluminum_Region8Heilongjiang,0.0,0.0,10568.951582672202,0.0,0.0,0.0,0.0,10568.951582672202
aluminum_Region4Shanxi_aluminum_Region9Shanghai,0.0,0.0,9.83758395364553e6,0.0,0.0,0.0,0.0,9.83758395364553e6
aluminum_Region4Shanxi_aluminum_Region10Jiangsu,0.0,0.0,6.915342508835316e8,0.0,0.0,0.0,0.0,6.915342508835316e8
aluminum_Region4Shanxi_aluminum_Region11Zhejiang,0.0,0.0,1.3580879298524612e8,0.0,0.0,0.0,0.0,1.3580879298524612e8
aluminum_Region4Shanxi_aluminum_Region12Anhui,0.0,0.0,3.6586386610952187e8,0.0,0.0,0.0,0.0,3.6586386610952187e8
aluminum_Region4Shanxi_aluminum_Region13Fujian,0.0,0.0,13510.019944218173,0.0,0.0,0.0,0.0,13510.019944218173
aluminum_Region4Shanxi_aluminum_Region14Jiangxi,0.0,0.0,15315.849417738626,0.0,0.0,0.0,0.0,15315.849417738626
aluminum_Region4Shanxi_aluminum_Region15Shandong,0.0,0.0,2.191054440672881e8,0.0,0.0,0.0,0.0,2.191054440672881e8
aluminum_Region4Shanxi_aluminum_Region16Henan,0.0,0.0,1.463391371527452e8,0.0,0.0,0.0,0.0,1.463391371527452e8
aluminum_Region4Shanxi_aluminum_Region17Hubei,0.0,0.0,1.0637103271850018e8,0.0,0.0,0.0,0.0,1.0637103271850018e8
aluminum_Region4Shanxi_aluminum_Region18Hunan,0.0,0.0,6993.805883889362,0.0,0.0,0.0,0.0,6993.805883889362
aluminum_Region4Shanxi_aluminum_Region19Guangdong,0.0,0.0,5138.502756254482,0.0,0.0,0.0,0.0,5138.502756254482
aluminum_Region4Shanxi_aluminum_Region20Guangxi,0.0,0.0,3035.5787272727644,0.0,0.0,0.0,0.0,3035.5787272727644
aluminum_Region4Shanxi_aluminum_Region21Hainan,0.0,0.0,3548.3149757985466,0.0,0.0,0.0,0.0,3548.3149757985466
aluminum_Region4Shanxi_aluminum_Region22Chongqing,0.0,0.0,2612.568043990402,0.0,0.0,0.0,0.0,2612.568043990402
aluminum_Region4Shanxi_aluminum_Region23Sichuan,0.0,0.0,4118.8924188837755,0.0,0.0,0.0,0.0,4118.8924188837755
aluminum_Region4Shanxi_aluminum_Region24Guizhou,0.0,0.0,2356.932066433182,0.0,0.0,0.0,0.0,2356.932066433182
aluminum_Region4Shanxi_aluminum_Region25Yunnan,0.0,0.0,3383.7135401785695,0.0,0.0,0.0,0.0,3383.7135401785695
aluminum_Region4Shanxi_aluminum_Region27Shaanxi,0.0,0.0,3.3280501053697538e7,0.0,0.0,0.0,0.0,3.3280501053697538e7
aluminum_Region4Shanxi_aluminum_Region28Gansu,0.0,0.0,628008.5578574116,0.0,0.0,0.0,0.0,628008.5578574116
aluminum_Region4Shanxi_aluminum_Region29Qinghai,0.0,0.0,2.2052488762822203e7,0.0,0.0,0.0,0.0,2.2052488762822203e7
aluminum_Region4Shanxi_aluminum_Region30Ningxia,0.0,0.0,3.400748408417414e7,0.0,0.0,0.0,0.0,3.400748408417414e7
aluminum_Region4Shanxi_aluminum_Region31Xinjiang,0.0,0.0,65216.55595112981,0.0,0.0,0.0,0.0,65216.55595112981
aluminum_Region5Innermongolia_aluminum_Region1Beijing,0.0,0.0,6200.924062800117,0.0,0.0,0.0,0.0,6200.924062800117
aluminum_Region5Innermongolia_aluminum_Region2Tianjin,0.0,0.0,3402.3266781742777,0.0,0.0,0.0,0.0,3402.3266781742777
aluminum_Region5Innermongolia_aluminum_Region3Hebei,0.0,0.0,2012.5471375388827,0.0,0.0,0.0,0.0,2012.5471375388827
aluminum_Region5Innermongolia_aluminum_Region4Shanxi,0.0,0.0,1497.6041326768377,0.0,0.0,0.0,0.0,1497.6041326768377
aluminum_Region5Innermongolia_aluminum_Region6Liaoning,0.0,0.0,11042.639532567227,0.0,0.0,0.0,0.0,11042.639532567227
aluminum_Region5Innermongolia_aluminum_Region7Jilin,0.0,0.0,5759.628367951607,0.0,0.0,0.0,0.0,5759.628367951607
aluminum_Region5Innermongolia_aluminum_Region8Heilongjiang,0.0,0.0,7353.704952125467,0.0,0.0,0.0,0.0,7353.704952125467
aluminum_Region5Innermongolia_aluminum_Region9Shanghai,0.0,0.0,6347.447734100262,0.0,0.0,0.0,0.0,6347.447734100262
aluminum_Region5Innermongolia_aluminum_Region10Jiangsu,0.0,0.0,5786.382422307642,0.0,0.0,0.0,0.0,5786.382422307642
aluminum_Region5Innermongolia_aluminum_Region11Zhejiang,0.0,0.0,6446.990249859775,0.0,0.0,0.0,0.0,6446.990249859775
aluminum_Region5Innermongolia_aluminum_Region12Anhui,0.0,0.0,4875.150559715105,0.0,0.0,0.0,0.0,4875.150559715105
aluminum_Region5Innermongolia_aluminum_Region13Fujian,0.0,0.0,5389.802943496065,0.0,0.0,0.0,0.0,5389.802943496065
aluminum_Region5Innermongolia_aluminum_Region14Jiangxi,0.0,0.0,4508.041584821856,0.0,0.0,0.0,0.0,4508.041584821856
aluminum_Region5Innermongolia_aluminum_Region15Shandong,0.0,0.0,2636.944982369163,0.0,0.0,0.0,0.0,2636.944982369163
aluminum_Region5Innermongolia_aluminum_Region16Henan,0.0,0.0,2764.710996681158,0.0,0.0,0.0,0.0,2764.710996681158
aluminum_Region5Innermongolia_aluminum_Region17Hubei,0.0,0.0,4616.545930064145,0.0,0.0,0.0,0.0,4616.545930064145
aluminum_Region5Innermongolia_aluminum_Region18Hunan,0.0,0.0,3443.2714608091037,0.0,0.0,0.0,0.0,3443.2714608091037
aluminum_Region5Innermongolia_aluminum_Region19Guangdong,0.0,0.0,3612.603313011857,0.0,0.0,0.0,0.0,3612.603313011857
aluminum_Region5Innermongolia_aluminum_Region20Guangxi,0.0,0.0,2608.534703039825,0.0,0.0,0.0,0.0,2608.534703039825
aluminum_Region5Innermongolia_aluminum_Region21Hainan,0.0,0.0,2968.3878284095645,0.0,0.0,0.0,0.0,2968.3878284095645
aluminum_Region5Innermongolia_aluminum_Region22Chongqing,0.0,0.0,2162.5978089362643,0.0,0.0,0.0,0.0,2162.5978089362643
aluminum_Region5Innermongolia_aluminum_Region23Sichuan,0.0,0.0,2832.7398143498135,0.0,0.0,0.0,0.0,2832.7398143498135
aluminum_Region5Innermongolia_aluminum_Region24Guizhou,0.0,0.0,2114.0505963722567,0.0,0.0,0.0,0.0,2114.0505963722567
aluminum_Region5Innermongolia_aluminum_Region25Yunnan,0.0,0.0,2832.775345490872,0.0,0.0,0.0,0.0,2832.775345490872
aluminum_Region5Innermongolia_aluminum_Region27Shaanxi,0.0,0.0,3395.932188586937,0.0,0.0,0.0,0.0,3395.932188586937
aluminum_Region5Innermongolia_aluminum_Region28Gansu,0.0,0.0,6541.231159957304,0.0,0.0,0.0,0.0,6541.231159957304
aluminum_Region5Innermongolia_aluminum_Region29Qinghai,0.0,0.0,8970.683739019907,0.0,0.0,0.0,0.0,8970.683739019907
aluminum_Region5Innermongolia_aluminum_Region30Ningxia,0.0,0.0,52317.255022928584,0.0,0.0,0.0,0.0,52317.255022928584
aluminum_Region5Innermongolia_aluminum_Region31Xinjiang,0.0,0.0,7.327484913702083e7,0.0,0.0,0.0,0.0,7.327484913702083e7
aluminum_Region6Liaoning_aluminum_Region1Beijing,0.0,0.0,1088.4238961243893,0.0,0.0,0.0,0.0,1088.4238961243893
aluminum_Region6Liaoning_aluminum_Region2Tianjin,0.0,0.0,1066.859715023263,0.0,0.0,0.0,0.0,1066.859715023263
aluminum_Region6Liaoning_aluminum_Region3Hebei,0.0,0.0,1124.8805524984282,0.0,0.0,0.0,0.0,1124.8805524984282
aluminum_Region6Liaoning_aluminum_Region4Shanxi,0.0,0.0,1135.504230004961,0.0,0.0,0.0,0.0,1135.504230004961
aluminum_Region6Liaoning_aluminum_Region5Innermongolia,0.0,0.0,1362.968500181947,0.0,0.0,0.0,0.0,1362.968500181947
aluminum_Region6Liaoning_aluminum_Region7Jilin,0.0,0.0,1443.767826326027,0.0,0.0,0.0,0.0,1443.767826326027
aluminum_Region6Liaoning_aluminum_Region8Heilongjiang,0.0,0.0,3020.2505872494094,0.0,0.0,0.0,0.0,3020.2505872494094
aluminum_Region6Liaoning_aluminum_Region9Shanghai,0.0,0.0,2648.7896562582982,0.0,0.0,0.0,0.0,2648.7896562582982
aluminum_Region6Liaoning_aluminum_Region10Jiangsu,0.0,0.0,2396.503613878997,0.0,0.0,0.0,0.0,2396.503613878997
aluminum_Region6Liaoning_aluminum_Region11Zhejiang,0.0,0.0,2676.4536941424612,0.0,0.0,0.0,0.0,2676.4536941424612
aluminum_Region6Liaoning_aluminum_Region12Anhui,0.0,0.0,2205.0424189294454,0.0,0.0,0.0,0.0,2205.0424189294454
aluminum_Region6Liaoning_aluminum_Region13Fujian,0.0,0.0,2825.927220104331,0.0,0.0,0.0,0.0,2825.927220104331
aluminum_Region6Liaoning_aluminum_Region14Jiangxi,0.0,0.0,2330.962480831743,0.0,0.0,0.0,0.0,2330.962480831743
aluminum_Region6Liaoning_aluminum_Region15Shandong,0.0,0.0,1169.061014504397,0.0,0.0,0.0,0.0,1169.061014504397
aluminum_Region6Liaoning_aluminum_Region16Henan,0.0,0.0,1556.870897271882,0.0,0.0,0.0,0.0,1556.870897271882
aluminum_Region6Liaoning_aluminum_Region17Hubei,0.0,0.0,2169.612713398656,0.0,0.0,0.0,0.0,2169.612713398656
aluminum_Region6Liaoning_aluminum_Region18Hunan,0.0,0.0,2084.483677886664,0.0,0.0,0.0,0.0,2084.483677886664
aluminum_Region6Liaoning_aluminum_Region19Guangdong,0.0,0.0,2381.925047196335,0.0,0.0,0.0,0.0,2381.925047196335
aluminum_Region6Liaoning_aluminum_Region20Guangxi,0.0,0.0,2010.039267091207,0.0,0.0,0.0,0.0,2010.039267091207
aluminum_Region6Liaoning_aluminum_Region21Hainan,0.0,0.0,2243.766053003897,0.0,0.0,0.0,0.0,2243.766053003897
aluminum_Region6Liaoning_aluminum_Region22Chongqing,0.0,0.0,1753.8356616436013,0.0,0.0,0.0,0.0,1753.8356616436013
