id,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region1Beijing_bfbofccs,2499.434032567681,749.8718245742615,0.0,0.0,0.0,0.0,0.0,3249.3058571419424
Region2Tianjin_bfbofccs,2512.983541113198,753.9369027330449,0.0,0.0,0.0,0.0,0.0,3266.920443846243
Region3Hebei_bfbofccs,2515.8260264208666,754.7896956518472,0.0,0.0,0.0,0.0,0.0,3270.6157220727137
Region4Shanxi_bfbofccs,1375.7976898023983,412.762213546935,0.0,0.0,0.0,0.0,0.0,1788.5599033493334
Region5Innermongolia_bfbofccs,3040.639205814708,912.2423874471934,0.0,0.0,0.0,0.0,0.0,3952.8815932619013
Region6Liaoning_bfbofccs,2601.34992718268,780.4482898268996,0.0,0.0,0.0,0.0,0.0,3381.7982170095793
Region7Jilin_bfbofccs,2492.889900284788,747.9084759316139,0.0,0.0,0.0,0.0,0.0,3240.7983762164017
Region8Heilongjiang_bfbofccs,2569.9344969920817,771.0231377125193,0.0,0.0,0.0,0.0,0.0,3340.957634704601
Region9Shanghai_bfbofccs,3944.077991272071,1183.2890650608877,0.0,0.0,0.0,0.0,0.0,5127.367056332959
Region10Jiangsu_bfbofccs,2959.7205396034383,887.9654403130357,0.0,0.0,0.0,0.0,0.0,3847.685979916474
Region11Zhejiang_bfbofccs,3716.7119485727776,1115.0754666767775,0.0,0.0,0.0,0.0,0.0,4831.787415249555
Region12Anhui_bfbofccs,2496.894441928108,749.1099050989903,0.0,0.0,0.0,0.0,0.0,3246.0043470270984
Region13Fujian_bfbofccs,4633.011180401588,1389.9804923243623,0.0,0.0,0.0,0.0,0.0,6022.99167272595
Region14Jiangxi_bfbofccs,551.8759886873951,165.57198517082097,0.0,0.0,0.0,0.0,0.0,717.4479738582161
Region15Shandong_bfbofccs,2049.4774122902763,614.8773468524139,0.0,0.0,0.0,0.0,0.0,2664.3547591426905
Region16Henan_bfbofccs,2373.038401482002,711.9510308003745,0.0,0.0,0.0,0.0,0.0,3084.9894322823766
Region17Hubei_bfbofccs,2147.582091994431,644.3103841762486,0.0,0.0,0.0,0.0,0.0,2791.8924761706794
Region18Hunan_bfbofccs,1570.9938757026866,471.32431927317293,0.0,0.0,0.0,0.0,0.0,2042.3181949758596
Region19Guangdong_bfbofccs,4950.750554586506,1485.3075948421902,0.0,0.0,0.0,0.0,0.0,6436.058149428696
Region20Guangxi_bfbofccs,2568.5506738419235,770.6079677272442,0.0,0.0,0.0,0.0,0.0,3339.1586415691677
Region22Chongqing_bfbofccs,2428.1047103493856,728.4718402976088,0.0,0.0,0.0,0.0,0.0,3156.5765506469943
Region23Sichuan_bfbofccs,1873.8221422707013,562.1778412405981,0.0,0.0,0.0,0.0,0.0,2435.9999835112994
