zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,4.58055197968175e10,1.551234434205343e9,1.017139196926145e10,1.2028295147549613e9,1.747863898194546e8,0.0,0.0,5.890576210485871e10
Region2Tianjin,1.3895994893737831e10,2.200522306833808e10,4.462676819782842e9,1.186210404608058e9,8.856066083724146e7,0.0,0.0,4.1638665847304054e10
Region3Hebei,2.414308682671472e11,4.1723266160152626e10,7.828832211628917e10,7.044482776069813e9,5.0428922079286925e7,0.0,0.0,3.685373682417381e11
Region4Shanxi,1.3219556202521413e11,1.0320377401648466e10,5.3266674753613365e10,1.831261674365453e10,8.233428925921127e7,0.0,0.0,2.141775652133897e11
Region5Innermongolia,1.7174474495426105e11,1.2240170068575948e11,9.45445895459425e10,3.4087952056499214e10,7.584909410893001e6,0.0,0.0,4.227865721518731e11
Region6Liaoning,6.25768940659504e10,1.5478107591929178e11,2.971158409619464e10,1.7570572958451853e9,3.2945865433178716e6,0.0,0.0,2.4882990596382532e11
Region7Jilin,3.559502046868716e10,1.6408438100874386e10,1.9047883869231678e10,8.857736848677148e8,1.2192154874234393e6,0.0,0.0,7.193833533914836e10
Region8Heilongjiang,2.7568147857969627e10,2.582092081909808e10,1.6859169421239237e10,5.636489341117836e8,1.1432115539196222e6,0.0,0.0,7.081303024397266e10
Region9Shanghai,5.2010706916429886e10,1.2824627041849484e9,9.786006768223927e9,2.9430578346248903e9,2.472746326980374e8,0.0,0.0,6.626950885616169e10
Region10Jiangsu,2.5561707381355255e11,1.9268043631548687e10,5.053493002652179e10,9.703822404942587e9,2.3339623952544114e8,0.0,0.0,3.3535726611609106e11
Region11Zhejiang,1.265470051607971e11,1.1660273252653328e10,5.265686123023602e10,7.475263540846606e9,1.230075152332251e8,0.0,0.0,1.984624106997663e11
Region12Anhui,1.2538210346371999e11,3.0872480171925663e10,2.8585804777522823e10,2.8995128663187656e9,1.6638965933654524e7,0.0,0.0,1.877565402454209e11
Region13Fujian,1.0601154773329456e11,5.614247198898565e10,4.282728432261661e10,4.346569987593692e9,830701.3709075673,0.0,0.0,2.0932870473386142e11
Region14Jiangxi,9.044310001024219e10,1.7407064738227184e10,2.181254154688303e10,1.9483674354503608e9,692510.7200076947,0.0,0.0,1.3161176624152277e11
Region15Shandong,1.2049513650784003e11,3.33324895027386e10,4.766404408310673e10,4.399164677746421e9,6.989261847946621e7,0.0,0.0,2.0596072738991122e11
Region16Henan,1.0207534190308614e11,1.3198315918205685e10,1.1756244099455837e10,2.6633178744821143e9,1.3741702126546928e8,0.0,0.0,1.2983063681649525e11
Region17Hubei,1.0378733286804709e11,2.2458317923745296e10,2.3401850800632824e10,2.0244225904980252e9,2.299775846182997e7,0.0,0.0,1.5169492194138504e11
Region18Hunan,1.004475036137576e11,1.5437560475854935e11,2.7896837926826756e10,2.1422565477433193e9,8.602909172275951e6,0.0,0.0,2.848708057560494e11
Region19Guangdong,2.4045682840376935e11,1.0688716289828104e11,5.2681887364637886e10,1.436843621715869e10,1.822795419650977e9,0.0,0.0,4.16217110303498e11
Region20Guangxi,1.4253307295336377e11,2.0885333590130764e10,6.505532311708358e10,1.3849632084102848e10,1.7509246754842885e7,0.0,0.0,2.4234087099143582e11
Region22Chongqing,4.467188468558957e10,4.441887285332472e9,2.817464788449855e10,9.99734394529299e9,3.96922086349108e7,0.0,0.0,8.73254560093485e10
