type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Steelmaking,2.703958182261323e11,7.54822565959432e8,5.437795184518009e10,0.0,0.0,0.0,0.0,3.2552859263727185e11
AluminaPlant{NaturalGas},8.304130690980983e10,7.091322778510667e10,1.666867391086689e11,7.143717390371535e10,0.0,0.0,0.0,3.920784477073008e11
OneWayTransmissionLink{Aluminum},0.0,0.0,0.0,6.107774709210892e9,0.0,0.0,0.0,6.107774709210892e9
AluminumRefining,652449.2789709534,769.0649345152094,13974.193650709825,35849.79565420672,0.0,0.0,0.0,703042.3332103852
OneWayTransmissionLink{AluminumScrap},2.233207125519104e12,0.0,0.0,4.1462532564107895e10,0.0,0.0,0.0,2.274669658083212e12
AluminumSmelting,6.406283032417666e10,1.2251737771875872e10,4.420367804175434e10,1.176857920029319e10,1.663186946903681e9,0.0,0.0,1.3395001228500375e11
ThermalAmmonia{Coal},1028.7450187157408,476.5899144022318,291.10731705285616,0.0,0.0,0.0,0.0,1796.4422501708286
ThermalAmmoniaCCS{Coal},1696.9166266652448,2207.7735790966753,547.4217238821728,0.0,0.0,0.0,0.0,4452.111929644093
ThermalAmmonia{CokingOvenGas},10311.796864595755,0.0,89.65973027615695,0.0,0.0,0.0,0.0,10401.456594871912
ThermalAmmonia{NaturalGas},1698.1257838713323,340.1242476103169,199.61909514203103,0.0,0.0,0.0,0.0,2237.86912662368
ThermalAmmoniaCCS{NaturalGas},2659.402307543293,964.4599913706681,313.5161448269165,0.0,0.0,0.0,0.0,3937.3784437408776
SyntheticAmmonia,0.0,4.5185967778395325e7,2.8663811018558617e9,0.0,0.0,0.0,0.0,2.911567069634257e9
OneWayTransmissionLink{Cement},0.0,0.0,0.0,1.6469324980268797e8,0.0,0.0,0.0,1.6469324980268797e8
OneWayTransmissionLink{CrudeSteel},0.0,0.0,0.0,2.2987024213349823e10,0.0,0.0,0.0,2.2987024213349823e10
OneWayTransmissionLink{DRI},0.0,0.0,0.0,4.1148344263620514e10,0.0,0.0,0.0,4.1148344263620514e10
DRIMaking,52.99251637618074,90.0772688685054,22.69347309546935,0.0,0.0,0.0,0.0,165.7632583401555
ThermalMethanol{Coal},3.5221194567104996e10,4.412800729499539e8,5.873058073325854e9,0.0,0.0,0.0,0.0,4.15355327133808e10
ThermalMethanolCCS{Coal},3.3477242114039464e9,2.7369108552253765e8,1.648979270991583e9,0.0,0.0,0.0,0.0,5.270394567918067e9
ThermalMethanol{CokingOvenGas},7.472812459827926e8,0.0,5.361749880592253e8,0.0,0.0,0.0,0.0,1.283456234042018e9
ThermalMethanol{NaturalGas},3.035611813888427e9,0.0,5.2141653296256226e8,0.0,0.0,0.0,0.0,3.557028346850989e9
ThermalMethanolCCS{NaturalGas},4.061429824842944e9,4.375922988185451e8,1.3810405053238766e9,0.0,0.0,0.0,0.0,5.880062628985366e9
SyntheticMethanol,0.0,2.6240375864076674e8,9.873058919991847e8,0.0,0.0,0.0,0.0,1.2497096506399515e9
OneWayTransmissionLink{SteelScrap},3.1450094162245844e11,0.0,0.0,4.139121773256478e10,0.0,0.0,0.0,3.558921593550232e11
CementPlant{Coal},8.562820883894128e10,5.766211265973228e6,2.894600711565559e7,4.281870561826163e10,0.0,0.0,0.0,1.2848162667558455e11
ThermalPower{Coal},1.1426877957748239e11,1.517175950316435e7,2.8531485147578526e10,2.053673683994536e10,2.566853447397609e9,0.0,0.0,1.6591902677190707e11
ThermalPower{NaturalGas},1.177097481554686e11,5.263267288167013e9,8.073201744829955e9,9.011627244435156e9,2.716414991313823e9,0.0,0.0,1.4277425942421454e11
ThermalPowerCCS{Coal},1.7106264395433899e10,6.349213801346081e9,2.709217369756695e9,4.1539554120624514e9,1.827400182491643e9,0.0,0.0,3.2146051161090767e10
ThermalPowerCCS{NaturalGas},1.0346310807806547e10,2.2028258635013556e9,1.6243334872958288e9,1.2663255913130558e9,1.0366787376511295e9,0.0,0.0,1.6476474487567917e10
ThermalPower{Uranium},1.1811622017023508e10,0.0,7.335017667371821e9,2.9550976977222013e9,0.0,0.0,0.0,2.210173738211753e10
BECCSElectricity,2.6753782118946616e11,9.897963843806998e10,1.8382605806873554e10,0.0,0.0,0.0,0.0,3.8490006543440967e11
HydroRes,0.0,0.0,5.355702570917383e10,0.0,0.0,0.0,0.0,5.355702570917383e10
VRE{Generic},0.0,4.927914968475663e11,2.3932519191647787e11,0.0,0.0,0.0,0.0,7.321166887640442e11
Electrolyzer,0.0,7.171551216852636e9,2.1784706571323295e9,0.0,0.0,0.0,0.0,9.350021873984966e9
ThermalHydrogen{NaturalGas},2.8489831913603607e10,1.1743075315593548e8,3.6169934095527716e9,1.7312199029560955e9,5.2625409937974386e7,0.0,0.0,3.4008101389206387e10
ThermalHydrogenCCS{NaturalGas},1.0728656563502796e10,1.3464232437510462e9,2.393826967642036e9,1.7501358748377266e9,1.774585801975314e7,0.0,0.0,1.6236788507753357e10
ThermalHydrogen{Coal},1.0398432827196096e10,2.266595786366034e7,7.230255314530386e9,2.079463556796516e9,2.4837678998176716e7,0.0,0.0,1.9755655335384834e10
