zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,2.039592782978093e10,3.1299159786887455e9,4.6040379387272415e9,8.653340906650404e8,3.444625863122669e8,0.0,0.0,2.933967842417422e10
Region2Tianjin,8.363550542227924e9,1.062506965798112e10,2.966067977226701e9,8.364871157755852e8,3.25340450718921e8,0.0,0.0,2.3116515743930252e10
Region3Hebei,8.741444304970651e10,2.693937531801925e10,3.436701382833802e10,2.0039139484803784e9,3.013375367758219e8,0.0,0.0,1.5102608368131998e11
Region4Shanxi,6.643243958183741e10,1.7297873176144478e10,4.602875501635234e10,1.6423706744786373e10,2.937167621093753e8,0.0,0.0,1.4647649128122998e11
Region5Innermongolia,4.697823239141087e10,9.198933775618683e10,4.476239886573262e10,9.8870118422528e9,3.0208846036957526e8,0.0,0.0,1.939190693159527e11
Region6Liaoning,2.0279179383508247e10,4.3137988388179596e10,1.2841229352939434e10,8.134756217353927e8,2.724208799818908e8,0.0,0.0,7.734429362634456e10
Region7Jilin,2.468232687820467e10,2.6090406214495758e10,3.065603070602087e10,8.846710129897285e9,2.6053200892194733e8,0.0,0.0,9.053600593754054e10
Region8Heilongjiang,1.005036526882254e10,1.4752876881827381e10,9.99432744185961e9,1.0416919540541413e9,2.675522211616105e8,0.0,0.0,3.610681376772528e10
Region9Shanghai,2.418018189401639e10,2.213295685513436e9,4.925260173822927e9,2.0178024387973075e9,3.9574532117006207e8,0.0,0.0,3.373228551332012e10
Region10Jiangsu,9.130860459193951e10,2.3352115408254425e10,2.076586245514381e10,3.4957996219158244e9,4.890034833193848e8,0.0,0.0,1.3941138556057297e11
Region11Zhejiang,2.7862267123342712e10,4.489437546227188e9,2.1068242727225006e10,1.9954055684968429e9,3.34951895183031e8,0.0,0.0,5.575030486047478e10
Region12Anhui,3.568965942530001e10,1.668553749439942e10,1.2902175673091982e10,7.339978193701782e8,2.814513579350739e8,0.0,0.0,6.6292821770096664e10
Region13Fujian,2.913801096380876e10,1.4583814850584375e10,1.8434648238578037e10,1.4313207438795438e9,2.876670381305154e8,0.0,0.0,6.387546183498124e10
Region14Jiangxi,2.5955746283674923e10,6.770837992772462e9,9.922381566159264e9,5.641464091706097e8,2.6665492183691832e8,0.0,0.0,4.3479767173614174e10
Region15Shandong,3.203226506723424e10,1.1806126110175734e10,2.0860253325892323e10,1.4396680158502274e9,3.0786183697014236e8,0.0,0.0,6.6446174356122665e10
Region16Henan,2.821197632909053e10,5.537894619435775e9,6.188808028795733e9,1.0351477293352101e9,3.020743901955046e8,0.0,0.0,4.127590109685275e10
Region17Hubei,3.2717793966246563e10,7.466456124492123e9,1.066253384159622e10,6.841426631148154e8,2.7596757168263483e8,0.0,0.0,5.1806894167132355e10
Region18Hunan,2.756200994153995e10,4.848680244065798e10,1.1889516028401077e10,6.780093065657902e8,2.646482991044077e8,0.0,0.0,8.888098601626921e10
Region19Guangdong,7.52347755873324e10,3.361147095959475e10,2.200652489923456e10,5.027651755428996e9,9.308790964416348e8,0.0,0.0,1.3681130229803235e11
Region20Guangxi,4.675775500207824e10,7.221345155678374e9,2.851530516733247e10,5.843224405276761e9,2.6760564129996368e8,0.0,0.0,8.86052353716658e10
Region22Chongqing,2.0534131723480545e10,2.4494705904033638e10,1.6982237730925304e10,5.153921786219964e9,2.900407675887344e8,0.0,0.0,6.7455037912248184e10
Region23Sichuan,3.3250908352088734e10,4.153388451346666e10,2.3494346974073986e10,9.620060061195693e8,3.0487535416551113e8,0.0,0.0,9.954602119991446e10
Region24Guizhou,2.0188861783301277e10,1.806285853278777e10,3.027747358253474e10,6.662730523670474e9,2.850613663153453e8,0.0,0.0,7.54769857886096e10
Region25Yunnan,2.85047383874117e10,9.30806407074484e9,2.643996338699164e10,2.0157979684646304e9,2.751643910625663e8,0.0,0.0,6.654372820467538e10
Region27Shaanxi,2.1068407406112164e10,6.494266573497779e9,1.6965721073027655e10,1.4163543970219529e9,2.982167893214574e8,0.0,0.0,4.6242966238981e10
Region28Gansu,7.132744332908437e10,1.2208722023336426e11,1.1866950373357079e11,3.720233865157854e10,2.775862297147112e8,0.0,0.0,3.495640921773127e11
Region29Qinghai,4.6693306407991705e9,1.6685584915105099e10,5.680292752036569e9,7.026938742426611e8,2.829477289121918e8,0.0,0.0,2.802084991109569e10
Region30Ningxia,1.4337822276402218e10,1.5685462503080091e10,8.617082028280708e9,1.7390228149702177e9,2.9736438037056667e8,0.0,0.0,4.06767540031038e10
Region31Xinjiang,2.653473286502628e10,4.037143510002853e10,3.3267726750216953e10,5.372710686595955e9,3.1767674569452155e8,0.0,0.0,1.0586428214756223e11
Region21Hainan,6.455199599645516e9,4.735513394258269e9,5.038220999661248e9,1.1028406763225179e9,3.082129786996602e8,0.0,0.0,1.763998764858721e10
Region26Tibet,3.122955579672049e9,2.407154154745875e10,4.0270942579736466e9,3.101973032401966e8,2.0711693531107223e8,0.0,0.0,3.173890562365572e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,903200.5286823433,0.0,0.0,0.0,903200.5286823433
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,427832.6530020272,0.0,0.0,0.0,427832.6530020272
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,164356.95721224532,0.0,0.0,0.0,164356.95721224532
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,167657.54046051574,0.0,0.0,0.0,167657.54046051574
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,117122.88150095876,0.0,0.0,0.0,117122.88150095876
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,103619.30189651618,0.0,0.0,0.0,103619.30189651618
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,144971.40073722397,0.0,0.0,0.0,144971.40073722397
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,1.5613242823931093e6,0.0,0.0,0.0,1.5613242823931093e6
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,3.1488700474429308e6,0.0,0.0,0.0,3.1488700474429308e6
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,0.0,4.202261244270281e6,0.0,0.0,0.0,4.202261244270281e6
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,0.0,1.0626956207871041e6,0.0,0.0,0.0,1.0626956207871041e6
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,0.0,1.1533440916741008e6,0.0,0.0,0.0,1.1533440916741008e6
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,0.0,662737.3541047645,0.0,0.0,0.0,662737.3541047645
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,0.0,4.365467131548289e6,0.0,0.0,0.0,4.365467131548289e6
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,0.0,392222.29063321115,0.0,0.0,0.0,392222.29063321115
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,0.0,659375.3902244951,0.0,0.0,0.0,659375.3902244951
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,0.0,456442.22634372755,0.0,0.0,0.0,456442.22634372755
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,0.0,669638.2686677179,0.0,0.0,0.0,669638.2686677179
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,0.0,330195.20474058506,0.0,0.0,0.0,330195.20474058506
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,0.0,381682.05549274094,0.0,0.0,0.0,381682.05549274094
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,0.0,275305.16160193994,0.0,0.0,0.0,275305.16160193994
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,0.0,230484.62409799278,0.0,0.0,0.0,230484.62409799278
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,0.0,309051.8812114588,0.0,0.0,0.0,309051.8812114588
aluminum_Region1Beijing_aluminum_Region25Yunnan,0.0,0.0,0.0,362060.9898900728,0.0,0.0,0.0,362060.9898900728
aluminum_Region1Beijing_aluminum_Region27Shaanxi,0.0,0.0,0.0,147931.316088437,0.0,0.0,0.0,147931.316088437
aluminum_Region1Beijing_aluminum_Region28Gansu,0.0,0.0,0.0,126245.8863281864,0.0,0.0,0.0,126245.8863281864
aluminum_Region1Beijing_aluminum_Region29Qinghai,0.0,0.0,0.0,147075.42851531378,0.0,0.0,0.0,147075.42851531378
aluminum_Region1Beijing_aluminum_Region30Ningxia,0.0,0.0,0.0,128939.11056734266,0.0,0.0,0.0,128939.11056734266
