zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,4.98840981771766e10,9.096786803978127e9,1.1260496823859482e10,2.1164229985048115e9,8.424821668997761e8,0.0,0.0,7.32002869704188e10
Region2Tianjin,2.0455464435851425e10,3.136027889277207e10,7.254370941640339e9,2.045869438033835e9,7.957134934049162e8,0.0,0.0,6.191169720170259e10
Region3Hebei,2.1379712144439407e11,8.012609365119417e10,8.405440076945068e10,4.901146982813308e9,7.370074749453121e8,0.0,0.0,3.8361577032279755e11
Region4Shanxi,1.6247960700326343e11,5.1323249706265335e10,1.1257653750158376e11,4.01688908946723e10,7.183686822010034e8,0.0,0.0,3.672666537879858e11
Region5Innermongolia,1.1489875706372946e11,2.7312269334584805e11,1.0947929990239268e11,2.418152650538888e10,7.388440742207642e8,0.0,0.0,5.2242112089157983e11
Region6Liaoning,4.959855632762192e10,1.2799546105892072e11,3.140691372825635e10,1.9895882216319823e9,6.662834873678527e8,0.0,0.0,2.1165680282379883e11
Region7Jilin,6.03677178851221e10,7.729147407057799e10,7.497812593888306e10,2.1637169946269558e10,6.372058393138106e8,0.0,0.0,2.349116936801665e11
Region8Heilongjiang,2.458105421683158e10,4.359580807615535e10,2.4443997619790054e10,2.547756794399769e9,6.543757841925446e8,0.0,0.0,9.58229924913693e10
Region9Shanghai,5.913957813588012e10,6.5692784597169e9,1.2046138038416452e10,4.935115273948897e9,9.679088207784511e8,0.0,0.0,8.365801872874083e10
Region10Jiangsu,2.2332141170035852e11,6.945151749871123e10,5.0788879529844154e10,8.549981790617998e9,1.1959984352988133e9,0.0,0.0,3.5330778895483075e11
Region11Zhejiang,6.814517487113876e10,1.3343806654073336e10,5.152843731339912e10,4.880337296391114e9,8.192210407581712e8,0.0,0.0,1.387169771757605e11
Region12Anhui,8.728931037312773e10,4.962302117712165e10,3.15559754548618e10,1.7952024339796245e9,6.883701142947073e8,0.0,0.0,1.7095187955338553e11
Region13Fujian,7.126537276151442e10,4.3331055923767044e10,4.508722575749667e10,3.5007058814192457e9,7.035723450387574e8,0.0,0.0,1.6388793266923615e11
Region14Jiangxi,6.348223070225646e10,2.005608552575716e10,2.426803332158154e10,1.37978203768093e9,6.521811810354427e8,0.0,0.0,1.0983831276831154e11
Region15Shandong,7.834410225349478e10,3.511423556379474e10,5.101973950849993e10,3.521121531934011e9,7.529645245165325e8,0.0,0.0,1.6875216338224002e11
Region16Henan,6.900048915242949e10,1.6376337391695072e10,1.5136507144203838e10,2.5317510136823063e9,7.388096615698384e8,0.0,0.0,1.0378389436358055e11
Region17Hubei,8.002076002493921e10,2.2129786464157867e10,2.607828824511813e10,1.6732673335009074e9,6.749579403508527e8,0.0,0.0,1.3057706000806696e11
Region18Hunan,6.741080971450289e10,1.4425907161422052e11,2.9079225509607246e10,1.6582664488733172e9,6.472734089434589e8,0.0,0.0,2.4305464669614743e11
Region19Guangdong,1.8400824728632358e11,9.998712803963683e10,5.3823275791797516e10,1.2296566052870173e10,2.2767321313116603e9,0.0,0.0,3.5239194930193976e11
Region20Guangxi,1.1435951629826361e11,2.148263616856282e10,6.974236692691037e10,1.4291283158910404e10,6.545064384804244e8,0.0,0.0,2.2053030899112766e11
Region22Chongqing,5.022211548432321e10,7.281185456255042e10,4.15349388028664e10,1.26053956714774e10,7.093779820427758e8,0.0,0.0,1.778836825032602e11
Region23Sichuan,8.132464433875725e10,1.2357184039714247e11,5.746217190237753e10,2.3528619269887652e9,7.45660223252378e8,0.0,0.0,2.654571787885184e11
Region24Guizhou,4.9377658701710884e10,5.34106006522437e10,7.405225579111374e10,1.6295620691771145e10,6.971994263988098e8,0.0,0.0,1.9383333526323828e11
Region25Yunnan,6.971652283237422e10,2.699158528358643e10,6.466652267085472e10,4.930212766168764e9,6.729935315119957e8,0.0,0.0,1.6697783708449612e11
Region27Shaanxi,5.1528840082905014e10,1.9302041259313705e10,4.149454257323655e10,3.4641013826080856e9,7.293747909262805e8,0.0,0.0,1.1651890008898964e11
Region28Gansu,1.7445174426238696e11,3.6224280566720416e11,2.902403472049279e11,9.098900178525723e10,6.789168333642644e8,0.0,0.0,9.186028157531405e11
Region29Qinghai,1.1420188875507826e10,4.9575386899231064e10,1.3892787015256876e10,1.7186396472750213e9,6.920299192006176e8,0.0,0.0,7.729903235647142e10
Region30Ningxia,3.506726146768484e10,4.66532082654256e10,2.107554848629585e10,4.253279652600933e9,7.272899800685338e8,0.0,0.0,1.0777658785207576e11
Region31Xinjiang,6.4898308642345406e10,1.1877066705487138e11,8.13657785607653e10,1.3140506752351906e10,7.769697021428261e8,0.0,0.0,2.7895223071247687e11
Region21Hainan,1.5788044224779287e10,1.379027988082207e10,1.232241617458763e10,2.697313553499037e9,7.538233424460505e8,0.0,0.0,4.535187717613408e10
Region26Tibet,7.638084623532185e9,7.06404682468381e10,9.849415383799147e9,7.586765779066588e8,5.0656393871562487e8,0.0,0.0,8.939320877079172e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,2.20903624598439e6,0.0,0.0,0.0,2.20903624598439e6
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,1.0463876046174594e6,0.0,0.0,0.0,1.0463876046174594e6
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,401982.1337917393,0.0,0.0,0.0,401982.1337917393
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,410054.6578844289,0.0,0.0,0.0,410054.6578844289
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,286457.63842411083,0.0,0.0,0.0,286457.63842411083
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,253430.75696261824,0.0,0.0,0.0,253430.75696261824
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,354569.1888897101,0.0,0.0,0.0,354569.1888897101
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,3.818666865234941e6,0.0,0.0,0.0,3.818666865234941e6
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,7.701465895778324e6,0.0,0.0,0.0,7.701465895778324e6
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,0.0,1.0277836547805361e7,0.0,0.0,0.0,1.0277836547805361e7
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,0.0,2.5991272925762706e6,0.0,0.0,0.0,2.5991272925762706e6
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,0.0,2.820834157744485e6,0.0,0.0,0.0,2.820834157744485e6
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,0.0,1.6209145038046257e6,0.0,0.0,0.0,1.6209145038046257e6
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,0.0,1.067700340954439e7,0.0,0.0,0.0,1.067700340954439e7
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,0.0,959292.2379660305,0.0,0.0,0.0,959292.2379660305
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,0.0,1.612691855750998e6,0.0,0.0,0.0,1.612691855750998e6
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,0.0,1.1163605314337946e6,0.0,0.0,0.0,1.1163605314337946e6
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,0.0,1.6377926719587622e6,0.0,0.0,0.0,1.6377926719587622e6
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,0.0,807587.18840246,0.0,0.0,0.0,807587.18840246
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,0.0,933513.0663124607,0.0,0.0,0.0,933513.0663124607
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,0.0,673337.8262881482,0.0,0.0,0.0,673337.8262881482
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,0.0,563716.3316515523,0.0,0.0,0.0,563716.3316515523
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,0.0,755875.1194286373,0.0,0.0,0.0,755875.1194286373
aluminum_Region1Beijing_aluminum_Region25Yunnan,0.0,0.0,0.0,885524.1162125705,0.0,0.0,0.0,885524.1162125705
aluminum_Region1Beijing_aluminum_Region27Shaanxi,0.0,0.0,0.0,361808.51181771385,0.0,0.0,0.0,361808.51181771385
aluminum_Region1Beijing_aluminum_Region28Gansu,0.0,0.0,0.0,308770.56639043655,0.0,0.0,0.0,308770.56639043655
aluminum_Region1Beijing_aluminum_Region29Qinghai,0.0,0.0,0.0,359715.1929904152,0.0,0.0,0.0,359715.1929904152
aluminum_Region1Beijing_aluminum_Region30Ningxia,0.0,0.0,0.0,315357.61962383025,0.0,0.0,0.0,315357.61962383025
aluminum_Region1Beijing_aluminum_Region31Xinjiang,0.0,0.0,0.0,309402.20163390605,0.0,0.0,0.0,309402.20163390605
aluminum_Region2Tianjin_aluminum_Region1Beijing,0.0,0.0,0.0,193766.28966959898,0.0,0.0,0.0,193766.28966959898
aluminum_Region2Tianjin_aluminum_Region3Hebei,0.0,0.0,0.0,943958.2868545187,0.0,0.0,0.0,943958.2868545187
aluminum_Region2Tianjin_aluminum_Region4Shanxi,0.0,0.0,0.0,374494.274539971,0.0,0.0,0.0,374494.274539971
aluminum_Region2Tianjin_aluminum_Region5Innermongolia,0.0,0.0,0.0,412803.2408929765,0.0,0.0,0.0,412803.2408929765
aluminum_Region2Tianjin_aluminum_Region6Liaoning,0.0,0.0,0.0,264523.84823522455,0.0,0.0,0.0,264523.84823522455
aluminum_Region2Tianjin_aluminum_Region7Jilin,0.0,0.0,0.0,243508.20006033147,0.0,0.0,0.0,243508.20006033147
aluminum_Region2Tianjin_aluminum_Region8Heilongjiang,0.0,0.0,0.0,341785.40571131004,0.0,0.0,0.0,341785.40571131004
aluminum_Region2Tianjin_aluminum_Region9Shanghai,0.0,0.0,0.0,6.516628201464759e6,0.0,0.0,0.0,6.516628201464759e6
aluminum_Region2Tianjin_aluminum_Region10Jiangsu,0.0,0.0,0.0,2.98611189662548e7,0.0,0.0,0.0,2.98611189662548e7
aluminum_Region2Tianjin_aluminum_Region11Zhejiang,0.0,0.0,0.0,3.948569829358797e7,0.0,0.0,0.0,3.948569829358797e7
aluminum_Region2Tianjin_aluminum_Region12Anhui,0.0,0.0,0.0,3.6555580480374056e6,0.0,0.0,0.0,3.6555580480374056e6
aluminum_Region2Tianjin_aluminum_Region13Fujian,0.0,0.0,0.0,4.447863877568499e6,0.0,0.0,0.0,4.447863877568499e6
