zone,Investment,FixedOM,VariableOM,Fuel,Startup,NonServedDemand,UnmetPolicyPenalty,Total
aluminum_Region2Tianjin_aluminum_Region30Ningxia,0.0,0.0,1732.514494612093,0.0,0.0,0.0,0.0,1732.514494612093
aluminum_Region2Tianjin_aluminum_Region31Xinjiang,0.0,0.0,5216.867423980113,0.0,0.0,0.0,0.0,5216.867423980113
aluminum_Region3Hebei_aluminum_Region1Beijing,0.0,0.0,13418.07138073359,0.0,0.0,0.0,0.0,13418.07138073359
aluminum_Region3Hebei_aluminum_Region2Tianjin,0.0,0.0,14430.567789728164,0.0,0.0,0.0,0.0,14430.567789728164
aluminum_Region3Hebei_aluminum_Region4Shanxi,0.0,0.0,528.7220007939253,0.0,0.0,0.0,0.0,528.7220007939253
aluminum_Region3Hebei_aluminum_Region5Innermongolia,0.0,0.0,1517.1112603309514,0.0,0.0,0.0,0.0,1517.1112603309514
aluminum_Region3Hebei_aluminum_Region6Liaoning,0.0,0.0,61075.8178543121,0.0,0.0,0.0,0.0,61075.8178543121
aluminum_Region3Hebei_aluminum_Region7Jilin,0.0,0.0,57508.59719908014,0.0,0.0,0.0,0.0,57508.59719908014
aluminum_Region3Hebei_aluminum_Region8Heilongjiang,0.0,0.0,65171.6959081103,0.0,0.0,0.0,0.0,65171.6959081103
aluminum_Region3Hebei_aluminum_Region9Shanghai,0.0,0.0,8425.044742970795,0.0,0.0,0.0,0.0,8425.044742970795
aluminum_Region3Hebei_aluminum_Region10Jiangsu,0.0,0.0,8202.783375393014,0.0,0.0,0.0,0.0,8202.783375393014
aluminum_Region3Hebei_aluminum_Region11Zhejiang,0.0,0.0,8732.197030868265,0.0,0.0,0.0,0.0,8732.197030868265
aluminum_Region3Hebei_aluminum_Region12Anhui,0.0,0.0,10943.574370457363,0.0,0.0,0.0,0.0,10943.574370457363
aluminum_Region3Hebei_aluminum_Region13Fujian,0.0,0.0,22684.486772424414,0.0,0.0,0.0,0.0,22684.486772424414
aluminum_Region3Hebei_aluminum_Region14Jiangxi,0.0,0.0,13075.194309632157,0.0,0.0,0.0,0.0,13075.194309632157
aluminum_Region3Hebei_aluminum_Region15Shandong,0.0,0.0,1478.6034256479409,0.0,0.0,0.0,0.0,1478.6034256479409
aluminum_Region3Hebei_aluminum_Region16Henan,0.0,0.0,2220.3646144380937,0.0,0.0,0.0,0.0,2220.3646144380937
aluminum_Region3Hebei_aluminum_Region17Hubei,0.0,0.0,6570.331217227058,0.0,0.0,0.0,0.0,6570.331217227058
aluminum_Region3Hebei_aluminum_Region18Hunan,0.0,0.0,8285.255975393977,0.0,0.0,0.0,0.0,8285.255975393977
aluminum_Region3Hebei_aluminum_Region19Guangdong,0.0,0.0,4022.110798374493,0.0,0.0,0.0,0.0,4022.110798374493
aluminum_Region3Hebei_aluminum_Region20Guangxi,0.0,0.0,2120.6495086705663,0.0,0.0,0.0,0.0,2120.6495086705663
aluminum_Region3Hebei_aluminum_Region21Hainan,0.0,0.0,2897.8315759943216,0.0,0.0,0.0,0.0,2897.8315759943216
aluminum_Region3Hebei_aluminum_Region22Chongqing,0.0,0.0,2612.1737680195056,0.0,0.0,0.0,0.0,2612.1737680195056
aluminum_Region3Hebei_aluminum_Region23Sichuan,0.0,0.0,4974.001838664768,0.0,0.0,0.0,0.0,4974.001838664768
aluminum_Region3Hebei_aluminum_Region24Guizhou,0.0,0.0,3053.074842723212,0.0,0.0,0.0,0.0,3053.074842723212
aluminum_Region3Hebei_aluminum_Region25Yunnan,0.0,0.0,4173.701516276757,0.0,0.0,0.0,0.0,4173.701516276757
aluminum_Region3Hebei_aluminum_Region27Shaanxi,0.0,0.0,2609.984090809226,0.0,0.0,0.0,0.0,2609.984090809226
aluminum_Region3Hebei_aluminum_Region28Gansu,0.0,0.0,4147.497328898173,0.0,0.0,0.0,0.0,4147.497328898173
aluminum_Region3Hebei_aluminum_Region29Qinghai,0.0,0.0,5026.627968757837,0.0,0.0,0.0,0.0,5026.627968757837
aluminum_Region3Hebei_aluminum_Region30Ningxia,0.0,0.0,2944.358759429749,0.0,0.0,0.0,0.0,2944.358759429749
aluminum_Region3Hebei_aluminum_Region31Xinjiang,0.0,0.0,9128.993688347684,0.0,0.0,0.0,0.0,9128.993688347684
aluminum_Region4Shanxi_aluminum_Region1Beijing,0.0,0.0,2.656507565553942e6,0.0,0.0,0.0,0.0,2.656507565553942e6
aluminum_Region4Shanxi_aluminum_Region2Tianjin,0.0,0.0,5.158886174495854e6,0.0,0.0,0.0,0.0,5.158886174495854e6
aluminum_Region4Shanxi_aluminum_Region3Hebei,0.0,0.0,5.005680739335734e7,0.0,0.0,0.0,0.0,5.005680739335734e7
aluminum_Region4Shanxi_aluminum_Region5Innermongolia,0.0,0.0,4270.543203002693,0.0,0.0,0.0,0.0,4270.543203002693
aluminum_Region4Shanxi_aluminum_Region6Liaoning,0.0,0.0,2.3055113173303565e8,0.0,0.0,0.0,0.0,2.3055113173303565e8
aluminum_Region4Shanxi_aluminum_Region7Jilin,0.0,0.0,252731.99267512828,0.0,0.0,0.0,0.0,252731.99267512828
aluminum_Region4Shanxi_aluminum_Region8Heilongjiang,0.0,0.0,272630.70415095624,0.0,0.0,0.0,0.0,272630.70415095624
aluminum_Region4Shanxi_aluminum_Region9Shanghai,0.0,0.0,11204.148489284356,0.0,0.0,0.0,0.0,11204.148489284356
aluminum_Region4Shanxi_aluminum_Region10Jiangsu,0.0,0.0,11745.735730641003,0.0,0.0,0.0,0.0,11745.735730641003
aluminum_Region4Shanxi_aluminum_Region11Zhejiang,0.0,0.0,11546.437213730795,0.0,0.0,0.0,0.0,11546.437213730795
aluminum_Region4Shanxi_aluminum_Region12Anhui,0.0,0.0,6.33715021384159e6,0.0,0.0,0.0,0.0,6.33715021384159e6
aluminum_Region4Shanxi_aluminum_Region13Fujian,0.0,0.0,2.5575497293009266e7,0.0,0.0,0.0,0.0,2.5575497293009266e7
aluminum_Region4Shanxi_aluminum_Region14Jiangxi,0.0,0.0,1.9611532019160667e8,0.0,0.0,0.0,0.0,1.9611532019160667e8
aluminum_Region4Shanxi_aluminum_Region15Shandong,0.0,0.0,3104.1955179493357,0.0,0.0,0.0,0.0,3104.1955179493357
aluminum_Region4Shanxi_aluminum_Region16Henan,0.0,0.0,204165.70916924393,0.0,0.0,0.0,0.0,204165.70916924393
aluminum_Region4Shanxi_aluminum_Region17Hubei,0.0,0.0,1.513840875771137e8,0.0,0.0,0.0,0.0,1.513840875771137e8
aluminum_Region4Shanxi_aluminum_Region18Hunan,0.0,0.0,2.3536009100567967e8,0.0,0.0,0.0,0.0,2.3536009100567967e8
aluminum_Region4Shanxi_aluminum_Region19Guangdong,0.0,0.0,5912.858153633179,0.0,0.0,0.0,0.0,5912.858153633179
aluminum_Region4Shanxi_aluminum_Region20Guangxi,0.0,0.0,2523.6994930899714,0.0,0.0,0.0,0.0,2523.6994930899714
aluminum_Region4Shanxi_aluminum_Region21Hainan,0.0,0.0,3593.4256965838704,0.0,0.0,0.0,0.0,3593.4256965838704
aluminum_Region4Shanxi_aluminum_Region22Chongqing,0.0,0.0,4797.749052816738,0.0,0.0,0.0,0.0,4797.749052816738
aluminum_Region4Shanxi_aluminum_Region23Sichuan,0.0,0.0,1.0266824229491077e6,0.0,0.0,0.0,0.0,1.0266824229491077e6
aluminum_Region4Shanxi_aluminum_Region24Guizhou,0.0,0.0,4907.056695220139,0.0,0.0,0.0,0.0,4907.056695220139
aluminum_Region4Shanxi_aluminum_Region25Yunnan,0.0,0.0,7785.597415772271,0.0,0.0,0.0,0.0,7785.597415772271
aluminum_Region4Shanxi_aluminum_Region27Shaanxi,0.0,0.0,1.7429859064370355e8,0.0,0.0,0.0,0.0,1.7429859064370355e8
aluminum_Region4Shanxi_aluminum_Region28Gansu,0.0,0.0,9.867836496780126e7,0.0,0.0,0.0,0.0,9.867836496780126e7
aluminum_Region4Shanxi_aluminum_Region29Qinghai,0.0,0.0,3.1141247721825816e7,0.0,0.0,0.0,0.0,3.1141247721825816e7
aluminum_Region4Shanxi_aluminum_Region30Ningxia,0.0,0.0,3.5987938015498415e7,0.0,0.0,0.0,0.0,3.5987938015498415e7
aluminum_Region4Shanxi_aluminum_Region31Xinjiang,0.0,0.0,1.366628259157689e8,0.0,0.0,0.0,0.0,1.366628259157689e8
aluminum_Region5Innermongolia_aluminum_Region1Beijing,0.0,0.0,1918.5100292535233,0.0,0.0,0.0,0.0,1918.5100292535233
aluminum_Region5Innermongolia_aluminum_Region2Tianjin,0.0,0.0,1668.3331120692585,0.0,0.0,0.0,0.0,1668.3331120692585
aluminum_Region5Innermongolia_aluminum_Region3Hebei,0.0,0.0,1011.7787644957373,0.0,0.0,0.0,0.0,1011.7787644957373
aluminum_Region5Innermongolia_aluminum_Region4Shanxi,0.0,0.0,711.5721421334699,0.0,0.0,0.0,0.0,711.5721421334699
aluminum_Region5Innermongolia_aluminum_Region6Liaoning,0.0,0.0,4742.451945776344,0.0,0.0,0.0,0.0,4742.451945776344
aluminum_Region5Innermongolia_aluminum_Region7Jilin,0.0,0.0,11086.225847420837,0.0,0.0,0.0,0.0,11086.225847420837
aluminum_Region5Innermongolia_aluminum_Region8Heilongjiang,0.0,0.0,16517.7146731445,0.0,0.0,0.0,0.0,16517.7146731445
aluminum_Region5Innermongolia_aluminum_Region9Shanghai,0.0,0.0,2860.4867033824353,0.0,0.0,0.0,0.0,2860.4867033824353
aluminum_Region5Innermongolia_aluminum_Region10Jiangsu,0.0,0.0,2528.206468425305,0.0,0.0,0.0,0.0,2528.206468425305
aluminum_Region5Innermongolia_aluminum_Region11Zhejiang,0.0,0.0,2927.513048509072,0.0,0.0,0.0,0.0,2927.513048509072
aluminum_Region5Innermongolia_aluminum_Region12Anhui,0.0,0.0,2602.129074431256,0.0,0.0,0.0,0.0,2602.129074431256
aluminum_Region5Innermongolia_aluminum_Region13Fujian,0.0,0.0,4245.382422765414,0.0,0.0,0.0,0.0,4245.382422765414
aluminum_Region5Innermongolia_aluminum_Region14Jiangxi,0.0,0.0,3240.40618108859,0.0,0.0,0.0,0.0,3240.40618108859
aluminum_Region5Innermongolia_aluminum_Region15Shandong,0.0,0.0,1124.3271925559093,0.0,0.0,0.0,0.0,1124.3271925559093
aluminum_Region5Innermongolia_aluminum_Region16Henan,0.0,0.0,1407.0988653824163,0.0,0.0,0.0,0.0,1407.0988653824163
aluminum_Region5Innermongolia_aluminum_Region17Hubei,0.0,0.0,2518.42640806641,0.0,0.0,0.0,0.0,2518.42640806641
aluminum_Region5Innermongolia_aluminum_Region18Hunan,0.0,0.0,3095.7451165555703,0.0,0.0,0.0,0.0,3095.7451165555703
aluminum_Region5Innermongolia_aluminum_Region19Guangdong,0.0,0.0,2762.581873771381,0.0,0.0,0.0,0.0,2762.581873771381
aluminum_Region5Innermongolia_aluminum_Region20Guangxi,0.0,0.0,1900.8366251407392,0.0,0.0,0.0,0.0,1900.8366251407392
aluminum_Region5Innermongolia_aluminum_Region21Hainan,0.0,0.0,2418.850831716283,0.0,0.0,0.0,0.0,2418.850831716283
aluminum_Region5Innermongolia_aluminum_Region22Chongqing,0.0,0.0,2158.381438831963,0.0,0.0,0.0,0.0,2158.381438831963
aluminum_Region5Innermongolia_aluminum_Region23Sichuan,0.0,0.0,3381.527732555471,0.0,0.0,0.0,0.0,3381.527732555471
aluminum_Region5Innermongolia_aluminum_Region24Guizhou,0.0,0.0,2516.6542049205264,0.0,0.0,0.0,0.0,2516.6542049205264
aluminum_Region5Innermongolia_aluminum_Region25Yunnan,0.0,0.0,3362.4236716820296,0.0,0.0,0.0,0.0,3362.4236716820296
aluminum_Region5Innermongolia_aluminum_Region27Shaanxi,0.0,0.0,1943.7792318399988,0.0,0.0,0.0,0.0,1943.7792318399988
aluminum_Region5Innermongolia_aluminum_Region28Gansu,0.0,0.0,3822.519809882374,0.0,0.0,0.0,0.0,3822.519809882374
aluminum_Region5Innermongolia_aluminum_Region29Qinghai,0.0,0.0,4742.8529530569895,0.0,0.0,0.0,0.0,4742.8529530569895
aluminum_Region5Innermongolia_aluminum_Region30Ningxia,0.0,0.0,3553.1798476515946,0.0,0.0,0.0,0.0,3553.1798476515946
aluminum_Region5Innermongolia_aluminum_Region31Xinjiang,0.0,0.0,2.804112891706839e7,0.0,0.0,0.0,0.0,2.804112891706839e7
aluminum_Region6Liaoning_aluminum_Region1Beijing,0.0,0.0,614.3658911873939,0.0,0.0,0.0,0.0,614.3658911873939
aluminum_Region6Liaoning_aluminum_Region2Tianjin,0.0,0.0,600.2180771615356,0.0,0.0,0.0,0.0,600.2180771615356
aluminum_Region6Liaoning_aluminum_Region3Hebei,0.0,0.0,636.8478668928991,0.0,0.0,0.0,0.0,636.8478668928991
aluminum_Region6Liaoning_aluminum_Region4Shanxi,0.0,0.0,651.8986191668685,0.0,0.0,0.0,0.0,651.8986191668685
aluminum_Region6Liaoning_aluminum_Region5Innermongolia,0.0,0.0,786.7436783761184,0.0,0.0,0.0,0.0,786.7436783761184
aluminum_Region6Liaoning_aluminum_Region7Jilin,0.0,0.0,6.568430402609575e6,0.0,0.0,0.0,0.0,6.568430402609575e6
aluminum_Region6Liaoning_aluminum_Region8Heilongjiang,0.0,0.0,2.20639678175852e7,0.0,0.0,0.0,0.0,2.20639678175852e7
aluminum_Region6Liaoning_aluminum_Region9Shanghai,0.0,0.0,1413.497630526052,0.0,0.0,0.0,0.0,1413.497630526052
aluminum_Region6Liaoning_aluminum_Region10Jiangsu,0.0,0.0,1226.0824588166531,0.0,0.0,0.0,0.0,1226.0824588166531
aluminum_Region6Liaoning_aluminum_Region11Zhejiang,0.0,0.0,1441.4696302685745,0.0,0.0,0.0,0.0,1441.4696302685745
aluminum_Region6Liaoning_aluminum_Region12Anhui,0.0,0.0,1239.3043974419284,0.0,0.0,0.0,0.0,1239.3043974419284
aluminum_Region6Liaoning_aluminum_Region13Fujian,0.0,0.0,1958.9058736099055,0.0,0.0,0.0,0.0,1958.9058736099055
aluminum_Region6Liaoning_aluminum_Region14Jiangxi,0.0,0.0,1524.0092465294072,0.0,0.0,0.0,0.0,1524.0092465294072
aluminum_Region6Liaoning_aluminum_Region15Shandong,0.0,0.0,616.5536185694976,0.0,0.0,0.0,0.0,616.5536185694976
aluminum_Region6Liaoning_aluminum_Region16Henan,0.0,0.0,852.973158067621,0.0,0.0,0.0,0.0,852.973158067621
aluminum_Region6Liaoning_aluminum_Region17Hubei,0.0,0.0,1254.0817076251053,0.0,0.0,0.0,0.0,1254.0817076251053
aluminum_Region6Liaoning_aluminum_Region18Hunan,0.0,0.0,1481.3000423488825,0.0,0.0,0.0,0.0,1481.3000423488825
aluminum_Region6Liaoning_aluminum_Region19Guangdong,0.0,0.0,1605.7575975221944,0.0,0.0,0.0,0.0,1605.7575975221944
aluminum_Region6Liaoning_aluminum_Region20Guangxi,0.0,0.0,1365.7690900888738,0.0,0.0,0.0,0.0,1365.7690900888738
aluminum_Region6Liaoning_aluminum_Region21Hainan,0.0,0.0,1611.2905453300773,0.0,0.0,0.0,0.0,1611.2905453300773
aluminum_Region6Liaoning_aluminum_Region22Chongqing,0.0,0.0,1327.3222275169226,0.0,0.0,0.0,0.0,1327.3222275169226
