zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,2.169236156524354e10,8.741003569002249e8,4.692409038219637e9,5.326476584207294e8,1.7458192805098066e8,0.0,0.0,2.7966100546835114e10
Region2Tianjin,6.284082312690634e9,1.0389075586474073e10,2.1301223608997972e9,5.092361836758389e8,9.094160718022433e7,0.0,0.0,1.9403458050920567e10
Region3Hebei,9.09025911998372e10,2.8981927556467834e10,3.181838448559633e10,2.309313715346123e9,6.635111892341766e7,0.0,0.0,1.5407856807617093e11
Region4Shanxi,5.043643232883525e10,8.426776932242007e9,2.199440156980198e10,6.884517377758566e9,3.808158900195832e7,0.0,0.0,8.778020979763976e10
Region5Innermongolia,4.0558342031437454e10,1.0420009855734906e11,4.390723126975368e10,6.791403350263606e9,3.8788603067730456e6,0.0,0.0,1.9546095406911053e11
Region6Liaoning,2.5891039996860638e10,5.4538577920010086e10,1.2307863724670813e10,7.500465446567667e8,3.200647888296698e6,0.0,0.0,9.34907288340866e10
Region7Jilin,1.4145202431816696e10,2.767129686005574e9,7.759926569027016e9,3.444351293704084e8,696729.7126401787,0.0,0.0,2.501739054593233e10
Region8Heilongjiang,1.1882079307372545e10,1.676012455029458e10,7.527110678739143e9,2.090603758861062e8,861214.0260518189,0.0,0.0,3.637923612631843e10
Region9Shanghai,2.9741180158898815e10,7.526741728205266e9,5.206940676425698e9,3.3072267944401855e9,1.0137148845452797e8,0.0,0.0,4.588346084642449e10
Region10Jiangsu,1.0096177306500763e11,6.819253274617039e9,1.98923822349943e10,3.7462260240161996e9,3.4189466412971467e8,0.0,0.0,1.3176152926276488e11
Region11Zhejiang,4.638774978185852e10,3.824599661223261e9,2.0258553727676857e10,2.4872098547986116e9,5.074788863699074e7,0.0,0.0,7.300886091419424e10
Region12Anhui,4.993739241365512e10,1.6029695035487963e10,1.162375117579453e10,1.1742052618452353e9,8.439120134468678e6,0.0,0.0,7.877348300691731e10
Region13Fujian,4.226110726396186e10,1.8743246680753513e10,1.6998322987658533e10,1.638209487178387e9,779917.635329111,0.0,0.0,7.964166633718764e10
Region14Jiangxi,3.573405572955021e10,4.344356677452939e9,8.499713326817194e9,7.870963031040336e8,481628.01601195824,0.0,0.0,4.936570366494039e10
Region15Shandong,4.8572106496097885e10,8.647953521849068e9,1.9179226274167362e10,1.8106162933733256e9,5.668321920245871e7,0.0,0.0,7.82665858046901e10
Region16Henan,3.872664152531181e10,7.108215340798341e8,3.862863353083769e9,1.0708310916345195e9,6.357352374899207e7,0.0,0.0,4.443473102785893e10
