zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,5.305489914684816e10,2.4934706776825004e9,1.1476633723337376e10,1.3027427978886049e9,4.2699023606760025e8,0.0,0.0,6.875473658182425e10
Region2Tianjin,1.5369527763380278e10,3.06609183007817e10,5.20982589599926e9,1.24548331381937e9,2.224238141470843e8,0.0,0.0,5.270817908812769e10
Region3Hebei,2.223283893636493e11,8.614790221819402e10,7.782099587551283e10,5.648089807908666e9,1.6228071398195547e8,0.0,0.0,3.9210765797924677e11
Region4Shanxi,1.233567780292133e11,2.5026033452223778e10,5.3793624708468735e10,1.6838064129307878e10,9.31394609929339e7,0.0,0.0,2.1910763978020663e11
Region5Innermongolia,9.919707172357965e10,3.09333728751833e11,1.0738774198594104e11,1.661032703747288e10,9.486866690913279e6,0.0,0.0,5.325383563655175e11
Region6Liaoning,6.332397289750921e10,1.6193707566754062e11,3.0102414928940434e10,1.8344542000427382e9,7.828103473539323e6,0.0,0.0,2.5720574579750653e11
Region7Jilin,3.459615432716306e10,7.97360384390149e9,1.8979128679392967e10,8.424150130642288e8,1.7040525774733536e6,0.0,0.0,6.239300591609923e10
Region8Heilongjiang,2.906103687288527e10,4.961886622820931e10,1.840971056685341e10,5.113171806988088e8,2.1063461974209133e6,0.0,0.0,9.760303719484421e10
Region9Shanghai,7.274059622751373e10,2.2396109833947533e10,1.2735068591794659e10,8.088772792535186e9,2.479330837329459e8,0.0,0.0,1.1620848052952406e11
Region10Jiangsu,2.4693100709852618e11,2.026042944094242e10,4.865253283253244e10,9.16247146663517e9,8.362015758261622e8,0.0,0.0,3.258426424144624e11
Region11Zhejiang,1.1345456228560239e11,1.138024664959945e10,4.954811036365062e10,6.083185899631011e9,1.2411853386516222e8,0.0,0.0,1.8059022373234866e11
Region12Anhui,1.221362326178481e11,4.76897353795813e10,2.842922124845713e10,2.871856139661296e9,2.064029157340594e7,0.0,0.0,2.011476856771212e11
Region13Fujian,1.033616730469823e11,5.577101099576079e10,4.157427991707223e10,4.006711711043865e9,1.9075125297345521e6,0.0,0.0,2.0471558318338892e11
Region14Jiangxi,8.739789428352417e10,1.2926118269460356e10,2.0788489624566353e10,1.9250700231251051e9,1.1779596121407417e6,0.0,0.0,1.2303875016028812e11
Region15Shandong,1.187970338660317e11,2.573233119520535e10,4.6908305148338295e10,4.428382062028541e9,1.386350890870083e8,0.0,0.0,1.9600468736069086e11
Region16Henan,9.47171221649556e10,2.1147291352263782e9,9.447741547157555e9,2.6190249226256104e9,1.5548730739933446e8,0.0,0.0,1.0905410507736449e11
Region17Hubei,1.0359202311583134e11,2.3367229365197014e10,2.3540862809677704e10,2.0229946751310732e9,7.430403297980054e7,0.0,0.0,1.5259741399881693e11
Region18Hunan,9.493826937770653e10,1.7900359606111737e11,2.6672042290750942e10,2.056475736331991e9,1.1554573653353501e7,0.0,0.0,3.026819380395602e11
Region19Guangdong,2.3329120986228708e11,1.015194311097366e11,5.133939613069859e10,1.3510521427923002e10,1.8698525331299274e9,0.0,0.0,4.015304110637752e11
Region20Guangxi,1.271075037344438e11,1.5580689369890596e10,5.916360250567902e10,1.1561269260598469e10,1.810106243149187e7,0.0,0.0,2.134311659330434e11
