zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,6.193639081496086e10,2.124686176727199e10,1.4397123797562305e10,1.3944337715001454e9,4.8501429809816045e8,0.0,0.0,9.945982444939346e10
Region2Tianjin,1.8307146227820843e10,1.6276507343105036e10,5.570352189302273e9,1.88030281226506e9,5.011167927334937e8,0.0,0.0,4.25354253652267e10
Region3Hebei,2.3453413304278424e11,5.364182991785463e11,8.564897850607474e10,8.745040019797113e9,4.9672936979982686e8,0.0,0.0,8.658431801170022e11
Region4Shanxi,1.9540901219324655e11,1.5723940197821043e9,1.112885820656394e11,4.851976172993866e10,4.8790273243083966e8,0.0,0.0,3.572776527410376e11
Region5Innermongolia,1.6206591108392508e11,4.007460835011992e11,8.473578538743163e10,3.7455725586960915e10,4.841359478061718e8,0.0,0.0,6.85487641507323e11
Region6Liaoning,4.8377491514847046e10,1.410590730415292e11,2.0877235996183285e10,3.019936161039264e9,4.801451913298079e8,0.0,0.0,2.1381388190492862e11
Region7Jilin,4.661764273602702e10,6.48695044032519e10,1.9497181869256554e10,2.2922991707297716e9,4.6315735574042934e8,0.0,0.0,1.3373978553500569e11
Region8Heilongjiang,3.2224186910870293e10,1.355004194625751e11,1.7149883687104788e10,1.8332454774700708e9,4.714114480622467e8,0.0,0.0,1.8717914698608252e11
Region9Shanghai,5.052410193301313e10,3.2150311494006634e9,1.0909373766343426e10,3.839680861527107e9,5.20613956751727e8,0.0,0.0,6.900880166703606e10
Region10Jiangsu,2.618562688742631e11,9.359917444588327e10,5.102286942656639e10,1.3310111013996983e10,5.377322846716695e8,0.0,0.0,4.203261560453815e11
Region11Zhejiang,1.2973400499186267e11,5.3605347308608685e11,5.6845812120496925e10,1.017525793265931e10,5.043249683907845e8,0.0,0.0,7.333128730994965e11
Region12Anhui,1.1525265588908398e11,2.26044456814342e11,2.932780162663001e10,5.197787756383527e9,4.846963941582606e8,0.0,0.0,3.7630739848059784e11
Region13Fujian,9.458702486628952e10,3.982485051796051e11,4.2621008197590225e10,5.69153856012515e9,4.86452407271865e8,0.0,0.0,5.4163452921088184e11
Region14Jiangxi,8.090169184636334e10,1.8690730192691843e11,2.1627507366770947e10,3.5137538204926014e9,4.6259815180819446e8,0.0,0.0,2.934128531123535e11
Region15Shandong,7.220975616003563e10,1.8154780741805756e11,4.811810424270953e10,5.879471885550817e9,4.940358203049505e8,0.0,0.0,3.082491755266585e11
Region16Henan,9.816672507070183e10,1.6613676385768488e10,1.6567633825580011e10,4.0616351679999027e9,4.8969829438124937e8,0.0,0.0,1.358993687444315e11
