zone,Investment,FixedOM,VariableOM,Fuel,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region31Xinjiang,1.7578321300055485e10,1.7563024679042427e10,6.369081247799366e8,1.1066648829052597e10,1.8495584566738144e7,0.0,0.0,4.686339851749719e10
Region25Yunnan,4.473463598510365e9,1.4010938096100504e10,8.171804391560551e8,2.347228609588078e10,1.7799465122573113e6,0.0,0.0,4.2775648176159966e10
Region11Zhejiang,5.661657382751265e9,1.2147894432492907e10,1.301504969680545e9,2.4319638868599552e10,3.2385110533122336e6,0.0,0.0,4.343393416457758e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,881.3866496130285,0.0,0.0,0.0,0.0,881.3866496130285
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,800.1508792466127,0.0,0.0,0.0,0.0,800.1508792466127
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,993.9942676946117,0.0,0.0,0.0,0.0,993.9942676946117
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,591.1089514228302,0.0,0.0,0.0,0.0,591.1089514228302
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,712.474610149002,0.0,0.0,0.0,0.0,712.474610149002
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,690.8290853079003,0.0,0.0,0.0,0.0,690.8290853079003
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,762.0841220730654,0.0,0.0,0.0,0.0,762.0841220730654
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,1588.5230369764865,0.0,0.0,0.0,0.0,1588.5230369764865
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,1900.53247129109,0.0,0.0,0.0,0.0,1900.53247129109
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,1435.8412489717634,0.0,0.0,0.0,0.0,1435.8412489717634
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,1563.2000460353784,0.0,0.0,0.0,0.0,1563.2000460353784
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,1341.8090249752222,0.0,0.0,0.0,0.0,1341.8090249752222
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,1354.2540409199694,0.0,0.0,0.0,0.0,1354.2540409199694
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,886.5979652842385,0.0,0.0,0.0,0.0,886.5979652842385
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,1448.5950430296919,0.0,0.0,0.0,0.0,1448.5950430296919
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,1376.1352030274804,0.0,0.0,0.0,0.0,1376.1352030274804
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,1348.3567170711785,0.0,0.0,0.0,0.0,1348.3567170711785
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,2196.240924276267,0.0,0.0,0.0,0.0,2196.240924276267
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,1581.7886932482631,0.0,0.0,0.0,0.0,1581.7886932482631
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,1527.8036707206434,0.0,0.0,0.0,0.0,1527.8036707206434
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,1239.280436542105,0.0,0.0,0.0,0.0,1239.280436542105
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,1235.904317798774,0.0,0.0,0.0,0.0,1235.904317798774
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,1243.9137348350869,0.0,0.0,0.0,0.0,1243.9137348350869
aluminum_Region1Beijing_aluminum_Region25Yunnan,0.0,0.0,1417.8863779690469,0.0,0.0,0.0,0.0,1417.8863779690469
aluminum_Region1Beijing_aluminum_Region27Shaanxi,0.0,0.0,1106.0367459185115,0.0,0.0,0.0,0.0,1106.0367459185115
aluminum_Region1Beijing_aluminum_Region28Gansu,0.0,0.0,885.7125704437791,0.0,0.0,0.0,0.0,885.7125704437791
aluminum_Region1Beijing_aluminum_Region29Qinghai,0.0,0.0,1052.8598514769326,0.0,0.0,0.0,0.0,1052.8598514769326
aluminum_Region1Beijing_aluminum_Region30Ningxia,0.0,0.0,1029.739774566564,0.0,0.0,0.0,0.0,1029.739774566564
aluminum_Region1Beijing_aluminum_Region31Xinjiang,0.0,0.0,1169.6036571007014,0.0,0.0,0.0,0.0,1169.6036571007014
aluminum_Region2Tianjin_aluminum_Region1Beijing,0.0,0.0,1019.776731846852,0.0,0.0,0.0,0.0,1019.776731846852
aluminum_Region2Tianjin_aluminum_Region3Hebei,0.0,0.0,825.3188125867564,0.0,0.0,0.0,0.0,825.3188125867564
aluminum_Region2Tianjin_aluminum_Region4Shanxi,0.0,0.0,1009.6459066975926,0.0,0.0,0.0,0.0,1009.6459066975926
aluminum_Region2Tianjin_aluminum_Region5Innermongolia,0.0,0.0,675.5199833846921,0.0,0.0,0.0,0.0,675.5199833846921
aluminum_Region2Tianjin_aluminum_Region6Liaoning,0.0,0.0,703.4001807189817,0.0,0.0,0.0,0.0,703.4001807189817
aluminum_Region2Tianjin_aluminum_Region7Jilin,0.0,0.0,691.013054036976,0.0,0.0,0.0,0.0,691.013054036976
aluminum_Region2Tianjin_aluminum_Region8Heilongjiang,0.0,0.0,763.0189204823939,0.0,0.0,0.0,0.0,763.0189204823939
aluminum_Region2Tianjin_aluminum_Region9Shanghai,0.0,0.0,1627.8277601064942,0.0,0.0,0.0,0.0,1627.8277601064942
aluminum_Region2Tianjin_aluminum_Region10Jiangsu,0.0,0.0,2035.3615283399572,0.0,0.0,0.0,0.0,2035.3615283399572
aluminum_Region2Tianjin_aluminum_Region11Zhejiang,0.0,0.0,1456.8411019289265,0.0,0.0,0.0,0.0,1456.8411019289265
aluminum_Region2Tianjin_aluminum_Region12Anhui,0.0,0.0,1605.8626195388126,0.0,0.0,0.0,0.0,1605.8626195388126
aluminum_Region2Tianjin_aluminum_Region13Fujian,0.0,0.0,1336.7838486580115,0.0,0.0,0.0,0.0,1336.7838486580115
aluminum_Region2Tianjin_aluminum_Region14Jiangxi,0.0,0.0,1357.0718855852183,0.0,0.0,0.0,0.0,1357.0718855852183
aluminum_Region2Tianjin_aluminum_Region15Shandong,0.0,0.0,813.7766829070963,0.0,0.0,0.0,0.0,813.7766829070963
aluminum_Region2Tianjin_aluminum_Region16Henan,0.0,0.0,1465.909242086202,0.0,0.0,0.0,0.0,1465.909242086202
aluminum_Region2Tianjin_aluminum_Region17Hubei,0.0,0.0,1383.678655750593,0.0,0.0,0.0,0.0,1383.678655750593
aluminum_Region2Tianjin_aluminum_Region18Hunan,0.0,0.0,1356.5905393357937,0.0,0.0,0.0,0.0,1356.5905393357937
aluminum_Region2Tianjin_aluminum_Region19Guangdong,0.0,0.0,2222.770123443325,0.0,0.0,0.0,0.0,2222.770123443325
aluminum_Region2Tianjin_aluminum_Region20Guangxi,0.0,0.0,1587.8519874927692,0.0,0.0,0.0,0.0,1587.8519874927692
aluminum_Region2Tianjin_aluminum_Region21Hainan,0.0,0.0,1532.496975501881,0.0,0.0,0.0,0.0,1532.496975501881
aluminum_Region2Tianjin_aluminum_Region22Chongqing,0.0,0.0,1248.7212430669724,0.0,0.0,0.0,0.0,1248.7212430669724
aluminum_Region2Tianjin_aluminum_Region23Sichuan,0.0,0.0,1243.9518679142802,0.0,0.0,0.0,0.0,1243.9518679142802
aluminum_Region2Tianjin_aluminum_Region24Guizhou,0.0,0.0,1245.6465167132558,0.0,0.0,0.0,0.0,1245.6465167132558
aluminum_Region2Tianjin_aluminum_Region25Yunnan,0.0,0.0,1424.8016670556808,0.0,0.0,0.0,0.0,1424.8016670556808
aluminum_Region2Tianjin_aluminum_Region27Shaanxi,0.0,0.0,1116.3325094763986,0.0,0.0,0.0,0.0,1116.3325094763986
aluminum_Region2Tianjin_aluminum_Region28Gansu,0.0,0.0,902.0949022933298,0.0,0.0,0.0,0.0,902.0949022933298
aluminum_Region2Tianjin_aluminum_Region29Qinghai,0.0,0.0,1067.647036659237,0.0,0.0,0.0,0.0,1067.647036659237
aluminum_Region2Tianjin_aluminum_Region30Ningxia,0.0,0.0,1049.416395804482,0.0,0.0,0.0,0.0,1049.416395804482
aluminum_Region2Tianjin_aluminum_Region31Xinjiang,0.0,0.0,1189.0421256926095,0.0,0.0,0.0,0.0,1189.0421256926095
aluminum_Region3Hebei_aluminum_Region1Beijing,0.0,0.0,1965.212185610524,0.0,0.0,0.0,0.0,1965.212185610524
aluminum_Region3Hebei_aluminum_Region2Tianjin,0.0,0.0,1767.1121274921054,0.0,0.0,0.0,0.0,1767.1121274921054
aluminum_Region3Hebei_aluminum_Region4Shanxi,0.0,0.0,1158.4304231988428,0.0,0.0,0.0,0.0,1158.4304231988428
aluminum_Region3Hebei_aluminum_Region5Innermongolia,0.0,0.0,735.0706070798119,0.0,0.0,0.0,0.0,735.0706070798119
aluminum_Region3Hebei_aluminum_Region6Liaoning,0.0,0.0,917.7953800749319,0.0,0.0,0.0,0.0,917.7953800749319
aluminum_Region3Hebei_aluminum_Region7Jilin,0.0,0.0,851.7056565783769,0.0,0.0,0.0,0.0,851.7056565783769
aluminum_Region3Hebei_aluminum_Region8Heilongjiang,0.0,0.0,902.7893520401542,0.0,0.0,0.0,0.0,902.7893520401542
aluminum_Region3Hebei_aluminum_Region9Shanghai,0.0,0.0,1814.3655292540682,0.0,0.0,0.0,0.0,1814.3655292540682
aluminum_Region3Hebei_aluminum_Region10Jiangsu,0.0,0.0,2334.7467598270005,0.0,0.0,0.0,0.0,2334.7467598270005
aluminum_Region3Hebei_aluminum_Region11Zhejiang,0.0,0.0,1577.5473923113486,0.0,0.0,0.0,0.0,1577.5473923113486
aluminum_Region3Hebei_aluminum_Region12Anhui,0.0,0.0,1818.4915312536145,0.0,0.0,0.0,0.0,1818.4915312536145
aluminum_Region3Hebei_aluminum_Region13Fujian,0.0,0.0,1423.202597838782,0.0,0.0,0.0,0.0,1423.202597838782
aluminum_Region3Hebei_aluminum_Region14Jiangxi,0.0,0.0,1466.952086071369,0.0,0.0,0.0,0.0,1466.952086071369
aluminum_Region3Hebei_aluminum_Region15Shandong,0.0,0.0,1198.7982707218962,0.0,0.0,0.0,0.0,1198.7982707218962
aluminum_Region3Hebei_aluminum_Region16Henan,0.0,0.0,2065.764198998024,0.0,0.0,0.0,0.0,2065.764198998024
aluminum_Region3Hebei_aluminum_Region17Hubei,0.0,0.0,1537.9281585875074,0.0,0.0,0.0,0.0,1537.9281585875074
aluminum_Region3Hebei_aluminum_Region18Hunan,0.0,0.0,1481.5022747224568,0.0,0.0,0.0,0.0,1481.5022747224568
aluminum_Region3Hebei_aluminum_Region19Guangdong,0.0,0.0,2625.419230462976,0.0,0.0,0.0,0.0,2625.419230462976
aluminum_Region3Hebei_aluminum_Region20Guangxi,0.0,0.0,1697.241797800273,0.0,0.0,0.0,0.0,1697.241797800273
aluminum_Region3Hebei_aluminum_Region21Hainan,0.0,0.0,1616.2882770771303,0.0,0.0,0.0,0.0,1616.2882770771303
aluminum_Region3Hebei_aluminum_Region22Chongqing,0.0,0.0,1288.1233006837392,0.0,0.0,0.0,0.0,1288.1233006837392
aluminum_Region3Hebei_aluminum_Region23Sichuan,0.0,0.0,1283.5075098164825,0.0,0.0,0.0,0.0,1283.5075098164825
aluminum_Region3Hebei_aluminum_Region24Guizhou,0.0,0.0,1291.9765995211085,0.0,0.0,0.0,0.0,1291.9765995211085
aluminum_Region3Hebei_aluminum_Region25Yunnan,0.0,0.0,1488.497172912163,0.0,0.0,0.0,0.0,1488.497172912163
aluminum_Region3Hebei_aluminum_Region27Shaanxi,0.0,0.0,1149.5860328970214,0.0,0.0,0.0,0.0,1149.5860328970214
aluminum_Region3Hebei_aluminum_Region28Gansu,0.0,0.0,871.0676413813934,0.0,0.0,0.0,0.0,871.0676413813934
aluminum_Region3Hebei_aluminum_Region29Qinghai,0.0,0.0,1069.9116923495903,0.0,0.0,0.0,0.0,1069.9116923495903
aluminum_Region3Hebei_aluminum_Region30Ningxia,0.0,0.0,1079.5728282851762,0.0,0.0,0.0,0.0,1079.5728282851762
aluminum_Region3Hebei_aluminum_Region31Xinjiang,0.0,0.0,1224.1266706334677,0.0,0.0,0.0,0.0,1224.1266706334677
aluminum_Region4Shanxi_aluminum_Region1Beijing,0.0,0.0,1422.859362080211,0.0,0.0,0.0,0.0,1422.859362080211
aluminum_Region4Shanxi_aluminum_Region2Tianjin,0.0,0.0,1378.452807160829,0.0,0.0,0.0,0.0,1378.452807160829
aluminum_Region4Shanxi_aluminum_Region3Hebei,0.0,0.0,927.8399372666142,0.0,0.0,0.0,0.0,927.8399372666142
aluminum_Region4Shanxi_aluminum_Region5Innermongolia,0.0,0.0,595.4901386840552,0.0,0.0,0.0,0.0,595.4901386840552
aluminum_Region4Shanxi_aluminum_Region6Liaoning,0.0,0.0,958.2537839745032,0.0,0.0,0.0,0.0,958.2537839745032
aluminum_Region4Shanxi_aluminum_Region7Jilin,0.0,0.0,890.2840757368554,0.0,0.0,0.0,0.0,890.2840757368554
aluminum_Region4Shanxi_aluminum_Region8Heilongjiang,0.0,0.0,932.8408797529056,0.0,0.0,0.0,0.0,932.8408797529056
aluminum_Region4Shanxi_aluminum_Region9Shanghai,0.0,0.0,1704.2628124006928,0.0,0.0,0.0,0.0,1704.2628124006928
aluminum_Region4Shanxi_aluminum_Region10Jiangsu,0.0,0.0,2018.943234266404,0.0,0.0,0.0,0.0,2018.943234266404
aluminum_Region4Shanxi_aluminum_Region11Zhejiang,0.0,0.0,1528.526071387447,0.0,0.0,0.0,0.0,1528.526071387447
aluminum_Region4Shanxi_aluminum_Region12Anhui,0.0,0.0,1732.7708742124892,0.0,0.0,0.0,0.0,1732.7708742124892
aluminum_Region4Shanxi_aluminum_Region13Fujian,0.0,0.0,1405.465667232674,0.0,0.0,0.0,0.0,1405.465667232674
aluminum_Region4Shanxi_aluminum_Region14Jiangxi,0.0,0.0,1444.0444514439414,0.0,0.0,0.0,0.0,1444.0444514439414
aluminum_Region4Shanxi_aluminum_Region15Shandong,0.0,0.0,1152.5627963555569,0.0,0.0,0.0,0.0,1152.5627963555569
aluminum_Region4Shanxi_aluminum_Region16Henan,0.0,0.0,2261.816074127893,0.0,0.0,0.0,0.0,2261.816074127893
aluminum_Region4Shanxi_aluminum_Region17Hubei,0.0,0.0,1512.6800695361412,0.0,0.0,0.0,0.0,1512.6800695361412
aluminum_Region4Shanxi_aluminum_Region18Hunan,0.0,0.0,1439.2881588765497,0.0,0.0,0.0,0.0,1439.2881588765497
aluminum_Region4Shanxi_aluminum_Region19Guangdong,0.0,0.0,2531.2695419820957,0.0,0.0,0.0,0.0,2531.2695419820957
aluminum_Region4Shanxi_aluminum_Region20Guangxi,0.0,0.0,1666.6961864080965,0.0,0.0,0.0,0.0,1666.6961864080965
aluminum_Region4Shanxi_aluminum_Region21Hainan,0.0,0.0,1583.6372896865648,0.0,0.0,0.0,0.0,1583.6372896865648
aluminum_Region4Shanxi_aluminum_Region22Chongqing,0.0,0.0,1230.941464552272,0.0,0.0,0.0,0.0,1230.941464552272
aluminum_Region4Shanxi_aluminum_Region23Sichuan,0.0,0.0,1224.532251358731,0.0,0.0,0.0,0.0,1224.532251358731
aluminum_Region4Shanxi_aluminum_Region24Guizhou,0.0,0.0,1234.2991908184872,0.0,0.0,0.0,0.0,1234.2991908184872
aluminum_Region4Shanxi_aluminum_Region25Yunnan,0.0,0.0,1441.6498924991963,0.0,0.0,0.0,0.0,1441.6498924991963
aluminum_Region4Shanxi_aluminum_Region27Shaanxi,0.0,0.0,1046.0240739436044,0.0,0.0,0.0,0.0,1046.0240739436044
aluminum_Region4Shanxi_aluminum_Region28Gansu,0.0,0.0,776.7406757961129,0.0,0.0,0.0,0.0,776.7406757961129
aluminum_Region4Shanxi_aluminum_Region29Qinghai,0.0,0.0,989.1029928427299,0.0,0.0,0.0,0.0,989.1029928427299
aluminum_Region4Shanxi_aluminum_Region30Ningxia,0.0,0.0,969.0829448244986,0.0,0.0,0.0,0.0,969.0829448244986
aluminum_Region4Shanxi_aluminum_Region31Xinjiang,0.0,0.0,1173.1724505217583,0.0,0.0,0.0,0.0,1173.1724505217583
aluminum_Region5Innermongolia_aluminum_Region1Beijing,0.0,0.0,521346.0738419445,0.0,0.0,0.0,0.0,521346.0738419445
aluminum_Region5Innermongolia_aluminum_Region2Tianjin,0.0,0.0,4912.737934155323,0.0,0.0,0.0,0.0,4912.737934155323
aluminum_Region5Innermongolia_aluminum_Region3Hebei,0.0,0.0,3865.6398102042194,0.0,0.0,0.0,0.0,3865.6398102042194
aluminum_Region5Innermongolia_aluminum_Region4Shanxi,0.0,0.0,12343.60642313729,0.0,0.0,0.0,0.0,12343.60642313729
aluminum_Region5Innermongolia_aluminum_Region6Liaoning,0.0,0.0,1263.6768208343387,0.0,0.0,0.0,0.0,1263.6768208343387
aluminum_Region5Innermongolia_aluminum_Region7Jilin,0.0,0.0,1053.443877221228,0.0,0.0,0.0,0.0,1053.443877221228
aluminum_Region5Innermongolia_aluminum_Region8Heilongjiang,0.0,0.0,1071.4407175479016,0.0,0.0,0.0,0.0,1071.4407175479016
aluminum_Region5Innermongolia_aluminum_Region9Shanghai,0.0,0.0,2276.0378483391387,0.0,0.0,0.0,0.0,2276.0378483391387
aluminum_Region5Innermongolia_aluminum_Region10Jiangsu,0.0,0.0,2883.8329293420525,0.0,0.0,0.0,0.0,2883.8329293420525
aluminum_Region5Innermongolia_aluminum_Region11Zhejiang,0.0,0.0,2028.5498250459252,0.0,0.0,0.0,0.0,2028.5498250459252
aluminum_Region5Innermongolia_aluminum_Region12Anhui,0.0,0.0,2415.815654486874,0.0,0.0,0.0,0.0,2415.815654486874
aluminum_Region5Innermongolia_aluminum_Region13Fujian,0.0,0.0,1736.2081001944202,0.0,0.0,0.0,0.0,1736.2081001944202
aluminum_Region5Innermongolia_aluminum_Region14Jiangxi,0.0,0.0,1908.5355205532337,0.0,0.0,0.0,0.0,1908.5355205532337
aluminum_Region5Innermongolia_aluminum_Region15Shandong,0.0,0.0,2186.8420289835003,0.0,0.0,0.0,0.0,2186.8420289835003
aluminum_Region5Innermongolia_aluminum_Region16Henan,0.0,0.0,3934.0923922064053,0.0,0.0,0.0,0.0,3934.0923922064053
aluminum_Region5Innermongolia_aluminum_Region17Hubei,0.0,0.0,2156.75084576391,0.0,0.0,0.0,0.0,2156.75084576391
aluminum_Region5Innermongolia_aluminum_Region18Hunan,0.0,0.0,1912.3568464481673,0.0,0.0,0.0,0.0,1912.3568464481673
aluminum_Region5Innermongolia_aluminum_Region19Guangdong,0.0,0.0,3034.754516127888,0.0,0.0,0.0,0.0,3034.754516127888
aluminum_Region5Innermongolia_aluminum_Region20Guangxi,0.0,0.0,2007.2298960684232,0.0,0.0,0.0,0.0,2007.2298960684232
aluminum_Region5Innermongolia_aluminum_Region21Hainan,0.0,0.0,1867.5953495644408,0.0,0.0,0.0,0.0,1867.5953495644408
aluminum_Region5Innermongolia_aluminum_Region22Chongqing,0.0,0.0,1627.6709478987282,0.0,0.0,0.0,0.0,1627.6709478987282
aluminum_Region5Innermongolia_aluminum_Region23Sichuan,0.0,0.0,1611.8968763715109,0.0,0.0,0.0,0.0,1611.8968763715109
aluminum_Region5Innermongolia_aluminum_Region24Guizhou,0.0,0.0,1552.3263249287322,0.0,0.0,0.0,0.0,1552.3263249287322
aluminum_Region5Innermongolia_aluminum_Region25Yunnan,0.0,0.0,1735.1331998146898,0.0,0.0,0.0,0.0,1735.1331998146898
aluminum_Region5Innermongolia_aluminum_Region27Shaanxi,0.0,0.0,1789.6365247467086,0.0,0.0,0.0,0.0,1789.6365247467086
aluminum_Region5Innermongolia_aluminum_Region28Gansu,0.0,0.0,1023.9393477057073,0.0,0.0,0.0,0.0,1023.9393477057073
aluminum_Region5Innermongolia_aluminum_Region29Qinghai,0.0,0.0,1295.3361196093458,0.0,0.0,0.0,0.0,1295.3361196093458
aluminum_Region5Innermongolia_aluminum_Region30Ningxia,0.0,0.0,1720.2930589585856,0.0,0.0,0.0,0.0,1720.2930589585856
aluminum_Region5Innermongolia_aluminum_Region31Xinjiang,0.0,0.0,1289.3273421924375,0.0,0.0,0.0,0.0,1289.3273421924375
aluminum_Region6Liaoning_aluminum_Region1Beijing,0.0,0.0,3434.639056147958,0.0,0.0,0.0,0.0,3434.639056147958
aluminum_Region6Liaoning_aluminum_Region2Tianjin,0.0,0.0,3478.613231714709,0.0,0.0,0.0,0.0,3478.613231714709
aluminum_Region6Liaoning_aluminum_Region3Hebei,0.0,0.0,1917.8347103421872,0.0,0.0,0.0,0.0,1917.8347103421872
aluminum_Region6Liaoning_aluminum_Region4Shanxi,0.0,0.0,1851.7220336517664,0.0,0.0,0.0,0.0,1851.7220336517664
aluminum_Region6Liaoning_aluminum_Region5Innermongolia,0.0,0.0,1276.3770081320959,0.0,0.0,0.0,0.0,1276.3770081320959
aluminum_Region6Liaoning_aluminum_Region7Jilin,0.0,0.0,508.28244299412665,0.0,0.0,0.0,0.0,508.28244299412665
aluminum_Region6Liaoning_aluminum_Region8Heilongjiang,0.0,0.0,680.0524059950117,0.0,0.0,0.0,0.0,680.0524059950117
aluminum_Region6Liaoning_aluminum_Region9Shanghai,0.0,0.0,2220.320468854862,0.0,0.0,0.0,0.0,2220.320468854862
aluminum_Region6Liaoning_aluminum_Region10Jiangsu,0.0,0.0,2694.286389852018,0.0,0.0,0.0,0.0,2694.286389852018
aluminum_Region6Liaoning_aluminum_Region11Zhejiang,0.0,0.0,1997.3352653506352,0.0,0.0,0.0,0.0,1997.3352653506352
aluminum_Region6Liaoning_aluminum_Region12Anhui,0.0,0.0,2254.8094676144915,0.0,0.0,0.0,0.0,2254.8094676144915
aluminum_Region6Liaoning_aluminum_Region13Fujian,0.0,0.0,1712.7368728528436,0.0,0.0,0.0,0.0,1712.7368728528436
aluminum_Region6Liaoning_aluminum_Region14Jiangxi,0.0,0.0,1817.9807703689887,0.0,0.0,0.0,0.0,1817.9807703689887
aluminum_Region6Liaoning_aluminum_Region15Shandong,0.0,0.0,2037.206685681283,0.0,0.0,0.0,0.0,2037.206685681283
aluminum_Region6Liaoning_aluminum_Region16Henan,0.0,0.0,2204.663720737034,0.0,0.0,0.0,0.0,2204.663720737034
aluminum_Region6Liaoning_aluminum_Region17Hubei,0.0,0.0,1904.2886181615138,0.0,0.0,0.0,0.0,1904.2886181615138
aluminum_Region6Liaoning_aluminum_Region18Hunan,0.0,0.0,1791.833306617042,0.0,0.0,0.0,0.0,1791.833306617042
aluminum_Region6Liaoning_aluminum_Region19Guangdong,0.0,0.0,2591.026439204045,0.0,0.0,0.0,0.0,2591.026439204045
aluminum_Region6Liaoning_aluminum_Region20Guangxi,0.0,0.0,1909.6406286128195,0.0,0.0,0.0,0.0,1909.6406286128195
aluminum_Region6Liaoning_aluminum_Region21Hainan,0.0,0.0,1824.1538708484136,0.0,0.0,0.0,0.0,1824.1538708484136
aluminum_Region6Liaoning_aluminum_Region22Chongqing,0.0,0.0,1602.154538680009,0.0,0.0,0.0,0.0,1602.154538680009
