zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region1Beijing,8.077112137948439e9,4.189456529633464e9,1.7124505446649048e8,1.2162176602955343e7,0.0,0.0,0.0,1.2449975898651346e10
Region2Tianjin,4.778287253003049e9,4.643974912993302e9,1.4487770773044783e8,9.363188521445703e6,0.0,0.0,0.0,9.576503062248245e9
Region12Anhui,8.168319200072307e10,2.8598406781978035e10,3.3441217739148602e9,5.47446333756088e6,0.0,0.0,0.0,1.1363119501995352e11
Region9Shanghai,6.235778748269218e10,2.595524646572593e10,9.544680659091818e9,4.2067839369389653e8,0.0,0.0,0.0,9.827839300120381e10
Region22Chongqing,1.427262164239133e10,1.408539073028569e10,1.486699619598031e9,4.0811894740638575e6,0.0,0.0,0.0,2.9848793181749115e10
Region13Fujian,3.585998158547471e10,4.139741505434575e10,5.645542836873205e9,8.579866346478136e6,0.0,0.0,0.0,8.291151934304015e10
Region28Gansu,2.7469404016153793e11,9.411172720087152e10,1.2612201814212432e9,6.742897215013271e6,0.0,0.0,0.0,3.700737304410457e11
Region19Guangdong,1.548299731722557e11,5.658295440197708e10,1.17915185036393e10,2.236166029629273e8,0.0,0.0,0.0,2.2342806268083502e11
Region20Guangxi,1.1766016273152596e11,4.1970637890176735e10,3.6133550633238435e9,6.162661957588233e6,0.0,0.0,0.0,1.6325031834698413e11
Region24Guizhou,1.995567836659327e10,3.750339590448213e10,2.806429724863538e9,4.1030299724256373e6,0.0,0.0,0.0,6.026960702591137e10
Region21Hainan,1.029712217400252e10,8.350495471038221e9,1.3391023946418126e9,1.0849695471842702e8,0.0,0.0,0.0,2.0095216994400978e10
Region3Hebei,9.994513204019916e10,6.107593153102566e10,2.6185156689972854e9,3.6698775634022914e7,0.0,0.0,0.0,1.6367627801585614e11
Region8Heilongjiang,4.107293214871418e10,2.519575383803534e10,5.436316641749685e8,3.6159740511389174e6,0.0,0.0,0.0,6.6815933624975624e10
Region16Henan,5.370679279127051e9,9.47878213291931e9,2.5744731491587396e9,6.099067822713452e6,0.0,0.0,0.0,1.7430033629027813e10
Region17Hubei,5.2680892314484024e10,2.092545460456814e10,2.159537852513466e9,4.846831381342706e6,0.0,0.0,0.0,7.577073160294696e10
Region18Hunan,1.3315010743663715e10,2.447336567514845e10,2.7488512664029e9,3.9311179551994815e6,0.0,0.0,0.0,4.0541158803170265e10
Region5Innermongolia,3.2713740465803876e11,1.2948438402336084e11,2.1383327320567048e9,7.953203408087251e8,0.0,0.0,0.0,4.59555441754265e11
Region10Jiangsu,6.127337777812724e10,3.1201322026193253e10,3.9539646133709145e9,1.3954469617278663e7,0.0,0.0,0.0,9.644261888730869e10
Region14Jiangxi,8.475052168873674e9,1.7787553858349503e10,2.4139003293100514e9,3.7406011901794565e6,0.0,0.0,0.0,2.8680246957723404e10
Region7Jilin,4.874173122204389e10,2.6496609083689804e10,5.650384625898583e8,3.7072218181317034e6,0.0,0.0,0.0,7.58070859901417e10
