id,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_transport_Region2Tianjin_to_Region4Shanxi,0.0,0.0,477.1494588349265,0.0,0.0,0.0,0.0,477.1494588349265
aluminum_transport_Region2Tianjin_to_Region5Innermongolia,0.0,0.0,715.5704666917444,0.0,0.0,0.0,0.0,715.5704666917444
aluminum_transport_Region2Tianjin_to_Region6Liaoning,0.0,0.0,55755.92627162523,0.0,0.0,0.0,0.0,55755.92627162523
aluminum_transport_Region2Tianjin_to_Region7Jilin,0.0,0.0,71929.44376518966,0.0,0.0,0.0,0.0,71929.44376518966
aluminum_transport_Region2Tianjin_to_Region8Heilongjiang,0.0,0.0,87185.3867171301,0.0,0.0,0.0,0.0,87185.3867171301
aluminum_transport_Region2Tianjin_to_Region9Shanghai,0.0,0.0,2685.0432810098278,0.0,0.0,0.0,0.0,2685.0432810098278
aluminum_transport_Region2Tianjin_to_Region10Jiangsu,0.0,0.0,2547.8255387482996,0.0,0.0,0.0,0.0,2547.8255387482996
aluminum_transport_Region2Tianjin_to_Region11Zhejiang,0.0,0.0,3027.2861851233774,0.0,0.0,0.0,0.0,3027.2861851233774
aluminum_transport_Region2Tianjin_to_Region12Anhui,0.0,0.0,2251.9419876955517,0.0,0.0,0.0,0.0,2251.9419876955517
aluminum_transport_Region2Tianjin_to_Region13Fujian,0.0,0.0,3733.5560122451125,0.0,0.0,0.0,0.0,3733.5560122451125
aluminum_transport_Region2Tianjin_to_Region14Jiangxi,0.0,0.0,2439.579166796151,0.0,0.0,0.0,0.0,2439.579166796151
aluminum_transport_Region2Tianjin_to_Region15Shandong,0.0,0.0,614.144678763185,0.0,0.0,0.0,0.0,614.144678763185
aluminum_transport_Region2Tianjin_to_Region16Henan,0.0,0.0,938.1544127265175,0.0,0.0,0.0,0.0,938.1544127265175
aluminum_transport_Region2Tianjin_to_Region17Hubei,0.0,0.0,1690.707162827292,0.0,0.0,0.0,0.0,1690.707162827292
aluminum_transport_Region2Tianjin_to_Region18Hunan,0.0,0.0,2116.2302113590013,0.0,0.0,0.0,0.0,2116.2302113590013
aluminum_transport_Region2Tianjin_to_Region19Guangdong,0.0,0.0,2903.3009027845724,0.0,0.0,0.0,0.0,2903.3009027845724
aluminum_transport_Region2Tianjin_to_Region20Guangxi,0.0,0.0,1586.9765980470215,0.0,0.0,0.0,0.0,1586.9765980470215
aluminum_transport_Region2Tianjin_to_Region21Hainan,0.0,0.0,1899.2730955954314,0.0,0.0,0.0,0.0,1899.2730955954314
aluminum_transport_Region2Tianjin_to_Region22Chongqing,0.0,0.0,1354.6895944078722,0.0,0.0,0.0,0.0,1354.6895944078722
aluminum_transport_Region2Tianjin_to_Region23Sichuan,0.0,0.0,1760.2854588376172,0.0,0.0,0.0,0.0,1760.2854588376172
aluminum_transport_Region2Tianjin_to_Region24Guizhou,0.0,0.0,1358.9385163935233,0.0,0.0,0.0,0.0,1358.9385163935233
aluminum_transport_Region2Tianjin_to_Region25Yunnan,0.0,0.0,1667.2464616724797,0.0,0.0,0.0,0.0,1667.2464616724797
aluminum_transport_Region2Tianjin_to_Region27Shaanxi,0.0,0.0,1043.6223086495734,0.0,0.0,0.0,0.0,1043.6223086495734
aluminum_transport_Region2Tianjin_to_Region28Gansu,0.0,0.0,1363.8896481817662,0.0,0.0,0.0,0.0,1363.8896481817662
aluminum_transport_Region2Tianjin_to_Region29Qinghai,0.0,0.0,1578.7884661068797,0.0,0.0,0.0,0.0,1578.7884661068797
aluminum_transport_Region2Tianjin_to_Region30Ningxia,0.0,0.0,1093.3011599621968,0.0,0.0,0.0,0.0,1093.3011599621968
aluminum_transport_Region2Tianjin_to_Region31Xinjiang,0.0,0.0,2907.8723424718255,0.0,0.0,0.0,0.0,2907.8723424718255
aluminum_transport_Region3Hebei_to_Region1Beijing,0.0,0.0,7640.651323622693,0.0,0.0,0.0,0.0,7640.651323622693
aluminum_transport_Region3Hebei_to_Region2Tianjin,0.0,0.0,8255.517596559419,0.0,0.0,0.0,0.0,8255.517596559419
aluminum_transport_Region3Hebei_to_Region4Shanxi,0.0,0.0,426.24769502657944,0.0,0.0,0.0,0.0,426.24769502657944
aluminum_transport_Region3Hebei_to_Region5Innermongolia,0.0,0.0,1057.5017019476963,0.0,0.0,0.0,0.0,1057.5017019476963
aluminum_transport_Region3Hebei_to_Region6Liaoning,0.0,0.0,33406.0946197576,0.0,0.0,0.0,0.0,33406.0946197576
aluminum_transport_Region3Hebei_to_Region7Jilin,0.0,0.0,39828.29877355478,0.0,0.0,0.0,0.0,39828.29877355478
aluminum_transport_Region3Hebei_to_Region8Heilongjiang,0.0,0.0,46054.51784971374,0.0,0.0,0.0,0.0,46054.51784971374
aluminum_transport_Region3Hebei_to_Region9Shanghai,0.0,0.0,6065.950525858735,0.0,0.0,0.0,0.0,6065.950525858735
aluminum_transport_Region3Hebei_to_Region10Jiangsu,0.0,0.0,8140.694472896379,0.0,0.0,0.0,0.0,8140.694472896379
