zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,2.4997056623291897e10,2.233712705148934e9,5.240151918721682e9,2.4556625050306198e8,3046.1003310891992,0.0,0.0,3.2716490543765907e10
Region2Tianjin,1.5091484931199867e10,444441.16289728537,2.176467134161955e9,1.0023591319933702e9,2946.1841328499386,0.0,0.0,1.827075858470222e10
Region3Hebei,1.3030899111165694e11,7.27827043116862e7,2.432949452052067e10,7.528402219836844e9,2851.6355496675574,0.0,0.0,1.622396734079617e11
Region4Shanxi,1.3281806924595059e11,1.0777639753747576e10,6.319087008193515e10,3.2759745199147842e10,2604.0763847867897,0.0,0.0,2.3954632688485757e11
Region5Innermongolia,1.1383907106386763e11,3.135485645294266e11,3.0721531543380028e10,2.7783998497598015e10,495705.7195246407,0.0,0.0,4.8589366133999176e11
Region6Liaoning,3.990955789331319e10,319360.08245504217,9.229126467335457e9,1.3475677474967618e9,2864.7834041951965,0.0,0.0,5.048657433301127e10
Region7Jilin,1.1466564292639559e10,7.573686693240485e10,6.856395354322759e9,3.147444935457809e8,201007.31028870153,0.0,0.0,9.437477208022322e10
Region8Heilongjiang,1.3813462989320305e10,2.501022318152851e10,3.9368286159582696e9,8.20920486816682e8,2478.3098093704766,0.0,0.0,4.358143775193357e10
Region9Shanghai,2.9444644611775436e10,1.2706570441353924e10,4.2579202576468725e9,2.6105936624265304e9,2820.902179749031,0.0,0.0,4.901973179410495e10
Region10Jiangsu,1.1714853132620218e11,3.7102487096285805e10,1.9258757156378963e10,7.328782294004675e9,2902.4410534158947,0.0,0.0,1.8083856077531265e11
Region11Zhejiang,8.295346592773192e10,40955.328851046455,9.630140229095894e9,8.499127407438637e9,2997.216532991412,0.0,0.0,1.0108277751681184e11
Region12Anhui,3.0669631106476074e10,2.5331555096240227e10,6.278804944318024e9,8.551357806777309e8,2763.7712557437158,0.0,0.0,6.3135129691483315e10
Region13Fujian,5.2985614748430626e10,38651.6390110104,7.948354875550202e9,4.410141145329954e9,2939.273189650783,0.0,0.0,6.5344152360222984e10
Region14Jiangxi,2.2148129671788086e10,7.06519730744372e10,6.621908866106732e9,6.910781064812943e8,2333.4192943396574,0.0,0.0,1.001130920522326e11
Region15Shandong,7.907407650875182e10,2.821121564614436e11,5.8498071458965546e10,1.5686981270598585e10,2860.234747185698,0.0,0.0,4.353712885599943e11
Region16Henan,4.201851471237085e10,53181.31796039309,2.0905937237808e10,6.951914798734858e9,2.257751799241927e6,0.0,0.0,6.987867768203091e10
Region17Hubei,2.574440766042654e10,49496.79909995504,9.296727730334211e9,6.605546208465669e8,2734.92601649036,0.0,0.0,3.5701742243332436e10
Region18Hunan,2.1455433465765076e10,3.625156193854571e8,4.658287443599862e9,6.399691160261079e8,2699.1863573818787,0.0,0.0,2.7116208343962856e10
Region19Guangdong,9.526958980274783e10,1.1560356880114299e11,1.847801368069035e10,6.883965997299043e9,9.579540753802275e6,0.0,0.0,2.36244717822634e11
Region20Guangxi,4.8868160828007416e10,47425.96908326055,2.3051520638784634e10,7.057693210649667e9,1.0394656609464448e6,0.0,0.0,7.897846156907176e10
Region22Chongqing,1.88011489045396e10,2.6716470009849095e9,1.4750349463401175e10,5.2029495742882e9,8952.958221767227,0.0,0.0,4.1426103896172104e10
Region23Sichuan,2.2175000300117416e10,2.7555428060231155e8,1.5371882583592093e10,7.46678802748169e8,2557.9567017121326,0.0,0.0,3.856911852501669e10
Region24Guizhou,5.366616318015036e10,1.5950255186658243e11,2.8688344029573555e10,1.0428904149346556e10,2452.146485730198,0.0,0.0,2.5228596567779938e11
Region25Yunnan,2.4655638342155716e10,4.01557288707775e10,2.0984866402065773e10,3.573568968957404e9,2905.790408892998,0.0,0.0,8.93698054897468e10
Region27Shaanxi,4.716810185358216e10,8.259375132379857e10,9.372026868620913e9,6.102538697807974e9,2462.7216558097866,0.0,0.0,1.4523642120653128e11
Region28Gansu,1.0216611845452356e10,5.046991601727527e10,5.70028852892542e9,5.804798924058852e8,3087.43679967574,0.0,0.0,6.696729937149573e10
Region29Qinghai,5.021538999254682e9,1.8105655619387e10,4.565148177621842e9,5.587676292043946e8,2533.8054284634095,0.0,0.0,2.8251112959273346e10
Region30Ningxia,3.093446531914296e10,6.682009018172093e10,6.6642871835493355e9,4.799103442027195e9,2678.8880459919633,0.0,0.0,1.0921794880532846e11
Region31Xinjiang,4.5732007375374e10,3.317191217994021e11,2.520293832172557e10,1.09389597073759e10,549753.1244130646,0.0,0.0,4.13593576957002e11
Region21Hainan,9.520442136340021e9,2.898238280147366e10,2.5631285647291164e9,9.750781590088366e8,1.135064247504393e7,0.0,0.0,4.205238230402668e10
Region26Tibet,1.4082443449861825e9,3.705496874510847e10,1.4318577556638498e9,8.793827049659336e7,2555.0892509032324,0.0,0.0,3.998301167134434e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,1.0410884792424109,0.0,0.0,0.0,1.0410884792424109
