zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region1Beijing,4.3715390246235096e8,3.1614264083679986e8,9.88662873093309e7,2.542224872304073e6,0.0,0.0,0.0,8.547050554807858e8
Region2Tianjin,1.746168897338437e10,1.9055011863694289e9,6.043825358928956e8,2.628318562733958e6,0.0,0.0,0.0,1.9974201014209427e10
Region12Anhui,1.159597499509683e11,7.829267336078085e9,7.311028411185971e8,2.5713503876682823e6,0.0,0.0,0.0,1.2452269147855264e11
Region9Shanghai,5.036772860480108e7,2.1615080995154815e9,1.8271865862539418e9,3.285548851707893e6,0.0,0.0,0.0,4.0423479632259326e9
Region22Chongqing,2.740994975961146e9,1.3779960389207954e10,5.207435877846412e9,2.5665510180327473e6,0.0,0.0,0.0,2.1730957794033543e10
Region13Fujian,5.2722302467552565e7,5.855568923317703e9,2.0890243839555252e9,2.6785600892546717e6,0.0,0.0,0.0,7.999994169830035e9
Region28Gansu,3.372898547515929e10,5.728085401853866e9,5.926051503012993e8,2.695150252000061e6,0.0,0.0,0.0,4.005237117756645e10
Region19Guangdong,6.786068373087448e7,1.138316661109269e10,5.886608285311228e9,2.989136253228061e6,0.0,0.0,0.0,1.734062471638802e10
Region20Guangxi,1.2006854489687107e10,2.038601065329807e10,6.687806519252416e9,3.4193523745917575e6,0.0,0.0,0.0,3.908409101461218e10
Region24Guizhou,1.755617902565408e11,2.882350911010084e10,9.55361759612938e9,2.3715085932908193e6,0.0,0.0,0.0,2.139412884713643e11
Region21Hainan,3.406301244113801e10,2.812187070522635e9,7.233654061121693e8,1.4458608440924183e7,0.0,0.0,0.0,3.761302352621374e10
Region3Hebei,5.629451705730371e10,9.373978732653368e9,5.2458118852387905e9,2.636900979771372e6,0.0,0.0,0.0,7.091694457617563e10
Region8Heilongjiang,1.2427401044656685e10,2.288359707530811e9,4.1519107188236845e8,2.5133889395599696e6,0.0,0.0,0.0,1.5133465213009424e10
Region16Henan,6.590061404566311e7,1.8519893798032204e10,6.315574845402767e9,2.685707449325903e6,0.0,0.0,0.0,2.490405496492996e10
Region17Hubei,6.422541574234682e7,7.008250096055034e9,6.484207059027952e8,2.64403544445567e6,0.0,0.0,0.0,7.723540253144631e9
Region18Hunan,8.104040481005652e7,3.155769542577011e9,6.75892714776642e8,2.47081380096473e6,0.0,0.0,0.0,3.9151734759646745e9
Region5Innermongolia,1.410205454124791e11,2.3156914543700882e10,4.925638159140101e10,2.8037984932960505e6,0.0,0.0,0.0,2.1343664534607428e11
Region10Jiangsu,7.442549053063513e10,1.2570984721252714e10,4.2637954825310884e9,2.8303127362758378e6,0.0,0.0,0.0,9.126310104715521e10
Region14Jiangxi,1.438828049770458e11,8.375059012272058e9,6.924555961361659e8,1.9201225253195781e6,0.0,0.0,0.0,1.5295223970797937e11
Region7Jilin,5.2032773377330986e10,4.587173015131746e9,3.195266328921952e8,2.451841941434667e6,0.0,0.0,0.0,5.6941924867296364e10
Region6Liaoning,6.2167992646708034e7,3.5393482536206174e9,7.792994125031629e8,2.949016404853826e6,0.0,0.0,0.0,4.383764675175343e9
Region30Ningxia,9.915196827114449e10,7.736260212570276e9,3.616311619705392e9,2.72456406338297e6,0.0,0.0,0.0,1.1050726466748355e11
Region29Qinghai,7.45626677728327e7,4.1090535366245065e9,2.7059398327018887e8,2.538556855893334e6,0.0,0.0,0.0,4.456748744523421e9
Region27Shaanxi,1.5291369042173584e11,1.1580736853665977e10,4.124554935254732e9,2.556774519244178e6,0.0,0.0,0.0,1.686215389851758e11
Region15Shandong,3.6021861346003375e11,5.806830686833036e10,1.5452345150223885e10,2.6846399472287856e6,0.0,0.0,0.0,4.337419501185352e11
Region4Shanxi,1.0770705615335434e10,5.823597721264027e10,2.9786653558393833e10,2.4287456361588617e6,0.0,0.0,0.0,9.879576513200569e10
Region23Sichuan,8.490805688555293e9,1.4004894805821928e10,6.963851383698269e8,2.458808398414068e6,0.0,0.0,0.0,2.3194544441145462e10
Region26Tibet,3.967404075070482e10,1.6705927746902819e9,9.174348067246467e7,2.510701093863377e6,0.0,0.0,0.0,4.143888770716143e10
Region31Xinjiang,3.601006003524492e11,2.5933505694958344e10,1.230028433378872e10,2.7919980151350447e6,0.0,0.0,0.0,3.983371823792114e11
Region25Yunnan,1.3724219280778781e11,2.5048592557521667e10,5.153196693151922e9,2.4266678718929626e6,0.0,0.0,0.0,1.6744640872633328e11
Region11Zhejiang,3.3769790920205685e10,9.105718698121002e9,3.4663710389076095e9,2.839210453269313e6,0.0,0.0,0.0,4.634471986768757e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,808.1017063901057,0.0,0.0,0.0,0.0,808.1017063901057
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,322.73571245390116,0.0,0.0,0.0,0.0,322.73571245390116
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,344.1243514405787,0.0,0.0,0.0,0.0,344.1243514405787
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,495.28043766908326,0.0,0.0,0.0,0.0,495.28043766908326
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,20575.530066033098,0.0,0.0,0.0,0.0,20575.530066033098
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,67024.91735987784,0.0,0.0,0.0,0.0,67024.91735987784
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,98942.60929409033,0.0,0.0,0.0,0.0,98942.60929409033
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,1542.4267475293966,0.0,0.0,0.0,0.0,1542.4267475293966
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,1310.1445727385506,0.0,0.0,0.0,0.0,1310.1445727385506
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,1667.4591464953096,0.0,0.0,0.0,0.0,1667.4591464953096
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,1314.2032653120225,0.0,0.0,0.0,0.0,1314.2032653120225
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,2229.6369081128273,0.0,0.0,0.0,0.0,2229.6369081128273
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,1614.5159330602623,0.0,0.0,0.0,0.0,1614.5159330602623
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,1172.3372123243366,0.0,0.0,0.0,0.0,1172.3372123243366
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,731.328818481513,0.0,0.0,0.0,0.0,731.328818481513
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,1171.0921571740384,0.0,0.0,0.0,0.0,1171.0921571740384
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,1442.3053072637863,0.0,0.0,0.0,0.0,1442.3053072637863
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,2009.1261449594583,0.0,0.0,0.0,0.0,2009.1261449594583
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,1095.0938468218742,0.0,0.0,0.0,0.0,1095.0938468218742
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,1358.7078462481616,0.0,0.0,0.0,0.0,1358.7078462481616
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,938.6199554760793,0.0,0.0,0.0,0.0,938.6199554760793
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,1308.9538367100706,0.0,0.0,0.0,0.0,1308.9538367100706
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,921.5524064683863,0.0,0.0,0.0,0.0,921.5524064683863
aluminum_Region1Beijing_aluminum_Region25Yunnan,0.0,0.0,1187.7808638610406,0.0,0.0,0.0,0.0,1187.7808638610406
aluminum_Region1Beijing_aluminum_Region27Shaanxi,0.0,0.0,747.8995509980184,0.0,0.0,0.0,0.0,747.8995509980184
aluminum_Region1Beijing_aluminum_Region28Gansu,0.0,0.0,1011.5888552907721,0.0,0.0,0.0,0.0,1011.5888552907721
aluminum_Region1Beijing_aluminum_Region29Qinghai,0.0,0.0,1155.941945758826,0.0,0.0,0.0,0.0,1155.941945758826
aluminum_Region1Beijing_aluminum_Region30Ningxia,0.0,0.0,797.6322806109121,0.0,0.0,0.0,0.0,797.6322806109121
aluminum_Region1Beijing_aluminum_Region31Xinjiang,0.0,0.0,2271.3693491280937,0.0,0.0,0.0,0.0,2271.3693491280937
aluminum_Region2Tianjin_aluminum_Region1Beijing,0.0,0.0,604.7187437696648,0.0,0.0,0.0,0.0,604.7187437696648
aluminum_Region2Tianjin_aluminum_Region3Hebei,0.0,0.0,323.1230914832753,0.0,0.0,0.0,0.0,323.1230914832753
aluminum_Region2Tianjin_aluminum_Region4Shanxi,0.0,0.0,340.6650568457326,0.0,0.0,0.0,0.0,340.6650568457326
aluminum_Region2Tianjin_aluminum_Region5Innermongolia,0.0,0.0,514.8604627458213,0.0,0.0,0.0,0.0,514.8604627458213
aluminum_Region2Tianjin_aluminum_Region6Liaoning,0.0,0.0,47806.1737027936,0.0,0.0,0.0,0.0,47806.1737027936
aluminum_Region2Tianjin_aluminum_Region7Jilin,0.0,0.0,62388.70944150978,0.0,0.0,0.0,0.0,62388.70944150978
aluminum_Region2Tianjin_aluminum_Region8Heilongjiang,0.0,0.0,96038.12632903217,0.0,0.0,0.0,0.0,96038.12632903217
aluminum_Region2Tianjin_aluminum_Region9Shanghai,0.0,0.0,1724.3403146236278,0.0,0.0,0.0,0.0,1724.3403146236278
aluminum_Region2Tianjin_aluminum_Region10Jiangsu,0.0,0.0,1400.5885527276128,0.0,0.0,0.0,0.0,1400.5885527276128
aluminum_Region2Tianjin_aluminum_Region11Zhejiang,0.0,0.0,1885.714706133454,0.0,0.0,0.0,0.0,1885.714706133454
aluminum_Region2Tianjin_aluminum_Region12Anhui,0.0,0.0,1367.1271468835569,0.0,0.0,0.0,0.0,1367.1271468835569
aluminum_Region2Tianjin_aluminum_Region13Fujian,0.0,0.0,2583.910016246103,0.0,0.0,0.0,0.0,2583.910016246103
aluminum_Region2Tianjin_aluminum_Region14Jiangxi,0.0,0.0,1687.133010534936,0.0,0.0,0.0,0.0,1687.133010534936
aluminum_Region2Tianjin_aluminum_Region15Shandong,0.0,0.0,1102.593650613904,0.0,0.0,0.0,0.0,1102.593650613904
aluminum_Region2Tianjin_aluminum_Region16Henan,0.0,0.0,708.9337909955628,0.0,0.0,0.0,0.0,708.9337909955628
aluminum_Region2Tianjin_aluminum_Region17Hubei,0.0,0.0,1161.986688843714,0.0,0.0,0.0,0.0,1161.986688843714
aluminum_Region2Tianjin_aluminum_Region18Hunan,0.0,0.0,1438.572416553034,0.0,0.0,0.0,0.0,1438.572416553034
aluminum_Region2Tianjin_aluminum_Region19Guangdong,0.0,0.0,2026.113778939488,0.0,0.0,0.0,0.0,2026.113778939488
aluminum_Region2Tianjin_aluminum_Region20Guangxi,0.0,0.0,1091.6153254204812,0.0,0.0,0.0,0.0,1091.6153254204812
aluminum_Region2Tianjin_aluminum_Region21Hainan,0.0,0.0,1360.1570799948922,0.0,0.0,0.0,0.0,1360.1570799948922
aluminum_Region2Tianjin_aluminum_Region22Chongqing,0.0,0.0,924.7298555472773,0.0,0.0,0.0,0.0,924.7298555472773
aluminum_Region2Tianjin_aluminum_Region23Sichuan,0.0,0.0,1283.8325009220525,0.0,0.0,0.0,0.0,1283.8325009220525
aluminum_Region2Tianjin_aluminum_Region24Guizhou,0.0,0.0,915.7616003337521,0.0,0.0,0.0,0.0,915.7616003337521
aluminum_Region2Tianjin_aluminum_Region25Yunnan,0.0,0.0,1174.7812589903197,0.0,0.0,0.0,0.0,1174.7812589903197
aluminum_Region2Tianjin_aluminum_Region27Shaanxi,0.0,0.0,736.2310276683039,0.0,0.0,0.0,0.0,736.2310276683039
aluminum_Region2Tianjin_aluminum_Region28Gansu,0.0,0.0,985.5260826157314,0.0,0.0,0.0,0.0,985.5260826157314
aluminum_Region2Tianjin_aluminum_Region29Qinghai,0.0,0.0,1122.580864811639,0.0,0.0,0.0,0.0,1122.580864811639
aluminum_Region2Tianjin_aluminum_Region30Ningxia,0.0,0.0,782.2282925484124,0.0,0.0,0.0,0.0,782.2282925484124
aluminum_Region2Tianjin_aluminum_Region31Xinjiang,0.0,0.0,2017.882477970794,0.0,0.0,0.0,0.0,2017.882477970794
aluminum_Region3Hebei_aluminum_Region1Beijing,0.0,0.0,7558.033386204005,0.0,0.0,0.0,0.0,7558.033386204005
aluminum_Region3Hebei_aluminum_Region2Tianjin,0.0,0.0,8512.839014975314,0.0,0.0,0.0,0.0,8512.839014975314
aluminum_Region3Hebei_aluminum_Region4Shanxi,0.0,0.0,349.08635306067595,0.0,0.0,0.0,0.0,349.08635306067595
aluminum_Region3Hebei_aluminum_Region5Innermongolia,0.0,0.0,813.193675982408,0.0,0.0,0.0,0.0,813.193675982408
aluminum_Region3Hebei_aluminum_Region6Liaoning,0.0,0.0,29253.913632283115,0.0,0.0,0.0,0.0,29253.913632283115
aluminum_Region3Hebei_aluminum_Region7Jilin,0.0,0.0,40387.644250157005,0.0,0.0,0.0,0.0,40387.644250157005
aluminum_Region3Hebei_aluminum_Region8Heilongjiang,0.0,0.0,53031.054446852504,0.0,0.0,0.0,0.0,53031.054446852504
aluminum_Region3Hebei_aluminum_Region9Shanghai,0.0,0.0,4179.965936758799,0.0,0.0,0.0,0.0,4179.965936758799
aluminum_Region3Hebei_aluminum_Region10Jiangsu,0.0,0.0,4429.203432297161,0.0,0.0,0.0,0.0,4429.203432297161
aluminum_Region3Hebei_aluminum_Region11Zhejiang,0.0,0.0,4749.849057307863,0.0,0.0,0.0,0.0,4749.849057307863
aluminum_Region3Hebei_aluminum_Region12Anhui,0.0,0.0,5954.906991725093,0.0,0.0,0.0,0.0,5954.906991725093
aluminum_Region3Hebei_aluminum_Region13Fujian,0.0,0.0,10749.8498013976,0.0,0.0,0.0,0.0,10749.8498013976
aluminum_Region3Hebei_aluminum_Region14Jiangxi,0.0,0.0,6487.312458664553,0.0,0.0,0.0,0.0,6487.312458664553
aluminum_Region3Hebei_aluminum_Region15Shandong,0.0,0.0,2619.4462229076316,0.0,0.0,0.0,0.0,2619.4462229076316
aluminum_Region3Hebei_aluminum_Region16Henan,0.0,0.0,1636.4081341800893,0.0,0.0,0.0,0.0,1636.4081341800893
aluminum_Region3Hebei_aluminum_Region17Hubei,0.0,0.0,3454.0586029358756,0.0,0.0,0.0,0.0,3454.0586029358756
aluminum_Region3Hebei_aluminum_Region18Hunan,0.0,0.0,4302.096884431505,0.0,0.0,0.0,0.0,4302.096884431505
aluminum_Region3Hebei_aluminum_Region19Guangdong,0.0,0.0,6566.830894078428,0.0,0.0,0.0,0.0,6566.830894078428
aluminum_Region3Hebei_aluminum_Region20Guangxi,0.0,0.0,1530.5604202874938,0.0,0.0,0.0,0.0,1530.5604202874938
aluminum_Region3Hebei_aluminum_Region21Hainan,0.0,0.0,2063.0954333441127,0.0,0.0,0.0,0.0,2063.0954333441127
aluminum_Region3Hebei_aluminum_Region22Chongqing,0.0,0.0,1364.1371547596455,0.0,0.0,0.0,0.0,1364.1371547596455
aluminum_Region3Hebei_aluminum_Region23Sichuan,0.0,0.0,2571.8378507565035,0.0,0.0,0.0,0.0,2571.8378507565035
aluminum_Region3Hebei_aluminum_Region24Guizhou,0.0,0.0,1226.8381395547735,0.0,0.0,0.0,0.0,1226.8381395547735
aluminum_Region3Hebei_aluminum_Region25Yunnan,0.0,0.0,1655.246427773293,0.0,0.0,0.0,0.0,1655.246427773293
aluminum_Region3Hebei_aluminum_Region27Shaanxi,0.0,0.0,1264.793845491819,0.0,0.0,0.0,0.0,1264.793845491819
aluminum_Region3Hebei_aluminum_Region28Gansu,0.0,0.0,1864.1996016622088,0.0,0.0,0.0,0.0,1864.1996016622088
aluminum_Region3Hebei_aluminum_Region29Qinghai,0.0,0.0,2201.864966471994,0.0,0.0,0.0,0.0,2201.864966471994
