zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,2.846766734904985e10,3.487737380537117e9,5.968353030754171e9,2.794916569352703e8,19367.888235420916,0.0,0.0,3.820326878516465e10
Region2Tianjin,1.718856042119776e10,1.0984251089220599e6,2.47909323283864e9,1.141684448899231e9,18926.05170599526,0.0,0.0,2.081045545409626e10
Region3Hebei,1.4840264816713217e11,1.0165240202777353e8,2.7709908611744915e10,8.573743856174866e9,18225.538257419375,0.0,0.0,1.8478797126261798e11
Region4Shanxi,1.5127515515103302e11,2.1577302681105865e10,7.197191553059856e10,3.73120662890454e10,17111.9474062299,0.0,0.0,2.821364567637302e11
Region5Innermongolia,1.2965862520444908e11,5.718574496762379e11,3.499002876544953e10,3.1644950074810734e10,575391.9314720497,0.0,0.0,7.681516291128789e11
Region6Liaoning,4.546363683806493e10,823411.6569423226,1.0514618101346836e10,1.5360097844951355e9,18581.7347381878,0.0,0.0,5.7515106717298584e10
Region7Jilin,1.3057251839312012e10,1.394811602834335e11,7.809754043972159e9,3.5834749122049016e8,239617.7648975932,0.0,0.0,1.6070675327570306e11
Region8Heilongjiang,1.573400870167241e10,4.605298051265941e10,4.482974061293148e9,9.349554291793636e8,16139.462452076075,0.0,0.0,6.720493484426679e10
Region9Shanghai,3.3535736174052692e10,1.9537058627377434e10,4.849673128585716e9,2.973213244388612e9,18480.264705624373,0.0,0.0,6.089569965466916e10
Region10Jiangsu,1.3342466683004819e11,5.851281793626429e10,2.1935985771308853e10,8.347080793546334e9,18996.86679163392,0.0,0.0,2.2222057032803445e11
Region11Zhejiang,9.447466731641675e10,422560.75687224115,1.0969110716690474e10,9.679836632909416e9,19434.948187320784,0.0,0.0,1.1512405666172168e11
Region12Anhui,3.4937256432131424e10,3.8978590323167564e10,7.151516159719177e9,9.742893724229678e8,17895.434412953935,0.0,0.0,8.204167018287555e10
Region13Fujian,6.034216745948866e10,399263.0469112277,9.052859320925686e9,5.022457325346825e9,18890.485888647894,0.0,0.0,7.441790225929396e10
Region14Jiangxi,2.5225953218809105e10,1.3011905562466327e11,7.542192525266269e9,7.871326618228408e8,15326.518671874748,0.0,0.0,1.6367434935708017e11
Region15Shandong,9.0053582155374e10,5.1978219034754724e11,6.662340723592771e10,1.7865812660431908e10,18716.32829740414,0.0,0.0,6.943250111156091e11
Region16Henan,4.786158062903616e10,526934.2444132385,2.3811542328135708e10,7.918300428835907e9,2.6064039595223246e6,0.0,0.0,7.959455672421172e10
Region17Hubei,2.9322047226013508e10,507218.2110663198,1.0588719002187222e10,7.523748917853931e8,17660.642014319274,0.0,0.0,4.06636659988392e10
Region18Hunan,2.4437024349672874e10,6.114147005315502e8,5.305780170580617e9,7.289383812172701e8,17223.238171457844,0.0,0.0,3.1083174825240482e10
Region19Guangdong,1.085094360239378e11,1.7773513400307413e11,2.104581192177039e10,7.841205573022183e9,1.0809557262816835e7,0.0,0.0,3.151423970790673e11
Region20Guangxi,5.566516666106619e10,489097.05800888926,2.625490131061503e10,8.0387846455682745e9,1.1967575073391276e6,0.0,0.0,8.996053847181483e10
Region22Chongqing,2.140985268731601e10,5.252280346216896e9,1.680010283439206e10,5.925630359974576e9,44613.784491703635,0.0,0.0,4.938791084168404e10
Region23Sichuan,2.5273374687641567e10,4.406861898832182e8,1.750936646889534e10,8.51419793572152e8,16629.65982670698,0.0,0.0,4.40748637696521e10
Region24Guizhou,6.112154225513521e10,2.9411985369970197e11,3.2674875568969032e10,1.1877834390725365e10,16333.78070872438,0.0,0.0,3.9979412224831226e11
Region25Yunnan,2.8084153605628494e10,6.89668089451005e10,2.389902451600202e10,4.069759166918451e9,18592.957720081868,0.0,0.0,1.250197648266072e11
Region27Shaanxi,5.372790264060125e10,1.521394841487122e11,1.0675495081711533e10,6.951350042185087e9,16321.136140036184,0.0,0.0,2.234942482343462e11
Region28Gansu,1.1626512275808277e10,7.75848153130557e10,6.492040156139281e9,6.606063584068584e8,20145.190520895452,0.0,0.0,9.636399424860063e10
Region29Qinghai,5.717735335683525e9,2.7832643675117126e10,5.199532850202288e9,6.363357096715419e8,16607.024424130184,0.0,0.0,3.93862641776989e10
Region30Ningxia,3.523273668641982e10,1.230095254103086e11,7.58971375593586e9,5.465933140627996e9,17292.75461172316,0.0,0.0,1.7129792628604688e11
Region31Xinjiang,5.2091849348685005e10,6.108956023505614e11,2.8706638104622803e10,1.2459166369132248e10,649297.5316655543,0.0,0.0,7.041539054705331e11
Region21Hainan,1.0843289920550087e10,5.3379061688753815e10,2.91935457748379e9,1.1105708991963289e9,1.2944070230254276e7,0.0,0.0,6.826522115621427e10
Region26Tibet,1.6040434961349726e9,5.9518017631039955e10,1.6307438157818696e9,1.0017840220305073e8,16763.761233396337,0.0,0.0,6.2853000108921074e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,6.80181923484488,0.0,0.0,0.0,6.80181923484488
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,3.854681003479869,0.0,0.0,0.0,3.854681003479869
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,3.7196677653335755,0.0,0.0,0.0,3.7196677653335755
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,4.113131066377563,0.0,0.0,0.0,4.113131066377563
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,174.52742711275718,0.0,0.0,0.0,174.52742711275718
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,420.8213336216321,0.0,0.0,0.0,420.8213336216321
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,725.4387103517972,0.0,0.0,0.0,725.4387103517972
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,19.593315236267102,0.0,0.0,0.0,19.593315236267102
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,16.148561369189842,0.0,0.0,0.0,16.148561369189842
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,0.0,20.027318107100484,0.0,0.0,0.0,20.027318107100484
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,0.0,16.944663992340917,0.0,0.0,0.0,16.944663992340917
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,0.0,30.554203003085295,0.0,0.0,0.0,30.554203003085295
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,0.0,19.203219935732694,0.0,0.0,0.0,19.203219935732694
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,0.0,5.8599111637529715,0.0,0.0,0.0,5.8599111637529715
