id,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region1Beijing_bfbofccs,66749.17098154365,10012.931323762414,0.0,0.0,0.0,0.0,0.0,76762.10230530606
Region2Tianjin_bfbofccs,12720.25376884972,1908.143959473888,0.0,0.0,0.0,0.0,0.0,14628.397728323607
Region3Hebei_bfbofccs,12877.659813517936,1931.7561765551118,0.0,0.0,0.0,0.0,0.0,14809.415990073048
Region4Shanxi_bfbofccs,8995.137195937343,1349.3454625173608,0.0,0.0,0.0,0.0,0.0,10344.482658454705
Region5Innermongolia_bfbofccs,4284.569938450334,642.7211591500129,0.0,0.0,0.0,0.0,0.0,4927.291097600347
Region6Liaoning_bfbofccs,9204.999846214503,1380.8266071330595,0.0,0.0,0.0,0.0,0.0,10585.826453347563
Region7Jilin_bfbofccs,7129.251062488278,1069.447009286354,0.0,0.0,0.0,0.0,0.0,8198.698071774632
Region8Heilongjiang_bfbofccs,6547.955745327071,982.2478725185096,0.0,0.0,0.0,0.0,0.0,7530.20361784558
Region9Shanghai_bfbofccs,12226.265452340398,1834.0415996211116,0.0,0.0,0.0,0.0,0.0,14060.30705196151
Region10Jiangsu_bfbofccs,5970.317929220681,895.5973913570186,0.0,0.0,0.0,0.0,0.0,6865.9153205777
Region11Zhejiang_bfbofccs,13867.597563967698,2080.255080201332,0.0,0.0,0.0,0.0,0.0,15947.85264416903
Region12Anhui_bfbofccs,8581.548514306354,1287.303717210867,0.0,0.0,0.0,0.0,0.0,9868.852231517221
Region13Fujian_bfbofccs,15010.128895278594,2251.644291294696,0.0,0.0,0.0,0.0,0.0,17261.77318657329
Region14Jiangxi_bfbofccs,27567.050715545145,4135.287098767883,0.0,0.0,0.0,0.0,0.0,31702.33781431303
Region15Shandong_bfbofccs,14895.18331537326,2234.4014974047104,0.0,0.0,0.0,0.0,0.0,17129.584812777972
Region16Henan_bfbofccs,5956.700654860082,893.5546868412246,0.0,0.0,0.0,0.0,0.0,6850.255341701307
Region17Hubei_bfbofccs,5606.499351684697,841.0215759931993,0.0,0.0,0.0,0.0,0.0,6447.520927677897
Region18Hunan_bfbofccs,13039.868149512824,1956.0887773136692,0.0,0.0,0.0,0.0,0.0,14995.956926826493
Region19Guangdong_bfbofccs,108827.73582005713,16325.066347087544,0.0,0.0,0.0,0.0,0.0,125152.80216714468
Region20Guangxi_bfbofccs,4016.065797444653,602.4433027436902,0.0,0.0,0.0,0.0,0.0,4618.509100188343
Region22Chongqing_bfbofccs,5050.543722105197,757.6236033115932,0.0,0.0,0.0,0.0,0.0,5808.16732541679
Region23Sichuan_bfbofccs,20258.821264929335,3038.9918412949833,0.0,0.0,0.0,0.0,0.0,23297.81310622432
Region24Guizhou_bfbofccs,9364.043429543683,1404.6844686456839,0.0,0.0,0.0,0.0,0.0,10768.727898189367
Region25Yunnan_bfbofccs,6643.361566789746,996.5595399766273,0.0,0.0,0.0,0.0,0.0,7639.921106766373
Region27Shaanxi_bfbofccs,3890.5765653584817,583.6188732523044,0.0,0.0,0.0,0.0,0.0,4474.195438610786
Region28Gansu_bfbofccs,6422.156966334462,963.377008414228,0.0,0.0,0.0,0.0,0.0,7385.53397474869
Region29Qinghai_bfbofccs,5181.229631338596,777.227577636597,0.0,0.0,0.0,0.0,0.0,5958.457208975193
Region30Ningxia_bfbofccs,5594.159928833869,839.1705598417872,0.0,0.0,0.0,0.0,0.0,6433.330488675657
Region31Xinjiang_bfbofccs,2405.908315500725,360.90627613994917,0.0,0.0,0.0,0.0,0.0,2766.8145916406743
Region1Beijing_drieaf,2073.116063482757,311.1548522044645,0.0,0.0,0.0,0.0,0.0,2384.2709156872215
Region2Tianjin_drieaf,15718.943890984905,2359.26282631419,0.0,0.0,0.0,0.0,0.0,18078.206717299094
Region3Hebei_drieaf,69906.75533773054,10492.333983782342,0.0,0.0,0.0,0.0,0.0,80399.08932151289
Region4Shanxi_drieaf,67316.71882206453,10103.594325915654,0.0,0.0,0.0,0.0,0.0,77420.31314798018
Region5Innermongolia_drieaf,4798.23194750365,720.1686286488299,0.0,0.0,0.0,0.0,0.0,5518.40057615248
Region6Liaoning_drieaf,1686.7609634894363,253.16665455628066,0.0,0.0,0.0,0.0,0.0,1939.927618045717
Region7Jilin_drieaf,1949.3058248040454,292.572121986864,0.0,0.0,0.0,0.0,0.0,2241.8779467909094
Region8Heilongjiang_drieaf,56004.3357163692,8405.714040612374,0.0,0.0,0.0,0.0,0.0,64410.04975698157
Region9Shanghai_drieaf,408543.8598034835,61318.5178366892,0.0,0.0,0.0,0.0,0.0,469862.37764017266
Region10Jiangsu_drieaf,953.4851921332095,143.10898905435153,0.0,0.0,0.0,0.0,0.0,1096.594181187561
Region11Zhejiang_drieaf,911141.7765128337,136753.64819270378,0.0,0.0,0.0,0.0,0.0,1.0478954247055375e6
Region12Anhui_drieaf,441659.16211341944,66288.80733347886,0.0,0.0,0.0,0.0,0.0,507947.9694468983
Region13Fujian_drieaf,220614.0956678517,33112.061375102516,0.0,0.0,0.0,0.0,0.0,253726.15704295423
Region14Jiangxi_drieaf,95350.68296145528,14311.223663292565,0.0,0.0,0.0,0.0,0.0,109661.90662474785
Region15Shandong_drieaf,2488.8402040411893,373.5510613660374,0.0,0.0,0.0,0.0,0.0,2862.3912654072265
Region16Henan_drieaf,53050.24427428018,7962.333227423607,0.0,0.0,0.0,0.0,0.0,61012.57750170379
Region17Hubei_drieaf,427861.3733210864,64217.8914749551,0.0,0.0,0.0,0.0,0.0,492079.2647960415
Region18Hunan_drieaf,222620.3233642728,33413.17692447494,0.0,0.0,0.0,0.0,0.0,256033.50028874775
Region19Guangdong_drieaf,1.450514385343145e6,217708.30738423337,0.0,0.0,0.0,0.0,0.0,1.6682226927273786e6
Region20Guangxi_drieaf,186230.73354795057,27951.448254032366,0.0,0.0,0.0,0.0,0.0,214182.18180198292
Region22Chongqing_drieaf,19755.14614959755,2965.058102019162,0.0,0.0,0.0,0.0,0.0,22720.204251616713
Region23Sichuan_drieaf,233455.60119538597,35039.4482806818,0.0,0.0,0.0,0.0,0.0,268495.04947606777
Region24Guizhou_drieaf,1.4450124611699735e6,216882.52129675914,0.0,0.0,0.0,0.0,0.0,1.6618949824667326e6
Region25Yunnan_drieaf,1.456290248167314e6,218575.20903777046,0.0,0.0,0.0,0.0,0.0,1.6748654572050846e6
Region27Shaanxi_drieaf,5747.307243198498,862.6157345126137,0.0,0.0,0.0,0.0,0.0,6609.922977711112
Region28Gansu_drieaf,51251.05612724205,7692.292330128554,0.0,0.0,0.0,0.0,0.0,58943.34845737061
Region29Qinghai_drieaf,3294.247942931734,494.43504387582993,0.0,0.0,0.0,0.0,0.0,3788.682986807564
Region30Ningxia_drieaf,2681.7926166353636,402.5113692237526,0.0,0.0,0.0,0.0,0.0,3084.3039858591164
Region31Xinjiang_drieaf,14972.172410872794,2247.1795842720467,0.0,0.0,0.0,0.0,0.0,17219.35199514484
Region1Beijing_scrapeaf100,363.35833646004585,54.56604112566567,0.0,0.0,0.0,0.0,0.0,417.9243775857115
Region2Tianjin_scrapeaf100,333.6619492011033,50.10649217395659,0.0,0.0,0.0,0.0,0.0,383.7684413750599
Region3Hebei_scrapeaf100,2693.896823013941,404.546339200455,0.0,0.0,0.0,0.0,0.0,3098.4431622143957
Region4Shanxi_scrapeaf100,363.13682590459854,54.5327765687105,0.0,0.0,0.0,0.0,0.0,417.66960247330906
Region5Innermongolia_scrapeaf100,400.278487018553,60.1103929447763,0.0,0.0,0.0,0.0,0.0,460.3888799633293
Region6Liaoning_scrapeaf100,291.49572810388565,43.774330438188386,0.0,0.0,0.0,0.0,0.0,335.270058542074
Region7Jilin_scrapeaf100,312.4587622077377,46.922379254608764,0.0,0.0,0.0,0.0,0.0,359.3811414623465
Region8Heilongjiang_scrapeaf100,327.2777686750788,49.14777065257756,0.0,0.0,0.0,0.0,0.0,376.42553932765634
Region9Shanghai_scrapeaf100,407.37947911236887,61.17675908460144,0.0,0.0,0.0,0.0,0.0,468.5562381969703
Region10Jiangsu_scrapeaf100,4179.672816020504,627.6674452902763,0.0,0.0,0.0,0.0,0.0,4807.34026131078
Region11Zhejiang_scrapeaf100,415.16061413638795,62.3452632611161,0.0,0.0,0.0,0.0,0.0,477.50587739750404
Region12Anhui_scrapeaf100,399.3613917016023,59.972671429237636,0.0,0.0,0.0,0.0,0.0,459.3340631308399
Region13Fujian_scrapeaf100,491.9810696655766,73.88150095015835,0.0,0.0,0.0,0.0,0.0,565.862570615735
Region14Jiangxi_scrapeaf100,423.93885858912563,63.66350478678397,0.0,0.0,0.0,0.0,0.0,487.6023633759096
Region15Shandong_scrapeaf100,426.5805385355538,64.06020964293772,0.0,0.0,0.0,0.0,0.0,490.6407481784915
Region16Henan_scrapeaf100,363.9261001815325,54.65130301583757,0.0,0.0,0.0,0.0,0.0,418.5774031973701
Region17Hubei_scrapeaf100,404.04784058540554,60.676442161507744,0.0,0.0,0.0,0.0,0.0,464.7242827469133
Region18Hunan_scrapeaf100,421.9562908588321,63.36577975490623,0.0,0.0,0.0,0.0,0.0,485.32207061373833
Region19Guangdong_scrapeaf100,512.3048334225911,76.93354962419643,0.0,0.0,0.0,0.0,0.0,589.2383830467875
Region20Guangxi_scrapeaf100,465.63379922738915,69.92489366192224,0.0,0.0,0.0,0.0,0.0,535.5586928893114
Region22Chongqing_scrapeaf100,457.9207387303959,68.7666123345033,0.0,0.0,0.0,0.0,0.0,526.6873510648992
Region23Sichuan_scrapeaf100,471.2727249768584,70.77169920751057,0.0,0.0,0.0,0.0,0.0,542.044424184369
Region24Guizhou_scrapeaf100,457.4453618582723,68.69522430964828,0.0,0.0,0.0,0.0,0.0,526.1405861679206
Region25Yunnan_scrapeaf100,490.8675039400221,73.71427519233288,0.0,0.0,0.0,0.0,0.0,564.581779132355
Region27Shaanxi_scrapeaf100,390.48269909564885,58.63934546072261,0.0,0.0,0.0,0.0,0.0,449.12204455637146
Region28Gansu_scrapeaf100,370.92546303417544,55.70240734714763,0.0,0.0,0.0,0.0,0.0,426.6278703813231
