zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,2.499447952609531e10,2.234049387534334e9,5.240186201510923e9,2.4539237484156662e8,17004.915788440514,0.0,0.0,3.2714124494897926e10
Region2Tianjin,1.509147610385502e10,701533.3607933412,2.176632327886708e9,1.0023936360288281e9,16616.985370636925,0.0,0.0,1.8271220218116722e10
Region3Hebei,1.3029683485308511e11,7.269701582202467e7,2.432917087916395e10,7.527707228260153e9,16001.937820955307,0.0,0.0,1.6222642597826907e11
Region4Shanxi,1.3281888262459215e11,1.077831556946824e10,6.319100708627071e10,3.275982065910234e10,15024.210233049122,0.0,0.0,2.395480409636437e11
Region5Innermongolia,1.138396698724398e11,3.1353492461524884e11,3.072108251344675e10,2.778411898140872e10,505191.43961890484,0.0,0.0,4.8588030117398376e11
Region6Liaoning,3.991686168725634e10,521826.55597980757,9.231785788293474e9,1.3486094466298838e9,16314.676674359494,0.0,0.0,5.0497795063412346e10
Region7Jilin,1.146420638414714e10,7.574883618063719e10,6.856927726550007e9,3.14627430576503e8,210383.28309050968,0.0,0.0,9.438480810519394e10
Region8Heilongjiang,1.3814386459397846e10,2.501056547474009e10,3.936030374991288e9,8.208865182350539e8,14170.372966440593,0.0,0.0,4.358188299773724e10
Region9Shanghai,2.9444220382281178e10,1.2706795298292913e10,4.25799045051494e9,2.6104673998190064e9,16225.586457717513,0.0,0.0,4.901948975649449e10
Region10Jiangsu,1.171462369034263e11,3.7112062699639915e10,1.9259693480435345e10,7.328698113508081e9,16679.160686458617,0.0,0.0,1.8084670787617032e11
Region11Zhejiang,8.294831849135179e10,235478.42090098246,9.630828190668161e9,8.498851541669322e9,17063.794114305103,0.0,0.0,1.010782507659043e11
Region12Anhui,3.0674748650243587e10,2.535831086886017e10,6.278997925715423e9,8.554215374562781e8,15712.10818086532,0.0,0.0,6.316749469438364e10
Region13Fujian,5.298014237112206e10,223070.5431943256,7.948368377890659e9,4.409694171632172e9,16585.758748426615,0.0,0.0,6.5338444576946846e10
Region14Jiangxi,2.2148269597326397e10,7.064983625828844e10,6.622009957585398e9,6.910988160365921e8,13456.612108518148,0.0,0.0,1.0011122808584894e11
Region15Shandong,7.906662628292802e10,2.8209163352236975e11,5.8495041680072334e10,1.5686100419925135e10,16432.84919334143,0.0,0.0,4.353394183381444e11
Region16Henan,4.202224518261878e10,300372.74370503344,2.0906423413901676e10,6.95223094759875e9,2.2884105537782614e6,0.0,0.0,6.988348832741669e10
Region17Hubei,2.574462108425107e10,286466.4372420359,9.296846034579584e9,6.605816556060692e8,15505.96154691033,0.0,0.0,3.570235074683551e10
Region18Hunan,2.1455593719623013e10,3.626300269543066e8,4.658450311980546e9,6.400045083331431e8,15121.9230072932,0.0,0.0,2.7116693688814014e10
Region19Guangdong,9.5270780139244e10,1.1560193058866046e11,1.8478124980840748e10,6.884542022771276e9,9.490741000268431e6,0.0,0.0,2.3624486847251678e11
Region20Guangxi,4.887375742337173e10,272886.7002366389,2.3051681236176975e10,7.05801552950392e9,1.0507475251879762e6,0.0,0.0,7.898477782327805e10
Region22Chongqing,1.8797751079794647e10,2.671939495879986e9,1.4750412149400196e10,5.202675895274458e9,39170.6952799114,0.0,0.0,4.142281779104457e10
Region23Sichuan,2.2189905426398636e10,2.7594587999978155e8,1.5373142321627943e10,7.475426187056991e8,14600.763981402575,0.0,0.0,3.858655084749604e10
Region24Guizhou,5.366442981673858e10,1.5950278123552933e11,2.868838877497867e10,1.042868334989325e10,14340.983491981411,0.0,0.0,2.5228429751812332e11
Region25Yunnan,2.4657756243137566e10,4.014951439893851e10,2.098323236795864e10,3.573229619639947e9,16324.530400263116,0.0,0.0,8.936374895420506e10
Region27Shaanxi,4.7172848623839615e10,8.26127838956532e10,9.37303502879648e9,6.103253005515957e9,14329.881619484508,0.0,0.0,1.452619348836869e11
Region28Gansu,1.0208023701923899e10,5.046641814993682e10,5.699981061870448e9,5.8000931012564e8,17687.383579765497,0.0,0.0,6.695444991124039e10
Region29Qinghai,5.020145030890402e9,1.8107150019550568e10,4.565165658856791e9,5.586997934215897e8,14580.890203219997,0.0,0.0,2.825117508360955e10
Region30Ningxia,3.0934178939196415e10,6.6806747911206856e10,6.663733377086632e9,4.799063874792401e9,15182.958118517246,0.0,0.0,1.0920373928524042e11
Region31Xinjiang,4.573640144300778e10,3.317258262706617e11,2.5204294738008095e10,1.0939090123093102e10,570080.2128454191,0.0,0.0,4.1360618265498346e11
Region21Hainan,9.520358116863781e9,2.898287105879945e10,2.563179740779381e9,9.750760841023519e8,1.1364833457815032e7,0.0,0.0,4.205284983400278e10
Region26Tibet,1.408342729017102e9,3.7048253168247894e10,1.431785485480843e9,8.795617119309442e7,14718.504392754889,0.0,0.0,3.997635227244333e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,5.971965652156108,0.0,0.0,0.0,5.971965652156108
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,3.384391992493962,0.0,0.0,0.0,3.384391992493962
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,3.265850997363499,0.0,0.0,0.0,3.265850997363499
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,3.611309945637392,0.0,0.0,0.0,3.611309945637392
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,153.23426925801482,0.0,0.0,0.0,153.23426925801482
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,369.4791736317331,0.0,0.0,0.0,369.4791736317331
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,636.9318135906265,0.0,0.0,0.0,636.9318135906265
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,17.202839646696756,0.0,0.0,0.0,17.202839646696756
