zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region1Beijing,7.491763726060194e9,3.5394404892034044e9,1.4143472039799044e8,1.82279348695798e7,0.0,0.0,0.0,1.119086687053117e10
Region2Tianjin,3.1229221733601803e10,4.735354155432083e9,6.427915778101168e8,1.3474359574642252e7,0.0,0.0,0.0,3.6620841826418655e10
Region12Anhui,4.177994387614983e10,2.0222968139744724e10,2.6552189393311396e9,1.0876800212949038e7,0.0,0.0,0.0,6.466900775543865e10
Region9Shanghai,3.8708687632251656e10,1.1302773527570702e10,1.169106835622787e10,4.1873736442642367e8,0.0,0.0,0.0,6.2121266880476654e10
Region22Chongqing,9.989372375699663e10,3.990077542981788e10,1.1994408536865187e10,7.023865911934909e7,0.0,0.0,0.0,1.5185914638279904e11
Region13Fujian,7.078770208955257e10,3.67331929821939e10,3.866470446209815e9,7.325205854319809e6,0.0,0.0,0.0,1.113946907238106e11
Region28Gansu,1.0172801991042558e11,5.383068585066072e10,1.6521722503934536e9,1.5013469193258962e7,0.0,0.0,0.0,1.5722589148067303e11
Region19Guangdong,1.2453811074407898e11,4.815549997215566e10,1.146531120899671e10,1.4405148211885374e9,0.0,0.0,0.0,1.855994367464199e11
Region20Guangxi,7.361227838664397e9,4.828326409386709e10,1.082473109932193e10,2.5942261245549418e7,0.0,0.0,0.0,6.649516529309897e10
Region24Guizhou,2.8740454463209145e10,7.257318766568489e10,1.708288931179524e10,6.527969490773786e6,0.0,0.0,0.0,1.1840305941018005e11
Region21Hainan,5.67941521824649e9,8.079992274906638e9,1.494525472723075e9,1.6130746814917707e8,0.0,0.0,0.0,1.541524043402538e10
Region3Hebei,1.8219698237303836e11,5.3981656045943214e10,5.080801720165215e9,1.4335635584809115e7,0.0,0.0,0.0,2.412737757747316e11
Region8Heilongjiang,5.127801604374356e10,1.6488300311391672e10,5.2704237191248983e8,6.050295995725946e6,0.0,0.0,0.0,6.829940902304345e10
Region16Henan,9.944864514398087e8,8.555783374671287e9,2.1637960524155917e9,1.19397356651592e7,0.0,0.0,0.0,1.1726005614191847e10
Region17Hubei,2.2888383629253098e10,1.8425395195336857e10,2.14873514809076e9,1.7292291406232893e7,0.0,0.0,0.0,4.3479806264086945e10
Region18Hunan,5.8120857672297134e10,2.280540757509984e10,2.0412629007628407e9,2.644816887574308e7,0.0,0.0,0.0,8.299397631703557e10
Region5Innermongolia,5.363140225026067e11,1.004799913807192e11,1.9064475859478966e10,1.1319938036587603e7,0.0,0.0,0.0,6.558698096808416e11
Region10Jiangsu,1.335350083988807e11,3.3149825602428417e10,6.438025005070053e9,9.288671010515283e7,0.0,0.0,0.0,1.732157457164843e11
Region14Jiangxi,1.1230999524276047e10,1.7090473512600664e10,1.958538972875263e9,4.909540415264148e6,0.0,0.0,0.0,3.0284921550167236e10
Region7Jilin,9.189684999364632e9,1.6112044545141348e10,8.427842427319733e8,6.207658932850596e6,0.0,0.0,0.0,2.6150721446170803e10
Region6Liaoning,1.460928274238971e11,2.732174859969568e10,1.8359863636149764e9,1.1748128935954893e7,0.0,0.0,0.0,1.752623105161437e11
Region30Ningxia,5.8681740177238594e10,1.825812043627672e10,4.901722010635609e9,7.930733107147778e8,0.0,0.0,0.0,8.26346559348657e10
Region29Qinghai,1.1428007486492743e10,9.217236568838322e9,3.8854439018310076e8,7.34596561580728e6,0.0,0.0,0.0,2.104113441112997e10
Region27Shaanxi,1.7932538388117992e10,3.531146425796801e10,2.6790075323193007e9,2.333756872983472e7,0.0,0.0,0.0,5.594634774713513e10
Region15Shandong,9.377148977735676e9,4.375558385542838e10,3.6576184003305573e9,1.3586907665018374e7,0.0,0.0,0.0,5.680393814115964e10
Region4Shanxi,1.868036487875202e10,5.509888955795481e10,1.757852952151838e10,8.744533953841314e6,0.0,0.0,0.0,9.136652849217906e10
Region23Sichuan,9.230233963074396e10,4.728281642973566e10,2.7646031378590465e9,5.290428075687306e7,0.0,0.0,0.0,1.4240266347909552e11
Region26Tibet,5.2176252357294266e10,8.257185631540482e9,1.1339540153294934e8,8.859745445882948e6,0.0,0.0,0.0,6.055569313581358e10
Region31Xinjiang,1.2841222414148683e11,7.080687400695717e10,5.129787995660278e9,1.2412372407310111e7,0.0,0.0,0.0,2.043612985165116e11
Region25Yunnan,5.51427578995107e10,6.181052719274748e10,6.687522643723619e9,6.165821797383983e6,0.0,0.0,0.0,1.2364697355777917e11
Region11Zhejiang,1.2107831805425285e10,4.679434347637515e10,6.013419013742686e9,1.028834688623265e7,0.0,0.0,0.0,6.492588264242935e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,33231.112765980564,0.0,0.0,0.0,0.0,33231.112765980564
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,876.8363118474367,0.0,0.0,0.0,0.0,876.8363118474367
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,825.3782847471339,0.0,0.0,0.0,0.0,825.3782847471339
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,670.3491958545785,0.0,0.0,0.0,0.0,670.3491958545785
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,1.2907679535806995e7,0.0,0.0,0.0,0.0,1.2907679535806995e7
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,1612.935478321099,0.0,0.0,0.0,0.0,1612.935478321099
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,2046.5180546507145,0.0,0.0,0.0,0.0,2046.5180546507145
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,2354.7711226767215,0.0,0.0,0.0,0.0,2354.7711226767215
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,2880.3236771464594,0.0,0.0,0.0,0.0,2880.3236771464594
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,2088.23473489561,0.0,0.0,0.0,0.0,2088.23473489561
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,2460.1526908457477,0.0,0.0,0.0,0.0,2460.1526908457477
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,1429.0539739075018,0.0,0.0,0.0,0.0,1429.0539739075018
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,1820.8618328872435,0.0,0.0,0.0,0.0,1820.8618328872435
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,2773.6276957218793,0.0,0.0,0.0,0.0,2773.6276957218793
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,1626.618233118835,0.0,0.0,0.0,0.0,1626.618233118835
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,1765.6926169241663,0.0,0.0,0.0,0.0,1765.6926169241663
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,1517.717299549754,0.0,0.0,0.0,0.0,1517.717299549754
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,1713.1961221125869,0.0,0.0,0.0,0.0,1713.1961221125869
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,1328.5418203723773,0.0,0.0,0.0,0.0,1328.5418203723773
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,1319.386563283366,0.0,0.0,0.0,0.0,1319.386563283366
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,1115.7268300826508,0.0,0.0,0.0,0.0,1115.7268300826508
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,1225.1895677358477,0.0,0.0,0.0,0.0,1225.1895677358477
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,1081.4299564642167,0.0,0.0,0.0,0.0,1081.4299564642167
