zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region1Beijing,2.512540911842482e9,3.7265565126398826e9,5.3271966083225034e7,4.753914140939187e6,0.0,0.0,0.0,6.297123304706529e9
Region2Tianjin,1.0552734534017076e10,1.925398105965809e9,2.564439172091168e8,2.2187956928296527e6,0.0,0.0,0.0,1.273679535288483e10
Region12Anhui,1.416014121510861e10,1.0656965772355597e10,1.0878976662807558e9,5.867484051366538e6,0.0,0.0,0.0,2.5910872137796326e10
Region9Shanghai,1.318621798415365e10,5.831374132198593e9,4.827119579305401e9,1.6537063984437034e8,0.0,0.0,0.0,2.4010082335502014e10
Region22Chongqing,3.518670989822526e10,1.740921004263382e10,4.878535742383311e9,2.0616442213843454e7,0.0,0.0,0.0,5.749507212545623e10
Region13Fujian,2.3842820037661503e10,1.6898233245737566e10,1.5878198663170812e9,675529.0506839285,0.0,0.0,0.0,4.232954867876683e10
Region28Gansu,3.476088030083152e10,2.2759656510114655e10,6.751834708655713e8,4.6711053295281455e6,0.0,0.0,0.0,5.820039138714127e10
Region19Guangdong,4.243992502522729e10,2.1858716642387894e10,4.70601103825495e9,5.816334358628503e8,0.0,0.0,0.0,6.958628614173299e10
Region20Guangxi,2.430588238057808e9,2.238593809447511e10,4.386261723902406e9,1.2328883189491881e7,0.0,0.0,0.0,2.9215116939624813e10
Region24Guizhou,1.115034780469969e10,3.0312574644609444e10,6.979198148939557e9,861470.0610545642,0.0,0.0,0.0,4.844298206830975e10
Region21Hainan,1.962622578796519e9,3.298746350052115e9,6.091356212816333e8,6.417405883622108e7,0.0,0.0,0.0,5.934678608966488e9
Region3Hebei,6.232489233674994e10,3.277312785600085e10,2.0069267558691022e9,2.103726663674799e6,0.0,0.0,0.0,9.710705067528357e10
Region8Heilongjiang,1.7116140076036392e10,7.398499511371607e9,2.1611408911336973e8,594131.911644326,0.0,0.0,0.0,2.473134780843301e10
Region16Henan,3.144902790296897e8,3.4637916233832417e9,8.563382576782172e8,2.7826016016245e6,0.0,0.0,0.0,4.637402761692773e9
Region17Hubei,7.670909070124097e9,9.614636810583275e9,8.766390820679696e8,3.444815181674512e6,0.0,0.0,0.0,1.8165629777957016e10
Region18Hunan,1.928541166935069e10,1.0635928959157154e10,8.248718005560762e8,4.615442907375902e6,0.0,0.0,0.0,3.0750827871971294e10
Region5Innermongolia,1.7989733663793002e11,4.303484216739331e10,7.834377327024901e9,2.1457750637383917e6,0.0,0.0,0.0,2.30768701907412e11
Region10Jiangsu,4.548533616908445e10,2.1118609011526833e10,2.6171917936373363e9,3.877214478743195e7,0.0,0.0,0.0,6.925990911903604e10
Region14Jiangxi,3.764285523774445e9,8.459609091975704e9,7.939691474312391e8,571645.0857775678,0.0,0.0,0.0,1.3018435408267166e10
Region7Jilin,3.261920205184639e9,7.50564687568417e9,3.3719945737218326e8,692378.3774823247,0.0,0.0,0.0,1.1105458916618473e10
Region6Liaoning,4.909568374321966e10,1.2187841597710476e10,7.512674259757277e8,1.763783489287646e6,0.0,0.0,0.0,6.203655655039515e10
Region30Ningxia,1.9862148439030083e10,7.852628802294747e9,2.0077409940456846e9,3.2250348853815895e8,0.0,0.0,0.0,3.0045021723908672e10
Region29Qinghai,3.9198946573296323e9,3.7615696667749124e9,1.2442280772205894e8,897594.401900156,0.0,0.0,0.0,7.806784726228504e9
Region27Shaanxi,5.86716732491756e9,1.5356455797130121e10,1.0875122124113796e9,752466.6437214233,0.0,0.0,0.0,2.2311887801102783e10
Region15Shandong,3.34114139129154e9,1.790904288954739e10,1.498700664385824e9,2.5606308441292644e6,0.0,0.0,0.0,2.275144557606888e10
Region4Shanxi,6.380908451692987e9,2.6958715406164013e10,7.325607380851169e9,3.175936010240029e6,0.0,0.0,0.0,4.066840717471841e10
Region23Sichuan,3.2171540494761852e10,2.098972755361566e10,1.0978248267203727e9,1.1764959011784313e7,0.0,0.0,0.0,5.427085783410968e10
Region26Tibet,1.783153757078171e10,3.3768678945266933e9,4.348550552269652e7,2.0881617521682344e6,0.0,0.0,0.0,2.1253979132583267e10
Region31Xinjiang,4.35203800427318e10,2.9870921689507133e10,2.0969297654895482e9,2.6628870154709774e6,0.0,0.0,0.0,7.549089438474394e10
Region25Yunnan,1.9740770066269653e10,2.642920084427233e10,2.7162461170429864e9,432007.6801234866,0.0,0.0,0.0,4.888664903526509e10
Region11Zhejiang,4.065323633902407e9,1.9839905417189774e10,2.4735903053905993e9,2.4699908013813156e6,0.0,0.0,0.0,2.638128934728416e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,3.0753756597780386e-14,0.0,0.0,0.0,0.0,3.0753756597780386e-14
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,6.044409406036061e-16,0.0,0.0,0.0,0.0,6.044409406036061e-16
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,5.110962871567042e-16,0.0,0.0,0.0,0.0,5.110962871567042e-16
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,4.361886252257789e-16,0.0,0.0,0.0,0.0,4.361886252257789e-16
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,1.7138439606244814e-13,0.0,0.0,0.0,0.0,1.7138439606244814e-13
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,1.4933113288055936e-15,0.0,0.0,0.0,0.0,1.4933113288055936e-15
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,1.89044578847822e-15,0.0,0.0,0.0,0.0,1.89044578847822e-15
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,1.5366172104538794e-15,0.0,0.0,0.0,0.0,1.5366172104538794e-15
