zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region1Beijing,7.334144152282638e9,9.114364028484663e9,1.3029189004613973e8,1.1627062113164263e7,0.0,0.0,0.0,1.6590427132926605e10
Region2Tianjin,3.1148217026157356e10,4.709113944201471e9,6.272072371388032e8,5.42670199168869e6,0.0,0.0,0.0,3.648996490948932e10
Region12Anhui,4.213408143184561e10,2.606466993292489e10,2.660766131572127e9,1.4350617089555074e7,0.0,0.0,0.0,7.087386811343217e10
Region9Shanghai,3.92361328804824e10,1.4262299913304161e10,1.1806107033554272e10,4.044613857465137e8,0.0,0.0,0.0,6.570900121308735e10
Region22Chongqing,1.0398793668573135e11,4.257922219580446e10,1.1931860024459013e10,5.042342942387734e7,0.0,0.0,0.0,1.5854944233541873e11
Region13Fujian,7.094507436842133e10,4.132948171253928e10,3.883469423900361e9,1.6522002709113301e6,0.0,0.0,0.0,1.1615967770513187e11
Region28Gansu,1.0203197120447742e11,5.566527540716297e10,1.6513550562326524e9,1.1424529386394557e7,0.0,0.0,0.0,1.5936002619725943e11
Region19Guangdong,1.259368518387424e11,5.346176825669192e10,1.1509901320223888e10,1.4225515828383179e9,0.0,0.0,0.0,1.9233107299849652e11
Region20Guangxi,7.230874499842731e9,5.4751239708862404e10,1.0727862556291931e10,3.01538240658778e7,0.0,0.0,0.0,7.274013058906294e10
Region24Guizhou,3.1511102128427288e10,7.41381055176509e10,1.706963314271589e10,2.1069724045403115e6,0.0,0.0,0.0,1.2272094776119862e11
Region21Hainan,5.691357008873298e9,8.06803143063338e9,1.4898160745038693e9,1.5695608839817822e8,0.0,0.0,0.0,1.5406160602408726e10
Region3Hebei,1.8414000012236087e11,8.015609494140216e10,4.908515668406938e9,5.14526763893854e6,0.0,0.0,0.0,2.6920975599980893e11
Region8Heilongjiang,5.076133766674318e10,1.809515502649326e10,5.285690618624933e8,1.4531201942862284e6,0.0,0.0,0.0,6.938651487529321e10
Region16Henan,9.357787344678793e8,8.471697039143099e9,2.094421105791457e9,6.805651237926364e6,0.0,0.0,0.0,1.150870253064036e10
Region17Hubei,2.282510481407037e10,2.3515355153234215e10,2.1440726011971896e9,8.425284701878916e6,0.0,0.0,0.0,4.849295785320365e10
Region18Hunan,5.73845340508389e10,2.6013218365549088e10,2.01746084933885e9,1.1288390949614657e7,0.0,0.0,0.0,8.542650165667645e10
Region5Innermongolia,5.3489612748236725e11,1.0525406393049606e11,1.9161219386534477e10,5.24810907544837e6,0.0,0.0,0.0,6.593166589084731e11
Region10Jiangsu,1.3401106877140489e11,5.16516225242853e10,6.401094055239559e9,9.482841345868474e7,0.0,0.0,0.0,1.9215861376438843e11
Region14Jiangxi,1.1200786092599258e10,2.069040320237219e10,1.9418795374573808e9,1.3981222045604289e6,0.0,0.0,0.0,3.383446695463339e10
Region7Jilin,9.24458616564569e9,1.835721467317377e10,8.247180994768862e8,1.6934101378634607e6,0.0,0.0,0.0,2.842821234843421e10
Region6Liaoning,1.4575088398932034e11,2.980886635323009e10,1.8374402158830576e9,4.313838991646062e6,0.0,0.0,0.0,1.7740150439742514e11
Region30Ningxia,5.908816689413965e10,1.920585861019901e10,4.910507121675414e9,7.887748877611252e8,0.0,0.0,0.0,8.399330751377519e10
Region29Qinghai,1.1636662561112858e10,9.199998750912647e9,3.0431170416402763e8,2.1953248531450806e6,0.0,0.0,0.0,2.114316834104268e10
Region27Shaanxi,1.7452751487525196e10,3.755862224218014e10,2.65982339345189e9,1.840373247234284e6,0.0,0.0,0.0,5.767303749640446e10
Region15Shandong,9.941703357151718e9,4.380170694941334e10,3.6655028250913954e9,6.262758011799787e6,0.0,0.0,0.0,5.741517588966825e10
Region4Shanxi,1.878684277415721e10,6.593527969284312e10,1.791687639040612e10,7.767663479761672e6,0.0,0.0,0.0,1.0264676652088623e11
Region23Sichuan,9.427123082740851e10,5.133640591078705e10,2.685045853000999e9,2.877458555905327e7,0.0,0.0,0.0,1.483214571767556e11
Region26Tibet,5.1937678715677864e10,8.2591001001661415e9,1.063562905734035e8,5.107199178401099e6,0.0,0.0,0.0,6.030824230559581e10
Region31Xinjiang,1.2793225137254019e11,7.305791639576181e10,5.128643872704271e9,6.512854841569114e6,0.0,0.0,0.0,2.0612532449584787e11
Region25Yunnan,5.776573624581711e10,6.4640199782181694e10,6.643359846473939e9,1.0565988322976807e6,0.0,0.0,0.0,1.2905035247330504e11
