zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region1Beijing,4.1663764367807144e8,4.723007653043684e9,9.71080104605284e7,1.5181181028213864e6,0.0,0.0,0.0,5.238271425285105e9
Region2Tianjin,1.744254807022646e10,2.978875798601514e9,6.027083126728919e8,1.5377092326280924e6,0.0,0.0,0.0,2.1025669890733494e10
Region12Anhui,1.1605203822102336e11,1.0390368676916649e10,7.291689125876516e8,1.4392393334386302e6,0.0,0.0,0.0,1.2717301504986108e11
Region9Shanghai,4.49772073078973e7,3.4406030367377696e9,1.8288018802589958e9,2.307439758332554e6,0.0,0.0,0.0,5.316689564062995e9
Region22Chongqing,2.7720418046368895e9,1.4639016605756918e10,5.188823733186901e9,1.4419209757067373e6,0.0,0.0,0.0,2.2601324064556416e10
Region13Fujian,4.21769597259377e7,7.850076478783867e9,2.0871148034118059e9,1.569142040079646e6,0.0,0.0,0.0,9.980937383961689e9
Region28Gansu,3.390368010390189e10,6.550126844142057e9,5.984359842464252e8,1.6447034483202856e6,0.0,0.0,0.0,4.1053887635738686e10
Region19Guangdong,6.6753524219486035e7,1.377016401351982e10,5.879575494374809e9,1.7305531802854838e6,0.0,0.0,0.0,1.97182235852944e10
Region20Guangxi,1.2003323950932096e10,2.3377106638753853e10,6.687282794339457e9,2.2713392317508287e6,0.0,0.0,0.0,4.206998472325716e10
Region24Guizhou,1.7556105833471765e11,2.935082615806411e10,9.552051603877428e9,1.3607488498785857e6,0.0,0.0,0.0,2.144652968455091e11
Region21Hainan,3.4156530223171463e10,2.8143225541419344e9,7.203502612383606e8,1.381061900703839e7,0.0,0.0,0.0,3.77050136575588e10
Region3Hebei,5.632408295157119e10,2.5965098499029854e10,5.244421206392055e9,1.4913611593407262e6,0.0,0.0,0.0,8.753509401815245e10
Region8Heilongjiang,1.2564267116447914e10,3.015625268507177e9,4.1878092932187486e8,1.5518137172544212e6,0.0,0.0,0.0,1.600022512799422e10
Region16Henan,5.2665043492135175e7,2.082255885359113e10,6.315530338121591e9,1.4865020048381798e6,0.0,0.0,0.0,2.719224073720969e10
Region17Hubei,5.0857880813925266e7,9.241147172722889e9,6.455151823696533e8,1.4189306960655723e6,0.0,0.0,0.0,9.938939166602533e9
Region18Hunan,7.13882943870419e7,4.590495033478027e9,6.739273127251583e8,1.3894872244522837e6,0.0,0.0,0.0,5.33720012781468e9
Region5Innermongolia,1.409834304458497e11,2.532526766167023e10,4.9252999958579636e10,1.7549217050603675e6,0.0,0.0,0.0,2.155634529878046e11
Region10Jiangsu,7.441239457150545e10,2.0680677319782944e10,4.2561266474358716e9,1.7034267656878333e6,0.0,0.0,0.0,9.935090196548994e10
Region14Jiangxi,1.438950084879701e11,9.966105336398754e9,6.924369207704245e8,1.0855076181220475e6,0.0,0.0,0.0,1.545546362527574e11
Region7Jilin,5.1957995503510185e10,5.625730522260461e9,3.1883771451766175e8,1.5131600894499528e6,0.0,0.0,0.0,5.7904076900377754e10
Region6Liaoning,5.306018870940224e7,8.848190007205645e9,7.78921380187488e8,1.7448431209071132e6,0.0,0.0,0.0,9.681916419223442e9
Region30Ningxia,9.915028761259554e10,8.150540392587867e9,3.614154553544461e9,1.5834464774389984e6,0.0,0.0,0.0,1.1091656600520529e11
Region29Qinghai,5.537219982835952e7,4.1788042331512547e9,2.6667782733862638e8,1.4958124775839227e6,0.0,0.0,0.0,4.502350072795825e9
Region27Shaanxi,1.5283390539764548e11,1.2526560257501087e10,4.1160851550461907e9,1.5427327662965034e6,0.0,0.0,0.0,1.6947809354295908e11
Region15Shandong,3.602896873344579e11,6.249287573575207e10,1.5465470591738213e10,1.554215340980992e6,0.0,0.0,0.0,4.382495878772892e11
Region4Shanxi,1.0782383771205202e10,6.287329875811522e10,2.9782115475886753e10,1.5334574290120308e6,0.0,0.0,0.0,1.0343933146263618e11
Region23Sichuan,8.57244215847273e9,1.5438433877868938e10,6.974828736646967e8,1.4823354757669026e6,0.0,0.0,0.0,2.470984124548213e10
Region26Tibet,3.966361492175892e10,1.6710057221279037e9,9.020264024389663e7,1.516825198873147e6,0.0,0.0,0.0,4.14263401093296e10
Region31Xinjiang,3.600890581445931e11,2.7084956148767784e10,1.229947519524695e10,1.7384772387943426e6,0.0,0.0,0.0,3.9947522796584656e11
