zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region1Beijing,7.067322234028823e8,5.379308283394715e9,1.1060196455910125e8,1.729073058015438e6,0.0,0.0,0.0,6.198371544414715e9
Region2Tianjin,3.2122177779483757e10,3.3928150102180185e9,6.864595734336311e8,1.7513865359075097e6,0.0,0.0,0.0,3.620320374967131e10
Region12Anhui,2.1373735932596933e11,1.1834195579853277e10,8.304929103701363e8,1.639233437016476e6,0.0,0.0,0.0,2.2640368704962976e11
Region9Shanghai,7.929986951156855e7,3.9187030331126432e9,2.0829288931652007e9,2.6280774280417645e6,0.0,0.0,0.0,6.083559873217454e9
Region22Chongqing,5.415136264262413e9,1.6673227966792097e10,5.909853326411549e9,1.6422877154605594e6,0.0,0.0,0.0,2.7999859845181522e10
Region13Fujian,7.490220671204749e7,8.940908956687977e9,2.377136514516045e9,1.787187189625597e6,0.0,0.0,0.0,1.1394734865105694e10
Region28Gansu,6.244234656791328e10,7.46032066394655e9,6.815935699497993e8,1.8732484749576037e6,0.0,0.0,0.0,7.058613405028459e10
Region19Guangdong,1.1328616861639039e8,1.5683641184425146e10,6.696590707269491e9,1.9710277309344593e6,0.0,0.0,0.0,2.249548908804196e10
Region20Guangxi,2.210444925271551e10,2.6625547240561962e10,7.61653555776284e9,2.5869604373566364e6,0.0,0.0,0.0,5.634911901147767e10
Region24Guizhou,3.2368917592949164e11,3.3429364056779423e10,1.0879387477392345e10,1.5498360573382732e6,0.0,0.0,0.0,3.679994772997207e11
Region21Hainan,6.284862438467032e10,3.2053957435118866e9,8.204488351247699e8,1.5729717730923833e7,0.0,0.0,0.0,6.68901986810379e10
Region3Hebei,1.037309058687747e11,2.957316178494434e10,5.973176524280082e9,1.6985980178974993e6,0.0,0.0,0.0,1.39278942776017e11
Region8Heilongjiang,2.3120702181910862e10,3.4346711202216735e9,4.7697397241716135e8,1.7674509542944946e6,0.0,0.0,0.0,2.703411472550399e10
Region16Henan,9.28736005781764e7,2.3716024099688408e10,7.193125050304445e9,1.6930636440437967e6,0.0,0.0,0.0,3.1003715814215073e10
Region17Hubei,9.026619147151232e7,1.0525280326882875e10,7.35214808585027e8,1.6161027479999235e6,0.0,0.0,0.0,1.1352377429687414e10
Region18Hunan,1.2518379029064575e8,5.228381949065262e9,7.675750373625019e8,1.582567864642453e6,0.0,0.0,0.0,6.122723344583052e9
Region5Innermongolia,2.8243346844554645e11,2.8844421207706024e10,5.609710805539039e10,1.9987824619883383e6,0.0,0.0,0.0,3.673769964911048e11
Region10Jiangsu,1.3693917788264345e11,2.3554426963680546e10,4.847550334790243e9,1.9401318786590768e6,0.0,0.0,0.0,1.6534309531299292e11
Region14Jiangxi,2.6501508647698724e11,1.1350977370262232e10,7.886567071785827e8,1.2363478001330257e6,0.0,0.0,0.0,2.7715595690222815e11
Region7Jilin,9.564181538232298e10,6.407471895380027e9,3.631428286291695e8,1.7234260880426192e6,0.0,0.0,0.0,1.0241415353242021e11
Region6Liaoning,8.977748803183341e7,1.0077718541941875e10,8.871588911899327e8,1.9873033759475718e6,0.0,0.0,0.0,1.1056642224539589e10
Region30Ningxia,1.8254379079037924e11,9.28312479437468e9,4.1163709558720565e9,1.8034793458169762e6,0.0,0.0,0.0,1.959450900199718e11
Region29Qinghai,1.0035293576334618e8,4.759483337188561e9,3.0373489754476833e8,1.703667883300369e6,0.0,0.0,0.0,5.165274838379976e9
Region27Shaanxi,2.8145930753982574e11,1.4267228492038069e10,4.688048929039756e9,1.7571081307596762e6,0.0,0.0,0.0,3.004163420690343e11
Region15Shandong,6.63703174657933e11,7.1176773105978e10,1.7614524509000484e10,1.7701863033252368e6,0.0,0.0,0.0,7.524962424592148e11
Region4Shanxi,2.1600201048116207e10,7.161005902582474e10,3.3920584560817326e10,1.746543909324742e6,0.0,0.0,0.0,1.271325911786676e11
Region23Sichuan,1.5705237086886889e10,1.7583730822105015e10,7.944038365918252e8,1.6883181416028503e6,0.0,0.0,0.0,3.408506006372533e10
Region26Tibet,6.594601568178469e10,1.9032056653242674e9,1.0273703654394208e8,1.727600494464982e6,0.0,0.0,0.0,6.795368598414737e10
Region31Xinjiang,6.660415495668499e11,3.084863283517142e10,1.4008588098848856e10,1.9800529023307709e6,0.0,0.0,0.0,7.109007505537725e11
Region25Yunnan,2.5937373494185367e11,3.051572162904933e10,5.885970945553468e9,1.6549819097718433e6,0.0,0.0,0.0,2.957770824983663e11
Region11Zhejiang,6.217160839956152e10,1.118340215647687e10,3.9595904238843393e9,1.9731853997544458e6,0.0,0.0,0.0,7.731657416532248e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,859.0526164268877,0.0,0.0,0.0,0.0,859.0526164268877
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,426.4249225619823,0.0,0.0,0.0,0.0,426.4249225619823
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,360.7174795182501,0.0,0.0,0.0,0.0,360.7174795182501
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,456.4032894078196,0.0,0.0,0.0,0.0,456.4032894078196
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,19309.670765965893,0.0,0.0,0.0,0.0,19309.670765965893
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,98867.05984674417,0.0,0.0,0.0,0.0,98867.05984674417
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,98688.70045983748,0.0,0.0,0.0,0.0,98688.70045983748
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,1718.4458384933864,0.0,0.0,0.0,0.0,1718.4458384933864
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,1558.3917097856097,0.0,0.0,0.0,0.0,1558.3917097856097
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,1801.0610743663392,0.0,0.0,0.0,0.0,1801.0610743663392
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,1511.8287508644107,0.0,0.0,0.0,0.0,1511.8287508644107
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,2484.5446208445487,0.0,0.0,0.0,0.0,2484.5446208445487
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,1848.1981444499704,0.0,0.0,0.0,0.0,1848.1981444499704
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,673.7523336460059,0.0,0.0,0.0,0.0,673.7523336460059
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,945.0012136928548,0.0,0.0,0.0,0.0,945.0012136928548
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,1419.5671185633928,0.0,0.0,0.0,0.0,1419.5671185633928
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,1586.029400714781,0.0,0.0,0.0,0.0,1586.029400714781
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,2388.047092370821,0.0,0.0,0.0,0.0,2388.047092370821
