zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,3.392477187393283e10,1.946934111861934e10,7.473127670185765e9,7.89022472176656e8,2.8121430484635895e8,0.0,0.0,6.1937477439760956e10
Region2Tianjin,9.61543425973483e9,6.326880660642625e9,4.7417972059417095e9,3.8959187849585426e8,4.4685692501064174e7,0.0,0.0,2.1118389697316086e10
Region3Hebei,1.2010141616364594e11,1.8794255338236047e11,7.43201344126041e10,4.790006776846092e9,2.781760672108077e7,0.0,0.0,3.871819283421776e11
Region4Shanxi,7.183637498408112e10,7.401100086872246e10,2.175648211043688e10,4.553055020111398e9,1.6242651169062162e7,0.0,0.0,1.7217315563452094e11
Region5Innermongolia,4.775648432896568e10,2.9226251296738824e11,1.1540328758340295e11,2.669492441998238e9,7.480308946284779e8,0.0,0.0,4.588398082163836e11
Region6Liaoning,5.5724226304798805e10,1.6193729935852652e10,2.8059332383224625e10,1.8353833334353175e9,225154.2582868677,0.0,0.0,1.0181289711156969e11
Region7Jilin,4.168574985091857e10,2.932848614229459e10,2.2761177677502094e10,7.439532610181943e8,3.1040746784003335e6,0.0,0.0,9.452247100641185e10
Region8Heilongjiang,4.545017907315354e10,5.390208357922778e10,2.8334907379440445e10,5.657913880511483e8,45451.591446271945,0.0,0.0,1.2825300687146436e11
Region9Shanghai,4.8330327648390076e10,2.7986601318927124e10,1.2817232856849604e10,7.482704704593749e9,6.604966639839885e8,0.0,0.0,9.727736319274455e10
Region10Jiangsu,1.461879313453421e11,9.94207385592099e10,3.730078323678561e10,5.684942200662935e9,1.6517221050260493e8,0.0,0.0,2.887595675525032e11
Region11Zhejiang,9.415417697863795e10,1.9695131797151535e10,4.6085917617430725e10,4.936542746283533e9,1.191549760320513e6,0.0,0.0,1.6487296068926407e11
Region12Anhui,1.116857024971599e11,1.0690095639823975e11,3.473912997777321e10,3.614125545048567e9,2777.8888126679904,0.0,0.0,2.5693991719611023e11
Region13Fujian,8.36069122144143e10,1.547733080773371e10,3.799665550174127e10,3.5856124992243147e9,1.1032166117143442e6,0.0,0.0,1.406676142397253e11
Region14Jiangxi,7.73140257039039e10,7.10973986723694e9,1.921538454726204e10,2.221607636849766e9,594580.7550593928,0.0,0.0,1.058613523360077e11
Region15Shandong,1.1978280009247153e11,1.1080342960091698e11,5.500509176556669e10,4.121533799222638e9,1.20847579036416e8,0.0,0.0,2.898337028372143e11
Region16Henan,9.274440642643689e10,1.4114113036306572e9,1.0853586333164742e10,2.7136932346058173e9,2580.9233232519196,0.0,0.0,1.0772309987876144e11
Region17Hubei,8.292028970905164e10,6.977295692912534e10,2.4606241965928665e10,2.2305566121194105e9,594997.2299882355,0.0,0.0,1.7953064021345505e11
Region18Hunan,9.385688639201299e10,1.395840636546936e10,2.73660383335244e10,2.759508498224555e9,145164.50980330998,0.0,0.0,1.379409847537411e11
Region19Guangdong,1.802784008161273e11,1.0099972090023698e11,5.2219222914845955e10,1.1223213509501093e10,2.3695966651964235e8,0.0,0.0,3.4495751780723096e11
Region20Guangxi,9.772985148899586e10,6.997375657218456e10,3.820663639477515e10,3.756972952999588e9,2.9599273090954e7,0.0,0.0,2.0969681668204608e11
Region22Chongqing,4.630730295285138e10,6.294639371332681e10,1.54307565697268e10,1.6601571052546282e9,3.755146681154395e7,0.0,0.0,1.2638216180797116e11
Region23Sichuan,1.0880475347003082e11,3.648124905735832e10,5.644380630249332e10,3.4894906242554197e9,4.971233833633888e6,0.0,0.0,2.0522427068797156e11
Region24Guizhou,7.898212196950264e10,1.957032536979046e10,3.889126446292279e10,3.437816042940353e9,3.0421308165717428e6,0.0,0.0,1.4088456997597278e11
Region25Yunnan,9.618851624258853e10,1.4096758612534964e10,5.386606890272504e10,3.443048549081644e9,131929.0498945302,0.0,0.0,1.6759452423598004e11
Region27Shaanxi,5.511373900909505e10,7.601526205923386e9,3.3528170184368176e10,1.5120246773119972e9,564753.1513100993,0.0,0.0,9.775602482984991e10
Region28Gansu,2.369747173649358e10,9.270162224632805e10,6.2729650528829796e10,1.319624240544696e9,1.3519651072655462e6,0.0,0.0,1.804497207173034e11
Region29Qinghai,8.790347492411722e8,5.9493222009129295e10,1.5153397059491922e10,4.959973096941087e7,141954.71226345145,0.0,0.0,7.557539550354407e10
Region30Ningxia,2.0611081864422676e10,3.913957472670399e10,1.9094800324567226e10,1.6980139653968756e9,2.0148806269137654e8,0.0,0.0,8.074495894378215e10
Region31Xinjiang,4.914717566829794e10,5.905803808888015e10,6.753517275348983e10,3.700042750967629e9,3.7570339401379456e6,0.0,0.0,1.7944418629557568e11
Region21Hainan,1.3927878359775652e10,1.428532809571731e10,8.74538103851945e9,1.0845778743664515e9,9.647755269033742e7,0.0,0.0,3.813964292106921e10
Region26Tibet,1.172548604589981e9,7.115546042579329e10,1.5550302037906998e10,6.54534153250837e7,967326.9288057357,0.0,0.0,8.794473181054416e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,0.7629634511138611,0.0,0.0,0.0,0.7629634511138611
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,0.8544670540343556,0.0,0.0,0.0,0.8544670540343556
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,1.0293948428779023,0.0,0.0,0.0,1.0293948428779023
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,0.6153371903576845,0.0,0.0,0.0,0.6153371903576845
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,0.8620482874814378,0.0,0.0,0.0,0.8620482874814378
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,0.8350854775174716,0.0,0.0,0.0,0.8350854775174716
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,0.8542248998869513,0.0,0.0,0.0,0.8542248998869513
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,1.7221488862413212,0.0,0.0,0.0,1.7221488862413212
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,1.965545022694634,0.0,0.0,0.0,1.965545022694634
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,0.0,1.469568196850911,0.0,0.0,0.0,1.469568196850911
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,0.0,1.5977822048036077,0.0,0.0,0.0,1.5977822048036077
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,0.0,1.3818331721502388,0.0,0.0,0.0,1.3818331721502388
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,0.0,1.3264987189579933,0.0,0.0,0.0,1.3264987189579933
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,0.0,1.2840134793766733,0.0,0.0,0.0,1.2840134793766733
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,0.0,1.4506949587102842,0.0,0.0,0.0,1.4506949587102842
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,0.0,1.3723185089442747,0.0,0.0,0.0,1.3723185089442747
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,0.0,1.3086206747141282,0.0,0.0,0.0,1.3086206747141282
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,0.0,1.907708428074387,0.0,0.0,0.0,1.907708428074387
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,0.0,1.4048390334204726,0.0,0.0,0.0,1.4048390334204726
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,0.0,1.3921008254099576,0.0,0.0,0.0,1.3921008254099576
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,0.0,1.2914873572742567,0.0,0.0,0.0,1.2914873572742567
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,0.0,1.3068620630087755,0.0,0.0,0.0,1.3068620630087755
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,0.0,1.2000430954276093,0.0,0.0,0.0,1.2000430954276093
aluminum_Region1Beijing_aluminum_Region25Yunnan,0.0,0.0,0.0,1.3473624917062776,0.0,0.0,0.0,1.3473624917062776
aluminum_Region1Beijing_aluminum_Region27Shaanxi,0.0,0.0,0.0,1.153046604844153,0.0,0.0,0.0,1.153046604844153
aluminum_Region1Beijing_aluminum_Region28Gansu,0.0,0.0,0.0,0.989445077562477,0.0,0.0,0.0,0.989445077562477
aluminum_Region1Beijing_aluminum_Region29Qinghai,0.0,0.0,0.0,1.1403017347743554,0.0,0.0,0.0,1.1403017347743554
aluminum_Region1Beijing_aluminum_Region30Ningxia,0.0,0.0,0.0,1.1603001034811826,0.0,0.0,0.0,1.1603001034811826
aluminum_Region1Beijing_aluminum_Region31Xinjiang,0.0,0.0,0.0,1.0992821296132054,0.0,0.0,0.0,1.0992821296132054
aluminum_Region2Tianjin_aluminum_Region1Beijing,0.0,0.0,0.0,0.9033808540088997,0.0,0.0,0.0,0.9033808540088997
aluminum_Region2Tianjin_aluminum_Region3Hebei,0.0,0.0,0.0,0.8926501737117841,0.0,0.0,0.0,0.8926501737117841
aluminum_Region2Tianjin_aluminum_Region4Shanxi,0.0,0.0,0.0,1.0542040573408877,0.0,0.0,0.0,1.0542040573408877
aluminum_Region2Tianjin_aluminum_Region5Innermongolia,0.0,0.0,0.0,0.7314957977938368,0.0,0.0,0.0,0.7314957977938368
aluminum_Region2Tianjin_aluminum_Region6Liaoning,0.0,0.0,0.0,0.8513729933955063,0.0,0.0,0.0,0.8513729933955063
aluminum_Region2Tianjin_aluminum_Region7Jilin,0.0,0.0,0.0,0.8388379823515286,0.0,0.0,0.0,0.8388379823515286
aluminum_Region2Tianjin_aluminum_Region8Heilongjiang,0.0,0.0,0.0,0.857885328089689,0.0,0.0,0.0,0.857885328089689
aluminum_Region2Tianjin_aluminum_Region9Shanghai,0.0,0.0,0.0,1.798379731746525,0.0,0.0,0.0,1.798379731746525
aluminum_Region2Tianjin_aluminum_Region10Jiangsu,0.0,0.0,0.0,2.1205043243986244,0.0,0.0,0.0,2.1205043243986244
aluminum_Region2Tianjin_aluminum_Region11Zhejiang,0.0,0.0,0.0,1.5000990868242166,0.0,0.0,0.0,1.5000990868242166
aluminum_Region2Tianjin_aluminum_Region12Anhui,0.0,0.0,0.0,1.6495938693900525,0.0,0.0,0.0,1.6495938693900525
aluminum_Region2Tianjin_aluminum_Region13Fujian,0.0,0.0,0.0,1.3939213111457343,0.0,0.0,0.0,1.3939213111457343
aluminum_Region2Tianjin_aluminum_Region14Jiangxi,0.0,0.0,0.0,1.3385219336926393,0.0,0.0,0.0,1.3385219336926393
aluminum_Region2Tianjin_aluminum_Region15Shandong,0.0,0.0,0.0,1.2287758994136442,0.0,0.0,0.0,1.2287758994136442
aluminum_Region2Tianjin_aluminum_Region16Henan,0.0,0.0,0.0,1.4840056511296813,0.0,0.0,0.0,1.4840056511296813
aluminum_Region2Tianjin_aluminum_Region17Hubei,0.0,0.0,0.0,1.3921863351453474,0.0,0.0,0.0,1.3921863351453474
aluminum_Region2Tianjin_aluminum_Region18Hunan,0.0,0.0,0.0,1.321671443704933,0.0,0.0,0.0,1.321671443704933
aluminum_Region2Tianjin_aluminum_Region19Guangdong,0.0,0.0,0.0,1.9398125624492948,0.0,0.0,0.0,1.9398125624492948
aluminum_Region2Tianjin_aluminum_Region20Guangxi,0.0,0.0,0.0,1.415521453040864,0.0,0.0,0.0,1.415521453040864
aluminum_Region2Tianjin_aluminum_Region21Hainan,0.0,0.0,0.0,1.4012363967756527,0.0,0.0,0.0,1.4012363967756527
aluminum_Region2Tianjin_aluminum_Region22Chongqing,0.0,0.0,0.0,1.3041742364949525,0.0,0.0,0.0,1.3041742364949525
aluminum_Region2Tianjin_aluminum_Region23Sichuan,0.0,0.0,0.0,1.319046117988226,0.0,0.0,0.0,1.319046117988226
aluminum_Region2Tianjin_aluminum_Region24Guizhou,0.0,0.0,0.0,1.2061750960625883,0.0,0.0,0.0,1.2061750960625883
aluminum_Region2Tianjin_aluminum_Region25Yunnan,0.0,0.0,0.0,1.356263122665497,0.0,0.0,0.0,1.356263122665497
aluminum_Region2Tianjin_aluminum_Region27Shaanxi,0.0,0.0,0.0,1.1697218819445176,0.0,0.0,0.0,1.1697218819445176
aluminum_Region2Tianjin_aluminum_Region28Gansu,0.0,0.0,0.0,1.0063810623545337,0.0,0.0,0.0,1.0063810623545337
aluminum_Region2Tianjin_aluminum_Region29Qinghai,0.0,0.0,0.0,1.1554097218658856,0.0,0.0,0.0,1.1554097218658856
aluminum_Region2Tianjin_aluminum_Region30Ningxia,0.0,0.0,0.0,1.1831002002566302,0.0,0.0,0.0,1.1831002002566302
aluminum_Region2Tianjin_aluminum_Region31Xinjiang,0.0,0.0,0.0,1.1140834947016554,0.0,0.0,0.0,1.1140834947016554
aluminum_Region3Hebei_aluminum_Region1Beijing,0.0,0.0,0.0,1.230254410840322,0.0,0.0,0.0,1.230254410840322
aluminum_Region3Hebei_aluminum_Region2Tianjin,0.0,0.0,0.0,1.1710149139909303,0.0,0.0,0.0,1.1710149139909303
aluminum_Region3Hebei_aluminum_Region4Shanxi,0.0,0.0,0.0,0.77287146602228,0.0,0.0,0.0,0.77287146602228
aluminum_Region3Hebei_aluminum_Region5Innermongolia,0.0,0.0,0.0,0.7311532696689631,0.0,0.0,0.0,0.7311532696689631
aluminum_Region3Hebei_aluminum_Region6Liaoning,0.0,0.0,0.0,1.0743203278639846,0.0,0.0,0.0,1.0743203278639846
aluminum_Region3Hebei_aluminum_Region7Jilin,0.0,0.0,0.0,0.9715336766075966,0.0,0.0,0.0,0.9715336766075966
aluminum_Region3Hebei_aluminum_Region8Heilongjiang,0.0,0.0,0.0,0.9582564263303466,0.0,0.0,0.0,0.9582564263303466
aluminum_Region3Hebei_aluminum_Region9Shanghai,0.0,0.0,0.0,1.9186582298681816,0.0,0.0,0.0,1.9186582298681816
aluminum_Region3Hebei_aluminum_Region10Jiangsu,0.0,0.0,0.0,2.380491239314745,0.0,0.0,0.0,2.380491239314745
aluminum_Region3Hebei_aluminum_Region11Zhejiang,0.0,0.0,0.0,1.5886326127015684,0.0,0.0,0.0,1.5886326127015684
aluminum_Region3Hebei_aluminum_Region12Anhui,0.0,0.0,0.0,1.827186254962952,0.0,0.0,0.0,1.827186254962952
aluminum_Region3Hebei_aluminum_Region13Fujian,0.0,0.0,0.0,1.4491842527447463,0.0,0.0,0.0,1.4491842527447463
aluminum_Region3Hebei_aluminum_Region14Jiangxi,0.0,0.0,0.0,1.4006592777732298,0.0,0.0,0.0,1.4006592777732298
aluminum_Region3Hebei_aluminum_Region15Shandong,0.0,0.0,0.0,1.5297172566381774,0.0,0.0,0.0,1.5297172566381774
aluminum_Region3Hebei_aluminum_Region16Henan,0.0,0.0,0.0,1.6432555338350558,0.0,0.0,0.0,1.6432555338350558
aluminum_Region3Hebei_aluminum_Region17Hubei,0.0,0.0,0.0,1.4817558412102503,0.0,0.0,0.0,1.4817558412102503
aluminum_Region3Hebei_aluminum_Region18Hunan,0.0,0.0,0.0,1.3741973159376053,0.0,0.0,0.0,1.3741973159376053
aluminum_Region3Hebei_aluminum_Region19Guangdong,0.0,0.0,0.0,2.1482421536396124,0.0,0.0,0.0,2.1482421536396124
aluminum_Region3Hebei_aluminum_Region20Guangxi,0.0,0.0,0.0,1.4638855666473913,0.0,0.0,0.0,1.4638855666473913
aluminum_Region3Hebei_aluminum_Region21Hainan,0.0,0.0,0.0,1.4410218565068844,0.0,0.0,0.0,1.4410218565068844
aluminum_Region3Hebei_aluminum_Region22Chongqing,0.0,0.0,0.0,1.3370489794395364,0.0,0.0,0.0,1.3370489794395364
aluminum_Region3Hebei_aluminum_Region23Sichuan,0.0,0.0,0.0,1.3573677887667457,0.0,0.0,0.0,1.3573677887667457
aluminum_Region3Hebei_aluminum_Region24Guizhou,0.0,0.0,0.0,1.22119828430533,0.0,0.0,0.0,1.22119828430533
aluminum_Region3Hebei_aluminum_Region25Yunnan,0.0,0.0,0.0,1.3888467994958031,0.0,0.0,0.0,1.3888467994958031
aluminum_Region3Hebei_aluminum_Region27Shaanxi,0.0,0.0,0.0,1.1510227760501965,0.0,0.0,0.0,1.1510227760501965
aluminum_Region3Hebei_aluminum_Region28Gansu,0.0,0.0,0.0,0.9710423154192455,0.0,0.0,0.0,0.9710423154192455
aluminum_Region3Hebei_aluminum_Region29Qinghai,0.0,0.0,0.0,1.1529699993856437,0.0,0.0,0.0,1.1529699993856437
