zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,1937.2377127264606,0.0,0.0,0.0,0.0,1937.2377127264606
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,1628.0756237997984,0.0,0.0,0.0,0.0,1628.0756237997984
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,576.790935578922,0.0,0.0,0.0,0.0,576.790935578922
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,728.2414958953766,0.0,0.0,0.0,0.0,728.2414958953766
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,1260.1919094489756,0.0,0.0,0.0,0.0,1260.1919094489756
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,1209.7986058317676,0.0,0.0,0.0,0.0,1209.7986058317676
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,1804.5889857841485,0.0,0.0,0.0,0.0,1804.5889857841485
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,1008.0441855711083,0.0,0.0,0.0,0.0,1008.0441855711083
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,1246.336938413305,0.0,0.0,0.0,0.0,1246.336938413305
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,838.1670837970504,0.0,0.0,0.0,0.0,838.1670837970504
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,1069.6763205893913,0.0,0.0,0.0,0.0,1069.6763205893913
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,860.5131679645893,0.0,0.0,0.0,0.0,860.5131679645893
aluminum_Region1Beijing_aluminum_Region25Yunnan,0.0,0.0,988.3472370857788,0.0,0.0,0.0,0.0,988.3472370857788
aluminum_Region1Beijing_aluminum_Region27Shaanxi,0.0,0.0,741.6915514379124,0.0,0.0,0.0,0.0,741.6915514379124
aluminum_Region1Beijing_aluminum_Region28Gansu,0.0,0.0,977.9970498069084,0.0,0.0,0.0,0.0,977.9970498069084
aluminum_Region1Beijing_aluminum_Region29Qinghai,0.0,0.0,1006.7766687352066,0.0,0.0,0.0,0.0,1006.7766687352066
aluminum_Region1Beijing_aluminum_Region30Ningxia,0.0,0.0,708.0162893108449,0.0,0.0,0.0,0.0,708.0162893108449
aluminum_Region1Beijing_aluminum_Region31Xinjiang,0.0,0.0,2237.14638117471,0.0,0.0,0.0,0.0,2237.14638117471
aluminum_Region2Tianjin_aluminum_Region1Beijing,0.0,0.0,575.4359335588402,0.0,0.0,0.0,0.0,575.4359335588402
