zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,3.601917999915126e10,1.5891492227249962e10,8.612926303688555e9,4.4008963398016506e8,1.0777368321715368e7,0.0,0.0,6.0974465532391655e10
Region2Tianjin,1.0794389071412376e10,1.1424211559257017e10,2.4795859783131223e9,1.0701662015222617e9,3.843210810361073e6,0.0,0.0,2.577219602131514e10
Region3Hebei,1.615804025342929e11,2.3316740480919327e11,5.373577146396677e10,5.79172828192411e9,64696.92394334225,0.0,0.0,4.542753717863011e11
Region4Shanxi,1.3452779254569368e11,4.766040273602317e7,7.81187515416868e10,3.4269161887924816e10,4.250696895315839e6,0.0,0.0,2.4696761707493665e11
Region5Innermongolia,1.0532605330659863e11,1.5320823139630173e11,5.384463482058076e10,2.4618744497418976e10,635719.8600321949,0.0,0.0,3.369982997407602e11
Region6Liaoning,2.7544440272659275e10,4.770817878714203e10,1.1033923527368296e10,1.4246996536129773e9,771.6068300479219,0.0,0.0,8.77112430123894e10
Region7Jilin,1.9561200125466267e10,2.8237486142164997e10,1.119760129094554e10,5.825259939767247e8,782392.3380348523,0.0,0.0,5.957959594489156e10
Region8Heilongjiang,1.3699940199181581e10,5.6606165103248505e10,9.121334791470306e9,3.3993171609628075e8,917474.6684964225,0.0,0.0,7.976828928466518e10
Region9Shanghai,2.905950592739579e10,1.3950917697837803e9,6.214041924087826e9,2.0592377630395722e9,4.938179287369098e7,0.0,0.0,3.877725917718066e10
Region10Jiangsu,1.4127596745756305e11,4.2901949951402885e10,3.0920381945721416e10,7.058571712515753e9,2.9795449406255644e7,0.0,0.0,2.2218666651660934e11
Region11Zhejiang,7.439722870668404e10,2.5297919794473087e11,3.540035823012714e10,6.010198142747877e9,9.142429641597979e6,0.0,0.0,3.687961254539315e11
Region12Anhui,5.529182122657618e10,9.662439142768015e10,1.6533108565266838e10,1.808929045229871e9,921.9650493697839,0.0,0.0,1.7025825118671808e11
Region13Fujian,5.4438724369698845e10,1.7509297917504288e11,2.57114044679692e10,3.3126369360462694e9,707.224811335876,0.0,0.0,2.5855574565598203e11
Region14Jiangxi,3.821297182822912e10,3.405891130065194e10,1.242965577305153e10,1.2688822234002204e9,416718.9466235959,0.0,0.0,8.597083784427943e10
Region15Shandong,4.878383732064609e10,4.553082938888136e10,2.8047638964836384e10,3.041565318007798e9,1.5030718726048078e7,0.0,0.0,1.2541890171109767e11
