zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,4.580890689246446e10,1.5519529997471805e9,1.017168011781087e10,1.203118508664891e9,1.7475051124465647e8,0.0,0.0,5.891040902993206e10
Region2Tianjin,1.3896729669504517e10,2.2002247542845524e10,4.462895734007597e9,1.1862589291908543e9,8.857798090481856e7,0.0,0.0,4.163670985645331e10
Region3Hebei,2.414140443991092e11,4.175351654167062e10,7.82896806182634e10,7.043557803506032e9,5.045669513644497e7,0.0,0.0,3.685512560576857e11
Region4Shanxi,1.3218127072079465e11,1.0330816817454414e10,5.326305086584859e10,1.831271789841815e10,8.236010895199771e7,0.0,0.0,2.141702164114678e11
Region5Innermongolia,1.7173142733750156e11,1.2232472108663293e11,9.45420872239051e10,3.4086666675763985e10,7.472902814440499e6,0.0,0.0,4.2269237522661804e11
Region6Liaoning,6.260931458906631e10,1.5477372914661694e11,2.9712403531882935e10,1.7589271790057113e9,3.231884893886012e6,0.0,0.0,2.488576063314658e11
Region7Jilin,3.558839162545178e10,1.6454595081007435e10,1.9050685914220955e10,8.854021666894733e8,1.2448175863072649e6,0.0,0.0,7.198031960495595e10
Region8Heilongjiang,2.757353369506844e10,2.579650147033062e10,1.68595947190521e10,5.64047056467082e8,1.1710911749770546e6,0.0,0.0,7.079484803209322e10
Region9Shanghai,5.1986241186821e10,1.2848168126707177e9,9.785369612174498e9,2.9413388754305663e9,2.4759673558715713e8,0.0,0.0,6.624536322268394e10
Region10Jiangsu,2.5563690033175046e11,1.927133445219342e10,5.0535225441521034e10,9.705149274032873e9,2.3324464858049366e8,0.0,0.0,3.353818541480783e11
Region11Zhejiang,1.2656380910576038e11,1.1678334182813015e10,5.26606739026159e10,7.476567581185029e9,1.2302959285470732e8,0.0,0.0,1.9850241436522903e11
Region12Anhui,1.2540784091871545e11,3.08368144489025e10,2.8585886381470093e10,2.8997699265162015e9,1.6667275614234522e7,0.0,0.0,1.8774697895121848e11
Region13Fujian,1.0601822948622992e11,5.609216933968357e10,4.282492948004268e10,4.346996076697315e9,868154.0837673662,0.0,0.0,2.0928319253673727e11
Region14Jiangxi,9.044451439513515e10,1.740825471713514e10,2.181304500187491e10,1.9485046547029629e9,718708.635192532,0.0,0.0,1.3161503747748335e11
Region15Shandong,1.2048765879822734e11,3.3348411255951202e10,4.7665167070602066e10,4.398494153253164e9,6.99754946945478e7,0.0,0.0,2.059697067727283e11
Region16Henan,1.0207483058104457e11,1.3148401194384415e10,1.1750504873087336e10,2.66333728993285e9,1.374360768048607e8,0.0,0.0,1.2977451001525403e11
Region17Hubei,1.0378649796483907e11,2.246184749150718e10,2.340262155673095e10,2.024421699941309e9,2.3023282626069605e7,0.0,0.0,1.516984119956446e11
Region18Hunan,1.0043261467013976e11,1.5450649144187982e11,2.7896769518132153e10,2.141479214474927e9,8.63028302210937e6,0.0,0.0,2.8498598512764874e11
Region19Guangdong,2.4045226165270856e11,1.0679642662774672e11,5.267203437344278e10,1.4367951097274532e10,1.8231349242435758e9,0.0,0.0,4.161118086754162e11
Region20Guangxi,1.4254041459972467e11,2.0884023216788635e10,6.504834437588572e10,1.3847604452119764e10,1.7534212403948795e7,0.0,0.0,2.4233792085692273e11
Region22Chongqing,4.4679220320123344e10,4.441792818612424e9,2.8185800648820732e10,1.0001627654095348e10,3.972899275895233e7,0.0,0.0,8.734817043441081e10
Region23Sichuan,1.235847490949262e11,1.3359163535255722e11,5.4036393933201e10,3.7121738528949614e9,5.9145851416221395e7,0.0,0.0,3.1498409808499554e11
Region24Guizhou,7.862251648756667e10,4.535445245061182e10,7.3503842436784e10,1.768769136566714e10,1.1568000674777725e6,0.0,0.0,2.1516965954069708e11
Region25Yunnan,1.0162047735403816e11,2.595636295922734e10,6.412466333929402e10,6.088726531134267e9,416848.69027977565,0.0,0.0,1.9779064703238406e11
Region27Shaanxi,7.522871059897514e10,1.5447199164555256e10,3.8659640466324394e10,3.0393340154955287e9,422325.70793555124,0.0,0.0,1.3237530657105826e11
Region28Gansu,3.3739545364263363e10,7.139406773083401e10,5.224161951811186e10,1.6622497929166887e9,6.270066778943514e6,0.0,0.0,1.5904375247290485e11
Region29Qinghai,7.084776789907287e9,3.4188820535538174e10,1.0711321863053446e10,5.1093465702178603e8,615171.7996724463,0.0,0.0,5.2496469017320366e10
Region30Ningxia,3.899745730385143e10,3.687366005873631e10,1.7368662254914463e10,4.35454395253328e9,9.956887027455783e7,0.0,0.0,9.769389244031003e10
Region31Xinjiang,7.190424611349165e10,9.113596425350546e10,6.930407126150854e10,9.732329036341103e9,1.4601081172640493e7,0.0,0.0,2.420912117460194e11
Region21Hainan,1.7804669338945793e10,8.857601501722502e9,8.608313831560707e9,1.519178847057e9,7.020483096758525e7,0.0,0.0,3.6859968350253586e10
Region26Tibet,1.8094455201682467e9,7.020242275040974e10,8.425772231288301e9,9.986696632826282e7,1.151507324952612e6,0.0,0.0,8.05386589755195e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,259.73153361405275,0.0,0.0,0.0,259.73153361405275
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,8.532481868485586,0.0,0.0,0.0,8.532481868485586
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,7.531690817433688,0.0,0.0,0.0,7.531690817433688
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,6.794003255337071,0.0,0.0,0.0,6.794003255337071
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,5675.223977449792,0.0,0.0,0.0,5675.223977449792
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,24.57090805656127,0.0,0.0,0.0,24.57090805656127
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,32.51227439769682,0.0,0.0,0.0,32.51227439769682
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,39.22407386929062,0.0,0.0,0.0,39.22407386929062
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,28.936095819981208,0.0,0.0,0.0,28.936095819981208
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,0.0,29.906902803623378,0.0,0.0,0.0,29.906902803623378
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,0.0,22.201145198835366,0.0,0.0,0.0,22.201145198835366
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,0.0,20.199450230865992,0.0,0.0,0.0,20.199450230865992
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,0.0,16.690842901275317,0.0,0.0,0.0,16.690842901275317
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,0.0,28.668117218753377,0.0,0.0,0.0,28.668117218753377
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,0.0,15.585106774853001,0.0,0.0,0.0,15.585106774853001
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,0.0,15.676410588313987,0.0,0.0,0.0,15.676410588313987
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,0.0,14.59697995372996,0.0,0.0,0.0,14.59697995372996
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,0.0,14.961109068900974,0.0,0.0,0.0,14.961109068900974
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,0.0,12.84822051042833,0.0,0.0,0.0,12.84822051042833
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,0.0,13.846691532010457,0.0,0.0,0.0,13.846691532010457
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,0.0,12.344827699708729,0.0,0.0,0.0,12.344827699708729
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,0.0,14.07921180713078,0.0,0.0,0.0,14.07921180713078
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,0.0,12.588311536112045,0.0,0.0,0.0,12.588311536112045
aluminum_Region1Beijing_aluminum_Region25Yunnan,0.0,0.0,0.0,12.72185810459532,0.0,0.0,0.0,12.72185810459532
aluminum_Region1Beijing_aluminum_Region27Shaanxi,0.0,0.0,0.0,12.978807274910885,0.0,0.0,0.0,12.978807274910885
aluminum_Region1Beijing_aluminum_Region28Gansu,0.0,0.0,0.0,14.054660016813,0.0,0.0,0.0,14.054660016813
aluminum_Region1Beijing_aluminum_Region29Qinghai,0.0,0.0,0.0,16.805827140290287,0.0,0.0,0.0,16.805827140290287
aluminum_Region1Beijing_aluminum_Region30Ningxia,0.0,0.0,0.0,18.600119168763488,0.0,0.0,0.0,18.600119168763488
