zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,1134.0429590948838,0.0,0.0,0.0,0.0,1134.0429590948838
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,665.0694169405009,0.0,0.0,0.0,0.0,665.0694169405009
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,721.9322489594347,0.0,0.0,0.0,0.0,721.9322489594347
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,620.5434925911864,0.0,0.0,0.0,0.0,620.5434925911864
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,700.4682001218569,0.0,0.0,0.0,0.0,700.4682001218569
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,543.1960098971656,0.0,0.0,0.0,0.0,543.1960098971656
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,539.4527335892058,0.0,0.0,0.0,0.0,539.4527335892058
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,456.1831272019999,0.0,0.0,0.0,0.0,456.1831272019999
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,500.93875432179266,0.0,0.0,0.0,0.0,500.93875432179266
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,442.1602905732975,0.0,0.0,0.0,0.0,442.1602905732975
aluminum_Region1Beijing_aluminum_Region25Yunnan,0.0,0.0,584.2676260060169,0.0,0.0,0.0,0.0,584.2676260060169
aluminum_Region1Beijing_aluminum_Region27Shaanxi,0.0,0.0,425.0678885066762,0.0,0.0,0.0,0.0,425.0678885066762
aluminum_Region1Beijing_aluminum_Region28Gansu,0.0,0.0,414.37796220585375,0.0,0.0,0.0,0.0,414.37796220585375
aluminum_Region1Beijing_aluminum_Region29Qinghai,0.0,0.0,480.16928631774755,0.0,0.0,0.0,0.0,480.16928631774755
aluminum_Region1Beijing_aluminum_Region30Ningxia,0.0,0.0,520.4758160848999,0.0,0.0,0.0,0.0,520.4758160848999
aluminum_Region1Beijing_aluminum_Region31Xinjiang,0.0,0.0,695.6415690335383,0.0,0.0,0.0,0.0,695.6415690335383
aluminum_Region2Tianjin_aluminum_Region1Beijing,0.0,0.0,327.0882503162938,0.0,0.0,0.0,0.0,327.0882503162938
aluminum_Region2Tianjin_aluminum_Region3Hebei,0.0,0.0,314.52910222851784,0.0,0.0,0.0,0.0,314.52910222851784
aluminum_Region2Tianjin_aluminum_Region4Shanxi,0.0,0.0,307.8830840780904,0.0,0.0,0.0,0.0,307.8830840780904
aluminum_Region2Tianjin_aluminum_Region5Innermongolia,0.0,0.0,281.18070302177716,0.0,0.0,0.0,0.0,281.18070302177716
aluminum_Region2Tianjin_aluminum_Region6Liaoning,0.0,0.0,1373.6963669500442,0.0,0.0,0.0,0.0,1373.6963669500442
aluminum_Region2Tianjin_aluminum_Region7Jilin,0.0,0.0,573.0330359029863,0.0,0.0,0.0,0.0,573.0330359029863
aluminum_Region2Tianjin_aluminum_Region8Heilongjiang,0.0,0.0,726.3054654213267,0.0,0.0,0.0,0.0,726.3054654213267
aluminum_Region2Tianjin_aluminum_Region9Shanghai,0.0,0.0,894.0801416711801,0.0,0.0,0.0,0.0,894.0801416711801
aluminum_Region2Tianjin_aluminum_Region10Jiangsu,0.0,0.0,1056.220929401979,0.0,0.0,0.0,0.0,1056.220929401979
aluminum_Region2Tianjin_aluminum_Region11Zhejiang,0.0,0.0,797.9340462690682,0.0,0.0,0.0,0.0,797.9340462690682
aluminum_Region2Tianjin_aluminum_Region12Anhui,0.0,0.0,928.9186891601936,0.0,0.0,0.0,0.0,928.9186891601936
aluminum_Region2Tianjin_aluminum_Region13Fujian,0.0,0.0,549.7031970030025,0.0,0.0,0.0,0.0,549.7031970030025
aluminum_Region2Tianjin_aluminum_Region14Jiangxi,0.0,0.0,697.0530349343936,0.0,0.0,0.0,0.0,697.0530349343936
aluminum_Region2Tianjin_aluminum_Region15Shandong,0.0,0.0,650.338902883825,0.0,0.0,0.0,0.0,650.338902883825
aluminum_Region2Tianjin_aluminum_Region16Henan,0.0,0.0,595.8918474583664,0.0,0.0,0.0,0.0,595.8918474583664
aluminum_Region2Tianjin_aluminum_Region17Hubei,0.0,0.0,665.6804348759455,0.0,0.0,0.0,0.0,665.6804348759455
aluminum_Region2Tianjin_aluminum_Region18Hunan,0.0,0.0,584.9323153137069,0.0,0.0,0.0,0.0,584.9323153137069
aluminum_Region2Tianjin_aluminum_Region19Guangdong,0.0,0.0,668.1447414726132,0.0,0.0,0.0,0.0,668.1447414726132
aluminum_Region2Tianjin_aluminum_Region20Guangxi,0.0,0.0,522.2498701999061,0.0,0.0,0.0,0.0,522.2498701999061
aluminum_Region2Tianjin_aluminum_Region21Hainan,0.0,0.0,520.259742716419,0.0,0.0,0.0,0.0,520.259742716419
aluminum_Region2Tianjin_aluminum_Region22Chongqing,0.0,0.0,440.0841686738815,0.0,0.0,0.0,0.0,440.0841686738815
aluminum_Region2Tianjin_aluminum_Region23Sichuan,0.0,0.0,480.5802339071094,0.0,0.0,0.0,0.0,480.5802339071094
aluminum_Region2Tianjin_aluminum_Region24Guizhou,0.0,0.0,425.35049686521154,0.0,0.0,0.0,0.0,425.35049686521154
aluminum_Region2Tianjin_aluminum_Region25Yunnan,0.0,0.0,565.3542378427287,0.0,0.0,0.0,0.0,565.3542378427287
aluminum_Region2Tianjin_aluminum_Region27Shaanxi,0.0,0.0,400.2327940272843,0.0,0.0,0.0,0.0,400.2327940272843
aluminum_Region2Tianjin_aluminum_Region28Gansu,0.0,0.0,397.8719167643025,0.0,0.0,0.0,0.0,397.8719167643025
aluminum_Region2Tianjin_aluminum_Region29Qinghai,0.0,0.0,458.92019451344436,0.0,0.0,0.0,0.0,458.92019451344436
aluminum_Region2Tianjin_aluminum_Region30Ningxia,0.0,0.0,483.07739466823307,0.0,0.0,0.0,0.0,483.07739466823307
aluminum_Region2Tianjin_aluminum_Region31Xinjiang,0.0,0.0,656.9450168326221,0.0,0.0,0.0,0.0,656.9450168326221
aluminum_Region3Hebei_aluminum_Region1Beijing,0.0,0.0,1145.4415003790953,0.0,0.0,0.0,0.0,1145.4415003790953
aluminum_Region3Hebei_aluminum_Region2Tianjin,0.0,0.0,3812.982097310037,0.0,0.0,0.0,0.0,3812.982097310037
aluminum_Region3Hebei_aluminum_Region4Shanxi,0.0,0.0,301.7042804084324,0.0,0.0,0.0,0.0,301.7042804084324
aluminum_Region3Hebei_aluminum_Region5Innermongolia,0.0,0.0,352.6253763682215,0.0,0.0,0.0,0.0,352.6253763682215
aluminum_Region3Hebei_aluminum_Region6Liaoning,0.0,0.0,2833.778930897685,0.0,0.0,0.0,0.0,2833.778930897685
aluminum_Region3Hebei_aluminum_Region7Jilin,0.0,0.0,797.8276952336007,0.0,0.0,0.0,0.0,797.8276952336007
aluminum_Region3Hebei_aluminum_Region8Heilongjiang,0.0,0.0,956.9992246623957,0.0,0.0,0.0,0.0,956.9992246623957
aluminum_Region3Hebei_aluminum_Region9Shanghai,0.0,0.0,1408.6162450103986,0.0,0.0,0.0,0.0,1408.6162450103986
aluminum_Region3Hebei_aluminum_Region10Jiangsu,0.0,0.0,8408.360688414388,0.0,0.0,0.0,0.0,8408.360688414388
aluminum_Region3Hebei_aluminum_Region11Zhejiang,0.0,0.0,1087.7515839079103,0.0,0.0,0.0,0.0,1087.7515839079103
aluminum_Region3Hebei_aluminum_Region12Anhui,0.0,0.0,1778.205857880298,0.0,0.0,0.0,0.0,1778.205857880298
aluminum_Region3Hebei_aluminum_Region13Fujian,0.0,0.0,630.480627867627,0.0,0.0,0.0,0.0,630.480627867627
aluminum_Region3Hebei_aluminum_Region14Jiangxi,0.0,0.0,895.749522626234,0.0,0.0,0.0,0.0,895.749522626234
aluminum_Region3Hebei_aluminum_Region15Shandong,0.0,0.0,9653.7079237211,0.0,0.0,0.0,0.0,9653.7079237211
aluminum_Region3Hebei_aluminum_Region16Henan,0.0,0.0,1397.1554864651423,0.0,0.0,0.0,0.0,1397.1554864651423
aluminum_Region3Hebei_aluminum_Region17Hubei,0.0,0.0,907.424741251776,0.0,0.0,0.0,0.0,907.424741251776
aluminum_Region3Hebei_aluminum_Region18Hunan,0.0,0.0,679.1575374763029,0.0,0.0,0.0,0.0,679.1575374763029
