type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Steelmaking,2.679133016869264e11,1.446844165950377e9,5.39617309220762e10,0.0,0.0,0.0,0.0,3.23321876774953e11
AluminaPlant{NaturalGas},2.127910815819615e10,831.9780132592963,4.1889029129525925e10,1.7952441055511097e10,0.0,0.0,0.0,8.112057917521118e10
OneWayTransmissionLink{Aluminum},0.0,0.0,0.0,9.28050008107447e8,0.0,0.0,0.0,9.28050008107447e8
AluminumRefining,3.181295288415005e11,1.5381254360821757e8,6.813715311406019e9,1.748009993746131e10,0.0,0.0,0.0,3.42577156633976e11
OneWayTransmissionLink{AluminumScrap},2.533837136775502e10,0.0,0.0,3.128412051598461e8,0.0,0.0,0.0,2.5651212572914867e10
AluminumSmelting,1.6099239687086475e10,390.37704984766793,1.1108557439090454e10,2.957489957331445e9,0.0,0.0,0.0,3.016528747388542e10
ThermalAmmonia{Coal},3.4729765039038124e10,2617.674754430083,6.354557924280324e9,0.0,0.0,0.0,0.0,4.10843255809932e10
ThermalAmmoniaCCS{Coal},165630.68835373112,2379.940604084162,82043.68605238858,0.0,0.0,0.0,0.0,250054.31501020386
ThermalAmmonia{CokingOvenGas},12548.277309119572,0.0,29301.798478692745,0.0,0.0,0.0,0.0,41850.07578781232
ThermalAmmonia{NaturalGas},2.660573630987121e9,3586.9615977738495,2.37508218349109e8,0.0,0.0,0.0,0.0,2.898085436297828e9
ThermalAmmoniaCCS{NaturalGas},164205.1421975148,7147.097594438743,60166.40497651077,0.0,0.0,0.0,0.0,231518.6447684643
SyntheticAmmonia,0.0,19260.632457692427,52578.70634304049,0.0,0.0,0.0,0.0,71839.33880073292
OneWayTransmissionLink{Cement},0.0,0.0,0.0,5936.273076034917,0.0,0.0,0.0,5936.273076034917
OneWayTransmissionLink{CrudeSteel},0.0,0.0,0.0,1.99718248773248e10,0.0,0.0,0.0,1.99718248773248e10
OneWayTransmissionLink{DRI},0.0,0.0,0.0,1.5499481266175208e6,0.0,0.0,0.0,1.5499481266175208e6
DRIMaking,2.319662677245906e9,2.048287858869714e9,5.0810589762253267e8,0.0,0.0,0.0,0.0,4.8760564337381525e9
ThermalMethanol{Coal},4.404110541733197e10,4891.949542892889,6.310600709526487e9,0.0,0.0,0.0,0.0,5.0351711018808e10
ThermalMethanolCCS{Coal},483955.4035222992,4817.603292740176,129951.65268521018,0.0,0.0,0.0,0.0,618724.6595002495
ThermalMethanol{CokingOvenGas},40958.65737812747,0.0,97464.0406527918,0.0,0.0,0.0,0.0,138422.69803091927
ThermalMethanol{NaturalGas},4.290433002600312e9,0.0,3.5232130916557544e8,0.0,0.0,0.0,0.0,4.642754311765887e9
ThermalMethanolCCS{NaturalGas},2.5498290486196945e6,18870.08889042792,304057.43458543456,0.0,0.0,0.0,0.0,2.8727565720955567e6
SyntheticMethanol,0.0,4.104379597194319e7,1.876997246116001e7,0.0,0.0,0.0,0.0,5.9813768433103204e7
OneWayTransmissionLink{SteelScrap},5.741487039420356e8,0.0,0.0,2.533868922516502e7,0.0,0.0,0.0,5.994873931672006e8
CementPlant{Coal},8.562945701557076e10,307.6442991907331,2.8946007148801904e7,4.281870566729371e10,0.0,0.0,0.0,1.2847710899765756e11
ThermalPower{Coal},1.4257062871757837e11,607.2551984166457,3.0793769996283142e10,2.7389648455409668e10,145923.34404736524,0.0,0.0,2.0075419369987042e11
ThermalPower{NaturalGas},1.1076398727697505e11,1.872059091393522e9,7.20484060464967e9,8.2899600835057125e9,1.3839390298839211e9,0.0,0.0,1.2951478608640788e11
ThermalPowerCCS{Coal},1.124726530795048e6,482421.7184365367,180001.46239807908,278304.9491484892,98811.82058728435,0.0,0.0,2.164266481365437e6
ThermalPowerCCS{NaturalGas},684551.1555610041,112708.84768178812,105884.11159181519,84177.55156150158,63954.11322311038,0.0,0.0,1.0512757796192192e6
ThermalPower{Uranium},1.1815988025854515e10,0.0,7.337728959001817e9,2.956190010245087e9,0.0,0.0,0.0,2.2109906995101418e10
BECCSElectricity,2.751640675572251e11,1.0759474809269714e11,1.922419390593778e10,0.0,0.0,0.0,0.0,4.0198300955586005e11
HydroRes,0.0,0.0,5.358422938552188e10,0.0,0.0,0.0,0.0,5.358422938552188e10
VRE{Generic},0.0,3.341414341972127e11,2.2657002778060492e11,0.0,0.0,0.0,0.0,5.607114619778176e11
Electrolyzer,0.0,5.133724955282864e9,1.1113266557111232e9,0.0,0.0,0.0,0.0,6.245051610993987e9
ThermalHydrogen{NaturalGas},1.712763774201502e10,3.342591329333725e8,1.7588872695619805e9,1.0178225414632115e9,7.17474850015106e6,0.0,0.0,2.024578143447374e10
ThermalHydrogenCCS{NaturalGas},934987.7459819023,218323.86882372142,201016.65474123627,151980.19069677618,1598.0420597645161,0.0,0.0,1.5079065023034008e6
ThermalHydrogen{Coal},1.4566698520253246e9,868.0551382184452,1.101079911359634e9,3.987984122152118e8,522791.0507343675,0.0,0.0,2.9570718347060432e9
ThermalHydrogenCCS{Coal},444739.1615510621,192448.97976524528,279420.13066919596,114779.24645258978,815.4972190443782,0.0,0.0,1.0322030156571375e6
OneWayTransmissionLink{Electricity},0.0,4.249164607852765e9,7.01108353021939e9,0.0,0.0,0.0,0.0,1.1260248138072155e10
Battery,0.0,1.3970550676860558e10,1.1768829915900763e10,1.4551182096837342e8,0.0,0.0,0.0,2.5884892413729694e10
GasStorage{Hydrogen},0.0,2.2978094758429375e7,5.525110692059822e6,0.0,0.0,0.0,0.0,2.8503205450489197e7
TransmissionLink{Electricity},0.0,3.034732943241912e9,5.392798703176691e9,0.0,0.0,0.0,0.0,8.427531646418603e9
CO2Injection,0.0,1.4515800666867422e10,2.6008921046209145e9,0.0,0.0,0.0,0.0,1.7116692771488337e10
OneWayTransmissionLink{CO2Captured},0.0,141314.25467593817,219045.38377437598,0.0,0.0,0.0,0.0,360359.6384503142
Node{Electricity},0.0,0.0,0.0,0.0,0.0,374754.41005279485,0.0,374754.41005279485
Node{Hydrogen},0.0,0.0,0.0,0.0,0.0,92209.97383671248,0.0,92209.97383671248
Node{CO2},0.0,0.0,0.0,0.0,0.0,0.0,9087.448963939385,9087.448963939385
Total,1.3819102805316655e12,4.8856065461842865e11,5.0305079760536127e11,1.426469078475597e11,1.391947672251943e9,466964.3838895073,9087.448963939385,2.5175610643270996e12
