zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,2.7169599786268696e10,1.139227959028759e10,5.865488981804767e9,6.258442378897824e8,2.796344232476421e8,0.0,0.0,4.533284701949848e10
Region2Tianjin,1.722902145944798e10,1.2605197106845604e10,3.1756765197058744e9,1.3105025827729664e9,3.0402640466986734e8,0.0,0.0,3.462442407344229e10
Region3Hebei,1.3019016843992236e11,3.9969748222610345e9,2.4849722490780933e10,7.945169559428333e9,2.9939338554126084e8,0.0,0.0,1.6728142869793393e11
Region4Shanxi,1.2945335354736224e11,1.437181227623591e10,6.357159762193721e10,3.2584960645247036e10,2.871136529828852e8,0.0,0.0,2.4026883774376526e11
Region5Innermongolia,1.0118612925348254e11,3.044710831351408e11,3.0270484658695885e10,2.433888407424045e10,2.746323912173022e8,0.0,0.0,4.60541213512777e11
Region6Liaoning,4.569556187725542e10,4.941142392414244e9,1.0060715825807812e10,2.2203367270344644e9,2.915647815201317e8,0.0,0.0,6.3209321604032074e10
Region7Jilin,1.2852863004485495e10,7.919588885601534e10,7.49063115090724e9,6.111060161185609e8,2.840399126082619e8,0.0,0.0,1.0043452894013489e11
Region8Heilongjiang,1.8043430358610603e10,3.1043126443197315e10,4.739972038455995e9,1.2917688140648522e9,2.9075484389698553e8,0.0,0.0,5.540905249822575e10
Region9Shanghai,3.1445566907800545e10,1.6888874437607407e10,4.7716256601896105e9,2.853826029830254e9,2.986910313172843e8,0.0,0.0,5.62585840667451e10
Region10Jiangsu,1.249716183957473e11,3.929075326361892e10,2.053429916409012e10,8.17398753095206e9,3.146852214200281e8,0.0,0.0,1.932853435758284e11
Region11Zhejiang,8.104544619685216e10,3.836437673665353e9,1.0192814158902071e10,8.2749929182796135e9,3.019909667736926e8,0.0,0.0,1.036516819144729e11
Region12Anhui,3.8088944137618904e10,3.072814210379421e10,7.519505035307336e9,1.6003031360750396e9,3.0008876726021236e8,0.0,0.0,7.823698318005571e10
Region13Fujian,5.072757695963685e10,4.371171965502671e9,8.82444664414703e9,4.19502616417469e9,3.038405631564092e8,0.0,0.0,6.8422062296617645e10
Region14Jiangxi,2.4582952858747326e10,2.51169533357114e10,4.993840436577886e9,9.589093695788343e8,2.842909796697321e8,0.0,0.0,5.593694698028518e10
Region15Shandong,8.356174488302356e10,2.4484810577393805e11,5.538699808316001e10,1.5472244651013159e10,3.052022807695117e8,0.0,0.0,3.9957429567190436e11
Region16Henan,5.17194317995499e10,8.544331788796875e9,2.2291740495727062e10,7.356494398504943e9,3.0142182834883153e8,0.0,0.0,9.021342031092761e10
Region17Hubei,2.824340955458019e10,3.8750363277803984e9,1.0257878389881208e10,9.806478718226947e8,2.9444107910857105e8,0.0,0.0,4.3651413223173065e10
Region18Hunan,2.368652831784129e10,3.7480108333152785e9,5.52414259870836e9,9.536287811051865e8,2.867897768173509e8,0.0,0.0,3.4199100307787464e10
Region19Guangdong,1.0180307698495189e11,1.1138399471181172e11,1.9094185710041622e10,7.609269519144591e9,3.152908110368726e8,0.0,0.0,2.402058177369867e11
Region20Guangxi,4.6936404240462555e10,4.725079442039475e9,2.4062673703246265e10,7.262819059020987e9,2.846091720675905e8,0.0,0.0,8.327158561683687e10
Region22Chongqing,2.1808126399499294e10,6.733063286900937e9,1.5616531373245108e10,5.592223588623278e9,2.9935482731379193e8,0.0,0.0,5.0049299475582405e10
Region23Sichuan,1.9310847755214474e10,4.498477191098136e9,1.628270303107025e10,8.668887697538608e8,3.012228515216734e8,0.0,0.0,4.1260139598658394e10
Region24Guizhou,5.502497263965084e10,1.6293108959754617e11,2.902433163158694e10,1.0615284960743235e10,2.923011014919311e8,0.0,0.0,2.5788797993101913e11
Region25Yunnan,2.8515129831925343e10,3.7720562077062645e10,2.1227591706089314e10,3.863783934183821e9,2.789117801050188e8,0.0,0.0,9.160597932936615e10
Region27Shaanxi,5.039615303364904e10,9.162583227390901e10,1.0549547979644272e10,6.670091097137363e9,2.916880902304642e8,0.0,0.0,1.5953331247457016e11
Region28Gansu,1.3837865944685343e10,5.9175737994592674e10,6.696688040525119e9,1.2241077818082595e9,2.934032726872014e8,0.0,0.0,8.122780303429858e10
Region29Qinghai,6.596154576093394e9,2.2159666840678734e10,5.115447765803433e9,8.282811570718107e8,2.8683918323603064e8,0.0,0.0,3.49863895228834e10
Region30Ningxia,3.2146482658876675e10,9.572952995721393e10,8.704115685607853e9,5.050056419438998e9,2.6667462665306267e8,0.0,0.0,1.4189685934779053e11
Region31Xinjiang,5.319482425170178e10,3.2375714666334753e11,2.5819108306560524e10,1.2035002002965254e10,2.781548787838665e8,0.0,0.0,4.15084236103359e11
Region21Hainan,1.0526743150745224e10,3.2333353269658348e10,3.0581244026929073e9,1.1209008519000876e9,3.060171345962941e8,0.0,0.0,4.734513880959286e10
Region26Tibet,3.3667953652157497e9,4.281586167919406e10,1.8861055290902402e9,3.9495416633203346e8,2.098810685659358e8,0.0,0.0,4.867359780839802e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,156695.6438978977,0.0,0.0,0.0,156695.6438978977
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,106332.00116399923,0.0,0.0,0.0,106332.00116399923
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,98147.41058117367,0.0,0.0,0.0,98147.41058117367
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,113997.1867378533,0.0,0.0,0.0,113997.1867378533
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,7.120756778316467e6,0.0,0.0,0.0,7.120756778316467e6
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,4.405712796719139e6,0.0,0.0,0.0,4.405712796719139e6
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,1.0232350409853226e6,0.0,0.0,0.0,1.0232350409853226e6
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,388098.25154526846,0.0,0.0,0.0,388098.25154526846
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,360003.8655895514,0.0,0.0,0.0,360003.8655895514
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,0.0,432806.0119301455,0.0,0.0,0.0,432806.0119301455
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,0.0,364686.29839510686,0.0,0.0,0.0,364686.29839510686
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,0.0,595549.6278183862,0.0,0.0,0.0,595549.6278183862
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,0.0,422822.29258797184,0.0,0.0,0.0,422822.29258797184
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,0.0,121479.2429536191,0.0,0.0,0.0,121479.2429536191
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,0.0,174074.32172208844,0.0,0.0,0.0,174074.32172208844
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,0.0,317365.9708052968,0.0,0.0,0.0,317365.9708052968
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,0.0,381925.73690404516,0.0,0.0,0.0,381925.73690404516
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,0.0,325036.6067493019,0.0,0.0,0.0,325036.6067493019
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,0.0,222994.31444193996,0.0,0.0,0.0,222994.31444193996
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,0.0,270606.1716043456,0.0,0.0,0.0,270606.1716043456
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,0.0,258779.65454881825,0.0,0.0,0.0,258779.65454881825
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,0.0,352896.38415406673,0.0,0.0,0.0,352896.38415406673
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,0.0,258101.62925873385,0.0,0.0,0.0,258101.62925873385
aluminum_Region1Beijing_aluminum_Region25Yunnan,0.0,0.0,0.0,329065.9944603129,0.0,0.0,0.0,329065.9944603129
aluminum_Region1Beijing_aluminum_Region27Shaanxi,0.0,0.0,0.0,214141.7185858133,0.0,0.0,0.0,214141.7185858133
aluminum_Region1Beijing_aluminum_Region28Gansu,0.0,0.0,0.0,292917.4366230435,0.0,0.0,0.0,292917.4366230435
aluminum_Region1Beijing_aluminum_Region29Qinghai,0.0,0.0,0.0,328791.940734787,0.0,0.0,0.0,328791.940734787
aluminum_Region1Beijing_aluminum_Region30Ningxia,0.0,0.0,0.0,236512.17187087552,0.0,0.0,0.0,236512.17187087552
aluminum_Region1Beijing_aluminum_Region31Xinjiang,0.0,0.0,0.0,269071.33513366064,0.0,0.0,0.0,269071.33513366064
aluminum_Region2Tianjin_aluminum_Region1Beijing,0.0,0.0,0.0,129311.78831067946,0.0,0.0,0.0,129311.78831067946
aluminum_Region2Tianjin_aluminum_Region3Hebei,0.0,0.0,0.0,104966.920052256,0.0,0.0,0.0,104966.920052256
aluminum_Region2Tianjin_aluminum_Region4Shanxi,0.0,0.0,0.0,97844.31930574088,0.0,0.0,0.0,97844.31930574088
aluminum_Region2Tianjin_aluminum_Region5Innermongolia,0.0,0.0,0.0,122055.36216040072,0.0,0.0,0.0,122055.36216040072
aluminum_Region2Tianjin_aluminum_Region6Liaoning,0.0,0.0,0.0,1.6655328842731869e7,0.0,0.0,0.0,1.6655328842731869e7
aluminum_Region2Tianjin_aluminum_Region7Jilin,0.0,0.0,0.0,3.6514792243799893e6,0.0,0.0,0.0,3.6514792243799893e6
aluminum_Region2Tianjin_aluminum_Region8Heilongjiang,0.0,0.0,0.0,981550.4208504143,0.0,0.0,0.0,981550.4208504143
aluminum_Region2Tianjin_aluminum_Region9Shanghai,0.0,0.0,0.0,425340.65521112323,0.0,0.0,0.0,425340.65521112323
aluminum_Region2Tianjin_aluminum_Region10Jiangsu,0.0,0.0,0.0,387781.5738393741,0.0,0.0,0.0,387781.5738393741
aluminum_Region2Tianjin_aluminum_Region11Zhejiang,0.0,0.0,0.0,485550.72685922775,0.0,0.0,0.0,485550.72685922775
aluminum_Region2Tianjin_aluminum_Region12Anhui,0.0,0.0,0.0,382023.013081583,0.0,0.0,0.0,382023.013081583
aluminum_Region2Tianjin_aluminum_Region13Fujian,0.0,0.0,0.0,682647.7726667665,0.0,0.0,0.0,682647.7726667665
aluminum_Region2Tianjin_aluminum_Region14Jiangxi,0.0,0.0,0.0,440321.3427566915,0.0,0.0,0.0,440321.3427566915
aluminum_Region2Tianjin_aluminum_Region15Shandong,0.0,0.0,0.0,125213.24427154931,0.0,0.0,0.0,125213.24427154931
aluminum_Region2Tianjin_aluminum_Region16Henan,0.0,0.0,0.0,169191.23760623802,0.0,0.0,0.0,169191.23760623802
aluminum_Region2Tianjin_aluminum_Region17Hubei,0.0,0.0,0.0,314829.0776734847,0.0,0.0,0.0,314829.0776734847
aluminum_Region2Tianjin_aluminum_Region18Hunan,0.0,0.0,0.0,380611.21463534754,0.0,0.0,0.0,380611.21463534754
aluminum_Region2Tianjin_aluminum_Region19Guangdong,0.0,0.0,0.0,324271.1137038114,0.0,0.0,0.0,324271.1137038114
aluminum_Region2Tianjin_aluminum_Region20Guangxi,0.0,0.0,0.0,221674.67597077688,0.0,0.0,0.0,221674.67597077688
aluminum_Region2Tianjin_aluminum_Region21Hainan,0.0,0.0,0.0,269561.19295508624,0.0,0.0,0.0,269561.19295508624
aluminum_Region2Tianjin_aluminum_Region22Chongqing,0.0,0.0,0.0,254774.18430036737,0.0,0.0,0.0,254774.18430036737
aluminum_Region2Tianjin_aluminum_Region23Sichuan,0.0,0.0,0.0,345708.88269309414,0.0,0.0,0.0,345708.88269309414
aluminum_Region2Tianjin_aluminum_Region24Guizhou,0.0,0.0,0.0,256765.75333179673,0.0,0.0,0.0,256765.75333179673
aluminum_Region2Tianjin_aluminum_Region25Yunnan,0.0,0.0,0.0,324865.9141753852,0.0,0.0,0.0,324865.9141753852
aluminum_Region2Tianjin_aluminum_Region27Shaanxi,0.0,0.0,0.0,210690.50402230868,0.0,0.0,0.0,210690.50402230868
aluminum_Region2Tianjin_aluminum_Region28Gansu,0.0,0.0,0.0,283976.74293710996,0.0,0.0,0.0,283976.74293710996
aluminum_Region2Tianjin_aluminum_Region29Qinghai,0.0,0.0,0.0,317877.57729236083,0.0,0.0,0.0,317877.57729236083
aluminum_Region2Tianjin_aluminum_Region30Ningxia,0.0,0.0,0.0,230609.50070337846,0.0,0.0,0.0,230609.50070337846
