type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
ThermalHydrogenCCS{Coal},5.71384896587018e9,1.2072927172422721e9,3.8227163008769374e9,1.4661626140501807e9,1.4614780715047428e7,0.0,0.0,1.2224635378754618e10
OneWayTransmissionLink{Electricity},0.0,3.5205736847016253e9,7.042737574383968e9,0.0,0.0,0.0,0.0,1.0563311259085594e10
Battery,0.0,2.4014675356982517e10,1.5022992389845278e10,2.4593453006681e8,0.0,0.0,0.0,3.928360227689461e10
GasStorage{Hydrogen},0.0,2.047368694416694e9,1.4351498716216464e9,0.0,0.0,0.0,0.0,3.4825185660383406e9
TransmissionLink{Electricity},0.0,3.835848669523277e9,5.729700278419135e9,0.0,0.0,0.0,0.0,9.565548947942411e9
CO2Injection,0.0,1.4171654056594269e10,3.893274166488861e9,0.0,0.0,0.0,0.0,1.806492822308313e10
OneWayTransmissionLink{CO2Captured},0.0,787121.0138700411,1.0834870033869287e6,0.0,0.0,0.0,0.0,1.8706080172569698e6
Node{Electricity},0.0,0.0,0.0,0.0,0.0,6.228764779583842e9,0.0,6.228764779583842e9
Node{Hydrogen},0.0,0.0,0.0,0.0,0.0,1.3603381961637075e9,0.0,1.3603381961637075e9
Node{CO2},0.0,0.0,0.0,0.0,0.0,0.0,4.99014834267767e8,4.99014834267767e8
Total,3.3256229805656396e12,5.83640086370311e11,5.351337185837712e11,2.4622964930242923e11,1.0324757471515224e10,7.58910297574755e9,4.99014834267767e8,4.709039310103682e12
