type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Steelmaking,6.61869945817354e11,2.1530370047301297e9,1.3299565141446391e11,0.0,0.0,0.0,0.0,7.97018634236548e11
AluminaPlant{NaturalGas},5.2009281151261314e10,5.255155539439087e7,1.0245153097486092e11,4.390779898922607e10,0.0,0.0,0.0,1.984211626707427e11
OneWayTransmissionLink{Aluminum},0.0,0.0,0.0,1.7304631880394702e9,0.0,0.0,0.0,1.7304631880394702e9
AluminumRefining,7.780774248967507e11,6.331243671502005e8,1.6664904018135746e10,4.2752620908240204e10,0.0,0.0,0.0,8.381280741902769e11
OneWayTransmissionLink{AluminumScrap},4.230596667602988e12,0.0,0.0,7.732001092472617e10,0.0,0.0,0.0,4.307916678527714e12
AluminumSmelting,3.937526812505328e10,2.4988036485056493e7,2.7169135006726707e10,7.233382588898685e9,3.66656548582794e9,0.0,0.0,7.746933924299167e10
ThermalAmmonia{Coal},19805.19225527743,5642.797128131124,4200.805830188405,0.0,0.0,0.0,0.0,29648.795213596957
ThermalAmmoniaCCS{Coal},32508.82692619529,15498.401961612923,8297.793957828899,0.0,0.0,0.0,0.0,56305.02284563711
ThermalAmmonia{CokingOvenGas},76846.72697646367,0.0,501.1712622659799,0.0,0.0,0.0,0.0,77347.89823872966
ThermalAmmonia{NaturalGas},28758.03011071885,3691.307226060821,2732.2274165110643,0.0,0.0,0.0,0.0,35181.56475329073
ThermalAmmoniaCCS{NaturalGas},50978.167627333045,9330.828003385535,5064.091422825087,0.0,0.0,0.0,0.0,65373.08705354366
SyntheticAmmonia,0.0,2.4538422273889723e9,7.010550677940173e9,0.0,0.0,0.0,0.0,9.464392905329145e9
OneWayTransmissionLink{Cement},0.0,0.0,0.0,3.6756876329524153e8,0.0,0.0,0.0,3.6756876329524153e8
OneWayTransmissionLink{CrudeSteel},0.0,0.0,0.0,5.522425943991663e10,0.0,0.0,0.0,5.522425943991663e10
OneWayTransmissionLink{DRI},0.0,0.0,0.0,7.67748578068001e10,0.0,0.0,0.0,7.67748578068001e10
DRIMaking,96.740517088514,149.1901810841717,44.775676167379686,0.0,0.0,0.0,0.0,290.7063743400654
ThermalMethanol{Coal},8.458323286073604e10,7.894826593193794e8,1.3870457231668959e10,0.0,0.0,0.0,0.0,9.924317275172438e10
ThermalMethanolCCS{Coal},7.998948081175272e9,5.1460154707809246e8,3.558336471476537e9,0.0,0.0,0.0,0.0,1.2071886099729902e10
ThermalMethanol{CokingOvenGas},1.5562891255259213e9,0.0,1.2490346185224206e9,0.0,0.0,0.0,0.0,2.8053237440483418e9
ThermalMethanol{NaturalGas},7.384584761093354e9,0.0,1.2286434204379375e9,0.0,0.0,0.0,0.0,8.613228181531292e9
ThermalMethanolCCS{NaturalGas},9.40955851614809e9,1.0447347689547174e9,2.9207712379575424e9,0.0,0.0,0.0,0.0,1.337506452306035e10
SyntheticMethanol,0.0,8.067096580623777e8,2.8079455761118712e9,0.0,0.0,0.0,0.0,3.6146552341742487e9
OneWayTransmissionLink{SteelScrap},5.899458109493853e11,0.0,0.0,7.5368212368855e10,0.0,0.0,0.0,6.653140233182402e11
CementPlant{Coal},2.0942813387745563e11,1.0441170685765436e7,7.079577221943054e7,1.0472543993958194e11,0.0,0.0,0.0,3.1423481075994275e11
ThermalPower{Coal},2.988107315606171e11,1.9670931118241746e7,7.058309633302083e10,5.353061524587373e10,6.0903710087908745e9,0.0,0.0,4.290344850794208e11
