zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,2.093750547186822e10,2.266844226764351e9,4.498121276780758e9,8.411246068880883e8,3.362791568199195e8,0.0,0.0,2.8879874739121338e10
Region2Tianjin,8.905817293843391e9,1.034941888402484e10,2.841109507748527e9,8.292222256394199e8,3.309734463551684e8,0.0,0.0,2.3256541357611347e10
Region3Hebei,9.620498197474493e10,2.4722839909945377e10,3.4246915323693398e10,2.551404679873036e9,3.201272833046442e8,0.0,0.0,1.580462691715614e11
Region4Shanxi,4.8038652240237686e10,8.165752269368312e9,2.0900680101784653e10,6.662266573345453e9,3.118444482414933e8,0.0,0.0,8.407919563297762e10
Region5Innermongolia,5.1008661040370834e10,7.916196897929404e10,4.266072131772231e10,1.0399567452868553e10,3.1807943407731485e8,0.0,0.0,1.8354899822433304e11
Region6Liaoning,2.331383396460267e10,4.173479192168254e10,1.2616855428451807e10,9.2221203234729e8,2.9068542048421043e8,0.0,0.0,7.887837876756851e10
Region7Jilin,2.180956142929718e10,5.092341602674422e9,8.69646500976201e9,1.058358318211182e9,2.8132201831544286e8,0.0,0.0,3.693804837826024e10
Region8Heilongjiang,1.3639077615731667e10,1.3015716597839901e10,8.563116470268107e9,7.178578382741822e8,2.862286484958457e8,0.0,0.0,3.62219971706097e10
Region9Shanghai,2.429552420293109e10,2.099688440515423e9,4.814964932537372e9,1.9676088954945467e9,3.702819747975466e8,0.0,0.0,3.3548068446275978e10
Region10Jiangsu,1.1266901643087668e11,2.0021318683310978e10,2.097577719584379e10,4.660717283862341e9,4.218020333817033e8,0.0,0.0,1.5874863162727548e11
Region11Zhejiang,5.50596265822534e10,4.410327056796937e9,2.1557402459313457e10,3.4687873422594447e9,3.4489085296809936e8,0.0,0.0,8.484103429359134e10
Region12Anhui,6.0789979972884056e10,1.2537812288593817e10,1.3322393952713556e10,2.0908953473219337e9,3.0199090149401546e8,0.0,0.0,8.904307246300739e10
Region13Fujian,4.74084639795239e10,1.5041797998988993e10,1.8604116767351116e10,2.3424888759569983e9,3.118928817245511e8,0.0,0.0,8.370876050354556e10
Region14Jiangxi,4.589858403299105e10,6.611500742610724e9,9.97213126207065e9,1.505975215791966e9,2.8703972969390005e8,0.0,0.0,6.4275230983158295e10
Region15Shandong,5.754831718191478e10,1.1882953080449842e10,2.1322579735338203e10,2.7994885786166925e9,3.1793939497033644e8,0.0,0.0,9.387127797128986e10
Region16Henan,3.727600860007008e10,6.552339697928038e9,6.539275271636161e9,1.5519109101415043e9,3.16330937264346e8,0.0,0.0,5.223586541704013e10
Region17Hubei,4.954570729596902e10,7.777715986827186e9,1.098694325612446e10,1.55081223091078e9,2.9409344636027735e8,0.0,0.0,7.015527221619171e10
Region18Hunan,4.56439637083623e10,4.855302978250421e10,1.161160519992181e10,1.5355981353059402e9,2.8324746766824365e8,0.0,0.0,1.0762744429376251e11
Region19Guangdong,9.175671129945781e10,3.396809968330351e10,2.221749817057265e10,6.042845473326271e9,9.240411236744071e8,0.0,0.0,1.5490919575033466e11
Region20Guangxi,5.682761060172213e10,7.427273231894217e9,2.6176701245015095e10,5.420733864269462e9,2.882280672534881e8,0.0,0.0,9.614054701015439e10
Region22Chongqing,2.1089549390714417e10,1.680001911903893e10,1.5382921127738825e10,4.883183007092195e9,3.166448642725828e8,0.0,0.0,5.847231750885695e10
Region23Sichuan,5.058201660352141e10,4.339821445025489e10,2.37596852515476e10,1.8585488841482284e9,3.303660944506482e8,0.0,0.0,1.1992883128392279e11
Region24Guizhou,2.245290510340371e10,2.005119112849483e10,3.044515196841887e10,6.76527284885002e9,3.086615999981237e8,0.0,0.0,8.002318264916556e10
Region25Yunnan,4.451486262804726e10,9.586576312086468e9,2.5682999175783657e10,2.5470442153343525e9,2.954274003958634e8,0.0,0.0,8.26269097316476e10
Region27Shaanxi,3.2161270296036137e10,4.777160199227569e9,1.6362884220670616e10,1.891143127161377e9,3.2147449626809716e8,0.0,0.0,5.551393233936379e10
Region28Gansu,1.6460219520342962e10,2.944331459375198e10,2.2306386317727955e10,1.0169424274327762e9,2.9281335001002747e8,0.0,0.0,6.951967620926569e10
Region29Qinghai,6.892903395600279e9,1.2572077671566303e10,5.290152471882025e9,6.893362142634898e8,3.0172514098464274e8,0.0,0.0,2.5746194894296738e10
Region30Ningxia,1.678324381225723e10,1.400853853226574e10,8.238082817098995e9,1.742174450067131e9,3.152244142830512e8,0.0,0.0,4.1087264025972145e10
Region31Xinjiang,3.1198353242397793e10,3.53485165921195e10,2.9919671259103275e10,4.575405178263384e9,3.4557133561776257e8,0.0,0.0,1.0138751760750171e11
Region21Hainan,9.47474446745987e9,3.529815061987652e9,4.0292701865264087e9,9.043147112057168e8,3.266942743711978e8,0.0,0.0,1.8264838701550842e10
Region26Tibet,3.4930196261516013e9,2.227841620106107e10,4.0115215913358946e9,3.6082181398719686e8,2.3283583351827258e8,0.0,0.0,3.0376615066054035e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,217872.7188159697,0.0,0.0,0.0,217872.7188159697
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,415889.8914595272,0.0,0.0,0.0,415889.8914595272
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,169336.78398221845,0.0,0.0,0.0,169336.78398221845
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,100759.32577524791,0.0,0.0,0.0,100759.32577524791
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,92064.2534205891,0.0,0.0,0.0,92064.2534205891
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,90153.7192442813,0.0,0.0,0.0,90153.7192442813
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,94736.78663506346,0.0,0.0,0.0,94736.78663506346
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,175000.83234703168,0.0,0.0,0.0,175000.83234703168
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,216645.47072656633,0.0,0.0,0.0,216645.47072656633
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,0.0,164518.87580134027,0.0,0.0,0.0,164518.87580134027
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,0.0,184015.79632849043,0.0,0.0,0.0,184015.79632849043
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,0.0,127933.52333546673,0.0,0.0,0.0,127933.52333546673
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,0.0,137614.55027811023,0.0,0.0,0.0,137614.55027811023
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,0.0,934721.2092190001,0.0,0.0,0.0,934721.2092190001
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,0.0,229671.42045984714,0.0,0.0,0.0,229671.42045984714
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,0.0,149393.92759556897,0.0,0.0,0.0,149393.92759556897
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,0.0,132439.87688346344,0.0,0.0,0.0,132439.87688346344
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,0.0,145402.1669341023,0.0,0.0,0.0,145402.1669341023
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,0.0,122540.00860622691,0.0,0.0,0.0,122540.00860622691
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,0.0,128003.6209957105,0.0,0.0,0.0,128003.6209957105
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,0.0,111974.95958077264,0.0,0.0,0.0,111974.95958077264
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,0.0,131972.63376670697,0.0,0.0,0.0,131972.63376670697
