zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,5.6210088028754196e10,3.646897581662349e10,1.3570303219287987e10,6.558780053393304e8,1.9814541593163077e7,0.0,0.0,1.0692505961159818e11
Region2Tianjin,1.6522128370623926e10,2.6219848886078964e10,3.93757451422995e9,1.5696874182110605e9,4.873057653454951e6,0.0,0.0,4.8254112246797356e10
Region3Hebei,2.5209416532706387e11,5.3499380375750525e11,8.452734675096352e10,8.825293941032543e9,819703.8720267189,0.0,0.0,8.804414294804373e11
Region4Shanxi,2.0842420785834747e11,1.1189407504698868e8,1.2117510956942317e11,5.293593494113687e10,7.334030035973458e6,0.0,0.0,3.826544804739904e11
Region5Innermongolia,1.705902772875242e11,3.6354534421338794e11,8.4381232800923e10,3.9992863989892044e10,1.7719908002803656e6,0.0,0.0,6.585114902825275e11
Region6Liaoning,4.3000291715183815e10,1.0820186215314977e11,1.720560475365742e10,2.1863782633572283e9,715458.1077435274,0.0,0.0,1.70594852343456e11
Region7Jilin,3.038769390645316e10,6.961182541027852e10,1.81282058777499e10,9.368125338656127e8,1.85076056115302e6,0.0,0.0,1.1906638848890834e11
Region8Heilongjiang,2.1978642843579685e10,1.2328327526052432e11,1.370733988563846e10,5.56917977985439e8,2.174043560932768e6,0.0,0.0,1.5952835001128885e11
Region9Shanghai,4.553097752923907e10,3.1885067784228563e9,9.807207058725296e9,3.2260078579663806e9,3.251162621416983e7,0.0,0.0,6.178521085056777e10
Region10Jiangsu,2.18920065573434e11,9.686839321578018e10,4.860586880887777e10,1.0754626992690771e10,3.022464291507532e7,0.0,0.0,3.751791792336978e11
Region11Zhejiang,1.1706855903959608e11,5.357202075320499e11,5.562769180055746e10,9.442636035460093e9,1.878968181039769e7,0.0,0.0,7.17877884089474e11
Region12Anhui,1.0200057823996364e11,2.291056915077836e11,2.6570339237689945e10,2.8448210767711196e9,748295.5372153602,0.0,0.0,3.6052217835774554e11
Region13Fujian,8.603137851454164e10,3.683916094301742e11,3.993053558337242e10,5.194847484884174e9,696893.130476369,0.0,0.0,4.995490679061029e11
Region14Jiangxi,6.048148593325459e10,1.18096472949514e11,1.9870342947700207e10,2.1322946080374117e9,509515.1950291548,0.0,0.0,2.0058110595370126e11
Region15Shandong,8.100074964479451e10,1.309964711078162e11,4.385088826879306e10,4.45911835175431e9,2.4328532936319135e7,0.0,0.0,2.603315559060944e11
Region16Henan,9.114917838910005e10,2.2006147352175938e10,9.419646535236248e9,2.3885821380777154e9,1.1936265104913246e7,0.0,0.0,1.2497549067969487e11
Region17Hubei,7.00980661002633e10,4.413544726159472e8,2.064059145766679e10,2.0325965433547215e9,1.6742814729088936e7,0.0,0.0,9.322935138862987e10
Region18Hunan,6.205944664686588e10,1.7367415989756504e10,1.1823749082558369e10,2.3206744060516157e9,1.0371453319375945e7,0.0,0.0,9.358165757855176e10
Region19Guangdong,1.867899331289932e11,1.030302613718522e11,4.527575324141705e10,1.4359789240482286e10,1.7401010261430697e9,0.0,0.0,3.511958380088878e11
Region20Guangxi,1.0681601935048663e11,2.9910741716814514e11,6.4077107075308426e10,1.421834563031495e10,1.812546242222947e7,0.0,0.0,4.8423701468667737e11
Region22Chongqing,4.7870739982820694e10,4.45255044327438e8,3.372116270849563e10,1.2167929096596037e10,5.665879315157269e7,0.0,0.0,9.426174562539137e10
Region23Sichuan,8.406335091932948e10,1.2061921714555937e11,4.274240381261498e10,3.7785278468975554e9,8.420505844473875e7,0.0,0.0,2.5128770478284613e11
Region24Guizhou,9.811954023030576e10,1.2934047776055676e11,6.982957525306705e10,2.0550730698032024e10,827401.2058543225,0.0,0.0,3.178411513431675e11
Region25Yunnan,7.417249349073566e10,2.5456705843949295e11,6.162348867233695e10,7.994044731389489e9,627869.3288532135,0.0,0.0,3.9835771320328394e11
Region27Shaanxi,7.16503815362975e10,3.5156819832065735e11,3.958075241473133e10,6.112852200949326e9,679473.9988890056,0.0,0.0,4.689128639466344e11
Region28Gansu,3.4780442162311646e10,5.971454687956158e11,4.4894875213992874e10,1.739037049301635e9,1.9239442680337706e6,0.0,0.0,6.785617471654901e11
Region29Qinghai,8.591077506924847e9,4.559389796157303e7,9.947936897950413e9,7.260933681840028e8,648903.3108696274,0.0,0.0,1.9311350574331703e10
Region30Ningxia,4.305473993510641e10,4.001057704719444e10,1.6297338149396685e10,5.7130535742677145e9,4.222736036343677e6,0.0,0.0,1.0507993144200159e11
Region31Xinjiang,8.605785769707549e10,2.0914999782514722e11,6.12669960633754e10,1.7919517388819065e10,1.781656339814741e7,0.0,0.0,3.7441218553781537e11
Region21Hainan,1.939622914722223e10,3.2424217278202637e10,7.387562195267752e9,1.6765554422163343e9,2.0382905362048816e7,0.0,0.0,6.0904946968270996e10
Region26Tibet,3.271162191710732e9,2.812811891124435e9,3.0157851761545076e9,2.0603952684037668e8,696412.4415598374,0.0,0.0,9.30649519827161e9
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,326.6614647364922,0.0,0.0,0.0,326.6614647364922
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,245.55900144891262,0.0,0.0,0.0,245.55900144891262
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,226.60714508669633,0.0,0.0,0.0,226.60714508669633
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,286.7676364255942,0.0,0.0,0.0,286.7676364255942
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,10819.632465098286,0.0,0.0,0.0,10819.632465098286
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,1099.0444016307395,0.0,0.0,0.0,1099.0444016307395
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,1406.450972242315,0.0,0.0,0.0,1406.450972242315
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,1322.1263002064077,0.0,0.0,0.0,1322.1263002064077
