zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region1Beijing,1.8185169677720284e10,8.331492120840364e9,1.4995141314881855e8,4.988135101083001e6,0.0,0.0,0.0,2.6671601346810547e10
Region2Tianjin,9.123997266183117e7,2.503585040452957e9,5.672353746372323e8,4.236807145448292e6,0.0,0.0,0.0,3.166297194897469e9
Region12Anhui,2.827804697897514e10,1.6211683909395803e10,1.7816165181726308e9,5.517513728225425e6,0.0,0.0,0.0,4.62768649202718e10
Region9Shanghai,1.0952111662042042e10,5.573259320233616e9,1.6331334258762176e9,1.863946360164458e7,0.0,0.0,0.0,1.817714387175352e10
Region22Chongqing,2.358246000135305e8,2.1065966085909706e10,7.625843999859599e9,1.3383904753915336e7,0.0,0.0,0.0,2.894101859053675e10
Region13Fujian,1.6316358008404144e11,2.5054591187053867e10,3.369593842102512e9,3.9965972181105283e6,0.0,0.0,0.0,1.9159176171041592e11
Region28Gansu,2.8245087210931995e11,2.8795129623712906e10,1.123679098359945e9,4.450821813494329e6,0.0,0.0,0.0,3.1237413165320624e11
Region19Guangdong,1.563950649978914e11,2.856095194546502e10,7.935211807542711e9,6.059182456339246e8,0.0,0.0,0.0,1.9349714699653305e11
Region20Guangxi,1.169079019502784e11,4.058233796983345e10,9.116850865689388e9,1.4092399058511099e7,0.0,0.0,0.0,1.6662118318485974e11
Region24Guizhou,6.699385812999978e10,4.5937028994427444e10,1.141479903932232e10,4.1138816643935996e6,0.0,0.0,0.0,1.2434980004541394e11
Region21Hainan,1.1946310287334003e10,4.708545649948705e9,9.826953993085495e8,1.2719970805313638e8,0.0,0.0,0.0,1.776475104464439e10
Region3Hebei,1.9661277477394296e11,5.252008316769169e10,4.543486952379857e9,4.194608873698157e6,0.0,0.0,0.0,2.5368053950288818e11
Region8Heilongjiang,5.9010306235970085e10,8.609156802709497e9,3.8385699946081316e8,4.1279497008692105e6,0.0,0.0,0.0,6.800744798784126e10
Region16Henan,1.1351054562280668e10,5.56292313151847e9,1.1541469079569402e9,4.418921893968197e6,0.0,0.0,0.0,1.8072543523650043e10
Region17Hubei,7.035186449221488e8,1.3039724047055351e10,1.380031268376945e9,4.972840492951833e6,0.0,0.0,0.0,1.5128246800847399e10
Region18Hunan,8.563100223116992e10,1.3327547523559511e10,1.3000743711331155e9,5.493178665624796e6,0.0,0.0,0.0,1.0026411730452817e11
Region5Innermongolia,1.777487959870844e11,4.879180490313823e10,3.843182071545875e10,3.7955789324205476e8,0.0,0.0,0.0,2.6535197949892346e11
Region10Jiangsu,1.7396511192590363e9,2.8646124448679356e10,4.758975424136546e9,4.901605211422782e6,0.0,0.0,0.0,3.514965259728636e10
Region14Jiangxi,8.147188030835631e8,1.2426438678707064e10,1.2385130692795134e9,3.044945426051314e6,0.0,0.0,0.0,1.4482715496496193e10
Region7Jilin,4.333246766695234e10,1.0720469915358486e10,5.512069812339802e8,3.8497629995813905e6,0.0,0.0,0.0,5.460799432654438e10
Region6Liaoning,5.8699053432339966e10,1.211570825973483e10,1.5904587360999503e9,4.25715710325337e6,0.0,0.0,0.0,7.2409477585278e10
Region30Ningxia,1.3149134276759496e8,1.037051495191921e10,2.7381541967093854e9,5.940418985686012e6,0.0,0.0,0.0,1.3246100910381876e10
Region29Qinghai,1.0589336538411188e10,5.971219987411329e9,3.641751458332395e8,3.7474581871627886e6,0.0,0.0,0.0,1.6928479129842918e10
Region27Shaanxi,1.066320352127171e11,2.506300917207231e10,3.050300238079525e9,3.6972973609131984e6,0.0,0.0,0.0,1.3474904192022986e11
Region15Shandong,1.113218048326472e10,3.0517731265902092e10,2.890262700011642e9,4.441837729978769e6,0.0,0.0,0.0,4.454461628690843e10
Region4Shanxi,7.636043634807974e10,8.252686992704355e10,2.951193371388783e10,4.4835838365418e6,0.0,0.0,0.0,1.8840372357284766e11
Region23Sichuan,5.608830883008168e10,2.69420004957405e10,1.767862205052523e9,8.744986174815651e6,0.0,0.0,0.0,8.480691651704951e10
Region26Tibet,1.8178205643769268e10,3.0058025234888115e9,8.390571406336491e7,6.112806041867064e6,0.0,0.0,0.0,2.127402668736331e10
Region31Xinjiang,9.700393806454677e10,4.053735605559934e10,9.353615130042374e9,7.214745039970297e6,0.0,0.0,0.0,1.4690212399522845e11
Region25Yunnan,3.352152235429833e10,3.9223631015261734e10,6.411296593622487e9,3.5620022556360257e6,0.0,0.0,0.0,7.916001196543817e10
Region11Zhejiang,2.307810826208577e11,3.3734505367316013e10,5.607313155268047e9,4.353113883588895e6,0.0,0.0,0.0,2.7012725425732532e11
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,1611.0929938796542,0.0,0.0,0.0,0.0,1611.0929938796542
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,878.4872251706463,0.0,0.0,0.0,0.0,878.4872251706463
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,740.8688336542995,0.0,0.0,0.0,0.0,740.8688336542995
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,795.4628909055934,0.0,0.0,0.0,0.0,795.4628909055934
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,44297.58406973176,0.0,0.0,0.0,0.0,44297.58406973176
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,2557.202190863029,0.0,0.0,0.0,0.0,2557.202190863029
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,3320.955630334523,0.0,0.0,0.0,0.0,3320.955630334523
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,4189.307204902266,0.0,0.0,0.0,0.0,4189.307204902266
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,3543.2013514931964,0.0,0.0,0.0,0.0,3543.2013514931964
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,3446.546038272457,0.0,0.0,0.0,0.0,3446.546038272457
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,2882.8666088643554,0.0,0.0,0.0,0.0,2882.8666088643554
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,3026.992597709937,0.0,0.0,0.0,0.0,3026.992597709937
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,2377.5193290544235,0.0,0.0,0.0,0.0,2377.5193290544235
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,2538.2637455381523,0.0,0.0,0.0,0.0,2538.2637455381523
