zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,2.0513228411893715e10,3.665947647030673e9,4.6927762722625885e9,7.715663980742348e8,3.3669076661293286e8,0.0,0.0,2.9980209495874146e10
Region2Tianjin,8.920341231757877e9,1.048752128483791e10,2.713036448563155e9,7.399270486519127e8,3.167245113514887e8,0.0,0.0,2.3177550525162346e10
Region3Hebei,8.698266054643402e10,2.8474167571897575e10,3.3319820868992958e10,1.8750568380934997e9,2.994744184378099e8,0.0,0.0,1.5095118024385587e11
Region4Shanxi,5.291206674365563e10,1.3887442231473593e10,3.0421291721042694e10,9.736659235422312e9,2.8069842715684766e8,0.0,0.0,1.0723815835875108e11
Region5Innermongolia,3.590505392808683e10,1.1189602182447057e11,4.4359064458085495e10,5.746877983812636e9,3.180200015286482e8,0.0,0.0,1.9822503819598416e11
Region6Liaoning,2.464227787398762e10,5.21716699881384e10,1.3699087292012005e10,9.210725510424166e8,2.597905869845819e8,0.0,0.0,9.169389829216504e10
Region7Jilin,2.0691579926620342e10,7.244674901423642e9,8.700340216579504e9,8.217975404854641e8,2.4265863007844952e8,0.0,0.0,3.770105121518741e10
Region8Heilongjiang,1.600633515213142e10,1.7080290990473173e10,8.731576996675901e9,5.919660380618074e8,2.5100922275835624e8,0.0,0.0,4.2661178400100655e10
Region9Shanghai,3.242952392467045e10,7.939462506093292e9,5.804379044831966e9,3.7598805144778953e9,3.709065532685929e8,0.0,0.0,5.030415254334219e10
Region10Jiangsu,9.985032948849246e10,2.4690249209970955e10,1.9306920798488804e10,3.5455144197849736e9,4.8085905843051046e8,0.0,0.0,1.478738729751677e11
Region11Zhejiang,5.361435167538083e10,4.682367429101283e9,2.1219639304218044e10,3.2674050520366535e9,3.4517536002676123e8,0.0,0.0,8.312893882076357e10
Region12Anhui,5.738022519484597e10,1.3256478261652237e10,1.2613451648144993e10,1.8273974709128675e9,2.715874827202287e8,0.0,0.0,8.534914005827629e10
Region13Fujian,5.0831467347826195e10,1.9461558504643417e10,1.871711846861259e10,2.2416396087758603e9,2.884620500533507e8,0.0,0.0,9.15402459799114e10
Region14Jiangxi,4.388934648313778e10,4.56578417991505e9,9.425424497763159e9,1.3835398843823843e9,2.135036305502401e8,0.0,0.0,5.947759867574861e10
Region15Shandong,5.061752628478247e10,9.76612377488362e9,1.979898381731226e10,2.1103691256149395e9,2.9340098797816586e8,0.0,0.0,8.258640399057146e10
Region16Henan,3.46900471105704e10,3.165945430578954e9,5.057306342271756e9,1.1052385684251168e9,2.898638966626314e8,0.0,0.0,4.430840134850886e10
Region17Hubei,4.329947343913083e10,6.883868618483691e9,1.023754265600307e10,1.147227576944504e9,2.616501219513036e8,0.0,0.0,6.182976241251339e10
Region18Hunan,4.4509865957693535e10,5.003929364337304e10,1.1414782153303474e10,1.3839898351287756e9,2.3807397046924615e8,0.0,0.0,1.0758600555996808e11
Region19Guangdong,8.800433181736487e10,3.6951248281452965e10,2.1678719133092487e10,5.291928409680868e9,7.981188933079145e8,0.0,0.0,1.5272434653489914e11
Region20Guangxi,5.220807277080425e10,4.934733525837566e9,2.5531144774346508e10,5.383388038349898e9,2.5359312342705202e8,0.0,0.0,8.831093223276527e10
Region22Chongqing,2.0716927169629932e10,2.620161294570667e10,1.6145722860071453e10,4.752287922419844e9,2.9168842013582826e8,0.0,0.0,6.810823931796372e10
Region23Sichuan,4.713632381966713e10,5.291249207140808e10,2.3953946226525253e10,1.6232306249515524e9,3.114527563033608e8,0.0,0.0,1.2593744549885538e11
Region24Guizhou,2.3668310809915035e10,2.187025237631783e10,2.9975595819434963e10,6.436917649644587e9,2.3993194266319162e8,0.0,0.0,8.219100859797562e10
Region25Yunnan,3.9459146327578865e10,1.0900433210987278e10,2.6171986006594437e10,2.6560920376596465e9,2.645445072422107e8,0.0,0.0,7.945220209006245e10
Region27Shaanxi,2.879536999759098e10,4.60126728579923e9,1.570994744853729e10,1.504263713213795e9,2.8656014473834383e8,0.0,0.0,5.089740858987964e10
Region28Gansu,1.5272269508450321e10,3.7536443987751465e10,2.2862771924411163e10,8.800391644174498e8,2.2398527076259574e8,0.0,0.0,7.677550985579298e10
Region29Qinghai,7.95467535316817e9,1.110281853664198e10,5.007371995368357e9,8.478458090475472e8,2.9000896066023207e8,0.0,0.0,2.5202720654886284e10
Region30Ningxia,1.3880425476616793e10,1.4221340366386864e10,7.9067747647760725e9,1.3923443112973409e9,2.789375955096466e8,0.0,0.0,3.767982251458671e10
Region31Xinjiang,3.099013565758746e10,4.370948898678061e10,3.072806662612439e10,4.809821597544699e9,3.216886202779286e8,0.0,0.0,1.1055920148831508e11
Region21Hainan,1.3427858966764053e10,3.4622059043847904e9,3.902434025962827e9,1.036489298241467e9,3.225571651640898e8,0.0,0.0,2.2151545360517227e10
Region26Tibet,5.80997946860369e9,2.219178733713182e10,3.6571931550639277e9,6.454849446629362e8,2.6303908221824485e8,0.0,0.0,3.2567483987680622e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,301524.23511689535,0.0,0.0,0.0,301524.23511689535
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,231766.1282580352,0.0,0.0,0.0,231766.1282580352
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,130930.28288577824,0.0,0.0,0.0,130930.28288577824
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,89571.83499603746,0.0,0.0,0.0,89571.83499603746
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,100581.14754320859,0.0,0.0,0.0,100581.14754320859
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,106750.09402442529,0.0,0.0,0.0,106750.09402442529
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,117578.34281606186,0.0,0.0,0.0,117578.34281606186
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,252591.25461811843,0.0,0.0,0.0,252591.25461811843
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,445007.75311698945,0.0,0.0,0.0,445007.75311698945
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,0.0,254803.25532057707,0.0,0.0,0.0,254803.25532057707
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,0.0,327803.9802118703,0.0,0.0,0.0,327803.9802118703
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,0.0,177157.1960983984,0.0,0.0,0.0,177157.1960983984
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,0.0,194571.32354110782,0.0,0.0,0.0,194571.32354110782
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,0.0,2.35417241834185e6,0.0,0.0,0.0,2.35417241834185e6
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,0.0,317656.8284008458,0.0,0.0,0.0,317656.8284008458
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,0.0,209189.8014899269,0.0,0.0,0.0,209189.8014899269
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,0.0,169981.89767299537,0.0,0.0,0.0,169981.89767299537
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,0.0,192014.58763986645,0.0,0.0,0.0,192014.58763986645
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,0.0,154988.65395708347,0.0,0.0,0.0,154988.65395708347
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,0.0,158310.7808398982,0.0,0.0,0.0,158310.7808398982
