type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
ThermalMethanol{NaturalGas},4.418125729774309e9,0.0,1.1913663595689585e9,0.0,0.0,0.0,0.0,5.609492089343267e9
ThermalMethanolCCS{NaturalGas},7.130466434843611e9,8.093637735828406e8,2.4809187546903644e9,0.0,0.0,0.0,0.0,1.0420748963116816e10
SyntheticMethanol,0.0,2.6098852407717323e9,5.466123052650094e9,0.0,0.0,0.0,0.0,8.076008293421826e9
OneWayTransmissionLink{SteelScrap},5.285851630221166e11,0.0,0.0,6.812028181393632e10,0.0,0.0,0.0,5.967054448360529e11
CementPlant{Coal},2.094281331764286e11,1.1887565151204884e7,7.079577507558611e7,1.047254441645821e11,0.0,0.0,0.0,3.142362606812375e11
ThermalPower{Coal},2.0140927869542017e11,4.5481204904179215e7,6.1200358805140465e10,3.3796546465529915e10,6.776328967490744e9,0.0,0.0,3.032279941384855e11
ThermalPower{NaturalGas},2.5923901922301508e11,1.3076897430206951e10,1.987098593641864e10,1.9782248124234623e10,8.345619968023841e9,0.0,0.0,3.203147706818991e11
ThermalPowerCCS{Coal},8.03798704168786e10,5.532628531525313e10,1.197183841712247e10,2.058898721232055e10,4.377520627158826e9,0.0,0.0,1.7264450198873358e11
ThermalPowerCCS{NaturalGas},3.0102280932579327e10,8.285592982768297e9,4.321090084722043e9,3.6708124990940266e9,3.4395373031796784e9,0.0,0.0,4.9819313802343376e10
ThermalPower{Uranium},2.8782946462323853e10,0.0,1.787421071516521e10,7.201078624247125e9,0.0,0.0,0.0,5.385823580173618e10
BECCSElectricity,6.594880784263633e11,2.6233003855675116e11,3.907622076983232e10,0.0,0.0,0.0,0.0,9.608943377529468e11
HydroRes,0.0,0.0,1.3094519611646286e11,0.0,0.0,0.0,0.0,1.3094519611646286e11
VRE{Generic},0.0,1.5087258592677312e12,5.818885686552576e11,0.0,0.0,0.0,0.0,2.0906144279229888e12
Electrolyzer,0.0,9.43133006222941e9,2.7927316796258993e9,0.0,0.0,0.0,0.0,1.2224061741855309e10
ThermalHydrogen{NaturalGas},3.6057448020545494e10,6.037807643731517e8,6.677928042826214e9,2.2354887117818336e9,1.462231470811545e8,0.0,0.0,4.572086868660784e10
ThermalHydrogenCCS{NaturalGas},1.906496661786076e10,5.372024147600371e9,4.647025665264019e9,3.123073953861187e9,4.459786212931447e7,0.0,0.0,3.2251688246715652e10
ThermalHydrogen{Coal},1.7131237437582222e10,4.889724999636113e7,1.4295504902484724e10,3.3699474515188274e9,8.773115541182673e7,0.0,0.0,3.4933318196993965e10
ThermalHydrogenCCS{Coal},9.948507068264784e9,4.559494505326934e9,6.95021631006056e9,2.5858282477719145e9,2.8806859535907764e7,0.0,0.0,2.40728529909601e10
OneWayTransmissionLink{Electricity},0.0,1.5707634541668858e10,1.7516140102427906e10,0.0,0.0,0.0,0.0,3.3223774644096764e10
Battery,0.0,8.135496845416315e10,4.0504212338167496e10,6.577429600858561e8,0.0,0.0,0.0,1.225169237524165e11
GasStorage{Hydrogen},0.0,5.611562391516896e9,3.028105659181686e9,0.0,0.0,0.0,0.0,8.639668050698582e9
TransmissionLink{Electricity},0.0,1.2246910298216366e10,1.4018750549906855e10,0.0,0.0,0.0,0.0,2.6265660848123222e10
CO2Injection,0.0,5.515936790952715e10,1.3853968574808285e10,0.0,0.0,0.0,0.0,6.901333648433543e10
OneWayTransmissionLink{CO2Captured},0.0,1.1278278642451812e6,-2.3048260388519222e8,0.0,0.0,0.0,0.0,-2.2935477602094704e8
Node{Electricity},0.0,0.0,0.0,0.0,0.0,1.7346772355984993e10,0.0,1.7346772355984993e10
Node{Hydrogen},0.0,0.0,0.0,0.0,0.0,3.8347055555745363e9,0.0,3.8347055555745363e9
Node{CO2},0.0,0.0,0.0,0.0,0.0,0.0,7.51962503413309e8,7.51962503413309e8
Total,7.566028490798634e12,2.0897044489317358e12,1.3293246956864155e12,5.633064479537466e11,2.324636589001129e10,2.118147791155953e10,7.51962503413309e8,1.1593543889675516e13
