type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Steelmaking,3.9414873464284906e11,285.3030720774654,7.563913505577759e10,0.0,0.0,0.0,0.0,4.6978786998392975e11
AluminaPlant{NaturalGas},6.1028419903634476e10,7651.540650074051,1.1879676737684245e11,5.091290030436102e10,0.0,0.0,0.0,2.307380952363786e11
OneWayTransmissionLink{Aluminum},0.0,0.0,0.0,2.650477521748073e9,0.0,0.0,0.0,2.650477521748073e9
AluminumRefining,1.760675889120351e11,3.874507595959895e8,3.7710250625932326e9,9.674295439149902e9,0.0,0.0,0.0,1.899003601733742e11
OneWayTransmissionLink{AluminumScrap},2.7087449393853844e10,0.0,0.0,3.5467246562269735e8,0.0,0.0,0.0,2.744212185947654e10
AluminumSmelting,4.5657244194823586e10,1.7145634917438807e10,3.1503730714998985e10,8.387404859493503e9,3637.509185481814,0.0,0.0,1.0269401832426407e11
ThermalAmmonia{Coal},3.771885316880544e10,1.0426154844729322e10,7.72227451115637e9,0.0,0.0,0.0,0.0,5.586728252469114e10
ThermalAmmoniaCCS{Coal},16667.85473769802,43894.652158727,5034.653001302163,0.0,0.0,0.0,0.0,65597.1598977272
ThermalAmmonia{CokingOvenGas},495.60521107400785,0.0,1.0856626534028481e8,0.0,0.0,0.0,0.0,1.0856676094549589e8
ThermalAmmonia{NaturalGas},4.888470837762223e9,6.312431390895855e8,1.1317702799042175e9,0.0,0.0,0.0,0.0,6.651484256756026e9
ThermalAmmoniaCCS{NaturalGas},22749.216601376113,47106.83965041837,5403.207991190945,0.0,0.0,0.0,0.0,75259.26424298542
SyntheticAmmonia,0.0,19106.626804112446,3861.566548620327,0.0,0.0,0.0,0.0,22968.19335273277
OneWayTransmissionLink{Cement},0.0,0.0,0.0,357.9717334697337,0.0,0.0,0.0,357.9717334697337
OneWayTransmissionLink{CrudeSteel},0.0,0.0,0.0,4.526555571706352e10,0.0,0.0,0.0,4.526555571706352e10
