zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,2.8589470052476044e10,2.7113944433972836e9,5.958773824546073e9,2.8804834149908197e8,842.380677486288,0.0,0.0,3.7547687504299164e10
Region2Tianjin,1.7150671361782911e10,440015.34855204925,2.4789028075154905e9,1.136975231078115e9,833.3906808031481,0.0,0.0,2.076699024911575e10
Region3Hebei,1.473871583673433e11,1.141965296687476e8,2.771346945847724e10,8.399203009216597e9,823.7210522470481,0.0,0.0,1.836140281884269e11
Region4Shanxi,1.5106756095512195e11,2.155111086992616e10,7.204535697016771e10,3.7276067079353676e10,786.3865975140661,0.0,0.0,2.819400966609561e11
Region5Innermongolia,1.1815185583647304e11,6.19427693099944e11,3.629198041967161e10,2.8652461276934624e10,563221.1454856452,0.0,0.0,8.025245538541687e11
Region6Liaoning,4.534655519040692e10,400823.0905852008,1.052319562654907e10,1.5182862952944424e9,806.6608379309183,0.0,0.0,5.7388438742001854e10
Region7Jilin,1.3047784588101486e10,1.4259044549549585e11,7.897477091463869e9,3.5834065831251484e8,219205.97473590352,0.0,0.0,1.6389426703934845e11
Region8Heilongjiang,1.526011166372779e10,4.8095721549020065e10,4.52252452821878e9,8.745586109740474e8,727.5333441259374,0.0,0.0,6.875291707947403e10
Region9Shanghai,3.3257167350961803e10,1.9536585725648018e10,4.849577736162197e9,2.939224512880347e9,791.7730342258501,0.0,0.0,6.05825561174254e10
Region10Jiangsu,1.3211467579557205e11,6.008329668530751e10,2.2158490599816833e10,8.226173332527321e9,823.2141256522369,0.0,0.0,2.2258263723643784e11
Region11Zhejiang,9.392653924394754e10,14847.687204214584,1.0981168430973318e10,9.617469312090277e9,829.5047694701287,0.0,0.0,1.1452519266420311e11
Region12Anhui,3.451411883668207e10,3.578878874451008e10,7.07446045995083e9,9.289551033456317e8,811.8846980495857,0.0,0.0,7.83063239563733e10
Region13Fujian,5.650089548229124e10,13768.032055987791,9.047746329956387e9,4.571588764354027e9,826.3149355929388,0.0,0.0,7.012024517094864e10
Region14Jiangxi,2.5195952845811047e10,1.7127501910695792e11,8.70028156285013e9,7.871053389976711e8,708.6958599759195,0.0,0.0,2.0595835956331262e11
Region15Shandong,9.035721732977403e10,5.365917171760592e11,6.714088429680343e10,1.7893665433819286e10,828.8758252775006,0.0,0.0,7.119834850653319e11
Region16Henan,4.651683468374657e10,18288.098960395364,2.3698831665687824e10,7.769830853388255e9,522584.2432766475,0.0,0.0,7.798603807516489e10
Region17Hubei,2.932629679845823e10,17158.065356480143,1.0588559239076397e10,7.5261310710601e8,808.1906827775516,0.0,0.0,4.0667487110896675e10
Region18Hunan,2.433329865761744e10,1.8378599085758045e7,5.45567895780626e9,7.774812104047889e8,790.9356552337648,0.0,0.0,3.05848382158499e10
Region19Guangdong,9.716896208027463e10,1.7713088645469363e11,2.064208872985052e10,7.679915641261099e9,1.4864154209121201e7,0.0,0.0,3.02636717060289e11
Region20Guangxi,5.565583915021783e10,17424.06513360896,2.625468767875819e10,8.038356784024062e9,1.181969513074744e6,0.0,0.0,8.99500830065783e10
Region22Chongqing,2.2873192652740616e10,5.25161801947719e9,1.6870925552880215e10,5.8924928235341625e9,9.352358432140106e6,0.0,0.0,5.089758140706432e10
Region23Sichuan,3.361686452841933e10,1.3223443297258862e10,1.8233947959771233e10,8.503256738611572e8,748.6967576599299,0.0,0.0,6.592458220800734e10
Region24Guizhou,6.082969168216856e10,2.941367984428335e11,3.2675305648863903e10,1.1836529070148367e10,738.1964688273154,0.0,0.0,3.994783255822108e11
Region25Yunnan,2.7973637690233284e10,7.524002577166258e10,2.398865631350578e10,4.010391442202526e9,760.8686814122243,0.0,0.0,1.3121271197847287e11
Region27Shaanxi,5.29683479568379e10,1.6402862725815128e11,1.1063118594479607e10,6.813670099654386e9,739.5776226576212,0.0,0.0,2.348737646487008e11
Region28Gansu,1.1427656641532722e10,7.288284187030995e10,6.378985036107666e9,6.347826747432739e8,337997.70160233707,0.0,0.0,9.132460422039522e10
Region29Qinghai,5.691274223044666e9,2.9497626990848488e10,5.218078791525078e9,6.325238573633994e8,735.1127874598014,0.0,0.0,4.103950459789442e10
Region30Ningxia,3.4292615977504726e10,1.4543077338171198e11,8.220688283259347e9,5.305987403249939e9,986457.7810215738,0.0,0.0,1.9325105150350702e11
Region31Xinjiang,5.19400246211178e10,6.159731560720309e11,2.8854919449731644e10,1.2418466589822985e10,561641.8473525401,0.0,0.0,7.091871283745508e11
Region21Hainan,1.0762277421583216e10,5.337930280177099e10,2.919321378366075e9,1.1039964447132523e9,1.2925148844355483e7,0.0,0.0,6.817782319527788e10
Region26Tibet,1.6039128451569717e9,6.1363353331643196e10,1.6695106112435682e9,1.0014993199800372e8,737.3802409736535,0.0,0.0,6.473692745742198e10
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,0.3532251592282082,0.0,0.0,0.0,0.3532251592282082
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,0.24169119505413286,0.0,0.0,0.0,0.24169119505413286
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,0.2342315269624678,0.0,0.0,0.0,0.2342315269624678
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,0.32050818963495903,0.0,0.0,0.0,0.32050818963495903
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,11.491466247932738,0.0,0.0,0.0,11.491466247932738
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,24.558117874452172,0.0,0.0,0.0,24.558117874452172
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,31.10029537055501,0.0,0.0,0.0,31.10029537055501
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,1.0221566915258973,0.0,0.0,0.0,1.0221566915258973
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,0.7534648991713851,0.0,0.0,0.0,0.7534648991713851
aluminum_Region1Beijing_aluminum_Region11Zhejiang,0.0,0.0,0.0,0.999409945428352,0.0,0.0,0.0,0.999409945428352
aluminum_Region1Beijing_aluminum_Region12Anhui,0.0,0.0,0.0,0.9130014845732997,0.0,0.0,0.0,0.9130014845732997
aluminum_Region1Beijing_aluminum_Region13Fujian,0.0,0.0,0.0,1.5425357222252145,0.0,0.0,0.0,1.5425357222252145
aluminum_Region1Beijing_aluminum_Region14Jiangxi,0.0,0.0,0.0,1.0104331543583778,0.0,0.0,0.0,1.0104331543583778
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,0.0,0.19465590693790355,0.0,0.0,0.0,0.19465590693790355
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,0.0,0.4345183409120816,0.0,0.0,0.0,0.4345183409120816
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,0.0,0.7650829359571735,0.0,0.0,0.0,0.7650829359571735
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,0.0,0.9113379646091019,0.0,0.0,0.0,0.9113379646091019
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,0.0,0.8490458635481908,0.0,0.0,0.0,0.8490458635481908
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,0.0,0.5612478498207363,0.0,0.0,0.0,0.5612478498207363
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,0.0,0.6953732601996473,0.0,0.0,0.0,0.6953732601996473
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,0.0,0.6265663551361608,0.0,0.0,0.0,0.6265663551361608
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,0.0,0.8533961900771104,0.0,0.0,0.0,0.8533961900771104
