period,province,technology,Investment_cap,FixedOM_cap,VariableOM_cap,Startup_cap,NonServedDemand_cap,Supply_cap,UnmetPolicyPenalty_cap,Total_cap,Investment_no_cap,FixedOM_no_cap,VariableOM_no_cap,Startup_no_cap,NonServedDemand_no_cap,Supply_no_cap,UnmetPolicyPenalty_no_cap,Total_no_cap,Investment_diff,FixedOM_diff,VariableOM_diff,Startup_diff,NonServedDemand_diff,Supply_diff,UnmetPolicyPenalty_diff,Total_diff,Total_pct_change
1,Region27Shaanxi,scrapeaf100,390.48269909564885,58.63934546072261,0.0,0.0,0.0,0.0,0.0,449.12204455637146,305.5551363167379,45.885651879768616,0.0,0.0,0.0,0.0,0.0,351.4407881965065,84.92756277891095,12.753693580953993,0.0,0.0,0.0,0.0,0.0,97.68125635986496,27.79451322686168
1,Region27Shaanxi,scrapeaf56,945.6844216645576,8966.080946587615,0.0,0.0,0.0,0.0,0.0,9911.765368252174,694.6556347538879,4367.1739185568185,0.0,0.0,0.0,0.0,0.0,5061.829553310707,251.02878691066974,4598.907028030797,0.0,0.0,0.0,0.0,0.0,4849.9358149414675,95.813890291295
1,Region28Gansu,bfbof,1524.553521329475,900343072.2085953,0.0,0.0,0.0,0.0,0.0,900344596.7621166,1567.1139393682608,900352531.1431211,0.0,0.0,0.0,0.0,0.0,900354098.2570605,-42.56041803878588,-9458.934525847435,0.0,0.0,0.0,0.0,0.0,-9501.494943976402,-0.0010553064580224331
1,Region28Gansu,bfbofccs,6422.156966334462,963.377008414228,0.0,0.0,0.0,0.0,0.0,7385.53397474869,41836.52034554767,6275.826334397271,0.0,0.0,0.0,0.0,0.0,48112.346679944945,-35414.36337921321,-5312.449325983043,0.0,0.0,0.0,0.0,0.0,-40726.81270519626,-84.64939982271275
1,Region28Gansu,drieaf,51251.05612724205,7692.292330128554,0.0,0.0,0.0,0.0,0.0,58943.34845737061,2568.8894581977834,385.56568721594215,0.0,0.0,0.0,0.0,0.0,2954.4551454137254,48682.16666904427,7306.726642912611,0.0,0.0,0.0,0.0,0.0,55988.89331195688,1895.0666216364748
1,Region28Gansu,scrapeaf100,370.92546303417544,55.70240734714763,0.0,0.0,0.0,0.0,0.0,426.6278703813231,284.28966707333313,42.692185945845296,0.0,0.0,0.0,0.0,0.0,326.9818530191784,86.6357959608423,13.010221401302331,0.0,0.0,0.0,0.0,0.0,99.64601736214468,30.47447937616898
1,Region28Gansu,scrapeaf56,812.1309756772562,941.1587787951298,0.0,0.0,0.0,0.0,0.0,1753.289754472386,572.3024982740928,692.1926471944987,0.0,0.0,0.0,0.0,0.0,1264.4951454685915,239.82847740316333,248.96613160063112,0.0,0.0,0.0,0.0,0.0,488.79460900379445,38.65531716396261
1,Region29Qinghai,bfbof,2690.162830761445,81205142.69793023,0.0,0.0,0.0,0.0,0.0,81207832.86076099,1680.08968676344,81205136.96390067,0.0,0.0,0.0,0.0,0.0,81206817.05358744,1010.073143998005,5.734029561281204,0.0,0.0,0.0,0.0,0.0,1015.8071735501289,0.0012508890391305567
1,Region29Qinghai,bfbofccs,5181.229631338596,777.227577636597,0.0,0.0,0.0,0.0,0.0,5958.457208975193,58970.05854156794,8845.999697857425,0.0,0.0,0.0,0.0,0.0,67816.05823942536,-53788.82891022934,-8068.772120220829,0.0,0.0,0.0,0.0,0.0,-61857.60103045017,-91.21379601872644
1,Region29Qinghai,drieaf,3294.247942931734,494.43504387582993,0.0,0.0,0.0,0.0,0.0,3788.682986807564,11638.298655945351,1746.7970857928826,0.0,0.0,0.0,0.0,0.0,13385.095741738234,-8344.050713013617,-1252.3620419170527,0.0,0.0,0.0,0.0,0.0,-9596.41275493067,-71.69476363928084
1,Region29Qinghai,scrapeaf100,288.5119839448908,43.32625730995267,0.0,0.0,0.0,0.0,0.0,331.83824125484347,282.1322559032424,42.36820442452114,0.0,0.0,0.0,0.0,0.0,324.50046032776356,6.379728041648377,0.9580528854315347,0.0,0.0,0.0,0.0,0.0,7.337780927079905,2.261254396886937
1,Region29Qinghai,scrapeaf56,1152.6149711855142,172.9964604130157,0.0,0.0,0.0,0.0,0.0,1325.61143159853,919.0288073621416,137.93741593319663,0.0,0.0,0.0,0.0,0.0,1056.966223295338,233.58616382337254,35.05904447981908,0.0,0.0,0.0,0.0,0.0,268.645208303192,25.416631334313415
1,Region2Tianjin,bfbof,1310.828355738876,1228292265.906101,0.0,0.0,0.0,0.0,0.0,1228293576.7344568,1095.8691270387662,1228309058.601909,0.0,0.0,0.0,0.0,0.0,1228310154.471036,214.95922870010986,-16792.695807933807,0.0,0.0,0.0,0.0,0.0,-16577.736579179764,-0.0013496376724426626
1,Region2Tianjin,bfbofccs,12720.25376884972,1908.143959473888,0.0,0.0,0.0,0.0,0.0,14628.397728323607,42216.51215183739,6332.82826871378,0.0,0.0,0.0,0.0,0.0,48549.340420551176,-29496.258382987675,-4424.684309239892,0.0,0.0,0.0,0.0,0.0,-33920.94269222757,-69.86900830864566
1,Region2Tianjin,drieaf,15718.943890984903,2359.26282631419,0.0,0.0,0.0,0.0,0.0,18078.206717299097,108118.47304807832,16227.54658768626,0.0,0.0,0.0,0.0,0.0,124346.0196357646,-92399.52915709342,-13868.28376137207,0.0,0.0,0.0,0.0,0.0,-106267.81291846551,-85.46137080201368
1,Region2Tianjin,scrapeaf100,333.6619492011033,50.10649217395659,0.0,0.0,0.0,0.0,0.0,383.7684413750599,268.5179700341452,40.32372764199543,0.0,0.0,0.0,0.0,0.0,308.84169767614065,65.1439791669581,9.782764531961156,0.0,0.0,0.0,0.0,0.0,74.92674369891927,24.26056593481408
1,Region2Tianjin,scrapeaf56,582.2093881631969,703.3783829979011,0.0,0.0,0.0,0.0,0.0,1285.587771161098,633.4094499576721,686.6928013945819,0.0,0.0,0.0,0.0,0.0,1320.102251352254,-51.20006179447523,16.68558160331918,0.0,0.0,0.0,0.0,0.0,-34.514480191155826,-2.6145308180332796
1,Region30Ningxia,bfbof,2887.6706732937264,476981996.1410009,0.0,0.0,0.0,0.0,0.0,476984883.81167424,1862.933763015542,476981940.3550782,0.0,0.0,0.0,0.0,0.0,476983803.2888413,1024.7369102781845,55.78592270612717,0.0,0.0,0.0,0.0,0.0,1080.522832930088,0.00022653239491148277
1,Region30Ningxia,bfbofccs,5594.159928833869,839.1705598417872,0.0,0.0,0.0,0.0,0.0,6433.330488675657,30298.78166763631,4545.069482819485,0.0,0.0,0.0,0.0,0.0,34843.8511504558,-24704.62173880244,-3705.8989229776976,0.0,0.0,0.0,0.0,0.0,-28410.52066178014,-81.53668358616123
1,Region30Ningxia,drieaf,2681.7926166353636,402.5113692237526,0.0,0.0,0.0,0.0,0.0,3084.3039858591164,40040.19784066649,6009.649947152476,0.0,0.0,0.0,0.0,0.0,46049.847787818966,-37358.40522403113,-5607.138577928723,0.0,0.0,0.0,0.0,0.0,-42965.54380195985,-93.30224933626171
1,Region30Ningxia,scrapeaf100,323.0434015855784,48.51188969000537,0.0,0.0,0.0,0.0,0.0,371.5552912755838,264.6989967159873,39.7502269562355,0.0,0.0,0.0,0.0,0.0,304.4492236722228,58.34440486959113,8.761662733769867,0.0,0.0,0.0,0.0,0.0,67.106067603361,22.041792977474948
1,Region30Ningxia,scrapeaf56,1136.030137464271,170.50723582194303,0.0,0.0,0.0,0.0,0.0,1306.537373286214,921.6428384965365,138.32975695336805,0.0,0.0,0.0,0.0,0.0,1059.9725954499045,214.38729896773464,32.17747886857498,0.0,0.0,0.0,0.0,0.0,246.56477783630953,23.261429483623143
1,Region31Xinjiang,bfbof,1089.3087987017236,1314200046.030491,0.0,0.0,0.0,0.0,0.0,1314201135.33929,1107.08700297798,1314251234.0558484,0.0,0.0,0.0,0.0,0.0,1314252341.1428514,-17.778204276256474,-51188.0253572464,0.0,0.0,0.0,0.0,0.0,-51205.80356144905,-0.0038961926837369266
1,Region31Xinjiang,bfbofccs,2405.908315500725,360.9062761399492,0.0,0.0,0.0,0.0,0.0,2766.8145916406743,43445.31988159679,6517.159657812101,0.0,0.0,0.0,0.0,0.0,49962.479539408894,-41039.41156609607,-6156.253381672152,0.0,0.0,0.0,0.0,0.0,-47195.66494776822,-94.46221521200066
1,Region31Xinjiang,drieaf,14972.172410872794,2247.1795842720467,0.0,0.0,0.0,0.0,0.0,17219.35199514484,52159.834835056055,7828.691304357419,0.0,0.0,0.0,0.0,0.0,59988.52613941347,-37187.66242418326,-5581.511720085372,0.0,0.0,0.0,0.0,0.0,-42769.17414426863,-71.29559083494229
1,Region31Xinjiang,scrapeaf100,267.1305265860446,40.115373274826766,0.0,0.0,0.0,0.0,0.0,307.24589986087136,213.4436364123808,32.05313618494689,0.0,0.0,0.0,0.0,0.0,245.4967725973277,53.686890173663784,8.06223708987988,0.0,0.0,0.0,0.0,0.0,61.74912726354367,25.152724661202257
1,Region31Xinjiang,scrapeaf56,656.9728907262056,458.2204795583902,0.0,0.0,0.0,0.0,0.0,1115.193370284596,454.08092407179794,327.7413876164933,0.0,0.0,0.0,0.0,0.0,781.8223116882912,202.89196665440767,130.4790919418969,0.0,0.0,0.0,0.0,0.0,333.3710585963049,42.64025899649924
1,Region3Hebei,bfbof,2090.4147397305537,18895458063.479404,0.0,0.0,0.0,0.0,0.0,18895460153.894142,1286.9759281969818,18895419451.663727,0.0,0.0,0.0,0.0,0.0,18895420738.639656,803.4388115335719,38611.81567764282,0.0,0.0,0.0,0.0,0.0,39415.254486083984,0.00020859686074882087
1,Region3Hebei,bfbofccs,12877.659813517936,1931.756176555112,0.0,0.0,0.0,0.0,0.0,14809.415990073048,65699.51867177183,9855.474739103409,0.0,0.0,0.0,0.0,0.0,75554.99341087523,-52821.858858253894,-7923.718562548297,0.0,0.0,0.0,0.0,0.0,-60745.57742080219,-80.39915653286073
1,Region3Hebei,drieaf,69906.75533773054,10492.333983782342,0.0,0.0,0.0,0.0,0.0,80399.08932151289,540164.6443655997,81073.53613443901,0.0,0.0,0.0,0.0,0.0,621238.1805000388,-470257.8890278692,-70581.20215065667,0.0,0.0,0.0,0.0,0.0,-540839.0911785259,-87.05825046734908
1,Region3Hebei,scrapeaf100,2693.896823013941,404.546339200455,0.0,0.0,0.0,0.0,0.0,3098.4431622143957,262.3138761781697,39.392049993449525,0.0,0.0,0.0,0.0,0.0,301.70592617161924,2431.582946835771,365.1542892070055,0.0,0.0,0.0,0.0,0.0,2796.737236042776,926.9745780372606
1,Region3Hebei,scrapeaf56,951.3493950368232,4415.86589660164,0.0,0.0,0.0,0.0,0.0,5367.215291638463,707.7119119730236,9592.908330391614,0.0,0.0,0.0,0.0,0.0,10300.620242364635,243.63748306379966,-5177.042433789974,0.0,0.0,0.0,0.0,0.0,-4933.4049507261725,-47.89425136202913
1,Region4Shanxi,bfbof,2271.038949258715,5282279850.960758,0.0,0.0,0.0,0.0,0.0,5282282121.999707,1510.0856824011737,5282276239.314864,0.0,0.0,0.0,0.0,0.0,5282277749.400547,760.9532668575414,3611.645894050598,0.0,0.0,0.0,0.0,0.0,4372.599160194397,8.277866798448106e-05
1,Region4Shanxi,bfbofccs,8995.137195937343,1349.3454625173608,0.0,0.0,0.0,0.0,0.0,10344.482658454705,34050.44234978692,5107.849817137353,0.0,0.0,0.0,0.0,0.0,39158.29216692427,-25055.30515384958,-3758.5043546199922,0.0,0.0,0.0,0.0,0.0,-28813.809508469567,-73.5829064905125
1,Region4Shanxi,drieaf,67316.71882206453,10103.594325915654,0.0,0.0,0.0,0.0,0.0,77420.31314798018,38669.087646995555,5803.859447921574,0.0,0.0,0.0,0.0,0.0,44472.94709491713,28647.63117506898,4299.734877994079,0.0,0.0,0.0,0.0,0.0,32947.36605306305,74.08406279607372
1,Region4Shanxi,scrapeaf100,363.13682590459854,54.5327765687105,0.0,0.0,0.0,0.0,0.0,417.66960247330906,267.76879492848644,40.211222944775706,0.0,0.0,0.0,0.0,0.0,307.98001787326217,95.3680309761121,14.321553623934797,0.0,0.0,0.0,0.0,0.0,109.68958460004689,35.615812141807716
1,Region4Shanxi,scrapeaf56,671.7835969689754,975.3436371452752,0.0,0.0,0.0,0.0,0.0,1647.1272341142508,631.9147485688318,648.9799681765894,0.0,0.0,0.0,0.0,0.0,1280.8947167454212,39.868848400143634,326.36366896868583,0.0,0.0,0.0,0.0,0.0,366.2325173688296,28.59192973325524
1,Region5Innermongolia,bfbof,6058.585565971522,2471634532.4865117,0.0,0.0,0.0,0.0,0.0,2471640591.0720778,3089.356945496726,2471631015.1326494,0.0,0.0,0.0,0.0,0.0,2471634104.489595,2969.2286204747957,3517.353862285614,0.0,0.0,0.0,0.0,0.0,6486.582482814789,0.000262441049467324
1,Region5Innermongolia,bfbofccs,4284.569938450334,642.7211591500129,0.0,0.0,0.0,0.0,0.0,4927.291097600347,50608.77733318965,7591.737910227044,0.0,0.0,0.0,0.0,0.0,58200.515243416696,-46324.20739473932,-6949.016751077032,0.0,0.0,0.0,0.0,0.0,-53273.22414581635,-91.5339390433357
1,Region5Innermongolia,drieaf,4798.23194750365,720.1686286488299,0.0,0.0,0.0,0.0,0.0,5518.40057615248,43770.579410267965,6569.544468448899,0.0,0.0,0.0,0.0,0.0,50340.12387871686,-38972.347462764315,-5849.375839800069,0.0,0.0,0.0,0.0,0.0,-44821.72330256438,-89.03776917703297
1,Region5Innermongolia,scrapeaf100,400.278487018553,60.1103929447763,0.0,0.0,0.0,0.0,0.0,460.3888799633293,12921.627982229786,1940.4593568928128,0.0,0.0,0.0,0.0,0.0,14862.087339122598,-12521.349495211232,-1880.3489639480365,0.0,0.0,0.0,0.0,0.0,-14401.698459159268,-96.9022596257296
1,Region5Innermongolia,scrapeaf56,1309.5178381777837,196.546076977859,0.0,0.0,0.0,0.0,0.0,1506.0639151556425,1084.9574236616963,162.84171096549872,0.0,0.0,0.0,0.0,0.0,1247.7991346271951,224.56041451608735,33.70436601236028,0.0,0.0,0.0,0.0,0.0,258.2647805284473,20.697624590484196
1,Region6Liaoning,bfbof,1317.4745744901388,6043944065.051021,0.0,0.0,0.0,0.0,0.0,6043945382.525595,855.435225235422,6044495060.671971,0.0,0.0,0.0,0.0,0.0,6044495916.107197,462.03934925471685,-550995.6209506989,0.0,0.0,0.0,0.0,0.0,-550533.5816020966,-0.00910801478308639
1,Region6Liaoning,bfbofccs,9204.999846214503,1380.8266071330595,0.0,0.0,0.0,0.0,0.0,10585.826453347565,37385.152688265574,5608.084128857266,0.0,0.0,0.0,0.0,0.0,42993.23681712284,-28180.152842051073,-4227.2575217242065,0.0,0.0,0.0,0.0,0.0,-32407.41036377527,-75.37792630414008
1,Region6Liaoning,drieaf,1686.7609634894363,253.16665455628063,0.0,0.0,0.0,0.0,0.0,1939.927618045717,11557.10682626125,1734.610970306842,0.0,0.0,0.0,0.0,0.0,13291.717796568091,-9870.345862771814,-1481.4443157505614,0.0,0.0,0.0,0.0,0.0,-11351.790178522375,-85.40498942471827
1,Region6Liaoning,scrapeaf100,291.49572810388565,43.774330438188386,0.0,0.0,0.0,0.0,0.0,335.270058542074,229.17766280639913,34.415937434128395,0.0,0.0,0.0,0.0,0.0,263.5936002405275,62.31806529748653,9.358393004059991,0.0,0.0,0.0,0.0,0.0,71.67645830154652,27.19203282482663
1,Region6Liaoning,scrapeaf56,646.381587479994,500.5106085325499,0.0,0.0,0.0,0.0,0.0,1146.892196012544,495.73077174436173,462.01371088698505,0.0,0.0,0.0,0.0,0.0,957.7444826313468,150.65081573563225,38.49689764556484,0.0,0.0,0.0,0.0,0.0,189.14771338119715,19.749287707878505
1,Region7Jilin,bfbof,1657.2682837629377,1187329750.719175,0.0,0.0,0.0,0.0,0.0,1187331407.9874592,1053.9197350440168,1187305394.6975298,0.0,0.0,0.0,0.0,0.0,1187306448.6172647,603.3485487189209,24356.02164530754,0.0,0.0,0.0,0.0,0.0,24959.37019443512,0.0021021843369504784
1,Region7Jilin,bfbofccs,7129.251062488278,1069.447009286354,0.0,0.0,0.0,0.0,0.0,8198.698071774632,37624.88866727049,5644.046521472972,0.0,0.0,0.0,0.0,0.0,43268.93518874346,-30495.637604782212,-4574.599512186618,0.0,0.0,0.0,0.0,0.0,-35070.23711696883,-81.05176835063982
1,Region7Jilin,drieaf,1949.3058248040456,292.572121986864,0.0,0.0,0.0,0.0,0.0,2241.8779467909094,46356.22494059408,6957.625081499654,0.0,0.0,0.0,0.0,0.0,53313.850022093735,-44406.919115790035,-6665.05295951279,0.0,0.0,0.0,0.0,0.0,-51071.97207530282,-95.79494269151101
1,Region7Jilin,scrapeaf100,312.4587622077377,46.92237925460877,0.0,0.0,0.0,0.0,0.0,359.3811414623465,251.65932815183183,37.79204127631236,0.0,0.0,0.0,0.0,0.0,289.4513694281442,60.79943405590589,9.13033797829641,0.0,0.0,0.0,0.0,0.0,69.9297720342023,24.15941999941453
1,Region7Jilin,scrapeaf56,741.558340855141,564.5608056053283,0.0,0.0,0.0,0.0,0.0,1306.1191464604692,846.0115001700308,1502.3930292660914,0.0,0.0,0.0,0.0,0.0,2348.404529436122,-104.45315931488983,-937.8322236607631,0.0,0.0,0.0,0.0,0.0,-1042.285382975653,-44.38270195407591
1,Region8Heilongjiang,bfbof,1775.757518180235,823877586.2796583,0.0,0.0,0.0,0.0,0.0,823879362.0371765,1245.093813750665,823877668.8236918,0.0,0.0,0.0,0.0,0.0,823878913.9175056,530.6637044295699,-82.54403352737427,0.0,0.0,0.0,0.0,0.0,448.1196708679199,5.439144797833603e-05
1,Region8Heilongjiang,bfbofccs,6547.955745327071,982.2478725185096,0.0,0.0,0.0,0.0,0.0,7530.20361784558,47776.996743874966,7166.947247694149,0.0,0.0,0.0,0.0,0.0,54943.94399156912,-41229.0409985479,-6184.69937517564,0.0,0.0,0.0,0.0,0.0,-47413.740373723536,-86.29475230427387
1,Region8Heilongjiang,drieaf,56004.3357163692,8405.714040612374,0.0,0.0,0.0,0.0,0.0,64410.04975698157,21296.30404790249,3196.371131963664,0.0,0.0,0.0,0.0,0.0,24492.67517986615,34708.031668466705,5209.34290864871,0.0,0.0,0.0,0.0,0.0,39917.37457711542,162.97678503460872
1,Region8Heilongjiang,scrapeaf100,327.2777686750788,49.14777065257756,0.0,0.0,0.0,0.0,0.0,376.42553932765634,270.09659430658854,40.56079190701634,0.0,0.0,0.0,0.0,0.0,310.65738621360487,57.18117436849025,8.586978745561225,0.0,0.0,0.0,0.0,0.0,65.76815311405147,21.170638791388647
1,Region8Heilongjiang,scrapeaf56,744.8327418569261,720.6070756574994,0.0,0.0,0.0,0.0,0.0,1465.4398175144256,542.3433302312968,512.0233459976956,0.0,0.0,0.0,0.0,0.0,1054.3666762289924,202.48941162562926,208.5837296598038,0.0,0.0,0.0,0.0,0.0,411.07314128543317,38.987683369855894
1,Region9Shanghai,bfbof,2467.522061570108,1457751435.8612008,0.0,0.0,0.0,0.0,0.0,1457753903.3832624,2075.369333281554,1457743655.7561471,0.0,0.0,0.0,0.0,0.0,1457745731.1254804,392.1527282885536,7780.105053663254,0.0,0.0,0.0,0.0,0.0,8172.257781982422,0.0005606092755060154
1,Region9Shanghai,bfbofccs,12226.265452340398,1834.0415996211116,0.0,0.0,0.0,0.0,0.0,14060.30705196151,70966.54686293064,10645.572814972784,0.0,0.0,0.0,0.0,0.0,81612.11967790342,-58740.28141059024,-8811.531215351672,0.0,0.0,0.0,0.0,0.0,-67551.81262594191,-82.77179038180482
1,Region9Shanghai,drieaf,408543.8598034835,61318.5178366892,0.0,0.0,0.0,0.0,0.0,469862.37764017266,67200.29284471102,10086.119902551563,0.0,0.0,0.0,0.0,0.0,77286.41274726258,341343.5669587725,51232.39793413764,0.0,0.0,0.0,0.0,0.0,392575.9648929101,507.949522999196
1,Region9Shanghai,scrapeaf100,407.37947911236887,61.17675908460144,0.0,0.0,0.0,0.0,0.0,468.5562381969703,328.5849561504501,49.34407286552517,0.0,0.0,0.0,0.0,0.0,377.9290290159753,78.79452296191874,11.832686219076272,0.0,0.0,0.0,0.0,0.0,90.62720918099501,23.979954494885902
1,Region9Shanghai,scrapeaf56,775.6800101541411,1438.5403192033527,0.0,0.0,0.0,0.0,0.0,2214.220329357494,928.4578490387448,10981.473539098944,0.0,0.0,0.0,0.0,0.0,11909.931388137687,-152.77783888460374,-9542.933219895593,0.0,0.0,0.0,0.0,0.0,-9695.711058780194,-81.4086222901094
2,Region10Jiangsu,bfbof,2449.3155077821525,18490844275.02098,0.0,0.0,0.0,0.0,0.0,18490846724.336487,2156.515381904643,18490128589.0978,0.0,0.0,0.0,0.0,0.0,18490130745.613186,292.80012587750934,715685.9231796265,0.0,0.0,0.0,0.0,0.0,715978.7233009338,0.0038722209872464044
2,Region10Jiangsu,bfbofccs,8562.422598578396,2568.869341262762,0.0,0.0,0.0,0.0,0.0,11131.291939841158,36586.82203309173,10976.65576920377,0.0,0.0,0.0,0.0,0.0,47563.4778022955,-28024.399434513336,-8407.786427941008,0.0,0.0,0.0,0.0,0.0,-36432.18586245434,-76.59697638993096
2,Region10Jiangsu,drieaf,359220.23334783514,107831.02845522718,0.0,0.0,0.0,0.0,0.0,467051.2618030623,928524.1631921586,278725.15567793546,0.0,0.0,0.0,0.0,0.0,1207249.318870094,-569303.9298443234,-170894.12722270828,0.0,0.0,0.0,0.0,0.0,-740198.0570670316,-61.31277487568255
2,Region10Jiangsu,scrapeaf100,16093.89777447627,4833.687298273363,0.0,0.0,0.0,0.0,0.0,20927.585072749633,37126.13221752466,11150.568758953506,0.0,0.0,0.0,0.0,0.0,48276.70097647817,-21032.23444304839,-6316.881460680143,0.0,0.0,0.0,0.0,0.0,-27349.115903728536,-56.65075564515859
2,Region10Jiangsu,scrapeaf56,1600.0792859773808,773.7754079357678,0.0,0.0,0.0,0.0,0.0,2373.8546939131484,1363.33645651678,719.739464298087,0.0,0.0,0.0,0.0,0.0,2083.075920814867,236.7428294606009,54.035943637680816,0.0,0.0,0.0,0.0,0.0,290.77877309828136,13.95910586804408
2,Region11Zhejiang,bfbof,2591.410870681674,1619370475.4999242,0.0,0.0,0.0,0.0,0.0,1619373066.910795,2817.591349548574,1619289404.7112143,0.0,0.0,0.0,0.0,0.0,1619292222.302564,-226.18047886689965,81070.78870987892,0.0,0.0,0.0,0.0,0.0,80844.60823106766,0.004992589176776882
2,Region11Zhejiang,bfbofccs,18594.190178077744,5578.566640941504,0.0,0.0,0.0,0.0,0.0,24172.756819019247,81868.0287534214,24561.771703396145,0.0,0.0,0.0,0.0,0.0,106429.80045681755,-63273.83857534366,-18983.20506245464,0.0,0.0,0.0,0.0,0.0,-82257.04363779831,-77.2876048669968
2,Region11Zhejiang,drieaf,177162.76354277236,53180.86572893347,0.0,0.0,0.0,0.0,0.0,230343.62927170584,1289202.948919947,386994.0135998394,0.0,0.0,0.0,0.0,0.0,1676196.9625197863,-1112040.1853771748,-333813.14787090593,0.0,0.0,0.0,0.0,0.0,-1445853.3332480805,-86.25796165831038
2,Region11Zhejiang,scrapeaf100,372.4326240229004,111.8574797372662,0.0,0.0,0.0,0.0,0.0,484.29010376016663,23309.76575645622,7000.921730806534,0.0,0.0,0.0,0.0,0.0,30310.687487262756,-22937.33313243332,-6889.064251069267,0.0,0.0,0.0,0.0,0.0,-29826.39738350259,-98.40224638928538
2,Region11Zhejiang,scrapeaf56,1806.1796607308768,758.8157968803358,0.0,0.0,0.0,0.0,0.0,2564.9954576112127,1638.729185425818,806.7307300877503,0.0,0.0,0.0,0.0,0.0,2445.4599155135684,167.45047530505872,-47.91493320741449,0.0,0.0,0.0,0.0,0.0,119.53554209764434,4.888059760838108
2,Region12Anhui,bfbof,2331.600764921139,5841966279.116422,0.0,0.0,0.0,0.0,0.0,5841968610.717187,2086.470744475602,5839573453.801641,0.0,0.0,0.0,0.0,0.0,5839575540.272386,245.1300204455374,2392825.3147802353,0.0,0.0,0.0,0.0,0.0,2393070.4448013306,0.04098021214551677
2,Region12Anhui,bfbofccs,10554.549331354396,3166.540529389809,0.0,0.0,0.0,0.0,0.0,13721.089860744203,40579.98559826798,12174.671323695542,0.0,0.0,0.0,0.0,0.0,52754.65692196352,-30025.436266913584,-9008.130794305733,0.0,0.0,0.0,0.0,0.0,-39033.56706121932,-73.99075141168882
2,Region12Anhui,drieaf,277575.10990328883,83322.72738507405,0.0,0.0,0.0,0.0,0.0,360897.8372883629,120976.35126927069,36314.78175533261,0.0,0.0,0.0,0.0,0.0,157291.13302460327,156598.75863401813,47007.945629741436,0.0,0.0,0.0,0.0,0.0,203606.70426375963,129.4457610855354
2,Region12Anhui,scrapeaf100,1479.205660153808,444.2688596145382,0.0,0.0,0.0,0.0,0.0,1923.4745197683465,15290.855202894209,4592.499195016922,0.0,0.0,0.0,0.0,0.0,19883.35439791113,-13811.6495427404,-4148.230335402384,0.0,0.0,0.0,0.0,0.0,-17959.879878142783,-90.32620713147666
2,Region12Anhui,scrapeaf56,1585.418987407774,731.6531998962822,0.0,0.0,0.0,0.0,0.0,2317.072187304056,1385.5691933179228,612.2087577162106,0.0,0.0,0.0,0.0,0.0,1997.7779510341336,199.84979408985123,119.44444218007163,0.0,0.0,0.0,0.0,0.0,319.2942362699225,15.982468727550147
2,Region13Fujian,bfbof,4575.019835389596,4545910235.91577,0.0,0.0,0.0,0.0,0.0,4545914810.935605,4089.484501073297,4545768123.188886,0.0,0.0,0.0,0.0,0.0,4545772212.673387,485.53533431629876,142112.72688388824,0.0,0.0,0.0,0.0,0.0,142598.26221847534,0.003136942537967883
2,Region13Fujian,bfbofccs,20028.9252155966,6009.011040091996,0.0,0.0,0.0,0.0,0.0,26037.936255688594,93692.60080157896,28109.34019331252,0.0,0.0,0.0,0.0,0.0,121801.94099489148,-73663.67558598236,-22100.329153220526,0.0,0.0,0.0,0.0,0.0,-95764.0047392029,-78.62272469304848
2,Region13Fujian,drieaf,2197235.613613489,659568.0142130908,0.0,0.0,0.0,0.0,0.0,2856803.62782658,2963938.9576154174,889717.6617796732,0.0,0.0,0.0,0.0,0.0,3853656.6193950903,-766703.3440019283,-230149.64756658243,0.0,0.0,0.0,0.0,0.0,-996852.9915685104,-25.867717080744647
2,Region13Fujian,scrapeaf100,632.1908985218212,189.87402300487113,0.0,0.0,0.0,0.0,0.0,822.0649215266923,454.3171442507313,136.45091079398574,0.0,0.0,0.0,0.0,0.0,590.768055044717,177.87375427108987,53.42311221088539,0.0,0.0,0.0,0.0,0.0,231.29686648197526,39.15189125526899
2,Region13Fujian,scrapeaf56,2114.9143878809473,1032.6263990392051,0.0,0.0,0.0,0.0,0.0,3147.5407869201526,1730.166387341099,1116.599066656575,0.0,0.0,0.0,0.0,0.0,2846.765453997674,384.74800053984836,-83.97266761736978,0.0,0.0,0.0,0.0,0.0,300.7753329224788,10.565511552773135
2,Region14Jiangxi,bfbof,2040.6061745116883,3626330414.7519455,0.0,0.0,0.0,0.0,0.0,3626332455.35812,2142.1657926022285,3626019730.163318,0.0,0.0,0.0,0.0,0.0,3626021872.3291106,-101.5596180905402,310684.5886273384,0.0,0.0,0.0,0.0,0.0,310583.0290093422,0.008565393148327723
2,Region14Jiangxi,bfbofccs,23673.886719914502,7102.560178869595,0.0,0.0,0.0,0.0,0.0,30776.446898784096,48132.8302654372,14440.6504763751,0.0,0.0,0.0,0.0,0.0,62573.4807418123,-24458.9435455227,-7338.090297505505,0.0,0.0,0.0,0.0,0.0,-31797.033843028206,-50.815510766018605
2,Region14Jiangxi,drieaf,9344.20900208454,2804.9524310054853,0.0,0.0,0.0,0.0,0.0,12149.161433090025,445220.8505860254,133646.7652753711,0.0,0.0,0.0,0.0,0.0,578867.6158613965,-435876.64158394083,-130841.8128443656,0.0,0.0,0.0,0.0,0.0,-566718.4544283065,-97.90121936342715
