time,subperiod_index,weight
131,164,1.4136986301369863
132,164,1.4136986301369863
133,164,1.4136986301369863
134,164,1.4136986301369863
135,164,1.4136986301369863
136,164,1.4136986301369863
137,164,1.4136986301369863
138,164,1.4136986301369863
139,164,1.4136986301369863
140,164,1.4136986301369863
141,164,1.4136986301369863
142,164,1.4136986301369863
143,164,1.4136986301369863
144,164,1.4136986301369863
145,206,0.3945205479452054
146,206,0.3945205479452054
147,206,0.3945205479452054
148,206,0.3945205479452054
149,206,0.3945205479452054
150,206,0.3945205479452054
151,206,0.3945205479452054
152,206,0.3945205479452054
153,206,0.3945205479452054
154,206,0.3945205479452054
155,206,0.3945205479452054
156,206,0.3945205479452054
157,206,0.3945205479452054
158,206,0.3945205479452054
159,206,0.3945205479452054
160,206,0.3945205479452054
161,206,0.3945205479452054
162,206,0.3945205479452054
163,206,0.3945205479452054
164,206,0.3945205479452054
165,206,0.3945205479452054
166,206,0.3945205479452054
167,206,0.3945205479452054
168,206,0.3945205479452054
169,215,1.1835616438356162
170,215,1.1835616438356162
171,215,1.1835616438356162
172,215,1.1835616438356162
173,215,1.1835616438356162
174,215,1.1835616438356162
175,215,1.1835616438356162
176,215,1.1835616438356162
177,215,1.1835616438356162
178,215,1.1835616438356162
179,215,1.1835616438356162
180,215,1.1835616438356162
181,215,1.1835616438356162
182,215,1.1835616438356162
183,215,1.1835616438356162
184,215,1.1835616438356162
185,215,1.1835616438356162
186,215,1.1835616438356162
187,215,1.1835616438356162
188,215,1.1835616438356162
189,215,1.1835616438356162
190,215,1.1835616438356162
191,215,1.1835616438356162
192,215,1.1835616438356162
193,253,0.29589041095890406
194,253,0.29589041095890406
195,253,0.29589041095890406
196,253,0.29589041095890406
197,253,0.29589041095890406
198,253,0.29589041095890406
199,253,0.29589041095890406
200,253,0.29589041095890406
201,253,0.29589041095890406
202,253,0.29589041095890406
203,253,0.29589041095890406
204,253,0.29589041095890406
205,253,0.29589041095890406
206,253,0.29589041095890406
207,253,0.29589041095890406
208,253,0.29589041095890406
209,253,0.29589041095890406
210,253,0.29589041095890406
211,253,0.29589041095890406
212,253,0.29589041095890406
213,253,0.29589041095890406
214,253,0.29589041095890406
215,253,0.29589041095890406
216,253,0.29589041095890406
217,263,1.676712328767123
218,263,1.676712328767123
219,263,1.676712328767123
220,263,1.676712328767123
221,263,1.676712328767123
222,263,1.676712328767123
223,263,1.676712328767123
224,263,1.676712328767123
225,263,1.676712328767123
226,263,1.676712328767123
227,263,1.676712328767123
228,263,1.676712328767123
229,263,1.676712328767123
230,263,1.676712328767123
231,263,1.676712328767123
232,263,1.676712328767123
233,263,1.676712328767123
234,263,1.676712328767123
235,263,1.676712328767123
236,263,1.676712328767123
237,263,1.676712328767123
238,263,1.676712328767123
239,263,1.676712328767123
240,263,1.676712328767123
241,327,2.0712328767123287
242,327,2.0712328767123287
243,327,2.0712328767123287
244,327,2.0712328767123287
245,327,2.0712328767123287
246,327,2.0712328767123287
247,327,2.0712328767123287
