zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,3.2057492390094837e10,1.8530253436727165e10,6.644205718476937e9,7.602086481400297e8,3.131051198797331e8,0.0,0.0,5.83052653133187e10
Region2Tianjin,2.121336532365635e10,2.8336736347258232e10,3.784061879942961e9,1.6280503184575076e9,3.4554149294865113e8,0.0,0.0,5.53077553622637e10
Region3Hebei,1.5053038393336896e11,7.782241768630683e9,2.807692201063046e10,9.10052400295133e9,3.3422204296645933e8,0.0,0.0,1.9582429375854788e11
Region4Shanxi,1.5012192882925394e11,2.7351205639134563e10,7.224919418340964e10,3.711503146758674e10,3.0361498485111094e8,0.0,0.0,2.87140975104236e11
Region5Innermongolia,1.1155125497903374e11,5.710666765350261e11,3.485893492500469e10,2.66140632230174e10,2.918972711819113e8,0.0,0.0,7.443828269332638e11
Region6Liaoning,5.304763069147185e10,9.093203243453243e9,1.1379918079374899e10,2.6237823514458685e9,3.094399792152431e8,0.0,0.0,7.645397434496109e10
Region7Jilin,1.5674786285789118e10,1.4474994709549045e11,8.465200327682179e9,7.767257119438126e8,3.012993582990487e8,0.0,0.0,1.6996795877920462e11
Region8Heilongjiang,2.0855041135020138e10,5.9457835237351364e10,5.328626783616761e9,1.5080992925226767e9,3.061507294154046e8,0.0,0.0,8.745575317792635e10
Region9Shanghai,3.6310150038183876e10,2.692745850299599e10,5.398866353492964e9,3.2018271147291737e9,3.3945043082300055e8,0.0,0.0,7.2177752440225e10
Region10Jiangsu,1.4160655917730408e11,6.6322534741586426e10,2.312326799567293e10,9.155612407332201e9,3.509743811896257e8,0.0,0.0,2.405589487030853e11
Region11Zhejiang,9.068205956319424e10,8.804212188967321e9,1.1604350753346666e10,9.162059409463432e9,3.434803037050245e8,0.0,0.0,1.2059616221867667e11
Region12Anhui,4.528974051409902e10,4.3040579381837746e10,8.373122086480992e9,1.9896922082472324e9,3.2742227521595806e8,0.0,0.0,9.902055646588095e10
Region13Fujian,6.441808154904294e10,7.873008643057907e9,1.0306315177660767e10,4.685529673216022e9,3.4018298168056834e8,0.0,0.0,8.76231180246582e10
Region14Jiangxi,2.8871701292267685e10,3.384119430413821e10,5.621795428673536e9,1.1607330050699143e9,2.5303661226126248e8,0.0,0.0,6.974846064241061e10
Region15Shandong,9.337190971991534e10,4.4444905805998016e11,6.657684480605547e10,1.907306814081755e10,3.433270295776948e8,0.0,0.0,6.238142077563461e11
Region16Henan,5.570649052887104e10,1.31565338904275e10,2.592096942363511e10,8.729458951507694e9,3.385976327951198e8,0.0,0.0,1.0385205042723647e11
Region17Hubei,3.3321931841228134e10,7.561851413053091e9,1.1566513358781479e10,1.2266903368183277e9,3.17320553264432e8,0.0,0.0,5.399430750314547e10
Region18Hunan,2.7103693383246277e10,8.73085259457757e9,6.394876025267167e9,1.0512847697488616e9,2.673620628123417e8,0.0,0.0,4.3548068835652214e10
Region19Guangdong,1.0582142387613284e11,1.761600022289249e11,2.129479366617523e10,8.354307775599251e9,3.689947353445923e8,0.0,0.0,3.119995222821768e11
Region20Guangxi,6.023147829431593e10,1.1530315972904825e10,2.6775003627765408e10,8.264905243587209e9,3.0112070569498e8,0.0,0.0,1.0710282384426836e11
Region22Chongqing,2.586707910064737e10,1.2686899357637148e10,1.6904897870760199e10,6.123149963070199e9,3.3947277509657645e8,0.0,0.0,6.192149906721149e10
