zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region1Beijing,7.834054693573439e8,3.905478432913411e8,1.1474497317188878e8,2.4907550800467287e6,0.0,0.0,0.0,1.2911890409006205e9
Region2Tianjin,3.2162511879320675e10,2.179216977598699e9,6.809980806438584e8,2.707642507036726e6,0.0,0.0,0.0,3.502543458007027e10
Region12Anhui,1.2230293616748256e11,7.251090120132089e9,1.1941481330908287e9,2.7293408942731144e6,0.0,0.0,0.0,1.3075090376159976e11
Region9Shanghai,1.58133468139782e8,2.470316250939085e9,2.281801705580199e9,3.0184640689006294e6,0.0,0.0,0.0,4.913269888727966e9
Region22Chongqing,5.052564711727274e9,1.5811139222342583e10,6.003087141067333e9,2.610887402249175e6,0.0,0.0,0.0,2.6869401962539436e10
Region13Fujian,9.653229247989592e7,6.677533929076849e9,2.38939897282844e9,2.7631635458833855e6,0.0,0.0,0.0,9.166228357931068e9
Region28Gansu,2.1650724906325915e8,4.954434755181122e9,8.238673807469847e8,2.772384301507835e6,0.0,0.0,0.0,5.997581769292873e9
Region19Guangdong,8.798772312944661e7,1.3144110405998516e10,6.984817879476954e9,2.751782028676648e6,0.0,0.0,0.0,2.021966779063359e10
Region20Guangxi,1.2725894459474566e9,2.26817659759179e10,7.704763656679015e9,2.656693348980545e6,0.0,0.0,0.0,3.1661775771893353e10
Region24Guizhou,3.191080751222147e11,3.2813543054862125e10,1.114823480464828e10,2.720651969004833e6,0.0,0.0,0.0,3.630725736336941e11
Region21Hainan,6.257808783458641e10,3.2914318753523192e9,8.156215726430877e8,1.2199814852953218e7,0.0,0.0,0.0,6.669734109743477e10
Region3Hebei,1.4120242096962616e9,8.798734569293562e9,6.7221040421798e9,2.6191042098470596e6,0.0,0.0,0.0,1.693548192537947e10
Region8Heilongjiang,1.5876615870830736e10,3.087821186868903e9,7.762191815298904e8,2.440068635860023e6,0.0,0.0,0.0,1.974309630786539e10
Region16Henan,5.41039908329587e8,2.1370400621563435e10,7.287275160536577e9,2.672391965097039e6,0.0,0.0,0.0,2.920138808239469e10
Region17Hubei,1.2435260347953446e8,8.371319873967724e9,9.622711495417297e8,2.704549791499888e6,0.0,0.0,0.0,9.460648176780487e9
