zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region1Beijing,1.9342100706999e10,7.017319698623466e9,1.9606269443135035e8,3.0567160200014873e6,0.0,0.0,0.0,2.655853981607382e10
Region2Tianjin,5.155109892304554e9,4.711176997645964e9,1.4809733376162612e8,1.1818471083993874e7,0.0,0.0,0.0,1.0026202694796137e10
Region12Anhui,1.0191716052188965e11,3.3879888972012318e10,3.126657824315687e9,2.5671654199980684e6,0.0,0.0,0.0,1.3892627448363763e11
Region9Shanghai,6.527193373070171e10,2.6876587358539745e10,9.803140011318514e9,4.5204899045635176e8,0.0,0.0,0.0,1.0240371009101631e11
Region22Chongqing,1.7061528438479158e10,1.5289103575032059e10,1.48002957947411e9,2.396204595149197e6,0.0,0.0,0.0,3.3833057797580475e10
Region13Fujian,3.9951163795248604e10,4.262288862395913e10,5.729858972697734e9,1.0110685791723698e7,0.0,0.0,0.0,8.831402207769719e10
Region28Gansu,1.6349588795352325e11,7.696110917821948e10,1.2626262458405776e9,2.4950017029737583e6,0.0,0.0,0.0,2.417221183792863e11
Region19Guangdong,1.5729602603879688e11,5.724946223605066e10,1.1867793144452751e10,1.7578678798443836e8,0.0,0.0,0.0,2.2658906820728473e11
Region20Guangxi,1.3723310257421255e11,4.7037995448489944e10,3.614400746896894e9,4.85822396147362e6,0.0,0.0,0.0,1.8789035699356088e11
Region24Guizhou,1.4243793544301601e10,3.668856563451555e10,2.7540372704934278e9,2.613062538833452e6,0.0,0.0,0.0,5.368900951184942e10
Region21Hainan,1.1148869698516354e10,8.414768259166535e9,1.3394997727923887e9,1.0850760031530292e8,0.0,0.0,0.0,2.101164533079058e10
Region3Hebei,1.1455281993756313e11,6.547045234833272e10,2.6379347587087107e9,8.87909623530881e7,0.0,0.0,0.0,1.8274999800695764e11
Region8Heilongjiang,4.58769067424829e10,2.6441750945228695e10,5.426780995619959e8,2.28309281718506e6,0.0,0.0,0.0,7.286361888009077e10
Region16Henan,1.5036533920596558e10,1.2378598087854635e10,2.576364415877402e9,2.4945055876367036e6,0.0,0.0,0.0,2.9993990929916233e10
Region17Hubei,7.914555427594832e10,2.58315200912761e10,2.154397604778176e9,2.512294952499141e6,0.0,0.0,0.0,1.0713398426695511e11
Region18Hunan,1.726240666891298e10,2.5738459938305923e10,2.732609008754632e9,2.2554239472610373e6,0.0,0.0,0.0,4.573573103992079e10
Region5Innermongolia,3.4366881138184625e11,1.3116915735294531e11,1.9696691131386416e9,6.977671061628442e8,0.0,0.0,0.0,4.775054049540931e11
Region10Jiangsu,1.0610404007222577e11,4.026895892923509e10,4.1988309608569e9,2.364448502635858e7,0.0,0.0,0.0,1.5059547444734415e11
Region14Jiangxi,1.399927556906975e10,1.9491677560348072e10,2.411891536217027e9,2.0690035118565864e6,0.0,0.0,0.0,3.5904913669146706e10
Region7Jilin,5.246343760056766e10,2.754855246266158e10,5.602896118857651e8,2.3134830811386844e6,0.0,0.0,0.0,8.057459315819614e10
Region6Liaoning,5.5043363521187315e9,2.633042305207101e10,1.814508804579005e9,2.4489433169195717e6,0.0,0.0,0.0,3.365171715208567e10
Region30Ningxia,5.913746962051737e10,2.1809654140781578e10,1.0385056342962459e9,5.671146162423031e6,0.0,0.0,0.0,8.199130054175763e10
Region29Qinghai,8.730300673841782e10,1.764285684311922e10,7.137530898458025e7,3.3033567490537176e6,0.0,0.0,0.0,1.0502054224727066e11
Region27Shaanxi,3.143336991160655e10,3.912618598813246e10,2.5106845188330445e9,1.0202864609614462e8,0.0,0.0,0.0,7.31722690646682e10
Region15Shandong,2.4559998892772943e11,7.231419339313896e10,3.8751029871837306e9,7.366010883309269e6,0.0,0.0,0.0,3.217966513189354e11
Region4Shanxi,7.69411841985939e10,2.54773791441916e10,1.370640469017297e9,2.6293526283592737e8,0.0,0.0,0.0,1.0405213907463873e11
Region23Sichuan,4.920571829335517e10,5.5579227191692894e10,3.2017531884712925e9,2.253847413367824e6,0.0,0.0,0.0,1.0798895252093272e11
Region26Tibet,7.658385961449756e10,1.4427204164531305e10,4.258290484256073e7,3.7867622639949983e6,0.0,0.0,0.0,9.105743344613542e10
Region31Xinjiang,6.3008311037418884e10,6.750951775359853e10,2.1580234752344975e9,1.354387316607226e8,0.0,0.0,0.0,1.3281129099791264e11
