zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_Region1Beijing_aluminum_Region15Shandong,0.0,0.0,352.0227341103955,0.0,0.0,0.0,0.0,352.0227341103955
aluminum_Region1Beijing_aluminum_Region16Henan,0.0,0.0,499.01755292847736,0.0,0.0,0.0,0.0,499.01755292847736
aluminum_Region1Beijing_aluminum_Region17Hubei,0.0,0.0,279.93525355452067,0.0,0.0,0.0,0.0,279.93525355452067
aluminum_Region1Beijing_aluminum_Region18Hunan,0.0,0.0,316.6286416537474,0.0,0.0,0.0,0.0,316.6286416537474
aluminum_Region1Beijing_aluminum_Region19Guangdong,0.0,0.0,513.2796700720548,0.0,0.0,0.0,0.0,513.2796700720548
aluminum_Region1Beijing_aluminum_Region20Guangxi,0.0,0.0,355.00457925679126,0.0,0.0,0.0,0.0,355.00457925679126
aluminum_Region1Beijing_aluminum_Region21Hainan,0.0,0.0,328.10032938966594,0.0,0.0,0.0,0.0,328.10032938966594
aluminum_Region1Beijing_aluminum_Region22Chongqing,0.0,0.0,298.16816012825404,0.0,0.0,0.0,0.0,298.16816012825404
aluminum_Region1Beijing_aluminum_Region23Sichuan,0.0,0.0,296.57861734051227,0.0,0.0,0.0,0.0,296.57861734051227
aluminum_Region1Beijing_aluminum_Region24Guizhou,0.0,0.0,250.51758287499317,0.0,0.0,0.0,0.0,250.51758287499317
aluminum_Region1Beijing_aluminum_Region25Yunnan,0.0,0.0,302.6123521792005,0.0,0.0,0.0,0.0,302.6123521792005
aluminum_Region1Beijing_aluminum_Region27Shaanxi,0.0,0.0,272.62987836744014,0.0,0.0,0.0,0.0,272.62987836744014
aluminum_Region1Beijing_aluminum_Region28Gansu,0.0,0.0,210.42252171242228,0.0,0.0,0.0,0.0,210.42252171242228
aluminum_Region1Beijing_aluminum_Region29Qinghai,0.0,0.0,240.5442359614654,0.0,0.0,0.0,0.0,240.5442359614654
aluminum_Region1Beijing_aluminum_Region30Ningxia,0.0,0.0,255.21066501613254,0.0,0.0,0.0,0.0,255.21066501613254
aluminum_Region1Beijing_aluminum_Region31Xinjiang,0.0,0.0,241.60884846826468,0.0,0.0,0.0,0.0,241.60884846826468
aluminum_Region2Tianjin_aluminum_Region1Beijing,0.0,0.0,497.68548307935424,0.0,0.0,0.0,0.0,497.68548307935424
aluminum_Region2Tianjin_aluminum_Region3Hebei,0.0,0.0,317.3861756578765,0.0,0.0,0.0,0.0,317.3861756578765
aluminum_Region2Tianjin_aluminum_Region4Shanxi,0.0,0.0,267.6634394834157,0.0,0.0,0.0,0.0,267.6634394834157
aluminum_Region2Tianjin_aluminum_Region5Innermongolia,0.0,0.0,191.31039659612725,0.0,0.0,0.0,0.0,191.31039659612725
aluminum_Region2Tianjin_aluminum_Region6Liaoning,0.0,0.0,125.16790633832434,0.0,0.0,0.0,0.0,125.16790633832434
aluminum_Region2Tianjin_aluminum_Region7Jilin,0.0,0.0,131.17415885834458,0.0,0.0,0.0,0.0,131.17415885834458
aluminum_Region2Tianjin_aluminum_Region8Heilongjiang,0.0,0.0,222.28809888757291,0.0,0.0,0.0,0.0,222.28809888757291
aluminum_Region2Tianjin_aluminum_Region9Shanghai,0.0,0.0,389.05630266892655,0.0,0.0,0.0,0.0,389.05630266892655
aluminum_Region2Tianjin_aluminum_Region10Jiangsu,0.0,0.0,483.157569106888,0.0,0.0,0.0,0.0,483.157569106888
aluminum_Region2Tianjin_aluminum_Region11Zhejiang,0.0,0.0,337.8134329294941,0.0,0.0,0.0,0.0,337.8134329294941
aluminum_Region2Tianjin_aluminum_Region12Anhui,0.0,0.0,394.904588634194,0.0,0.0,0.0,0.0,394.904588634194
aluminum_Region2Tianjin_aluminum_Region13Fujian,0.0,0.0,311.44151240661586,0.0,0.0,0.0,0.0,311.44151240661586
aluminum_Region2Tianjin_aluminum_Region14Jiangxi,0.0,0.0,326.05747135778097,0.0,0.0,0.0,0.0,326.05747135778097
aluminum_Region2Tianjin_aluminum_Region15Shandong,0.0,0.0,400.34531650698824,0.0,0.0,0.0,0.0,400.34531650698824
aluminum_Region2Tianjin_aluminum_Region16Henan,0.0,0.0,482.9932984729677,0.0,0.0,0.0,0.0,482.9932984729677
aluminum_Region2Tianjin_aluminum_Region17Hubei,0.0,0.0,284.68830687957706,0.0,0.0,0.0,0.0,284.68830687957706
aluminum_Region2Tianjin_aluminum_Region18Hunan,0.0,0.0,318.32936029712357,0.0,0.0,0.0,0.0,318.32936029712357
aluminum_Region2Tianjin_aluminum_Region19Guangdong,0.0,0.0,520.086124279514,0.0,0.0,0.0,0.0,520.086124279514
aluminum_Region2Tianjin_aluminum_Region20Guangxi,0.0,0.0,356.97099274497936,0.0,0.0,0.0,0.0,356.97099274497936
aluminum_Region2Tianjin_aluminum_Region21Hainan,0.0,0.0,329.8074346575661,0.0,0.0,0.0,0.0,329.8074346575661
aluminum_Region2Tianjin_aluminum_Region22Chongqing,0.0,0.0,300.3040097214128,0.0,0.0,0.0,0.0,300.3040097214128
aluminum_Region2Tianjin_aluminum_Region23Sichuan,0.0,0.0,298.9368536388082,0.0,0.0,0.0,0.0,298.9368536388082
aluminum_Region2Tianjin_aluminum_Region24Guizhou,0.0,0.0,251.6752797548599,0.0,0.0,0.0,0.0,251.6752797548599
aluminum_Region2Tianjin_aluminum_Region25Yunnan,0.0,0.0,304.6061475725144,0.0,0.0,0.0,0.0,304.6061475725144
aluminum_Region2Tianjin_aluminum_Region27Shaanxi,0.0,0.0,275.8469547032549,0.0,0.0,0.0,0.0,275.8469547032549
aluminum_Region2Tianjin_aluminum_Region28Gansu,0.0,0.0,213.9078253121357,0.0,0.0,0.0,0.0,213.9078253121357
aluminum_Region2Tianjin_aluminum_Region29Qinghai,0.0,0.0,243.67591619483548,0.0,0.0,0.0,0.0,243.67591619483548
aluminum_Region2Tianjin_aluminum_Region30Ningxia,0.0,0.0,259.52123268940846,0.0,0.0,0.0,0.0,259.52123268940846
aluminum_Region2Tianjin_aluminum_Region31Xinjiang,0.0,0.0,245.3557829462196,0.0,0.0,0.0,0.0,245.3557829462196
aluminum_Region3Hebei_aluminum_Region1Beijing,0.0,0.0,525.398477545917,0.0,0.0,0.0,0.0,525.398477545917
aluminum_Region3Hebei_aluminum_Region2Tianjin,0.0,0.0,478.55400559092396,0.0,0.0,0.0,0.0,478.55400559092396
aluminum_Region3Hebei_aluminum_Region4Shanxi,0.0,0.0,308.98761499584515,0.0,0.0,0.0,0.0,308.98761499584515
aluminum_Region3Hebei_aluminum_Region5Innermongolia,0.0,0.0,204.36900624890285,0.0,0.0,0.0,0.0,204.36900624890285
aluminum_Region3Hebei_aluminum_Region6Liaoning,0.0,0.0,183.1060040105081,0.0,0.0,0.0,0.0,183.1060040105081
aluminum_Region3Hebei_aluminum_Region7Jilin,0.0,0.0,159.5854442433756,0.0,0.0,0.0,0.0,159.5854442433756
aluminum_Region3Hebei_aluminum_Region8Heilongjiang,0.0,0.0,225.3178491192985,0.0,0.0,0.0,0.0,225.3178491192985
aluminum_Region3Hebei_aluminum_Region9Shanghai,0.0,0.0,420.24479005669946,0.0,0.0,0.0,0.0,420.24479005669946
aluminum_Region3Hebei_aluminum_Region10Jiangsu,0.0,0.0,527.2010021656747,0.0,0.0,0.0,0.0,527.2010021656747
aluminum_Region3Hebei_aluminum_Region11Zhejiang,0.0,0.0,356.1663418860295,0.0,0.0,0.0,0.0,356.1663418860295
aluminum_Region3Hebei_aluminum_Region12Anhui,0.0,0.0,445.0066331249799,0.0,0.0,0.0,0.0,445.0066331249799
aluminum_Region3Hebei_aluminum_Region13Fujian,0.0,0.0,328.37088475934985,0.0,0.0,0.0,0.0,328.37088475934985
aluminum_Region3Hebei_aluminum_Region14Jiangxi,0.0,0.0,359.71908779209366,0.0,0.0,0.0,0.0,359.71908779209366
aluminum_Region3Hebei_aluminum_Region15Shandong,0.0,0.0,473.2588786914963,0.0,0.0,0.0,0.0,473.2588786914963
aluminum_Region3Hebei_aluminum_Region16Henan,0.0,0.0,1314.1467596931723,0.0,0.0,0.0,0.0,1314.1467596931723
aluminum_Region3Hebei_aluminum_Region17Hubei,0.0,0.0,303.461721096133,0.0,0.0,0.0,0.0,303.461721096133
aluminum_Region3Hebei_aluminum_Region18Hunan,0.0,0.0,352.48639345399584,0.0,0.0,0.0,0.0,352.48639345399584
aluminum_Region3Hebei_aluminum_Region19Guangdong,0.0,0.0,621.927123168571,0.0,0.0,0.0,0.0,621.927123168571
aluminum_Region3Hebei_aluminum_Region20Guangxi,0.0,0.0,383.8882101683758,0.0,0.0,0.0,0.0,383.8882101683758
aluminum_Region3Hebei_aluminum_Region21Hainan,0.0,0.0,345.8952386092023,0.0,0.0,0.0,0.0,345.8952386092023
aluminum_Region3Hebei_aluminum_Region22Chongqing,0.0,0.0,311.0962922781118,0.0,0.0,0.0,0.0,311.0962922781118
aluminum_Region3Hebei_aluminum_Region23Sichuan,0.0,0.0,309.60370584556784,0.0,0.0,0.0,0.0,309.60370584556784
aluminum_Region3Hebei_aluminum_Region24Guizhou,0.0,0.0,255.7534416929529,0.0,0.0,0.0,0.0,255.7534416929529
aluminum_Region3Hebei_aluminum_Region25Yunnan,0.0,0.0,313.9458833754882,0.0,0.0,0.0,0.0,313.9458833754882
aluminum_Region3Hebei_aluminum_Region27Shaanxi,0.0,0.0,285.8992490358739,0.0,0.0,0.0,0.0,285.8992490358739
aluminum_Region3Hebei_aluminum_Region28Gansu,0.0,0.0,207.29044585028274,0.0,0.0,0.0,0.0,207.29044585028274
aluminum_Region3Hebei_aluminum_Region29Qinghai,0.0,0.0,243.5126567795507,0.0,0.0,0.0,0.0,243.5126567795507
aluminum_Region3Hebei_aluminum_Region30Ningxia,0.0,0.0,266.6330888637272,0.0,0.0,0.0,0.0,266.6330888637272
aluminum_Region3Hebei_aluminum_Region31Xinjiang,0.0,0.0,248.8616174024623,0.0,0.0,0.0,0.0,248.8616174024623
aluminum_Region4Shanxi_aluminum_Region1Beijing,0.0,0.0,443.29191282762633,0.0,0.0,0.0,0.0,443.29191282762633
aluminum_Region4Shanxi_aluminum_Region2Tianjin,0.0,0.0,425.2938800954953,0.0,0.0,0.0,0.0,425.2938800954953
aluminum_Region4Shanxi_aluminum_Region3Hebei,0.0,0.0,673.8511808538309,0.0,0.0,0.0,0.0,673.8511808538309
aluminum_Region4Shanxi_aluminum_Region5Innermongolia,0.0,0.0,192.52252533573508,0.0,0.0,0.0,0.0,192.52252533573508
aluminum_Region4Shanxi_aluminum_Region6Liaoning,0.0,0.0,195.44131631391016,0.0,0.0,0.0,0.0,195.44131631391016
aluminum_Region4Shanxi_aluminum_Region7Jilin,0.0,0.0,168.9019031693544,0.0,0.0,0.0,0.0,168.9019031693544
aluminum_Region4Shanxi_aluminum_Region8Heilongjiang,0.0,0.0,231.90551199551044,0.0,0.0,0.0,0.0,231.90551199551044
aluminum_Region4Shanxi_aluminum_Region9Shanghai,0.0,0.0,413.17221210925646,0.0,0.0,0.0,0.0,413.17221210925646
aluminum_Region4Shanxi_aluminum_Region10Jiangsu,0.0,0.0,495.5450569176244,0.0,0.0,0.0,0.0,495.5450569176244
aluminum_Region4Shanxi_aluminum_Region11Zhejiang,0.0,0.0,358.17235048364273,0.0,0.0,0.0,0.0,358.17235048364273
aluminum_Region4Shanxi_aluminum_Region12Anhui,0.0,0.0,472.93975473037005,0.0,0.0,0.0,0.0,472.93975473037005
aluminum_Region4Shanxi_aluminum_Region13Fujian,0.0,0.0,336.8201883135376,0.0,0.0,0.0,0.0,336.8201883135376
aluminum_Region4Shanxi_aluminum_Region14Jiangxi,0.0,0.0,378.06439178723997,0.0,0.0,0.0,0.0,378.06439178723997
aluminum_Region4Shanxi_aluminum_Region15Shandong,0.0,0.0,434.66093962323447,0.0,0.0,0.0,0.0,434.66093962323447
aluminum_Region4Shanxi_aluminum_Region16Henan,0.0,0.0,628.3379114865326,0.0,0.0,0.0,0.0,628.3379114865326
aluminum_Region4Shanxi_aluminum_Region17Hubei,0.0,0.0,306.4648830427624,0.0,0.0,0.0,0.0,306.4648830427624
aluminum_Region4Shanxi_aluminum_Region18Hunan,0.0,0.0,373.588189289063,0.0,0.0,0.0,0.0,373.588189289063
aluminum_Region4Shanxi_aluminum_Region19Guangdong,0.0,0.0,650.024635628935,0.0,0.0,0.0,0.0,650.024635628935
aluminum_Region4Shanxi_aluminum_Region20Guangxi,0.0,0.0,408.40301803646565,0.0,0.0,0.0,0.0,408.40301803646565
aluminum_Region4Shanxi_aluminum_Region21Hainan,0.0,0.0,357.67812780133846,0.0,0.0,0.0,0.0,357.67812780133846
aluminum_Region4Shanxi_aluminum_Region22Chongqing,0.0,0.0,322.6325680677592,0.0,0.0,0.0,0.0,322.6325680677592
aluminum_Region4Shanxi_aluminum_Region23Sichuan,0.0,0.0,318.3882280202213,0.0,0.0,0.0,0.0,318.3882280202213
aluminum_Region4Shanxi_aluminum_Region24Guizhou,0.0,0.0,261.14229356462346,0.0,0.0,0.0,0.0,261.14229356462346
aluminum_Region4Shanxi_aluminum_Region25Yunnan,0.0,0.0,323.0400204380178,0.0,0.0,0.0,0.0,323.0400204380178
aluminum_Region4Shanxi_aluminum_Region27Shaanxi,0.0,0.0,287.6080334313394,0.0,0.0,0.0,0.0,287.6080334313394
aluminum_Region4Shanxi_aluminum_Region28Gansu,0.0,0.0,196.64281109605147,0.0,0.0,0.0,0.0,196.64281109605147
aluminum_Region4Shanxi_aluminum_Region29Qinghai,0.0,0.0,238.99831504625004,0.0,0.0,0.0,0.0,238.99831504625004
aluminum_Region4Shanxi_aluminum_Region30Ningxia,0.0,0.0,260.79661450154987,0.0,0.0,0.0,0.0,260.79661450154987
