zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Region1Beijing,4.467755014970771e10,2.6251943330960855e9,9.735934108056547e9,1.3048284270673661e9,4.262053276017834e8,0.0,0.0,5.8769712345529495e10
Region2Tianjin,1.4689389360680483e10,3.0085400311086086e10,5.053378802432101e9,1.2418502888440115e9,2.215099524608059e8,0.0,0.0,5.129152871550349e10
Region3Hebei,2.3375975373718027e11,8.376821730799538e10,7.931873918895897e10,5.976910655909016e9,1.6139052805390817e8,0.0,0.0,4.0298501141809753e11
Region4Shanxi,1.2780677325710506e11,3.45288699225369e10,5.328501166573015e10,1.667397033355929e10,9.274838184543341e7,0.0,0.0,2.3238737356077686e11
Region5Innermongolia,1.1347412407637434e11,2.883593514411279e11,1.0731909615267307e11,1.8261943953873634e10,9.261383023840616e6,0.0,0.0,5.274237770070728e11
Region6Liaoning,6.1822662430042076e10,1.6157450792261703e11,3.016675685878725e10,1.7538900584474802e9,6.833350604281739e6,0.0,0.0,2.5532465062049814e11
Region7Jilin,3.541194546284962e10,1.2927751548889849e10,1.9184040160701923e10,8.795855059779668e8,1.375157077162318e6,0.0,0.0,6.840469783549652e10
Region8Heilongjiang,2.871784291069911e10,3.87945511810867e10,1.801087258543012e10,4.92805347493985e8,1.1588169008652135e6,0.0,0.0,8.601723084161078e10
Region9Shanghai,7.410439245023254e10,2.0697252661316376e10,1.2461898059081615e10,8.183175909541453e9,2.5352925348370993e8,0.0,0.0,1.157002483336557e11
Region10Jiangsu,2.5524978728573953e11,2.367794498115431e10,4.999186909049196e10,9.460310381974842e9,8.154847951651026e8,0.0,0.0,3.3919539653452576e11
Region11Zhejiang,1.1696811055876839e11,1.2162835029388521e10,5.015650758711636e10,6.393366764887696e9,1.2306564712671883e8,0.0,0.0,1.8580388558728766e11
Region12Anhui,1.2416809016157228e11,4.227340223490823e10,2.8850545637135e10,2.883381667935036e9,3.5146714363138296e7,0.0,0.0,1.982105664159137e11
Region13Fujian,1.038504669223152e11,5.2043439613618416e10,4.207739754444582e10,4.0988228319974575e9,813607.9273803117,0.0,0.0,2.020709405203043e11
Region14Jiangxi,8.982996547273839e10,1.7673987611488785e10,2.1812934671046486e10,1.9438813298564367e9,725650.7641872406,0.0,0.0,1.3126149473589427e11
Region15Shandong,1.2024422821305376e11,3.3645956496733337e10,4.782811301787351e10,4.493794529888121e9,1.377418552048379e8,0.0,0.0,2.0634983411275357e11
Region16Henan,9.414270496936041e10,1.0124160616564674e10,1.0466875464103096e10,2.639416096087684e9,1.5459911084304175e8,0.0,0.0,1.175277562569589e11
Region17Hubei,1.0389685761877695e11,2.2409661485607838e10,2.3392108739467464e10,2.0446462662866175e9,5.570475195439631e7,0.0,0.0,1.5179897886209326e11
Region18Hunan,9.936595948358447e10,1.838252053849073e11,2.834652442052516e10,2.125905809193857e9,8.474103337884715e6,0.0,0.0,3.1367206920154865e11
Region19Guangdong,2.366666563061452e11,9.826244696495918e10,5.1264621669800125e10,1.404637636529739e10,1.8369979593593142e9,0.0,0.0,4.0207709926556116e11
Region20Guangxi,1.4069619887952872e11,2.088133658761021e10,6.4595249872459785e10,1.3610105533599895e10,1.7278015946967583e7,0.0,0.0,2.3980016888914554e11
Region22Chongqing,5.884286068382763e10,7.189216512871811e10,3.559487726734678e10,1.0437071859865736e10,1.6620143328984413e8,0.0,0.0,1.769331763730481e11
Region23Sichuan,1.2054367022996397e11,1.889101911851134e11,5.966550463852704e10,3.582223533785706e9,2.5804819810374674e8,0.0,0.0,3.729596377854939e11
Region24Guizhou,7.818426619109601e10,5.675580131990163e10,7.45599152294304e10,1.7635784023319363e10,753685.6313446171,0.0,0.0,2.2713652044937875e11
Region25Yunnan,1.0168740661388799e11,2.6570372442481964e10,6.336667664576205e10,5.849791110875331e9,451354.96685702633,0.0,0.0,1.9747469816797418e11
Region27Shaanxi,6.951814568213869e10,1.5584005269678713e10,3.6802520847749245e10,2.210255753372717e9,317138.63932895625,0.0,0.0,1.2411524469157869e11
Region28Gansu,3.3647594861651264e10,9.34066831389424e10,5.389075380130238e10,1.655142247987373e9,6.446403001090151e6,0.0,0.0,1.8260662045288452e11
Region29Qinghai,5.763538423004262e9,2.314495546504065e10,9.820667887515987e9,2.907545666560065e8,621078.7341223502,0.0,0.0,3.902053742095103e10
Region30Ningxia,3.677191955989869e10,4.884029306197167e10,1.8044269362840965e10,3.615836141621796e9,1.0487537842092638e8,0.0,0.0,1.0737719350475406e11
Region31Xinjiang,6.257522776714726e10,1.4238423566642972e11,7.325563985747603e10,6.509097635323743e9,1.1825449755930742e7,0.0,0.0,2.847360263761326e11
Region21Hainan,1.7218006724767265e10,1.3642485081713892e10,8.805291506946281e9,1.4544190180973337e9,8.499099119744466e7,0.0,0.0,4.120519332272221e10
Region26Tibet,1.6568757104992049e9,8.933702870937187e10,9.642347249056606e9,9.164480666753127e7,785995.3056058838,0.0,0.0,1.0072868247090082e11
aluminum_Region1Beijing_aluminum_Region2Tianjin,0.0,0.0,0.0,14.790694542709295,0.0,0.0,0.0,14.790694542709295
aluminum_Region1Beijing_aluminum_Region3Hebei,0.0,0.0,0.0,0.38979546417904815,0.0,0.0,0.0,0.38979546417904815
aluminum_Region1Beijing_aluminum_Region4Shanxi,0.0,0.0,0.0,0.547870311432683,0.0,0.0,0.0,0.547870311432683
aluminum_Region1Beijing_aluminum_Region5Innermongolia,0.0,0.0,0.0,0.47370450668917885,0.0,0.0,0.0,0.47370450668917885
aluminum_Region1Beijing_aluminum_Region6Liaoning,0.0,0.0,0.0,3079.41986615845,0.0,0.0,0.0,3079.41986615845
aluminum_Region1Beijing_aluminum_Region7Jilin,0.0,0.0,0.0,1.6541966096507366,0.0,0.0,0.0,1.6541966096507366
aluminum_Region1Beijing_aluminum_Region8Heilongjiang,0.0,0.0,0.0,2.096118301307756,0.0,0.0,0.0,2.096118301307756
aluminum_Region1Beijing_aluminum_Region9Shanghai,0.0,0.0,0.0,1.812779917729369,0.0,0.0,0.0,1.812779917729369
aluminum_Region1Beijing_aluminum_Region10Jiangsu,0.0,0.0,0.0,1.5535797432218692,0.0,0.0,0.0,1.5535797432218692
